,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.0762959,0.0,0.026974,-82,12.919
1,-0.0771935,0.0,-0.0412292,-49,6.758
2,-0.0780911,-0.897599,0.0305527,-65,11.185
3,-0.0780911,0.0,0.042112,-49,8.663
4,-0.0780911,0.0,-0.0939651,-49,9.83
5,-0.0780911,0.0,0.0137846,-17,9.914
6,-0.0780911,0.0,-0.0327524,-49,10.279
7,-0.0780911,0.0,-0.0642132,-49,9.739
8,-0.0780911,0.0,0.0617526,-65,10.185
9,-0.0780911,0.0,-0.0956489,-49,9.851
10,-0.0780911,0.0,0.0351385,-49,10.127
11,-0.0780911,0.0,0.0046955,-17,9.852
12,-0.0780911,0.0,-0.0665528,-49,9.962
13,-0.0780911,0.0,0.0681113,-33,10.017
14,-0.0780911,0.0,-0.0891175,-33,10.022
15,-0.0780911,0.0,0.00674542,-33,9.984
16,-0.0780911,0.0,-0.0309031,-49,10.352
17,-0.0780911,0.0,-0.0669503,-33,9.623
18,-0.0780911,0.0,0.0676316,-49,10.087
19,-0.0780911,0.0,-0.0937614,-33,9.933
20,-0.0780911,0.0,0.00509342,-17,9.954
21,-0.0780911,0.0,-0.027255,-49,10.231
22,-0.0780911,0.0,-0.0665591,-17,9.833
23,-0.0780911,0.0,0.0692574,-17,10.06
24,-0.0780911,0.0,-0.0879133,-82,9.905
25,-0.0780911,0.0,0.0615811,-146,10.098
26,-0.0780911,0.0,-0.0145952,-33,10.054
27,-0.0762959,0.0,0.00233233,-33,9.916
28,-0.0736031,0.897599,-0.0352804,-33,9.871
29,-0.0682175,0.897599,0.0941402,-17,10.11
30,-0.0574463,1.7952,-0.0234396,-33,10.043
31,-0.0439823,1.7952,-0.00118589,-146,10.131
32,-0.00538559,2.6928,0.0825175,-49,9.861
33,0.0215424,2.6928,0.17094,-420,9.956
34,0.0475727,2.6928,0.0520519,-501,10.528
35,0.0547535,1.7952,0.164493,-984,9.512
36,0.0762959,1.7952,0.190311,-1226,9.838
37,0.0951455,0.897599,0.246634,-1403,10.086
38,0.113097,0.0,0.264021,-1403,9.942
39,0.113097,0.0,0.146222,-1628,10.125
40,0.113995,0.0,0.257015,-1725,9.959
41,0.113995,0.0,0.242675,-1822,10.046
42,0.113995,0.0,0.210635,-1822,10.25
43,0.113995,0.0,0.346838,-1806,9.682
44,0.113995,0.0,0.195619,-1757,9.985
45,0.116688,0.897599,0.33993,-1725,10.091
46,0.116688,0.897599,0.237476,-1709,9.8
47,0.121176,0.897599,0.237787,-1661,10.013
48,0.133742,0.897599,0.337227,-1741,10.212
49,0.142718,0.897599,0.216141,-1661,10.246
50,0.145411,0.897599,0.268219,-1693,9.566
51,0.166056,0.897599,0.294713,-1757,10.194
52,0.168749,0.897599,0.294713,-1838,9.835
53,0.191189,0.897599,0.346712,-1838,10.189
54,0.193881,0.897599,0.346748,-2047,9.783
