,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.153489,0.0,-0.000843975,47,10.526
1,-0.153489,0.0,-0.0290031,-17,8.926
2,-0.153489,0.0,-0.0209179,15,10.456
3,-0.153489,0.0,-0.0829723,15,9.645
4,-0.154387,0.0,0.0215888,15,9.959
5,-0.154387,0.0,-0.0498192,15,9.838
6,-0.154387,0.0,-0.0658837,-1,10.042
7,-0.154387,0.0,0.0468231,15,9.941
8,-0.154387,0.0,-0.110603,-17,10.079
9,-0.155285,0.0,0.018336,-1,10.033
10,-0.155285,0.0,-0.0240728,-1,10.073
11,-0.155285,0.0,-0.0808988,15,9.897
12,-0.155285,0.0,0.0434729,-17,10.077
13,-0.155285,0.0,-0.0983925,15,9.904
14,-0.155285,0.0,0.0281758,-17,10.023
15,-0.155285,0.0,-0.0216758,-17,9.968
16,-0.155285,0.0,-0.0580617,-17,10.016
17,-0.155285,0.0,0.0761229,-17,10.063
18,-0.155285,0.0,-0.0720927,-17,10.012
19,-0.154387,0.0,0.0881792,-1,9.913
20,-0.152592,0.897599,-0.0310249,-17,10.199
21,-0.149001,0.897599,-0.00126866,15,9.889
22,-0.135537,0.897599,0.113305,-33,9.989
23,-0.132845,1.7952,0.1192,-82,9.861
24,-0.119381,0.897599,0.0189652,-82,10.396
25,-0.103224,1.7952,0.0339974,-162,9.614
26,-0.0852719,1.7952,0.0113394,-307,10.361
27,-0.0655247,1.7952,0.0066223,-323,9.616
28,-0.031416,1.7952,0.0311805,-549,10.342
29,-0.0296208,0.897599,0.191689,-678,9.664
30,-0.0143616,0.897599,0.141533,-984,10.176
31,-0.00448799,0.897599,0.250132,-1258,9.959
32,0.00897599,0.0,0.252828,-1210,10.247
33,0.0143616,0.0,0.128064,-1371,9.801
34,0.0188496,0.0,0.277238,-1403,10.682
35,0.0197472,0.0,0.211056,-1387,9.301
36,0.031416,0.897599,0.307979,-1467,10.149
37,0.0394943,1.7952,0.277192,-1451,9.819
38,0.0421871,0.897599,0.303403,-1387,10.162
39,0.0556511,0.897599,0.156513,-1532,9.682
40,0.0700127,1.7952,0.220516,-1580,10.223
41,0.0861695,1.7952,0.252321,-1532,9.801
42,0.117585,1.7952,0.331441,-1628,10.532
43,0.119381,1.7952,0.331441,-1790,9.563
44,0.132845,0.897599,0.318923,-1918,10.185
45,0.142718,0.0,0.269369,-2144,9.786
46,0.149899,0.0,0.288145,-2112,10.057
47,0.154387,0.0,0.340511,-2096,9.873
48,0.157977,0.0,0.247965,-2112,10.129
49,0.161568,0.897599,0.383674,-2144,9.887
50,0.170544,0.0,0.295115,-2096,10.399
51,0.171441,0.897599,0.330371,-2112,9.736
52,0.185803,0.897599,0.378537,-2144,10.184
53,0.187598,0.897599,0.236617,-2112,9.75
54,0.196574,0.897599,0.388721,-2080,10.268
55,0.212731,0.897599,0.259259,-2176,9.736
56,0.213629,0.0,0.26864,-2112,10.166
57,0.220809,0.897599,0.404933,-2160,9.737
58,0.226195,0.897599,0.38427,-2273,10.478
59,0.230683,0.0,0.388,-2176,9.661
60,0.234273,0.0,0.281793,-2209,10.049
61,0.237864,0.897599,0.337843,-2209,9.798
62,0.242352,0.897599,0.392663,-2128,10.197
63,0.253123,0.0,0.237006,-2080,9.799
64,0.25402,0.897599,0.38719,-2128,10.163
65,0.259406,0.0,0.269463,-2096,9.887
66,0.263894,0.0,0.314591,-2064,10.48
67,0.270177,0.0,0.36979,-2112,9.715
