,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.188496,0.0,-0.0436663,63,11.825
1,-0.188496,0.0,-0.0312157,47,1.881
2,-0.188496,0.0,-0.106801,47,10.495
3,-0.188496,0.0,0.0167039,15,9.484
4,-0.188496,0.0,-0.00966657,31,10.194
5,-0.188496,0.0,-0.0792042,31,9.787
6,-0.188496,0.0,0.0585278,15,10.035
7,-0.188496,0.0,-0.108578,15,9.996
8,-0.188496,0.0,0.0183115,-17,10.005
9,-0.188496,0.0,-0.0108956,63,9.968
10,-0.188496,0.0,-0.0637888,-17,10.018
11,-0.188496,0.0,0.0734245,-17,10.24
12,-0.188496,0.0,-0.069061,-1,10.002
13,-0.186701,0.0,0.0780972,-33,9.754
14,-0.186701,0.0,-0.0115007,-1,10.079
15,-0.180417,0.897599,-0.0183721,-33,9.939
16,-0.174134,0.897599,-0.0565302,-33,9.926
17,-0.173237,0.897599,-0.0292004,-17,10.013
18,-0.154387,0.897599,0.130833,-146,10.27
19,-0.151694,1.7952,0.130833,-210,9.775
20,-0.125664,1.7952,0.0267539,-259,9.889
21,-0.123869,0.897599,0.156055,-436,10.144
22,-0.106814,1.7952,0.0299477,-468,9.886
23,-0.0906575,1.7952,0.142423,-629,10.016
24,-0.0736031,1.7952,0.106091,-613,10.004
25,-0.040392,0.897599,0.109248,-774,10.098
26,-0.0385968,1.7952,0.223246,-919,10.237
27,-0.00628319,1.7952,0.103047,-1081,10.032
28,0.0107712,1.7952,0.236387,-1242,9.884
29,0.013464,0.897599,0.134269,-1274,9.722
30,0.0412895,0.897599,0.134269,-1532,10.121
31,0.0547535,0.897599,0.258257,-1564,9.906
32,0.0565487,0.897599,0.207447,-1467,10.194
33,0.0682175,0.897599,0.205643,-1725,9.738
34,0.0906575,1.7952,0.265674,-1709,10.127
35,0.103224,0.897599,0.298625,-1403,9.95
36,0.105019,0.897599,0.298625,-1709,10.062
37,0.117585,1.7952,0.164073,-1886,9.944
38,0.140025,1.7952,0.283265,-1790,10.168
39,0.142718,0.897599,0.283265,-1693,9.79
40,0.167851,1.7952,0.283265,-1822,10.125
41,0.168749,0.897599,0.283265,-1806,9.884
42,0.192984,1.7952,0.240276,-1757,10.101
43,0.194779,0.897599,0.20544,-1967,10.034
44,0.217219,0.897599,0.277068,-1773,9.867
45,0.218117,0.897599,0.22494,-1951,10.1
46,0.236069,0.897599,0.356469,-1822,10.284
47,0.243249,0.897599,0.207295,-1935,9.809
48,0.243249,0.897599,0.325202,-1854,10.002
49,0.249532,0.897599,0.279191,-1886,9.994
50,0.25402,0.0,0.226591,-1854,9.902
51,0.257611,0.0,0.290606,-1741,9.903
52,0.261201,0.897599,0.169542,-1661,10.363
53,0.265689,0.0,0.27568,-1564,9.938
54,0.27646,0.0,0.152067,-1451,9.841
55,0.277358,0.897599,0.163421,-1467,9.97
56,0.283641,0.897599,0.269556,-1355,10.012
57,0.296208,0.0,0.188309,-1387,9.944
58,0.297105,0.0,0.257171,-1371,9.96
59,0.300696,0.0,0.169497,-1338,10.039
60,0.301593,0.0,0.0967505,-1355,10.02
61,0.301593,0.0,0.203106,-1242,9.973
62,0.301593,-0.897599,0.0343939,-1145,10.041
63,0.299798,0.0,0.129951,-1145,9.903
64,0.298003,-0.897599,0.0675703,-1016,10.526
65,0.29531,-0.897599,0.0979234,-984,9.661
66,0.292617,0.0,0.166959,-919,9.816
67,0.289924,0.0,-0.00886541,-855,10.155
