,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.0789887,0.0,0.0076292,15,6.907
1,-0.0789887,0.0,-0.0747672,31,8.248
2,-0.0789887,0.0,0.0519548,47,9.287
3,-0.0789887,0.0,-0.0042663,31,13.39
4,-0.0789887,0.0,-0.0288231,63,6.337
5,-0.0789887,0.0,0.0764012,47,9.562
6,-0.0789887,0.0,-0.0928633,47,10.483
7,-0.0789887,0.0,0.0346035,47,9.518
8,-0.0789887,0.0,0.0014999,47,10.019
9,-0.0789887,0.0,-0.0476885,47,10.022
10,-0.0789887,0.0,0.0695598,80,10.147
11,-0.0789887,0.0,-0.0768339,47,9.831
12,-0.0789887,0.0,0.0601184,47,10.365
13,-0.0789887,0.0,-0.0364534,80,9.819
14,-0.0789887,0.0,-0.0575356,63,9.847
15,-0.0789887,0.0,0.0645406,80,10.051
16,-0.0789887,0.0,-0.095619,47,9.985
17,-0.0789887,0.0,0.0683105,47,10.035
18,-0.0789887,0.0,-0.0188954,63,9.937
19,-0.0789887,0.0,-0.0203658,31,10.267
20,-0.0789887,0.0,0.0852034,47,9.741
21,-0.0789887,0.0,-0.0748288,47,9.949
22,-0.0789887,0.0,0.0375063,63,10.228
23,-0.0789887,0.0,-0.0366468,47,9.866
24,-0.0789887,0.0,-0.0545501,63,10.148
25,-0.0789887,0.0,0.0734273,47,9.812
26,-0.0789887,0.0,-0.076999,47,9.969
27,-0.0789887,0.0,0.0541175,80,10.133
28,-0.0789887,0.0,-0.00877369,80,9.927
29,-0.0789887,0.0,-0.0353147,63,9.921
30,-0.0789887,0.0,0.0800738,63,10.136
31,-0.0789887,0.0,-0.0669891,63,10.052
32,-0.0780911,0.0,0.0600598,47,10.093
33,-0.0762959,0.897599,-0.045064,47,9.726
34,-0.0745007,0.0,-0.013094,47,10.629
35,-0.0709103,0.0,0.0867177,15,9.487
36,-0.0592415,0.897599,-0.0448404,-49,10.121
37,-0.0583439,1.7952,0.102013,63,9.796
38,-0.0475727,1.7952,0.102013,-17,9.939
39,-0.0341088,1.7952,0.048764,-210,9.917
40,-0.0206448,1.7952,0.039691,-114,10.336
41,-0.00448799,1.7952,0.135447,-356,9.897
42,0.0197472,0.897599,0.135447,-372,9.893
43,0.0206448,0.897599,0.0163804,-597,9.889
44,0.035904,0.0,0.0613611,-742,10.322
45,0.0385968,0.0,0.2023,-871,9.967
46,0.0385968,0.0,0.0606244,-855,9.747
47,0.0394943,0.0,0.183778,-1016,10.057
48,0.0394943,0.0,0.14217,-936,9.915
49,0.040392,0.0,0.147739,-952,9.947
50,0.0430847,0.897599,0.216243,-919,10.379
51,0.0484703,0.0,0.0925475,-936,9.706
52,0.0574463,1.7952,0.133439,-919,9.997
53,0.0807839,1.7952,0.198206,-952,10.203
54,0.0834767,1.7952,0.221077,-887,9.792
55,0.0996335,1.7952,0.118619,-1145,10.072
56,0.113097,0.897599,0.26987,-1338,9.935
57,0.123869,0.897599,0.224071,-1274,10.189
58,0.131947,0.0,0.150536,-1419,9.923
59,0.136435,0.0,0.184373,-1467,10.114
60,0.137333,0.0,0.27133,-1500,9.94
61,0.137333,0.0,0.131922,-1532,9.908
62,0.137333,0.0,0.264526,-1516,10.1
63,0.137333,0.0,0.209445,-1500,9.886
64,0.13823,0.897599,0.191277,-1500,9.973
65,0.140025,0.897599,0.260157,-1403,10.074
66,0.143616,0.0,0.142666,-1387,10.254
67,0.153489,0.897599,0.265683,-1403,9.7
68,0.16067,0.897599,0.183272,-1403,10.186
69,0.168749,0.0,0.190131,-1355,10.365
70,0.169646,0.897599,0.262922,-1403,9.383
71,0.176827,0.0,0.125605,-1467,9.986
72,0.18311,0.897599,0.287373,-1467,10.191
73,0.189393,0.897599,0.18298,-1500,9.827
74,0.194779,0.897599,0.207772,-1467,10.008
75,0.199267,0.897599,0.308481,-1564,10.088
76,0.20196,0.0,0.147818,-1580,9.965
77,0.203755,0.0,0.294878,-1596,10.359
78,0.204653,0.0,0.218892,-1596,9.572
79,0.20555,0.0,0.205698,-1516,10.262
80,0.20555,0.897599,0.282928,-1500,9.904
81,0.207345,0.897599,0.146865,-1435,9.797
82,0.209141,0.0,0.285471,-1419,10.223
83,0.211833,0.897599,0.14933,-1435,9.907
84,0.216321,0.897599,0.318127,-1435,9.921
85,0.220809,0.0,0.147784,-1306,10.013
86,0.226195,0.0,0.130662,-1387,10.102
87,0.236966,0.0,0.281041,-1403,10.132
88,0.241454,0.0,0.15786,-1371,10.089
89,0.241454,0.897599,0.179522,-1387,9.71
90,0.244147,0.0,0.287308,-1435,10.359
91,0.244147,0.0,0.0936963,-1467,9.937
92,0.244147,0.0,0.227701,-1467,9.82
93,0.244147,0.0,0.165792,-1403,9.98
