,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.0502655,0.0,0.0685675,47,11.956
1,-0.0502655,0.0,-0.0355852,31,3.456
2,-0.0502655,0.0,0.0871103,47,20.2
3,-0.0502655,0.0,0.0871103,47,0.24
4,-0.0502655,0.0,0.0179436,80,10.854
5,-0.0502655,0.0,0.0453458,63,8.649
6,-0.0502655,0.0,-0.0753909,80,9.936
7,-0.0502655,0.0,0.0672392,80,10.013
8,-0.0502655,0.0,-0.0760238,80,10.023
9,-0.0502655,0.0,0.0132006,63,9.969
10,-0.0502655,0.0,-0.022143,80,10.189
11,-0.0502655,0.0,-0.0682683,63,10.058
12,-0.0502655,0.0,0.080107,80,9.71
13,-0.0502655,0.0,-0.0813073,80,10.302
14,-0.0502655,0.0,0.0206385,80,9.787
15,-0.0502655,0.0,0.0369143,80,9.995
16,-0.0502655,0.0,-0.0366047,63,10.399
17,-0.0502655,0.0,0.093452,144,9.665
18,-0.0493679,0.0,-0.0607675,144,9.806
19,-0.0466751,0.0,0.0499588,144,10.177
20,-0.0439823,0.0,-0.00797886,160,9.952
21,-0.040392,0.897599,0.0781462,144,10.1
22,-0.0350064,0.897599,0.095855,128,9.786
23,-0.0206448,0.897599,-0.0421486,47,10.111
24,-0.0188496,0.897599,0.114405,-17,9.885
25,0.0,0.897599,-0.00980855,-114,9.961
26,0.000897599,0.897599,0.104954,-194,10.214
27,0.0251328,0.897599,0.104954,-210,9.905
28,0.0287232,1.7952,0.104954,-436,9.841
29,0.0412895,1.7952,0.104954,-339,10.229
30,0.0673199,0.897599,0.104954,-678,9.943
31,0.0798863,0.897599,0.104954,-710,9.936
32,0.0915551,1.7952,0.206427,-887,10.058
33,0.0933503,0.897599,0.083272,-984,10.168
34,0.110405,0.897599,0.250043,-1177,10.085
35,0.116688,0.897599,0.203504,-1274,9.836
36,0.117585,0.897599,0.149026,-1242,9.791
37,0.122971,0.0,0.285526,-1371,10.275
38,0.126561,0.897599,0.12799,-1419,9.728
39,0.129254,0.0,0.269526,-1403,10.15
40,0.133742,0.897599,0.224553,-1290,9.948
41,0.139128,0.897599,0.156282,-1371,9.995
42,0.153489,0.897599,0.298959,-1322,10.17
43,0.154387,0.897599,0.148406,-1371,9.902
44,0.172339,0.897599,0.268669,-1387,9.813
45,0.182213,0.897599,0.191864,-1532,10.597
46,0.184008,0.897599,0.180064,-1435,9.424
47,0.192086,0.897599,0.301669,-1564,10.305
48,0.200165,0.0,0.208686,-1693,9.732
49,0.204653,0.0,0.275804,-1661,10.154
50,0.209141,0.897599,0.299446,-1661,9.946
51,0.211833,0.0,0.200519,-1693,10.289
52,0.217219,0.0,0.338331,-1677,9.557
53,0.217219,0.897599,0.179463,-1709,10.849
54,0.219014,0.0,0.262481,-1661,9.138
55,0.221707,0.897599,0.304549,-1645,10.197
56,0.223502,0.897599,0.199636,-1661,9.986
57,0.226195,0.0,0.322977,-1548,10.041
58,0.228888,0.0,0.175815,-1628,9.756
59,0.233376,0.0,0.273885,-1596,10.42
60,0.233376,0.0,0.271706,-1532,9.782
61,0.235171,0.0,0.176987,-1500,9.975
62,0.236966,0.0,0.303618,-1516,9.913
63,0.238761,0.0,0.144898,-1483,10.076
64,0.241454,0.0,0.307134,-1435,9.922
65,0.244147,0.897599,0.216314,-1419,9.968
66,0.247737,0.0,0.18652,-1403,10.062
67,0.252225,0.0,0.29867,-1419,10.35
68,0.255816,0.897599,0.132561,-1467,9.762
69,0.258508,0.0,0.221369,-1387,9.975
70,0.259406,0.0,0.238708,-1403,9.937
71,0.259406,0.0,0.10069,-1500,9.971
72,0.259406,0.0,0.251427,-1371,10.193
73,0.259406,0.0,0.0903123,-1387,10.027
74,0.259406,0.0,0.170402,-1355,9.819
75,0.259406,0.0,0.181789,-1306,10.072
76,0.259406,0.0,0.107213,-1306,10.004
77,0.259406,0.0,0.223743,-1274,10.016
78,0.259406,0.0,0.0721467,-1258,9.937
79,0.259406,0.0,0.166214,-1242,10.019
80,0.259406,0.0,0.200366,-1177,9.973
81,0.259406,0.0,0.0836939,-1145,10.208
82,0.259406,0.0,0.247166,-1177,9.788
83,0.259406,0.0,0.1051,-1113,9.987
84,0.259406,0.0,0.187568,-1064,9.965
85,0.259406,0.0,0.203176,-1081,10.145
86,0.260304,0.0,0.111708,-1048,9.817
87,0.261201,0.897599,0.236757,-1000,10.317
88,0.262099,0.0,0.0784392,-1016,10.323
89,0.262996,0.0,0.157939,-968,9.495
90,0.262996,0.0,0.19565,-952,9.922
91,0.262996,0.0,0.0756284,-952,10.125
92,0.262996,0.0,0.235936,-936,9.93
93,0.262996,0.0,0.0685564,-887,10.088
94,0.263894,0.0,0.172792,-903,9.769
95,0.264792,0.897599,0.157001,-855,10.033
96,0.266587,0.0,0.0874682,-855,9.966
97,0.270177,0.0,0.220892,-823,10.051
98,0.277358,0.0,0.0527446,-871,10.065
99,0.277358,0.0,0.181837,-807,9.954
100,0.280948,0.0,0.158897,-823,10.189
101,0.282744,0.0,0.082055,-855,10.074
102,0.284539,0.0,0.221263,-887,9.949
103,0.284539,0.0,0.0867822,-887,10.401
104,0.284539,0.0,0.147457,-887,9.333
105,0.284539,0.0,0.146799,-823,10.054
106,0.285436,0.0,0.0569882,-887,10.06
107,0.285436,0.0,0.206874,-823,10.167
108,0.285436,0.0,0.0425619,-823,9.744
109,0.285436,0.0,0.108365,-791,10.112
110,0.285436,0.0,0.113005,-823,9.943
111,0.285436,0.0,0.007689,-758,10.073
112,0.285436,-0.897599,0.144938,-758,10.232
113,0.284539,0.0,-0.0140442,-742,10.087
114,0.284539,0.0,0.0744946,-758,9.551
115,0.284539,0.0,0.115218,-694,10.295
116,0.284539,0.0,0.0214765,-694,9.82
117,0.284539,0.0,0.15868,-694,10.145
118,0.284539,0.0,0.0200927,-694,9.885
119,0.284539,0.0,0.0918606,-694,10.024
120,0.284539,0.0,0.110891,-726,10.125
121,0.284539,0.0,0.0367969,-678,9.763
122,0.284539,0.0,0.175453,-678,10.048
123,0.284539,0.0,0.0187,-662,10.196
124,0.284539,0.0,0.0878383,-662,9.813
125,0.284539,0.0,0.115455,-597,10.575
126,0.284539,0.0,0.0374231,-581,9.404
127,0.284539,0.0,0.158278,-629,9.964
