,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.0727055,0.0,0.0431875,-1,13.673
1,-0.0727055,0.0,-0.0714112,15,4.044
2,-0.0727055,0.0,0.00679677,-17,11.514
3,-0.0727055,0.0,0.0189211,15,8.001
4,-0.0727055,0.0,-0.0633525,15,11.536
5,-0.0727055,0.0,0.0396656,15,8.463
6,-0.0727055,0.0,-0.0413984,15,10.114
7,-0.0727055,0.0,-0.0215151,15,9.897
8,-0.0727055,0.0,0.072917,15,10.14
9,-0.0727055,0.0,-0.0901242,15,9.888
10,-0.0727055,0.0,0.0505619,15,10.04
11,-0.0727055,0.0,-0.0293438,47,9.919
12,-0.0727055,0.0,-0.0288955,15,10.225
13,-0.0727055,0.0,0.0698602,15,9.79
14,-0.0727055,0.0,-0.0921624,31,10.016
15,-0.0727055,0.0,0.0478922,15,9.969
16,-0.0727055,0.0,-0.0212291,15,9.975
17,-0.0727055,0.0,-0.0100958,47,10.432
18,-0.0727055,0.0,0.0743813,15,9.801
19,-0.0727055,0.0,-0.0908958,31,9.791
20,-0.0727055,0.0,0.0594156,15,10.018
21,-0.0727055,0.0,-0.0326327,63,10.028
22,-0.0727055,0.0,-0.0228181,15,9.975
23,-0.0727055,0.0,0.0590523,15,10.377
24,-0.0727055,0.0,-0.0656257,15,9.623
25,-0.0727055,0.0,0.0708113,15,9.98
26,-0.0727055,0.0,-0.048972,47,10.487
27,-0.0718079,0.0,-0.00620114,-1,9.556
28,-0.0709103,0.897599,0.0822493,47,10.552
29,-0.0628319,0.897599,0.0842465,-1,9.569
30,-0.0628319,0.897599,0.11464,96,9.924
31,-0.0538559,0.897599,-0.0132165,-33,9.786
32,-0.0412895,1.7952,0.13486,-98,10.176
33,-0.0278256,1.7952,0.124088,-82,10.012
34,-0.00897599,1.7952,0.00283341,-130,10.133
35,0.0107712,1.7952,0.0321652,-356,9.77
36,0.0305184,1.7952,0.0478348,-517,9.949
37,0.0484703,1.7952,0.116847,-629,9.946
38,0.0655247,1.7952,0.116847,-887,10.222
39,0.0753983,0.0,0.0768028,-1016,9.904
40,0.0807839,0.0,0.217923,-1210,10.176
41,0.0816815,0.0,0.125721,-1387,9.832
42,0.0807839,0.0,0.147695,-1338,10.028
43,0.0780911,0.0,0.221816,-1371,9.979
44,0.0762959,0.0,0.0666203,-1355,10.216
45,0.0753983,0.0,0.244465,-1338,9.972
46,0.0753983,0.0,0.170923,-1274,9.891
47,0.0762959,0.0,0.18745,-1242,9.82
48,0.0789887,0.0,0.234548,-1193,10.044
49,0.0816815,0.0,0.115341,-1113,10.237
50,0.0861695,0.897599,0.156959,-1161,9.976
51,0.0924527,0.897599,0.148176,-1145,9.823
52,0.106814,0.897599,0.214153,-1113,10.075
53,0.107712,0.897599,0.241698,-1210,9.9
54,0.11579,0.0,0.121924,-1274,10.067
55,0.122073,0.0,0.278838,-1371,10.046
56,0.131947,0.0,0.203101,-1338,9.93
57,0.131947,0.897599,0.166173,-1338,10.104
58,0.135537,0.897599,0.272318,-1387,9.828
59,0.137333,0.0,0.146014,-1435,9.985
