,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.132845,0.0,-0.034318,225,14.847
1,-0.132845,0.0,-0.0112791,128,5.308
2,-0.132845,0.0,0.0653364,208,12.309
3,-0.132845,0.0,-0.104391,96,7.422
4,-0.132845,0.0,0.0287131,112,10.0
5,-0.132845,0.0,0.000678188,225,10.013
6,-0.132845,0.0,-0.0691186,208,9.892
7,-0.132845,0.0,0.0516789,112,10.356
8,-0.132845,0.0,-0.0916029,112,9.656
9,-0.132845,0.0,-0.0025365,112,10.165
10,-0.132845,0.0,-0.0408546,128,10.041
11,-0.132845,0.0,-0.0761052,112,9.809
12,-0.132845,0.0,0.0590729,225,9.974
13,-0.132845,0.0,-0.100538,112,10.374
14,-0.132845,0.0,-0.00206723,112,9.619
15,-0.132845,0.0,-0.0240504,208,10.072
16,-0.132845,0.0,-0.0760477,96,9.83
17,-0.132845,0.0,0.0516602,112,10.322
18,-0.132845,0.0,-0.104294,112,9.844
19,-0.132845,0.0,0.00272784,96,10.103
20,-0.132845,0.0,-0.0402622,112,10.19
21,-0.132845,0.0,-0.0942642,112,9.806
22,-0.132845,0.0,0.0481059,96,10.221
23,-0.132845,0.0,-0.101236,96,9.708
24,-0.132845,0.0,-0.00345984,192,9.875
25,-0.132845,0.0,-0.0367182,112,10.062
26,-0.132845,0.0,-0.0547479,208,10.005
27,-0.132845,0.0,0.0604517,208,10.293
28,-0.132845,0.0,-0.107142,96,10.229
29,-0.132845,0.0,0.0136511,176,9.817
30,-0.132845,0.0,-0.0467074,192,14.734
31,-0.132845,0.0,-0.0334434,80,5.11
32,-0.132845,0.0,0.0546931,96,9.785
33,-0.132845,0.0,-0.109123,96,10.12
34,-0.132845,0.0,-0.00156613,96,9.952
35,-0.132845,0.0,-0.0237711,208,10.437
36,-0.132845,0.0,-0.0487288,208,9.536
37,-0.131947,0.0,0.0878417,176,10.154
38,-0.131049,0.897599,-0.0583954,128,9.731
39,-0.126561,0.897599,0.0637511,144,10.125
40,-0.111302,0.897599,0.00250263,144,10.068
41,-0.0960431,0.897599,0.107052,112,10.003
42,-0.0762959,1.7952,-0.0212045,15,9.745
43,-0.0520607,1.7952,0.137769,-146,10.359
