q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.0870671,0,-0.0269952,490,10.972
-0.0870671,0,-0.0416984,410,9.655
-0.0870671,0,-0.0755685,442,9.885
-0.0870671,0,0.0320172,442,9.494
-0.0870671,0,-0.00567787,394,10.045
-0.0870671,0,-0.0183859,410,9.862
-0.0861695,0,0.0546167,426,10.022
-0.0852719,0,-0.0382068,426,10.035
-0.0816815,0.897599,0.0515043,458,10.161
-0.0771935,0.897599,-0.00553529,474,9.796
-0.0637295,0.897599,0.0261994,474,10.318
-0.0628319,0.897599,0.039257,281,9.655
-0.0565487,0.897599,0.0168324,297,10.135
-0.0511631,0.897599,0.0657565,104,9.793
-0.0484703,0,-0.0179133,104,10.318
-0.0466751,0,0.022828,168,9.802
-0.0466751,0,0.0800603,55,10.234
-0.0457775,0,-0.00359679,217,9.821
-0.0430847,0.897599,0.100002,249,9.973
-0.0376992,0.897599,0.019639,184,9.879
-0.0296208,0.897599,0.0484883,217,10.149
-0.00897599,0.897599,0.0136806,-25,10.039
0.00448799,0.897599,0.0136806,71,10.585
0.0188496,0.897599,0.0136806,-74,9.365
0.0206448,1.7952,0.0136806,-251,10.046
0.0332112,0.897599,0.111644,-476,10.01
0.0529583,0,0.0697885,-509,9.958
0.0538559,0.897599,0.109095,-686,9.905
0.0610367,0.897599,0.198533,-686,10.195
0.0682175,0.897599,0.133294,-750,9.802
0.0843743,0.897599,0.176484,-799,10.194
0.0861695,1.7952,0.20337,-847,10.03
0.0960431,0.897599,0.184721,-879,9.771
0.105917,0.897599,0.251634,-1024,10.139
0.114893,0.897599,0.194416,-1089,10.146
0.123869,0.897599,0.230678,-1056,9.711
0.137333,0,0.24566,-1073,10.259
0.13823,0,0.199916,-1169,9.932
0.141821,0,0.252121,-1234,9.775
0.145411,0,0.206243,-1201,10.277
0.145411,0,0.223013,-1201,10.206
0.145411,0,0.269639,-1169,9.623
0.146309,0,0.182408,-1169,9.93
0.147206,0,0.271973,-1089,10.085
0.149899,0.897599,0.187581,-1105,10.006
0.154387,0.897599,0.216424,-1073,9.823
0.16067,0.897599,0.249757,-976,10.263
0.168749,0.897599,0.178436,-1169,9.889
0.177725,0.897599,0.273998,-1137,10.27
0.194779,0.897599,0.177354,-1169,10.069
0.201062,0,0.244598,-1201,9.703
0.20196,0,0.289934,-1330,9.871
0.20555,0,0.212199,-1459,12.901
0.207345,0,0.281608,-1346,8.139
0.207345,0,0.221441,-1330,9.234
0.207345,0,0.206491,-1330,9.744
0.207345,0,0.276977,-1330,10.068
0.207345,0,0.175473,-1266,9.979
0.207345,0,0.237385,-1234,10.052
0.207345,0,0.183309,-1201,10.553
0.207345,0,0.174641,-1169,9.417
0.207345,0,0.247079,-1169,10.04
0.207345,0,0.174787,-1105,10.067
0.207345,0,0.267943,-1169,10.292
0.207345,0,0.199913,-1105,9.806
0.208243,0,0.202709,-1089,9.638
0.209141,0,0.260673,-1040,10.106
0.211833,0,0.167386,-1024,10.016
0.214526,0,0.255342,-1008,10.158
0.217219,0,0.182581,-1008,9.764
0.219912,0,0.203127,-1008,10.236
0.223502,0,0.245088,-1008,9.863
0.225297,0,0.182179,-1040,10.033
0.227093,0,0.251908,-1040,9.922
0.22799,0,0.180169,-1040,10.134
0.22799,0,0.18495,-1073,10.329
0.22799,0,0.2315,-1040,9.684
0.22799,0,0.131815,-1040,9.94
0.22799,0,0.21171,-1040,10.47
0.22799,0,0.155619,-1040,9.502
0.22799,0,0.150677,-1024,10.139
0.22799,0,0.203019,-1008,9.883
0.22799,0,0.125586,-976,10.124
0.22799,0,0.192464,-976,9.839
0.22799,0,0.128072,-928,10.081
0.22799,0,0.129333,-976,9.923
0.22799,0,0.160273,-911,10.086
0.227093,0,0.0957879,-944,10.006
0.227093,0,0.183413,-960,10.015
0.227093,0,0.133762,-944,9.914
0.227093,0,0.158257,-960,10.105
0.227093,0,0.196256,-976,9.868
0.227093,0,0.10155,-944,10.053
0.227093,0,0.194804,-944,10.13
0.227093,0,0.137335,-895,10.282
0.227093,0,0.131492,-944,9.544
0.227093,0,0.195599,-879,9.963
0.227093,0,0.112707,-944,10.139
0.227093,0,0.190678,-944,9.9
0.227093,0,0.136578,-960,9.998
0.227093,0,0.139093,-911,10.116
0.227093,0,0.197732,-911,9.903
0.227093,0,0.107105,-895,10.141
0.227093,0,0.187379,-944,9.831
0.227093,0,0.127025,-911,10.039
0.227093,0,0.140205,-911,9.969
0.227093,0,0.185777,-879,10.102
0.227093,0,0.0950836,-879,9.894
0.227093,0,0.183138,-895,10.012
0.227093,0,0.122065,-863,10.039
0.227093,0,0.132414,-879,10.008
0.227093,0,0.197094,-863,10.032
0.227093,0,0.095691,-911,9.947
0.227093,0,0.193638,-944,9.956
0.227093,0,0.130586,-895,10.245
0.227093,0,0.141068,-863,9.766
0.227093,0,0.202247,-879,10.005
0.227093,0,0.114023,-911,10.149
0.227093,0,0.187127,-847,10.166
0.227093,0,0.131154,-928,9.611
0.227093,0,0.154243,-847,10.443
0.227093,0,0.179535,-879,9.669
0.227093,0,0.0939341,-847,10.034
0.227093,0,0.172255,-847,9.922
0.227093,0,0.116352,-815,10.106
0.227093,0,0.147358,-879,9.921
0.227093,0,0.166827,-879,10.222
0.226195,0,0.0784518,-847,9.702
0.226195,0,0.167116,-895,10.243
0.225297,0,0.100629,-879,9.807
0.2244,0,0.139835,-879,9.972
0.223502,0,0.162074,-831,10.443
0.222605,0,0.09325,-847,9.603
0.221707,0,0.161957,-847,9.99
0.221707,0,0.101808,-847,10.024
0.221707,0,0.118124,-847,9.969
0.221707,0,0.166556,-815,10.459
0.220809,0,0.0916506,-783,9.854
0.220809,0,0.165419,-847,9.856
0.220809,0,0.0989605,-879,9.831
0.220809,0,0.117055,-879,10.076
0.220809,0,0.166174,-847,9.853
0.220809,0,0.0972009,-847,10.286
0.220809,0,0.160864,-847,9.86
0.220809,0,0.101658,-863,10.112
0.220809,0,0.126243,-831,9.8
0.220809,0,0.150549,-847,10.372
0.220809,0,0.0990812,-911,9.958
0.220809,0,0.159393,-847,9.714
0.220809,0,0.0948551,-847,9.968
0.219912,0,0.138471,-847,10.376
0.219912,0,0.154138,-863,9.556
0.219912,0,0.0991813,-879,14.396
0.219912,0,0.152692,-847,5.715
0.219014,0,0.103663,-831,10.221
0.219014,0,0.144734,-879,9.839
0.218117,0,0.139254,-879,9.854
0.218117,0,0.0908207,-895,9.993
0.217219,0,0.150219,-831,10.086
0.217219,0,0.0886656,-815,10.105
0.216321,0,0.119458,-815,10.081
0.216321,0,0.135796,-815,9.82
0.216321,0,0.108527,-879,10.071
0.216321,0,0.151254,-847,9.874
0.216321,0,0.0966612,-847,10.154
0.216321,0,0.139787,-847,10.267
0.216321,0,0.121732,-831,9.898
0.216321,0,0.0918425,-895,9.688
0.216321,0,0.149244,-847,10.603
0.216321,0,0.100759,-879,9.344
0.215424,0,0.127057,-847,10.162
0.215424,0,0.146168,-831,9.903
0.215424,0,0.100707,-879,10.199
0.215424,0,0.15423,-879,9.964
0.215424,0,0.0935318,-863,9.88
0.215424,0,0.130646,-879,9.971
0.215424,0,0.15177,-879,9.982
0.215424,0,0.0977631,-815,10.011
0.215424,0,0.161795,-879,10.022
0.214526,0,0.0900592,-863,10.011
0.214526,0,0.130157,-879,10.006
0.214526,0,0.149925,-847,10.147
0.214526,0,0.0811463,-847,9.855
0.214526,0,0.163707,-831,10.041
0.214526,0,0.0923388,-863,9.91
0.214526,0,0.120599,-879,9.918
0.214526,0,0.158946,-911,10.169
0.214526,0,0.0923209,-911,10.004
0.214526,0,0.161888,-847,10.115
0.214526,0,0.0990646,-879,9.816
0.214526,0,0.140359,-879,10.08
0.214526,0,0.146737,-847,10.031
0.214526,0,0.0942849,-879,10.066
0.214526,0,0.166946,-879,9.885
0.214526,0,0.0917155,-895,9.916
0.214526,0,0.119785,-863,9.998
0.214526,0,0.159093,-879,9.943
0.214526,0,0.0990429,-879,10.238
0.214526,0,0.160979,-879,9.811
0.214526,0,0.071969,-831,10.021
0.214526,0,0.114491,-879,10.112
0.213629,-0.897599,0.139748,-879,9.981
0.211833,0,0.109658,-895,9.898
0.202857,-0.897599,0.0668831,-895,10.627
0.202857,-0.897599,0.054764,-766,9.499
0.193881,-1.7952,0.101089,-847,9.873
0.169646,-0.897599,0.110586,-702,9.833
0.163363,-0.897599,0.0453545,-686,10.031
0.149899,-1.7952,0.102746,-492,10.105
0.131947,-1.7952,0.0107873,-347,9.967
0.113995,-1.7952,0.0825315,-267,10
0.0987359,-0.897599,0.0415277,-154,9.966
0.0780911,-0.897599,-0.0181307,88,10.403
0.0780911,-0.897599,0.0215862,249,9.598
0.0727055,0,-0.0829841,313,10.3
0.0718079,0,-0.0451237,507,9.872
0.0718079,0,-0.00909144,442,9.963
0.0709103,0,-0.0804617,490,9.897
0.0664223,0,-0.00861709,378,10.345
0.0610367,-0.897599,-0.0183691,297,9.741
0.0529583,-0.897599,-0.0297335,329,10.139
0.0520607,-0.897599,-0.0703148,345,9.748
0.0350064,-0.897599,-0.0770041,474,10.343
0.026928,-0.897599,-0.0129294,555,9.986
0.026928,-0.897599,-0.111509,490,9.863
0.0206448,0,-0.0777371,684,9.83
0.0170544,0,-0.0384858,732,10.074
0.0152592,0,-0.102812,732,10.007
0.0152592,0,-0.0387577,635,10.11
0.0125664,0,-0.111129,603,9.956
0.0125664,0,-0.0495754,603,9.952
0.00987359,0,-0.0846158,555,9.922
0.00628319,-0.897599,-0.108448,539,10.347
0.000897599,0,-0.0338181,555,9.546
-0.00628319,-0.897599,-0.117542,523,10.148
-0.0206448,-0.897599,-0.0566286,635,9.854
-0.0215424,-0.897599,-0.0609345,571,10.172
-0.0278256,-0.897599,-0.0457274,748,10.03
-0.0323136,0,-0.0619219,829,10.324
-0.035904,0,-0.160823,813,9.782
-0.0368016,0,-0.0947415,877,9.755
-0.0385968,-0.897599,-0.123527,813,10.19
-0.040392,-0.897599,-0.125247,797,9.843
-0.0439823,-0.897599,-0.132305,797,9.952
-0.0484703,-0.897599,-0.166408,877,10.066
-0.0538559,-0.897599,-0.0931629,829,9.981
-0.0664223,-0.897599,-0.110731,877,10.193
-0.0727055,-0.897599,-0.137075,877,9.866
-0.0727055,0,-0.0921975,893,9.938
-0.0771935,0,-0.176415,1022,9.996
-0.0798863,0,-0.0978105,1054,10.087
-0.0816815,-0.897599,-0.116569,893,10.001
-0.0834767,0,-0.14393,926,10.046
-0.0843743,0,-0.0894808,926,10.35
-0.0852719,-0.897599,-0.159674,1054,9.935
-0.0861695,0,-0.103974,893,9.604
-0.0870671,0,-0.116371,909,10.253
-0.0879647,0,-0.146127,958,9.749
-0.0897599,0,-0.0661438,845,9.986
-0.0906575,0,-0.157574,829,10.003
-0.0924527,0,-0.0959596,829,10.108
-0.0969407,0,-0.10036,748,9.974
-0.0969407,0,-0.129224,829,9.925
-0.0987359,0,-0.0729289,797,10.044
-0.100531,0,-0.142962,829,9.946
-0.102326,-0.897599,-0.0955035,797,9.936
