q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.13464,0,-0.0335119,635,10.526
-0.13464,0,-0.0290622,603,9.587
-0.13464,0,-0.0767349,603,10.543
-0.13464,0,-0.0903424,635,9.457
-0.13464,0,-0.0237608,635,9.91
-0.13464,0,-0.118757,635,10.35
-0.13464,0,-0.0577018,635,9.802
-0.13464,0,-0.0521412,635,9.963
-0.13464,0,-0.0924197,668,9.939
-0.13464,0,-0.0269511,668,10.296
-0.13464,0,-0.116838,619,9.702
-0.13464,0,-0.0519691,619,10.065
-0.13464,0,-0.0429996,668,10.032
-0.13464,0,-0.099715,635,9.896
-0.13464,0,-0.0302385,603,10.148
-0.13464,0,-0.125783,700,9.887
-0.13464,0,-0.0604347,668,10.117
-0.13464,0,-0.0663767,668,9.923
-0.13464,0,-0.093954,635,10.106
-0.13464,0,-0.0343088,603,9.792
-0.13464,0,-0.122978,652,10.104
-0.13464,0,-0.0500396,668,9.9
-0.13464,0,-0.0386099,603,10.115
-0.13464,0,-0.0650689,619,10.068
-0.13464,0,0.0132403,603,9.857
-0.13464,0,-0.073235,652,10.015
-0.13464,0,0.0124595,619,9.951
-0.132845,0,-0.0164017,668,9.934
-0.130152,0.897599,-0.0125105,668,10.177
-0.11579,0.897599,0.0520792,652,9.923
-0.103224,1.7952,0.0520792,668,10.509
-0.0996335,1.7952,0.0298881,555,9.349
-0.0700127,1.7952,-0.0147452,410,11.041
-0.0538559,1.7952,0.0783218,168,8.904
-0.0376992,1.7952,0.00242156,184,10.266
-0.0242352,0.897599,0.10016,-138,9.819
-0.013464,0.897599,0.0364971,-235,10.181
-0.0116688,0.897599,0.0739402,-380,9.957
0.000897599,0,0.0989328,-444,10.164
0.0017952,0.897599,0.0989328,-525,10.049
0.00628319,0,0.0806188,-509,10.097
0.0107712,0,0.166699,-509,9.569
0.0143616,0.897599,0.126818,-589,10.321
0.026928,0.897599,0.124438,-541,9.832
0.0278256,0.897599,0.188935,-525,10.128
0.0368016,0.897599,0.114552,-621,9.693
0.0538559,1.7952,0.194319,-750,10.095
0.0556511,0.897599,0.157896,-686,9.93
0.0664223,0.897599,0.170546,-718,10.115
0.0753983,0.897599,0.21653,-1056,9.934
0.0915551,0.897599,0.139455,-847,10.213
0.0933503,0,0.244287,-928,9.728
0.109507,0.897599,0.214696,-960,10.133
0.110405,0.897599,0.195207,-1121,9.881
0.118483,0.897599,0.26327,-960,10.021
0.125664,0.897599,0.187829,-1185,10.07
0.13823,0.897599,0.264541,-1234,10.115
0.13823,0.897599,0.229833,-1201,9.935
0.143616,0.897599,0.286298,-1234,9.868
0.148104,0,0.227842,-1330,9.997
0.151694,0.897599,0.19996,-1266,10.102
0.156182,0.897599,0.286952,-1266,9.908
0.16067,0,0.240228,-1169,10.074
0.166056,0.897599,0.234053,-1282,9.939
0.171441,0,0.283279,-1298,10.072
0.18311,0.897599,0.210216,-1169,9.978
0.184008,0.897599,0.286202,-1250,9.957
0.195677,0,0.196389,-1234,10.554
0.196574,0,0.296287,-1363,9.412
0.200165,0,0.294298,-1363,9.956
0.20555,0,0.192587,-1330,10.268
0.20555,0,0.266021,-1330,9.969
0.206448,0,0.274322,-1330,9.822
0.207345,0,0.226423,-1363,10.055
0.208243,0,0.299854,-1298,10.053
0.210038,0,0.206888,-1234,10.055
0.211833,0.897599,0.266895,-1234,10.097
0.214526,0,0.259068,-1201,9.672
0.218117,0,0.249649,-1201,10.075
0.221707,0.897599,0.281983,-1266,9.935
0.225297,0.897599,0.194233,-1169,10.135
0.228888,0.897599,0.293191,-1250,9.896
0.231581,0.897599,0.272994,-1314,10.148
0.234273,0,0.235145,-1330,10.072
0.236069,0,0.303129,-1330,10.037
0.236966,0,0.207854,-1298,9.826
0.237864,0,0.276889,-1218,10.168
0.238761,0,0.239009,-1201,9.86
0.239659,0,0.225543,-1169,10.033
0.242352,0.897599,0.285286,-1169,9.855
0.244147,0.897599,0.204383,-1169,10.284
0.24684,0,0.267528,-1105,9.796
0.25043,0,0.247222,-1234,9.998
0.253123,0,0.20882,-1218,10.193
0.254918,0.897599,0.271501,-1153,9.966
0.256713,0,0.189659,-1153,9.887
0.258508,0.897599,0.265467,-1169,10.103
0.260304,0.897599,0.213412,-1250,9.776
0.261201,0,0.219909,-1137,10.207
0.262099,0,0.293795,-1266,9.935
0.262099,0,0.183281,-1298,9.988
0.262099,0,0.245806,-1137,9.869
0.262996,0,0.212008,-1089,10.862
0.264792,0.897599,0.21524,-1137,9.188
0.265689,0,0.266014,-1105,9.96
0.266587,0,0.185321,-1153,10.07
0.266587,0,0.24069,-1234,10.032
0.266587,0,0.207788,-1137,10.342
0.267484,0,0.20202,-1137,9.663
0.268382,0,0.267348,-1073,9.967
0.270177,0,0.168864,-1073,9.997
0.271972,0,0.235034,-1073,9.919
0.27287,0,0.188768,-1105,10.012
0.274665,0,0.201241,-1105,9.955
0.275563,0,0.254423,-1073,10.352
0.275563,0,0.150102,-1105,9.747
0.275563,0,0.236942,-1105,10.266
0.275563,0,0.200563,-1073,9.729
0.275563,0,0.179815,-1121,10.047
0.275563,0,0.2452,-1105,10.325
0.275563,0,0.143976,-1073,9.715
0.275563,0,0.232884,-1105,10.012
0.275563,0,0.200306,-1073,9.845
0.275563,0,0.169438,-1089,10.15
0.275563,0,0.239812,-1089,10.343
0.275563,0,0.141711,-1073,9.627
0.275563,0,0.224317,-1073,9.968
0.275563,0,0.200297,-1040,9.86
0.275563,0,0.174648,-1040,10.318
0.275563,0,0.238905,-1040,9.748
0.275563,0,0.137515,-1040,10.101
0.275563,0,0.202836,-1073,9.884
0.275563,0,0.179154,-1008,10.177
0.275563,0,0.167649,-1008,9.885
0.275563,0,0.237167,-1040,10.092
0.275563,0,0.140765,-1056,10.021
