q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.116688,0,-0.0796953,635,10.337
-0.116688,0,-0.0252985,587,10.539
-0.116688,0,-0.080564,587,9.819
-0.116688,0,-0.0603424,571,9.057
-0.116688,0,-0.0165224,603,9.934
-0.116688,0,-0.0971141,571,10.082
-0.116688,0,-0.0346663,587,10.006
-0.116688,0,-0.0644551,635,10.048
-0.116688,0,-0.0705463,571,9.835
-0.116688,0,-0.0144583,635,10.064
-0.116688,0,-0.10104,603,9.977
-0.116688,0,-0.0254833,652,10.03
-0.116688,0,-0.0714629,603,9.983
-0.116688,0,-0.0669351,571,10.016
-0.116688,0,-0.0178018,571,10.326
-0.116688,0,-0.0890074,619,9.993
-0.116688,0,-0.0257706,571,10.123
-0.116688,0,-0.0656215,619,9.529
-0.116688,0,-0.0644571,571,9.987
-0.116688,0,-0.00756112,539,10.277
-0.116688,0,-0.0882003,635,9.667
-0.116688,0,-0.00529167,587,10.067
-0.116688,0,-0.0348473,603,10.042
-0.11579,0,-0.0355453,635,10.103
-0.11579,0,0.0237475,603,9.931
-0.114893,0,-0.0553993,635,9.914
-0.110405,0,0.0236875,603,10.049
-0.105019,0,-0.0222684,635,10.024
-0.0969407,0.897599,0.00438565,603,10.417
-0.0951455,0.897599,-0.0373348,603,9.535
-0.0843743,0.897599,-0.0373348,539,9.846
-0.0682175,1.7952,0.0468231,345,10.118
-0.0538559,1.7952,0.0280109,345,9.995
-0.035904,1.7952,0.072833,217,9.95
-0.0170544,1.7952,0.103159,39,10.09
0.0026928,1.7952,0.0580065,-170,9.986
0.035904,0.897599,0.155825,-331,9.977
0.0520607,1.7952,0.134272,-525,10.175
0.0637295,0.897599,0.134272,-654,9.906
0.0655247,0.897599,0.198265,-879,9.877
0.0727055,0,0.152996,-1089,10.017
0.0771935,0.897599,0.226338,-1105,9.992
0.0798863,0,0.182486,-1073,10.051
0.0816815,0,0.202077,-1008,9.997
0.0825791,0.897599,0.247427,-1137,9.907
0.0897599,0,0.183011,-976,10.364
0.0960431,0.897599,0.261401,-976,9.796
0.0960431,0.897599,0.194865,-1008,9.977
0.105019,0.897599,0.224822,-928,9.849
0.122971,0.897599,0.195251,-1073,10.171
0.13464,0.897599,0.175595,-1056,14.12
0.144513,0.897599,0.252583,-1040,6.468
0.146309,0.897599,0.183698,-1234,9.356
0.153489,0.897599,0.282706,-1314,10.063
0.158875,0.897599,0.278914,-1363,10.006
0.162465,0,0.204253,-1330,10.234
0.164261,0,0.293596,-1363,9.738
0.165158,0,0.208979,-1363,10.124
0.166056,0,0.232996,-1234,10.013
0.166953,0.897599,0.27481,-1201,10.036
0.167851,0,0.203704,-1234,9.746
0.170544,0,0.289454,-1169,10.064
0.172339,0.897599,0.202577,-1234,9.875
0.181315,0,0.253369,-1137,10.193
0.182213,0.897599,0.280365,-1089,9.905
0.192984,0,0.196134,-1201,10.191
0.193881,0.897599,0.274304,-1121,9.718
0.199267,0,0.24318,-1250,10.039
0.203755,0,0.236858,-1234,10.061
0.207345,0,0.261771,-1298,10.069
0.210038,0,0.193924,-1169,9.866
0.211833,0,0.280106,-1218,10.203
0.212731,0,0.218938,-1234,9.947
0.213629,0,0.225094,-1234,10.007
0.213629,0,0.242104,-1218,10.014
0.213629,0,0.177037,-1153,9.986
0.213629,0,0.253997,-1218,9.963
0.213629,0,0.193862,-1153,10.087
0.213629,0,0.228457,-1121,9.877
0.213629,0,0.252227,-1105,9.973
0.213629,0,0.177443,-1073,9.892
0.213629,0,0.242592,-1040,10.169
0.213629,0,0.18498,-992,9.915
0.213629,0,0.207036,-1024,10.293
0.213629,0,0.216879,-976,9.76
0.213629,0,0.151824,-976,9.979
0.213629,0,0.229301,-944,10.63
0.213629,0,0.161484,-911,9.434
0.213629,0,0.174411,-944,9.856
0.213629,0,0.219982,-911,10.231
0.213629,0,0.144717,-879,9.877
0.213629,0,0.215323,-879,10.152
0.213629,0,0.156935,-879,9.927
0.213629,0,0.167306,-847,9.95
0.213629,0,0.201354,-879,9.975
0.213629,0,0.142305,-815,10.108
0.213629,0,0.20783,-847,9.865
0.213629,0,0.144934,-815,10.367
0.213629,0,0.162661,-847,9.59
0.213629,0,0.21077,-783,9.984
0.213629,0,0.134261,-783,10.214
0.213629,0,0.213451,-815,9.861
0.213629,0,0.157558,-815,9.949
0.213629,0,0.164821,-750,10.107
0.213629,0,0.21343,-750,9.944
0.213629,0,0.13773,-750,10.111
0.213629,0,0.212005,-750,9.8
0.214526,0,0.143741,-750,10.411
0.214526,0,0.164297,-750,9.578
0.214526,0,0.199566,-734,10.325
0.215424,0,0.133533,-734,9.801
0.215424,0,0.210494,-718,10.151
0.216321,0.897599,0.129983,-718,9.928
0.217219,0,0.164942,-750,9.865
0.217219,0,0.19947,-718,10.163
0.217219,0,0.13319,-847,10.003
0.217219,0,0.205512,-766,9.716
0.217219,0,0.138173,-750,10.162
0.217219,0,0.162054,-750,9.977
0.217219,0,0.19299,-718,10.103
0.218117,0,0.13045,-783,9.826
0.218117,0,0.204823,-718,10.426
0.218117,0,0.152943,-718,9.612
0.218117,0,0.173551,-686,10.894
0.218117,0,0.203193,-718,9.142
0.219014,0,0.12819,-686,9.964
0.219014,0,0.204672,-718,10.122
0.219014,0,0.121736,-686,9.842
0.219912,0,0.16612,-734,10.065
0.219912,0,0.202348,-702,10.008
0.219912,0,0.140857,-686,9.877
0.220809,0,0.20062,-718,10.489
0.220809,0,0.143911,-702,9.602
0.220809,0,0.16248,-718,9.976
0.220809,0,0.185741,-734,10.034
0.220809,0,0.123679,-670,10.087
0.220809,0,0.2042,-686,9.953
0.220809,0,0.125515,-686,10.112
0.220809,0,0.164242,-686,9.754
0.220809,0,0.188853,-686,10.12
0.220809,0,0.13667,-654,10.179
0.220809,0,0.200931,-605,9.827
0.220809,0,0.133593,-686,9.967
0.220809,0,0.178597,-686,10.153
0.220809,0,0.197277,-686,9.836
0.220809,0,0.134454,-734,10.114
0.220809,0,0.199153,-654,10.011
0.220809,0,0.132113,-686,9.885
0.220809,0,0.158759,-621,10.049
0.220809,0,0.181101,-686,10.097
0.221707,0,0.120709,-637,9.864
0.221707,0,0.115708,-686,9.989
0.221707,0,0.124684,-654,10.095
0.221707,0,0.163512,-718,9.986
0.221707,0,0.182701,-686,9.881
0.221707,0,0.129487,-686,10.109
0.221707,0,0.198545,-702,10.294
0.221707,0,0.132987,-734,9.879
0.221707,0,0.164847,-734,10.328
0.221707,0,0.184335,-686,9.633
0.221707,0,0.122312,-670,9.786
0.221707,0,0.198066,-686,10.08
0.221707,0,0.120271,-718,10.053
0.221707,0,0.166374,-670,9.992
0.221707,0,0.178881,-718,9.887
0.221707,0,0.119525,-718,10.06
0.221707,0,0.199562,-686,9.928
0.221707,0,0.118992,-718,10.3
0.221707,0,0.178925,-750,9.826
0.221707,0,0.190503,-621,10.014
0.221707,0,0.12421,-702,9.916
0.221707,0,0.197844,-702,10.025
0.221707,0,0.122733,-686,9.979
0.221707,0,0.156453,-686,10.014
0.221707,0,0.173827,-702,10.362
0.221707,0,0.115366,-718,9.749
0.221707,0,0.193774,-637,9.796
0.221707,0,0.113415,-702,10.104
0.221707,0,0.154483,-686,9.859
0.221707,0,0.178752,-637,10.095
0.221707,0,0.131885,-686,10.117
0.221707,0,0.194279,-654,9.876
0.221707,0,0.126609,-686,9.976
0.221707,0,0.160367,-654,10.191
0.221707,0,0.166274,-637,9.982
0.221707,0,0.120783,-702,9.901
0.221707,0,0.189884,-702,9.93
0.221707,0,0.107397,-686,10.136
0.221707,0,0.156272,-718,9.822
0.221707,0,0.165701,-637,10.248
0.221707,0,0.115075,-686,9.873
0.221707,0,0.189427,-718,10.115
0.221707,0,0.112017,-654,9.955
0.221707,0,0.174885,-686,10.326
0.221707,0,0.176908,-702,9.559
0.221707,0,0.126625,-718,10.555
0.221707,0,0.189591,-686,9.585
0.221707,0,0.123657,-686,9.809
0.221707,0,0.158007,-718,10.092
0.221707,0,0.169566,-686,10.109
0.221707,0,0.133529,-637,10.023
0.221707,0,0.194724,-670,9.962
0.221707,0,0.116308,-686,9.893
0.221707,0,0.171949,-718,10.031
0.221707,0,0.178311,-686,9.872
0.221707,0,0.120979,-686,10.035
0.221707,0,0.195104,-654,10.028
0.221707,0,0.119389,-670,10.011
0.221707,0,0.173081,-637,10.141
0.221707,0,0.183583,-670,9.926
0.221707,0,0.124756,-686,9.972
0.221707,0,0.188243,-654,9.962
0.221707,0,0.106645,-718,9.949
0.221707,0,0.164122,-654,10.143
0.221707,0,0.160101,-670,9.864
0.221707,0,0.0995678,-686,9.92
0.221707,0,0.150748,-718,10.085
0.221707,-0.897599,0.0604073,-686,9.962
0.220809,0,0.132604,-718,9.944
0.219912,0,0.085572,-734,10.126
0.216321,-0.897599,0.114698,-621,9.895
0.202857,-0.897599,0.122348,-718,10.371
0.189393,-1.7952,0.122348,-734,9.686
0.186701,-1.7952,0.107519,-605,10.262
0.155285,-1.7952,0.0309534,-444,9.639
0.152592,-1.7952,0.0184914,-170,10.195
0.13464,-0.897599,-0.00203584,-138,9.888
0.109507,-0.897599,0.0559956,120,10.016
0.0978383,-0.897599,0.0179893,120,10.356
0.0888623,-0.897599,-0.0426474,152,9.748
0.0825791,-0.897599,-0.0591414,410,10.427
0.0816815,-0.897599,-0.0578032,507,9.451
0.0771935,0,-0.123299,587,10.007
0.0664223,-0.897599,-0.0777646,603,9.969
0.0655247,-0.897599,-0.0629433,571,10.025
0.0556511,-1.7952,-0.0629433,426,10.001
0.0421871,-1.7952,-0.0629433,684,9.996
0.026928,-1.7952,-0.148398,539,10.007
0.00987359,-1.7952,-0.09174,732,9.995
-0.00628319,-0.897599,-0.124136,893,10.104
-0.0323136,-0.897599,-0.0970426,990,10.084
-0.040392,-0.897599,-0.0920055,1167,10.009
-0.0412895,0,-0.189616,1167,9.763
-0.0448799,0,-0.120844,1344,10.511
-0.0448799,0,-0.0991589,1457,9.55
-0.0448799,0,-0.150427,1280,10.041
-0.0448799,0,-0.0895872,1264,9.959
-0.0448799,0,-0.154842,1199,10.054
-0.0448799,0,-0.101626,1167,9.948
-0.0448799,0,-0.106838,1119,10.037
-0.0448799,0,-0.132528,1087,10.027
-0.0448799,0,-0.0676784,1054,10.31
-0.0448799,0,-0.157801,1022,9.684
-0.0448799,0,-0.0990998,990,10.23
-0.0448799,0,-0.138311,942,9.817
-0.0457775,0,-0.144861,909,10.028
-0.0457775,-0.897599,-0.0848758,893,9.835
-0.0466751,-0.897599,-0.163774,861,10.089
-0.0484703,-0.897599,-0.0902166,797,10.011
-0.0547535,0,-0.122096,926,10.109
-0.0547535,0,-0.11283,893,9.759
-0.0619343,0,-0.0653934,909,10.148
-0.0619343,-0.897599,-0.144698,764,9.803
-0.0655247,0,-0.0900628,764,10.397
-0.0691151,0,-0.0973356,829,9.748
-0.0718079,0,-0.126249,926,10.465
-0.0727055,0,-0.0667259,797,9.401
-0.0736031,0,-0.153589,797,10.172
-0.0736031,0,-0.0932362,845,10.007
-0.0745007,0,-0.113193,829,9.934
-0.0753983,0,-0.117281,797,9.853
-0.0771935,-0.897599,-0.0624639,732,10.304
-0.0798863,0,-0.140357,780,9.744
-0.0825791,0,-0.0833395,797,10.184
-0.0843743,0,-0.122856,861,9.848
-0.0861695,0,-0.110789,748,10.027
-0.0870671,0,-0.0555451,732,10.042
