q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.122971,0,-0.00157029,539,24.71
-0.122971,0,-0.00157029,539,0.282
-0.122971,0,0.000527018,345,2.807
-0.122971,0,0.00715845,378,10.599
-0.122971,0,0.000588195,410,9.145
-0.122073,0,-0.00787749,539,9.888
-0.120278,0,-0.0118726,619,9.693
-0.120278,0,-0.0324198,571,10.066
-0.118483,0,-0.024524,603,9.97
-0.117585,0,-0.0196195,571,10.117
-0.116688,0.897599,-0.0275523,635,9.746
-0.11579,0,-0.0199027,587,10.086
-0.11579,0,-0.0247799,619,10.015
-0.11579,0,-0.0224563,442,10.314
-0.11579,0,-0.0262575,571,9.598
-0.11579,0,-0.0350674,603,10.136
-0.11579,0,-0.0282406,603,10.109
-0.11579,0,-0.0336074,603,9.81
-0.11579,0,-0.0261841,635,10.081
-0.11579,0,-0.0217761,652,10.115
-0.11579,0,-0.0282738,571,9.915
-0.11579,0,-0.0226929,619,10.32
-0.114893,0,-0.0365048,587,9.617
-0.114893,0,-0.031872,684,10.117
-0.114893,0,-0.0235325,668,9.833
-0.114893,0,-0.0302422,635,10.11
-0.114893,0,-0.024159,668,10.127
-0.113995,0,-0.0375797,668,9.775
-0.113097,0,-0.0320792,668,10.522
-0.113097,0,-0.024083,668,9.533
-0.1122,0,-0.0324185,635,9.917
-0.110405,0,-0.0206339,652,10.404
-0.110405,0,-0.0301983,668,9.496
-0.106814,0,-0.0267907,635,10.032
-0.106814,0,-0.028542,603,10.135
-0.105019,0,-0.0296358,652,9.98
-0.102326,0.897599,-0.0202259,619,9.931
-0.100531,0,-0.0325084,619,10.142
-0.0987359,0,-0.0106499,587,9.929
-0.0960431,0,-0.0137854,474,9.979
-0.0960431,0,-0.0285834,587,10.141
-0.0951455,0,-0.017537,571,9.87
-0.0933503,0,-0.0283259,507,10.049
-0.0933503,0,-0.0193383,507,9.993
-0.0924527,0,-0.0192137,539,9.878
-0.0915551,0,-0.0206546,474,10.073
-0.0906575,0,-0.0126665,523,10.011
-0.0906575,0,-0.0191883,539,10.072
-0.0897599,0,-0.0168306,474,9.89
-0.0888623,0,-0.0137473,523,10.23
-0.0879647,0,-0.0163553,539,9.837
-0.0870671,0,-0.0074229,523,9.976
-0.0870671,0,-0.0179328,555,10.001
-0.0870671,0,-0.0147871,474,10.08
-0.0861695,0,-0.00866362,490,9.97
-0.0852719,0,-0.0162475,507,10.032
-0.0834767,0.897599,-0.00937698,507,9.966
-0.0825791,0,-0.0152597,474,10.204
-0.0807839,0,0.00289892,474,9.646
-0.0780911,0,-0.00692759,378,10.098
-0.0780911,0,-0.0142569,507,9.991
-0.0762959,0,-0.00498583,426,9.893
-0.0753983,0,-0.0136257,410,10.027
-0.0745007,0,-0.00101034,442,10.392
-0.0736031,0,-0.00316693,394,9.607
-0.0727055,0.897599,0.00230755,442,10.842
-0.0709103,0,0.000834537,458,9.24
-0.0691151,0,-0.00492332,410,10.191
-0.0673199,0,-0.00393671,265,9.774
-0.0664223,0,-0.00393798,378,9.969
-0.0646271,0,-0.005562,394,10.197
-0.0637295,0,0.00451043,378,9.845
-0.0637295,0,-0.00229051,378,9.934
-0.0628319,0,0.001867,378,10.178
-0.0619343,0,0.00307325,426,9.879
-0.0619343,0,-0.00444638,378,10.157
-0.0610367,0,0.00476646,329,9.846
-0.0610367,0,-0.00231714,378,10.003
-0.0610367,0,0.00495167,394,10.185
-0.0610367,0,0.00811564,378,9.817
-0.0610367,0,-0.00138678,345,10.018
-0.0601391,0,0.0088402,313,10.041
-0.0583439,0,-0.00449297,329,9.844
-0.0574463,0,0.00452721,378,10.077
-0.0556511,0,0.00684278,426,10.007
-0.0538559,0,-0.00104907,378,10.047
-0.0529583,0,0.0062081,378,9.955
-0.0520607,0,0.00212681,345,10.088
-0.0511631,0,0.0084679,362,9.983
-0.0502655,0,0.0115861,426,9.863
-0.0493679,0,0.00908818,313,10.122
-0.0484703,0,0.0163945,345,9.959
-0.0466751,0,0.00457473,297,9.948
-0.0448799,0,0.0133167,362,10.081
-0.0430847,0,0.0093174,313,9.929
-0.0412895,0,0.00708099,297,10.167
-0.040392,0,0.0176522,265,9.798
-0.0385968,0.897599,0.00888796,297,10.161
-0.0376992,0,0.0159587,184,10.072
-0.0376992,0,0.0216023,265,9.897
-0.0368016,0,0.0120411,88,10.481
-0.0368016,0,0.0134555,313,9.602
-0.0368016,0,-0.00312144,329,9.897
-0.0368016,0,-0.0032873,249,10.077
-0.0368016,0,-0.00206436,329,9.903
-0.0368016,0,-0.00490081,168,9.99
-0.0368016,0,0.00825908,184,10.077
-0.0368016,0,0.000193664,329,10.203
-0.0368016,0,0.0059289,200,9.766
-0.0368016,0,0.0036069,281,9.954
-0.0368016,0,-0.00793705,217,9.983
-0.0368016,0,0.000517863,217,10.189
-0.0368016,0,-0.00332334,281,9.822
-0.0368016,0,0.00766942,233,10.098
-0.0368016,0,0.0158714,200,9.897
-0.0368016,0,0.0116492,313,10.031
-0.0368016,0,0.0203616,362,9.962
-0.0368016,0,0.00541933,329,10.183
-0.035904,0,0.0138797,313,9.767
-0.0350064,0,0.0150726,281,10.11
-0.0341088,0,0.00731725,345,10.089
-0.0332112,0,0.0177929,313,10.216
-0.0332112,0,0.00714227,297,9.723
-0.0323136,0,0.0198344,281,10.012
-0.031416,0.897599,0.0156469,281,9.871
-0.0305184,0,0.00938111,281,10.368
-0.0305184,0,0.0166693,249,9.86
-0.0305184,0,0.0023119,136,10.016
-0.0305184,0,0.00305989,184,9.837
-0.0305184,0,0.00334382,200,9.946
-0.0305184,0,-0.00275577,200,10.068
-0.0305184,0,0.00785161,362,9.964
-0.0305184,0,-0.00257679,297,9.944
-0.0305184,0,-0.001608,313,10.186
-0.0305184,0,0.000277917,362,9.869
-0.0305184,0,-0.0110758,200,10.045
-0.0305184,0,-0.00839006,281,10.101
-0.0305184,0,-0.0218196,362,10.308
-0.0305184,0,-0.0180478,233,9.584
-0.0305184,0,-0.0153591,313,10.574
-0.0305184,0,-0.0218363,233,9.39
-0.0305184,0,-0.0139235,345,10.057
-0.0305184,0,-0.0264129,313,9.911
-0.0305184,0,-0.0197672,297,10.076
-0.0305184,0,-0.0179118,200,9.971
-0.0305184,0,-0.0262315,184,10.022
-0.0305184,0,-0.0187147,297,9.937
-0.031416,0,-0.0277071,297,10.297
-0.0323136,0,-0.0203734,297,9.744
-0.0323136,0,-0.0182018,329,9.932
-0.0332112,0,-0.0233823,281,10.035
-0.0332112,0,-0.0107317,184,10.051
-0.0332112,0,-0.0198934,329,10.125
