,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.101429,0.0,-0.0410099,71,7.819
1,-0.101429,0.0,-0.0314441,71,9.935
2,-0.101429,0.0,-0.0409768,71,10.302
3,-0.101429,0.0,-0.0269971,39,9.81
4,-0.101429,0.0,-0.0345013,55,10.076
5,-0.101429,0.0,-0.0320018,71,9.766
6,-0.101429,0.0,-0.0267768,104,10.228
7,-0.101429,0.0,-0.0352637,152,9.778
8,-0.101429,0.0,-0.0258446,281,10.191
9,-0.101429,0.0,-0.0301925,313,9.78
10,-0.101429,0.0,-0.0366466,249,10.166
11,-0.100531,0.0,-0.0286428,329,10.289
12,-0.0987359,0.897599,-0.0410762,410,9.614
13,-0.0933503,0.0,-0.0326221,442,9.965
14,-0.0897599,0.0,-0.0272744,458,10.187
15,-0.0852719,0.0,-0.0322876,426,9.836
16,-0.0798863,0.0,-0.0221459,426,10.057
17,-0.0789887,0.897599,-0.0305904,394,10.008
18,-0.0727055,0.897599,-0.0158924,362,9.908
19,-0.0646271,0.897599,-0.0212033,362,9.879
20,-0.0565487,0.897599,-0.0115318,297,10.069
21,-0.0475727,0.897599,0.000505117,265,9.962
22,-0.0368016,1.7952,0.000899098,233,10.184
23,-0.0161568,0.897599,0.00575299,136,9.991
24,-0.00538559,0.897599,-0.00151888,7,10.126
25,0.00628319,1.7952,0.0350418,-90,9.783
26,0.00718079,1.7952,0.0402768,-186,9.958
27,0.0188496,1.7952,0.0602393,-251,9.966
28,0.0385968,0.897599,0.0759392,-331,10.165
29,0.0493679,0.897599,0.0654693,-315,9.817
30,0.0502655,0.897599,0.0764668,-492,10.215
31,0.0601391,0.897599,0.0863013,-396,9.804
32,0.0682175,0.897599,0.0841195,-573,10.16
33,0.0753983,0.897599,0.101328,-396,9.832
34,0.0915551,0.897599,0.0910489,-428,10.048
35,0.0924527,0.897599,0.0935946,-525,9.962
36,0.107712,0.897599,0.105409,-589,10.302
37,0.108609,0.897599,0.101948,-670,9.731
38,0.11579,0.897599,0.121233,-702,10.013
39,0.122073,0.0,0.114287,-734,9.958
40,0.128357,0.897599,0.115226,-686,10.077
41,0.140923,0.897599,0.126023,-766,9.888
42,0.147206,0.0,0.11898,-654,10.256
43,0.148104,0.897599,0.133366,-766,9.823
44,0.153489,0.897599,0.131897,-799,10.157
45,0.157977,0.897599,0.129993,-799,9.775
46,0.161568,0.0,0.143899,-831,10.247
47,0.163363,0.0,0.137636,-863,9.874
48,0.166056,0.0,0.142758,-863,10.623
49,0.168749,0.897599,0.135791,-815,9.312
50,0.172339,0.0,0.137971,-766,10.906
51,0.177725,0.897599,0.132221,-734,9.0
52,0.189393,0.897599,0.12999,-831,10.297
53,0.190291,0.0,0.145285,-831,9.772
54,0.197472,0.0,0.14128,-863,10.152
55,0.203755,0.897599,0.148036,-1024,9.816
56,0.208243,0.0,0.150411,-944,10.122
57,0.211833,0.0,0.146943,-960,9.973
58,0.213629,0.0,0.158812,-1056,10.137
59,0.214526,0.897599,0.156655,-1024,9.741
