,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.174134,0.0,-0.0512593,523,11.79
1,-0.174134,0.0,-0.0554808,458,3.169
2,-0.174134,0.0,-0.0612292,555,9.049
3,-0.174134,0.0,-0.0629293,523,9.735
4,-0.174134,0.0,-0.0533745,458,10.581
5,-0.174134,0.0,-0.0617718,458,9.563
6,-0.174134,0.0,-0.058927,458,10.012
7,-0.174134,0.0,-0.0595243,490,9.796
8,-0.174134,0.0,-0.0663354,458,10.206
9,-0.174134,0.0,-0.0527519,442,9.862
10,-0.174134,0.0,-0.0648153,458,10.021
11,-0.174134,0.0,-0.0577049,458,9.911
12,-0.174134,0.0,-0.0569822,394,10.127
13,-0.174134,0.0,-0.0590051,507,10.305
14,-0.174134,0.0,-0.0455479,426,9.773
15,-0.174134,0.0,-0.0546325,394,9.806
16,-0.174134,0.0,-0.0445004,394,10.031
17,-0.174134,0.0,-0.0377715,394,9.956
18,-0.174134,0.0,-0.0407167,394,10.119
19,-0.173237,0.0,-0.0263348,378,9.929
20,-0.173237,0.897599,-0.0338576,329,10.201
21,-0.172339,0.0,-0.0230576,378,9.691
22,-0.171441,0.0,-0.01935,394,10.283
23,-0.166056,0.0,-0.0194998,297,9.716
24,-0.166056,0.897599,-0.0114853,329,10.176
25,-0.161568,0.897599,-0.0200156,297,9.947
26,-0.149899,0.897599,-0.00475961,265,10.084
27,-0.142718,0.897599,-0.00859778,233,9.761
28,-0.135537,0.897599,-0.00358897,136,10.186
29,-0.13464,0.897599,0.0278432,88,9.855
30,-0.127459,0.0,0.0127806,-25,10.054
31,-0.121176,0.0,0.0258715,-122,9.937
32,-0.114893,0.0,0.0220003,-90,10.076
33,-0.109507,0.0,0.0296877,-122,10.019
34,-0.105019,0.897599,0.0283216,-154,10.032
35,-0.0996335,0.0,0.042703,-186,10.291
36,-0.0951455,0.897599,0.0551973,-235,10.463
37,-0.0906575,0.0,0.0571552,-267,9.209
38,-0.0825791,0.897599,0.076739,-412,10.227
39,-0.0771935,0.897599,0.0821532,-380,9.803
40,-0.0771935,0.0,0.078583,-396,9.988
41,-0.0718079,0.0,0.0865723,-541,9.884
42,-0.0673199,0.897599,0.0854797,-573,10.053
43,-0.0619343,0.0,0.0843423,-492,10.034
44,-0.0574463,0.0,0.102735,-476,10.085
45,-0.0475727,0.0,0.100585,-621,9.953
46,-0.0475727,0.897599,0.100349,-541,10.001
47,-0.0421871,0.0,0.102159,-605,9.891
48,-0.0368016,0.0,0.108418,-621,10.047
49,-0.0323136,0.0,0.103729,-686,9.976
50,-0.026928,0.897599,0.107403,-670,10.031
51,-0.0152592,0.897599,0.119654,-702,9.96
52,-0.0143616,0.897599,0.116231,-702,10.147
53,-0.000897599,0.897599,0.126401,-783,9.875
54,0.00628319,0.897599,0.136079,-863,10.325
