,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.137333,0.0,-0.0527371,313,89.717
1,-0.137333,0.0,-0.0527371,313,0.123
2,-0.137333,0.0,-0.0527371,313,0.066
3,-0.137333,0.0,-0.0527371,313,0.083
4,-0.137333,0.0,-0.0527371,313,0.065
5,-0.137333,0.0,-0.0527371,313,0.054
6,-0.137333,0.0,-0.0527371,313,0.163
7,-0.137333,0.0,-0.0527371,313,0.066
8,-0.137333,0.0,-0.0527371,313,0.054
9,-0.137333,0.0,-0.0629706,345,9.796
10,-0.137333,0.0,-0.053273,329,11.779
11,-0.137333,0.0,-0.0587732,297,7.796
12,-0.137333,0.0,-0.0563468,329,10.015
13,-0.137333,0.0,-0.0505897,265,10.687
14,-0.137333,0.0,-0.0626419,265,9.537
15,-0.137333,0.0,-0.0530454,297,9.747
16,-0.137333,0.0,-0.0575871,329,9.942
17,-0.137333,0.0,-0.0609536,313,10.045
18,-0.137333,0.0,-0.0449972,329,9.881
19,-0.137333,0.0,-0.0588767,362,10.035
20,-0.137333,0.0,-0.0453815,394,10.062
21,-0.137333,0.0,-0.0413465,394,10.063
22,-0.137333,0.0,-0.0476173,394,9.974
23,-0.137333,0.0,-0.0380816,426,9.979
24,-0.136435,0.0,-0.0525698,426,9.974
25,-0.136435,0.0,-0.0416354,442,10.03
26,-0.135537,0.0,-0.0484187,442,9.925
27,-0.133742,0.897599,-0.0495968,426,9.973
28,-0.131947,0.0,-0.0423961,394,9.954
29,-0.130152,0.0,-0.0452563,442,10.044
30,-0.127459,0.0,-0.0374316,410,10.582
31,-0.125664,0.897599,-0.0430327,458,9.545
32,-0.122971,0.897599,-0.0408799,458,9.898
33,-0.120278,0.897599,-0.0262751,426,10.061
34,-0.117585,0.0,-0.0327945,297,9.9
35,-0.114893,0.0,-0.0157328,313,10.239
36,-0.110405,0.897599,-0.0168697,313,9.954
37,-0.105019,0.897599,-0.0181254,362,9.92
38,-0.0969407,0.897599,0.00193178,329,9.938
39,-0.0870671,1.7952,0.00124797,281,9.949
40,-0.0745007,0.897599,0.00242726,362,9.997
41,-0.0592415,0.897599,0.0128806,184,10.132
42,-0.0430847,1.7952,0.0173011,-41,9.853
43,-0.0260304,0.897599,0.0329636,-90,10.078
44,-0.0107712,0.897599,0.0360735,-154,9.928
45,0.0116688,0.897599,0.0625138,-331,10.24
46,0.013464,0.897599,0.0667282,-428,9.746
47,0.0197472,0.0,0.0885914,-589,10.464
48,0.0215424,0.0,0.10369,-783,9.62
49,0.0215424,0.0,0.0790751,-766,10.11
50,0.0215424,0.0,0.0896505,-766,9.928
51,0.0215424,0.0,0.108261,-718,10.221
52,0.0215424,0.0,0.108411,-702,9.858
53,0.0215424,0.0,0.111306,-718,9.909
54,0.02244,0.897599,0.102128,-637,9.967
55,0.0242352,0.0,0.115595,-605,10.366
56,0.0278256,0.897599,0.106378,-509,9.607
57,0.0323136,0.897599,0.0997118,-573,10.347
58,0.0439823,0.897599,0.0974253,-589,12.246
59,0.0538559,0.897599,0.101393,-637,7.975
60,0.0556511,0.897599,0.117007,-670,9.337
61,0.0637295,0.897599,0.111714,-670,10.259
62,0.0771935,0.897599,0.109212,-766,9.833
63,0.0825791,0.897599,0.124814,-750,10.27
64,0.0825791,0.0,0.1236,-831,9.729
65,0.0861695,0.0,0.136212,-863,10.465
66,0.0879647,0.0,0.128973,-928,9.659
67,0.0888623,0.897599,0.128338,-831,10.653
68,0.0897599,0.0,0.142874,-815,9.245
69,0.0897599,0.0,0.134447,-847,10.199
70,0.0915551,0.0,0.137512,-863,9.917
71,0.0987359,0.897599,0.131533,-799,10.249
72,0.0996335,0.0,0.123165,-734,9.841
73,0.105917,0.897599,0.139424,-734,9.863
74,0.118483,0.897599,0.119596,-831,10.053
75,0.119381,0.0,0.137448,-734,10.145
76,0.126561,0.897599,0.147855,-831,9.815
77,0.132845,0.0,0.150629,-992,10.011
78,0.136435,0.897599,0.154398,-863,9.899
79,0.139128,0.0,0.144529,-976,10.36
80,0.140923,0.0,0.159716,-992,9.687
81,0.141821,0.0,0.157474,-1056,10.216
82,0.141821,0.0,0.152486,-960,9.775
83,0.141821,0.0,0.163661,-944,10.176
84,0.142718,0.897599,0.14822,-960,9.94
85,0.144513,0.897599,0.158201,-911,10.059
86,0.147206,0.0,0.153143,-928,9.665
87,0.154387,0.0,0.150046,-960,10.344
88,0.157977,0.897599,0.152734,-928,9.926
89,0.162465,0.0,0.144422,-863,10.347
90,0.162465,0.0,0.16493,-928,9.432
91,0.168749,0.897599,0.154414,-992,10.375
92,0.168749,0.897599,0.152876,-944,9.622
93,0.171441,0.0,0.173644,-960,10.355
94,0.174134,0.0,0.157496,-1056,9.984
95,0.175929,0.897599,0.158091,-1056,9.992
96,0.178622,0.0,0.154182,-960,9.824
97,0.181315,0.0,0.161309,-1008,9.845
98,0.18311,0.0,0.165379,-1056,10.128
99,0.188496,0.0,0.15098,-1008,10.402
100,0.188496,0.897599,0.164263,-992,9.734
101,0.190291,0.0,0.164319,-992,10.197
102,0.194779,0.0,0.164459,-1056,10.406
103,0.194779,0.0,0.170923,-1040,9.292
104,0.196574,0.897599,0.160199,-992,9.963
105,0.20196,0.897599,0.170635,-1008,10.242
106,0.20196,0.897599,0.165438,-1024,9.669
107,0.204653,0.0,0.165177,-1089,10.43
108,0.207345,0.0,0.173942,-1121,9.58
109,0.208243,0.0,0.160763,-1105,10.199
110,0.210038,0.0,0.169111,-1024,9.801
111,0.210936,0.0,0.169799,-1056,10.213
112,0.214526,0.897599,0.16603,-1056,10.078
113,0.214526,0.0,0.174791,-1056,9.834
114,0.217219,0.0,0.170985,-1056,9.854
115,0.219912,0.0,0.168172,-1153,10.414
116,0.223502,0.0,0.16245,-1056,9.719
117,0.227093,0.0,0.163832,-1073,10.285
118,0.229785,0.0,0.174739,-1073,9.593
119,0.233376,0.897599,0.16458,-1121,10.282
120,0.235171,0.0,0.175419,-1153,9.722
121,0.236069,0.0,0.180274,-1185,10.623
122,0.236069,0.0,0.172888,-1185,9.499
123,0.236069,0.0,0.184879,-1153,10.116
124,0.236069,0.0,0.172913,-1201,9.694
125,0.236966,0.0,0.181485,-1185,10.468
126,0.236966,0.0,0.178706,-1105,9.605
127,0.237864,0.0,0.176596,-1121,10.174
128,0.238761,0.0,0.185077,-1121,9.902
129,0.240556,0.897599,0.172158,-1089,10.191
130,0.243249,0.0,0.18137,-1121,9.961
131,0.245942,0.0,0.177566,-1121,10.156
132,0.247737,0.0,0.172187,-1153,9.741
133,0.248635,0.897599,0.181207,-1137,10.168
134,0.249532,0.0,0.172559,-1121,9.797
135,0.249532,0.0,0.18764,-1185,10.217
136,0.249532,0.0,0.181973,-1201,9.942
137,0.249532,0.0,0.176332,-1121,10.356
138,0.249532,0.0,0.184036,-1105,9.457
139,0.25043,0.0,0.169476,-1089,10.71
140,0.25043,0.0,0.16644,-1121,9.451
141,0.25043,0.0,0.160044,-1073,10.132
142,0.25043,0.0,0.151191,-1089,9.747
143,0.25043,0.0,0.160986,-1105,10.158
144,0.25043,0.0,0.147342,-1073,10.18
145,0.25043,0.0,0.155901,-1121,9.876
146,0.25043,0.0,0.16011,-1089,9.761
147,0.25043,0.0,0.152773,-1089,10.295
148,0.25043,0.0,0.163049,-1024,9.615
149,0.25043,0.0,0.148415,-1056,10.278
150,0.25043,0.0,0.153379,-1056,9.734
151,0.25043,0.0,0.153137,-1056,10.193
152,0.25043,0.0,0.151351,-1056,9.954
153,0.25043,0.0,0.161185,-1089,10.153
154,0.25043,0.0,0.149881,-1056,9.833
155,0.25043,0.0,0.158591,-1024,10.022
156,0.25043,0.0,0.157112,-1056,9.981
157,0.25043,0.0,0.151217,-1056,10.153
158,0.25043,0.0,0.162741,-1056,12.153
159,0.25043,0.0,0.149286,-1008,7.903
160,0.25043,0.0,0.155694,-1056,9.698
161,0.25043,0.0,0.162004,-1056,10.17
162,0.25043,0.0,0.157426,-1040,9.855
163,0.25043,0.0,0.168345,-1089,10.262
164,0.25043,0.0,0.157427,-1008,9.773
165,0.25043,0.0,0.167642,-1024,10.186
166,0.25043,0.0,0.160177,-992,10.086
167,0.25043,0.0,0.151607,-1056,9.84
168,0.25043,0.0,0.162254,-1056,9.827
169,0.25043,0.0,0.150228,-1024,10.267
170,0.25043,0.0,0.156981,-1024,9.891
171,0.25043,0.0,0.154898,-992,10.102
172,0.25043,0.0,0.146701,-976,9.767
173,0.25043,0.0,0.159703,-1024,10.199
174,0.25043,0.0,0.145892,-1024,10.116
175,0.25043,0.0,0.1542,-1056,10.001
176,0.25043,0.0,0.149818,-1024,10.193
177,0.25043,0.0,0.14675,-992,9.677
178,0.25043,0.0,0.157436,-1008,9.845
179,0.25043,0.0,0.141836,-1024,10.023
180,0.25043,0.0,0.149393,-1024,10.037
181,0.25043,0.0,0.145364,-976,10.002
182,0.25043,0.0,0.135004,-1024,9.895
183,0.25043,0.0,0.149357,-1040,10.218
184,0.25043,0.0,0.138455,-992,9.83
185,0.25043,0.0,0.148578,-1024,10.036
186,0.25043,0.0,0.146472,-1024,9.933
187,0.25043,0.0,0.140914,-992,10.023
188,0.25043,0.0,0.152256,-1024,10.005
189,0.25043,0.0,0.139414,-1024,9.98
190,0.25043,0.0,0.144753,-1024,9.886
191,0.25043,0.0,0.144005,-1008,10.207
192,0.25043,0.0,0.134448,-992,9.923
193,0.25043,0.0,0.144785,-1024,9.994
194,0.25043,0.0,0.133455,-1073,10.144
195,0.25043,0.0,0.138349,-1056,9.896
196,0.25043,0.0,0.140404,-1040,9.92
197,0.25043,0.0,0.134658,-1008,10.37
198,0.25043,0.0,0.143705,-1008,9.596
199,0.25043,0.0,0.128493,-1040,10.155
200,0.25043,0.0,0.137468,-1040,9.935
201,0.25043,0.0,0.135102,-1089,10.233
202,0.25043,0.0,0.127504,-992,9.793
203,0.25043,0.0,0.139017,-1089,10.371
204,0.25043,0.0,0.124837,-1024,9.902
205,0.25043,0.0,0.130792,-1073,9.726
206,0.25043,0.0,0.135383,-1089,9.937
207,0.25043,0.0,0.127249,-1056,10.086
208,0.25043,0.0,0.13804,-1089,9.935
209,0.25043,0.0,0.126589,-1056,10.091
210,0.25043,0.0,0.132092,-1073,9.875
211,0.25043,0.0,0.128098,-1089,10.605
212,0.25043,0.0,0.125759,-1105,9.44
213,0.25043,0.0,0.132281,-1073,9.956
214,0.25043,0.0,0.121188,-1089,9.999
215,0.25043,0.0,0.127597,-1121,10.03
216,0.25043,0.0,0.131358,-1089,9.979
217,0.25043,0.0,0.122774,-1089,10.082
218,0.25043,0.0,0.132168,-1089,10.194
219,0.25043,0.0,0.121885,-1121,9.916
220,0.25043,0.0,0.12577,-1121,9.81
221,0.25043,0.0,0.127678,-1121,9.99
222,0.25043,0.0,0.117875,-1089,10.0
223,0.25043,0.0,0.127389,-1121,10.129
224,0.25043,0.0,0.113682,-1169,10.238
225,0.25043,0.0,0.124883,-1153,9.812
226,0.25043,0.0,0.122738,-1153,9.821
227,0.25043,0.0,0.115177,-1153,10.117
228,0.25043,0.0,0.126896,-1121,9.903
229,0.25043,0.0,0.114997,-1153,9.979
230,0.25043,0.0,0.12204,-1153,9.92
231,0.25043,0.0,0.122929,-1153,10.168
232,0.25043,0.0,0.11698,-1185,9.903
233,0.25043,0.0,0.126438,-1185,10.0
234,0.249532,0.0,0.116797,-1137,10.067
235,0.249532,0.0,0.122615,-1169,10.052
236,0.249532,0.0,0.121476,-1153,10.044
237,0.249532,0.0,0.117106,-1218,9.91
238,0.249532,0.0,0.126224,-1169,9.88
239,0.249532,0.0,0.115235,-1121,10.119
240,0.249532,0.0,0.123931,-1153,9.941
241,0.249532,0.0,0.128122,-1153,10.098
242,0.249532,0.0,0.11891,-1185,9.86
243,0.248635,0.0,0.132229,-1185,10.152
244,0.248635,0.0,0.117556,-1201,9.887
245,0.248635,0.0,0.122508,-1185,10.175
246,0.248635,0.0,0.12195,-1185,9.836
247,0.248635,0.0,0.119656,-1218,10.078
248,0.248635,0.0,0.132285,-1185,10.682
249,0.248635,0.0,0.118312,-1153,9.319
250,0.248635,0.0,0.127773,-1185,9.991
251,0.248635,0.0,0.126973,-1185,10.209
252,0.248635,0.0,0.121538,-1234,9.823
253,0.248635,0.0,0.128139,-1185,9.89
254,0.248635,0.0,0.117809,-1234,10.074
255,0.248635,0.0,0.123659,-1185,9.987
256,0.248635,0.0,0.127325,-1218,9.97
257,0.248635,0.0,0.117776,-1169,9.903
258,0.247737,0.0,0.132117,-1234,14.731
259,0.247737,0.0,0.118905,-1218,5.612
260,0.247737,0.0,0.127556,-1250,9.826
261,0.247737,0.0,0.129618,-1169,9.977
262,0.247737,0.0,0.119382,-1185,9.91
263,0.247737,0.0,0.131075,-1218,10.125
264,0.247737,0.0,0.117161,-1218,10.306
265,0.247737,0.0,0.124265,-1234,9.688
266,0.247737,0.0,0.126684,-1169,9.889
267,0.247737,0.0,0.117556,-1250,10.091
268,0.247737,0.0,0.128956,-1234,9.903
269,0.247737,0.0,0.118209,-1169,10.035
270,0.247737,0.0,0.124623,-1234,10.111
271,0.24684,0.0,0.123886,-1185,10.187
272,0.24684,0.0,0.118208,-1234,9.572
273,0.245942,0.0,0.126293,-1218,10.101
274,0.245942,0.0,0.115267,-1169,10.077
275,0.245044,0.0,0.119848,-1218,10.026
276,0.245044,0.0,0.121185,-1153,9.869
277,0.244147,-0.897599,0.112666,-1185,10.073
278,0.242352,0.0,0.115626,-1169,9.937
279,0.236966,0.0,0.0932701,-1153,9.996
280,0.236966,-0.897599,0.0978181,-1153,10.008
281,0.231581,-0.897599,0.102653,-1153,10.44
282,0.223502,-0.897599,0.0887535,-1121,9.513
283,0.212731,-1.7952,0.0808692,-1056,10.004
284,0.200165,-1.7952,0.0808692,-1024,10.021
285,0.184905,-1.7952,0.0842507,-944,10.119
286,0.169646,-0.897599,0.065767,-783,9.859
287,0.154387,-1.7952,0.065767,-670,10.207
288,0.141821,-1.7952,0.0404892,-509,9.848
289,0.131049,-0.897599,0.00343014,-476,9.937
290,0.123869,0.0,0.00296929,-267,9.995
291,0.117585,-0.897599,-0.0145944,-57,10.123
292,0.1122,-0.897599,-0.00859635,-154,9.889
293,0.107712,0.0,-0.0184537,-202,10.04
294,0.103224,-0.897599,-0.0434591,7,9.995
295,0.0915551,0.0,-0.0378428,39,10.158
296,0.0906575,-0.897599,-0.036025,-74,9.767
297,0.0745007,-0.897599,-0.0423311,55,10.197
298,0.0646271,-0.897599,-0.0436421,71,9.949
299,0.0547535,-1.7952,-0.065238,71,10.024
