,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.131049,0.0,-0.0781254,329,11.655
1,-0.131947,0.0,-0.0781254,329,0.13
2,-0.13464,-0.897599,-0.0757043,329,10.75
3,-0.13464,0.0,-0.0782281,313,10.34
4,-0.137333,0.0,-0.0669278,297,9.179
5,-0.139128,-0.897599,-0.083611,410,9.85
6,-0.140025,0.0,-0.0760753,329,10.369
7,-0.140025,0.0,-0.0617058,362,9.789
8,-0.140025,0.0,-0.076287,426,10.049
9,-0.140025,0.0,-0.0685755,410,9.941
10,-0.140025,0.0,-0.0808364,458,10.126
11,-0.140025,0.0,-0.0756858,490,9.744
12,-0.140025,0.0,-0.0709901,539,10.357
13,-0.140025,0.0,-0.082792,539,9.587
14,-0.140025,0.0,-0.0703416,587,10.303
15,-0.140025,0.0,-0.0746615,587,9.764
16,-0.140025,0.0,-0.0713808,587,10.363
17,-0.140025,0.0,-0.0709014,619,9.713
18,-0.139128,0.0,-0.0839405,652,10.233
19,-0.13823,0.0,-0.0759434,684,9.738
20,-0.13823,0.0,-0.0830662,716,10.065
21,-0.13823,0.0,-0.0850302,652,9.975
22,-0.13823,0.0,-0.0793632,635,10.079
23,-0.13823,0.0,-0.0860016,652,9.973
24,-0.13823,0.0,-0.073619,603,10.122
25,-0.13823,0.0,-0.0800383,619,9.845
26,-0.13823,0.0,-0.0743819,668,10.406
27,-0.13823,0.0,-0.0716551,652,9.501
28,-0.13823,0.0,-0.0831035,652,10.685
29,-0.137333,0.0,-0.0733142,652,9.427
30,-0.137333,0.0,-0.0800216,668,10.237
31,-0.136435,0.0,-0.0752464,652,9.536
32,-0.135537,0.0,-0.0642846,684,10.211
33,-0.13464,0.897599,-0.072074,684,9.8
34,-0.132845,0.0,-0.058174,684,10.211
35,-0.130152,0.897599,-0.062365,684,9.762
36,-0.126561,0.897599,-0.0549955,619,10.23
37,-0.1122,0.897599,-0.0480878,652,10.077
38,-0.101429,0.897599,-0.0514063,571,10.205
39,-0.0888623,0.897599,-0.0546794,571,9.586
40,-0.0762959,1.7952,-0.0546794,474,10.249
41,-0.0637295,1.7952,-0.0546794,345,9.888
42,-0.0529583,0.897599,-0.00683081,265,10.092
43,-0.0502655,0.0,-0.0154985,120,9.81
44,-0.0430847,0.0,-0.00965146,-57,10.08
45,-0.040392,0.0,-0.0469858,-25,10.092
46,-0.040392,0.0,-0.0481214,23,9.972
47,-0.0439823,-0.897599,-0.0381848,7,9.822
48,-0.0493679,-0.897599,-0.0412667,-74,10.241
49,-0.0637295,-0.897599,-0.0352846,7,9.776
50,-0.0646271,-0.897599,-0.0466714,71,10.175
51,-0.0718079,0.0,-0.0312058,136,9.766
52,-0.0753983,-0.897599,-0.0604838,297,10.522
53,-0.0771935,0.0,-0.0578348,345,9.499
54,-0.0771935,0.897599,-0.0394484,329,10.172
55,-0.0762959,0.897599,-0.0458235,442,9.778
56,-0.0753983,0.0,-0.0352298,345,10.284
57,-0.0753983,0.0,-0.0217533,313,9.774
58,-0.0745007,0.0,-0.0403468,329,10.335
59,-0.0727055,0.897599,-0.0275521,394,9.621
60,-0.0709103,0.0,-0.0328902,362,10.084
61,-0.0673199,0.0,-0.0267666,345,9.871
62,-0.0592415,0.0,-0.0316475,297,10.31
63,-0.0592415,0.0,-0.0300561,362,10.155
64,-0.0547535,0.897599,-0.0280394,297,9.835
65,-0.0502655,0.0,-0.032013,265,9.754
66,-0.0466751,0.897599,-0.0165839,249,10.128
67,-0.0430847,0.0,-0.0133078,120,9.943
68,-0.040392,0.897599,-0.0119145,120,10.191
69,-0.0368016,0.897599,-0.00221252,152,9.717
70,-0.0332112,0.0,-0.00642029,249,10.261
71,-0.0296208,0.0,-0.00473842,55,9.725
72,-0.0260304,0.0,-0.00267516,136,10.175
73,-0.0233376,0.0,-0.0124595,39,9.895
74,-0.0197472,0.0,-0.00449027,39,10.079
75,-0.0170544,0.897599,-0.0119444,136,9.882
76,-0.0152592,0.897599,-0.00733874,39,10.174
77,-0.0143616,0.0,0.0175267,55,9.914
78,-0.0143616,0.0,0.0104658,-25,10.149
79,-0.0143616,0.0,0.0104118,-25,9.747
80,-0.013464,0.0,0.00132805,39,10.277
81,-0.0125664,0.897599,0.00432947,39,9.747
82,-0.0107712,0.0,0.00771183,136,10.028
83,-0.00807839,0.897599,-0.00110694,104,10.074
84,-0.00628319,0.0,0.00617099,39,9.932
85,-0.00448799,0.0,0.0121812,39,9.969
86,-0.0017952,0.897599,0.00942596,-9,10.102
87,0.0,0.0,0.0121936,23,9.891
88,0.0026928,0.0,0.00895648,39,10.423
89,0.00448799,0.0,0.0199486,-25,9.575
90,0.00538559,0.0,0.011079,39,10.133
91,0.00628319,0.0,0.0116156,-9,9.849
92,0.00718079,0.0,0.0250689,-9,10.234
93,0.00897599,0.0,0.0136125,-25,10.033
94,0.0107712,0.0,0.024364,-25,9.811
95,0.0125664,0.897599,0.0167294,-25,10.031
96,0.0152592,0.897599,0.00785113,-25,10.258
97,0.017952,0.0,0.0216491,-25,9.656
98,0.0197472,0.0,0.0146834,-57,10.42
99,0.0197472,0.0,0.0105807,-186,9.727
100,0.0197472,0.0,0.00631853,-57,10.528
101,0.0197472,0.0,0.0247244,-57,9.375
102,0.0197472,0.0,0.034955,-57,10.024
103,0.0197472,0.0,0.0239903,-57,10.105
104,0.0206448,0.0,0.0355836,-57,9.831
105,0.0215424,0.0,0.0264564,-57,9.987
106,0.026928,0.0,0.0271598,-57,10.213
107,0.026928,0.897599,0.0285124,-25,9.941
108,0.031416,0.897599,0.0266264,-41,9.949
109,0.035904,0.0,0.0278598,-74,14.26
110,0.0430847,0.897599,0.0401509,-122,5.857
111,0.0466751,0.897599,0.0412134,-154,9.855
112,0.0529583,0.897599,0.0561558,-154,9.938
113,0.0592415,0.897599,0.0464748,-219,10.136
114,0.0646271,0.0,0.0467546,-251,9.856
115,0.0691151,0.897599,0.0525356,-267,10.12
116,0.0718079,0.0,0.0597511,-331,10.073
117,0.0736031,0.0,0.0757771,-428,9.909
118,0.0745007,0.0,0.062165,-476,9.967
119,0.0745007,0.0,0.0720108,-460,10.017
120,0.0745007,0.0,0.0636915,-380,10.049
121,0.0745007,0.0,0.0582699,-380,10.041
122,0.0745007,0.0,0.0704079,-331,10.21
123,0.0753983,0.0,0.0545596,-235,9.639
124,0.0762959,0.0,0.0655812,-347,10.142
125,0.0780911,0.0,0.0538967,-251,9.842
126,0.0807839,0.0,0.0559429,-251,9.962
127,0.0825791,0.0,0.0605141,-315,10.028
128,0.0852719,0.0,0.0551831,-396,10.175
129,0.0879647,0.897599,0.0693323,-315,9.926
130,0.0906575,0.897599,0.0615901,-396,9.968
131,0.0933503,0.0,0.0748167,-299,9.964
132,0.0960431,0.0,0.0853665,-380,10.062
133,0.0978383,0.0,0.0681654,-492,9.933
134,0.100531,0.0,0.0777898,-428,9.926
135,0.103224,0.0,0.0745814,-492,10.636
136,0.105917,0.897599,0.0762764,-364,9.372
137,0.109507,0.0,0.0832093,-476,10.082
138,0.113097,0.0,0.0808084,-428,9.967
139,0.116688,0.0,0.10265,-509,10.066
140,0.120278,0.897599,0.091641,-557,10.012
141,0.129254,0.0,0.0849323,-525,9.986
142,0.129254,0.897599,0.101788,-492,10.14
143,0.133742,0.897599,0.0947152,-573,9.773
144,0.136435,0.0,0.108552,-621,10.115
145,0.139128,0.0,0.109729,-605,9.898
146,0.140923,0.0,0.105278,-670,10.035
147,0.143616,0.897599,0.115381,-637,10.015
148,0.145411,0.0,0.108691,-605,9.985
149,0.149001,0.0,0.123085,-637,9.958
150,0.152592,0.897599,0.107912,-621,10.11
151,0.15708,0.897599,0.106269,-573,9.878
152,0.161568,0.897599,0.101972,-605,10.338
153,0.166056,0.897599,0.1124,-750,9.629
154,0.168749,0.0,0.128285,-734,10.177
155,0.171441,0.0,0.127002,-766,9.875
156,0.173237,0.897599,0.123208,-783,10.135
157,0.174134,0.897599,0.128945,-799,9.949
158,0.175032,0.0,0.127265,-815,10.038
159,0.175032,0.0,0.137472,-783,9.966
160,0.175032,0.0,0.126929,-847,10.103
161,0.175929,0.0,0.124876,-734,10.051
162,0.176827,0.897599,0.133987,-718,9.906
163,0.178622,0.0,0.1168,-766,9.848
164,0.180417,0.897599,0.129799,-702,10.166
165,0.18311,0.0,0.116346,-766,9.796
166,0.184905,0.0,0.121904,-702,10.087
167,0.186701,0.0,0.124614,-734,10.004
168,0.186701,0.0,0.102446,-766,10.165
169,0.186701,0.0,0.113095,-815,9.835
170,0.186701,0.0,0.10996,-815,10.51
171,0.186701,0.0,0.119911,-879,9.703
172,0.186701,0.0,0.133187,-831,9.824
173,0.186701,0.0,0.125005,-863,10.019
174,0.186701,0.0,0.138536,-831,10.049
175,0.187598,0.0,0.131021,-799,9.951
176,0.187598,0.0,0.128552,-815,9.866
177,0.188496,0.0,0.133511,-847,10.105
178,0.188496,0.0,0.117242,-718,9.982
179,0.189393,0.0,0.128466,-783,9.939
180,0.189393,0.0,0.124806,-734,10.133
181,0.189393,0.0,0.124203,-815,10.028
182,0.189393,0.0,0.12715,-799,9.904
183,0.189393,0.0,0.103652,-734,10.191
184,0.189393,0.0,0.107206,-734,9.847
185,0.189393,0.0,0.0967567,-799,10.013
186,0.189393,0.0,0.0860001,-831,9.943
187,0.189393,0.0,0.0919094,-879,10.029
188,0.189393,0.0,0.0811872,-863,9.933
189,0.188496,-0.897599,0.0917242,-928,9.999
190,0.186701,0.0,0.0872226,-847,10.013
191,0.184905,0.0,0.0855514,-911,10.418
192,0.18311,-0.897599,0.0952012,-895,9.579
193,0.180417,-0.897599,0.08661,-928,9.898
194,0.177725,-0.897599,0.094242,-928,10.441
195,0.175032,0.0,0.0857533,-879,9.706
196,0.172339,-0.897599,0.0858973,-847,10.018
197,0.170544,-0.897599,0.0968503,-799,9.977
198,0.168749,0.0,0.0756062,-831,10.116
199,0.166953,0.0,0.085254,-831,11.456
200,0.166056,0.0,0.0860709,-766,8.726
201,0.164261,0.0,0.0874763,-895,9.662
202,0.162465,-0.897599,0.0920852,-847,10.214
203,0.16067,0.0,0.0725492,-831,9.847
