,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.118483,0.0,-0.0339412,71,11.495
1,-0.118483,0.0,-0.0344941,71,2.367
2,-0.118483,0.0,-0.0334563,168,8.953
3,-0.118483,0.0,-0.0429735,71,10.171
4,-0.118483,0.0,-0.031084,152,9.978
5,-0.118483,0.0,-0.0316455,71,10.031
6,-0.118483,0.0,-0.0429919,71,10.007
7,-0.118483,0.0,-0.0301616,71,9.936
8,-0.118483,0.0,-0.0373538,184,10.1
9,-0.118483,0.0,-0.0354773,168,9.93
10,-0.118483,0.0,-0.0245897,71,10.071
11,-0.118483,0.0,-0.0347425,88,9.996
12,-0.118483,0.0,-0.0191611,104,9.923
13,-0.118483,0.0,-0.0218934,88,10.001
14,-0.118483,0.0,-0.0201382,104,9.907
15,-0.118483,0.0,-0.00814452,88,10.418
16,-0.118483,0.0,-0.0133287,184,9.557
17,-0.118483,0.0,-0.000758926,184,10.103
18,-0.118483,0.0,-0.00576873,104,9.903
19,-0.117585,0.897599,-0.00261614,168,10.043
20,-0.11579,0.0,0.00428454,168,9.966
21,-0.113097,0.897599,-0.0058164,104,10.28
22,-0.105917,0.0,-0.000122192,152,9.673
23,-0.105917,0.897599,0.00141678,281,10.403
24,-0.0987359,0.897599,0.02064,7,9.632
25,-0.0915551,0.897599,0.0273089,168,10.153
26,-0.0825791,0.897599,0.021966,-41,9.82
27,-0.0727055,0.897599,0.0395924,-25,10.15
28,-0.0619343,0.897599,0.0392415,-57,10.041
29,-0.0502655,0.897599,0.0472965,-186,10.045
30,-0.0394943,0.897599,0.0450024,-219,9.814
31,-0.0215424,0.897599,0.0681638,-347,10.115
32,-0.013464,0.0,0.0845692,-412,9.92
33,-0.0125664,0.897599,0.098321,-509,10.125
34,-0.00628319,0.897599,0.119445,-702,9.912
35,0.0,0.897599,0.119926,-734,10.024
36,0.00718079,0.897599,0.114346,-750,10.022
37,0.0143616,0.897599,0.142641,-766,9.953
38,0.0215424,0.897599,0.135495,-863,10.451
39,0.0376992,0.897599,0.145414,-831,9.675
40,0.0466751,0.897599,0.156958,-847,9.898
41,0.0484703,0.897599,0.150608,-928,9.897
42,0.0574463,0.897599,0.172357,-1040,9.981
43,0.0727055,0.897599,0.163746,-1121,10.328
44,0.0736031,0.0,0.171318,-1056,9.684
45,0.0843743,0.897599,0.192431,-1121,10.134
