,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.121176,0.0,-0.0195941,265,12.227
1,-0.121176,0.0,-0.0272275,233,5.925
2,-0.121176,0.0,-0.0167572,281,12.614
3,-0.121176,0.0,-0.0151369,152,7.074
4,-0.121176,0.897599,-0.0236209,249,9.963
5,-0.120278,0.0,-0.00940405,200,10.219
6,-0.120278,0.0,-0.0166803,249,9.969
7,-0.119381,0.0,-0.0122816,120,9.783
8,-0.118483,0.897599,-0.0127914,281,9.986
9,-0.117585,0.0,-0.0205491,233,10.019
10,-0.116688,0.0,-0.00420475,136,9.978
11,-0.11579,0.0,-0.0171464,88,10.146
12,-0.11579,0.0,-0.0089876,152,10.068
13,-0.114893,0.0,-0.00255374,249,9.935
14,-0.113995,0.0,-0.00912521,233,10.17
15,-0.1122,0.0,0.00313618,233,9.756
16,-0.109507,0.897599,-0.0101961,104,9.985
17,-0.106814,0.897599,0.00509559,104,9.949
18,-0.0960431,0.0,0.0120284,71,10.5
19,-0.0897599,0.0,0.0039747,136,9.765
20,-0.0888623,0.897599,0.00939131,88,9.987
21,-0.0834767,0.897599,0.00472349,7,9.708
22,-0.0807839,0.0,0.0206569,-57,10.135
23,-0.0798863,0.0,0.0218363,-90,9.943
24,-0.0789887,0.0,0.0200223,-106,10.33
25,-0.0789887,0.0,0.0438232,-202,9.706
26,-0.0789887,0.897599,0.0401768,-74,10.507
27,-0.0780911,0.897599,0.0522304,-90,9.534
28,-0.0745007,0.0,0.0424386,-122,10.282
29,-0.0691151,0.897599,0.0596182,-235,9.616
30,-0.0610367,1.7952,0.067568,-154,9.966
31,-0.0502655,1.7952,0.067568,-122,10.138
32,-0.0350064,1.7952,0.0687823,-219,10.253
33,-0.0170544,1.7952,0.0774436,-235,9.857
34,0.013464,1.7952,0.0841979,-476,9.714
35,0.0305184,1.7952,0.0916783,-573,10.096
36,0.0323136,0.897599,0.107062,-799,9.918
37,0.0439823,0.897599,0.158558,-1073,10.028
38,0.0520607,0.0,0.151726,-1185,10.304
39,0.0565487,0.0,0.169466,-1153,9.945
40,0.0574463,0.0,0.191229,-1185,9.941
41,0.0574463,0.0,0.181846,-1218,9.842
42,0.0583439,0.0,0.197005,-1218,10.008
43,0.0592415,0.0,0.198835,-1185,10.313
44,0.0628319,0.897599,0.196226,-1121,9.679
45,0.0762959,0.897599,0.19291,-1073,10.27
46,0.0870671,1.7952,0.182585,-1024,9.811
47,0.0888623,0.897599,0.17864,-1121,10.0
48,0.102326,0.897599,0.17864,-1153,10.108
49,0.113995,0.897599,0.189705,-1330,9.803
50,0.132845,0.897599,0.190227,-1250,10.237
51,0.133742,0.897599,0.193158,-1346,9.858
52,0.143616,0.0,0.219499,-1363,10.395
53,0.143616,0.0,0.222718,-1540,9.473
54,0.144513,0.0,0.205658,-1508,10.293
55,0.144513,0.0,0.224559,-1475,10.204
56,0.144513,0.0,0.222898,-1475,9.606
57,0.144513,0.897599,0.226207,-1459,9.959
58,0.149001,0.0,0.225147,-1379,10.263
59,0.149001,0.897599,0.229167,-1314,9.761
60,0.158875,0.897599,0.217611,-1314,10.19
61,0.166056,0.897599,0.20419,-1250,10.104
62,0.175032,0.897599,0.210494,-1266,14.26
63,0.177725,0.897599,0.196328,-1298,6.76
64,0.182213,0.897599,0.204692,-1379,8.728
65,0.186701,0.897599,0.200582,-1379,9.848
66,0.194779,0.0,0.201317,-1363,10.404
67,0.197472,0.0,0.20986,-1379,9.727
68,0.197472,0.897599,0.210497,-1379,10.379
69,0.199267,0.0,0.202356,-1314,9.709
70,0.201062,0.0,0.219372,-1346,10.004
71,0.203755,0.0,0.19872,-1330,9.801
72,0.206448,0.897599,0.199661,-1282,10.463
73,0.210038,0.897599,0.194355,-1234,9.605
74,0.219014,0.897599,0.20141,-1218,10.471
75,0.219912,0.0,0.192455,-1282,9.492
76,0.2244,0.0,0.190535,-1266,10.251
77,0.228888,0.0,0.192995,-1282,9.755
78,0.232478,0.0,0.190503,-1250,10.267
79,0.236069,0.0,0.188227,-1234,9.701
80,0.238761,0.0,0.196312,-1218,10.17
81,0.241454,0.897599,0.181644,-1218,9.913
82,0.243249,0.0,0.186378,-1218,10.25
83,0.244147,0.0,0.190732,-1185,9.761
84,0.245044,0.0,0.167723,-1282,10.308
85,0.245044,0.0,0.17149,-1201,9.876
86,0.245044,0.0,0.155383,-1137,10.065
87,0.245044,0.0,0.157048,-1121,9.749
88,0.245044,0.0,0.154308,-1121,10.353
89,0.245044,0.0,0.148423,-1073,9.648
90,0.245044,0.0,0.159093,-1024,10.471
91,0.245044,0.0,0.146674,-992,9.956
92,0.245044,0.0,0.155249,-960,9.801
93,0.245044,0.0,0.154015,-976,9.816
94,0.245044,0.0,0.140387,-928,10.121
95,0.245942,0.0,0.149268,-911,9.904
96,0.24684,0.0,0.129569,-863,10.084
97,0.24684,0.0,0.132142,-863,9.875
98,0.247737,0.0,0.133425,-799,10.686
99,0.247737,0.0,0.125827,-766,9.578
100,0.247737,0.0,0.134341,-815,9.929
101,0.247737,0.0,0.121645,-734,9.82
102,0.247737,0.0,0.127888,-734,10.305
103,0.248635,0.0,0.125254,-734,9.689
104,0.249532,0.0,0.110452,-734,10.207
105,0.25043,0.0,0.118571,-686,9.666
106,0.251328,0.0,0.106424,-637,10.397
107,0.251328,0.0,0.109068,-686,10.05
108,0.251328,0.0,0.113152,-621,9.919
109,0.251328,0.0,0.104674,-637,9.748
110,0.251328,0.0,0.114567,-637,10.029
111,0.252225,0.0,0.101648,-637,9.959
112,0.253123,0.897599,0.106632,-605,10.067
113,0.25402,0.0,0.101307,-573,9.779
114,0.254918,0.0,0.0964513,-525,10.364
115,0.254918,0.0,0.0964906,-605,9.813
116,0.254918,0.0,0.0793037,-541,10.205
117,0.254918,0.0,0.0831519,-557,9.868
118,0.254918,0.0,0.0867906,-557,10.002
119,0.254918,0.0,0.0763849,-509,9.946
120,0.254918,0.0,0.0881586,-428,10.098
121,0.254918,0.0,0.0788089,-476,9.862
122,0.254918,0.0,0.0847892,-476,10.211
123,0.254918,0.0,0.0846933,-525,9.967
124,0.254918,0.0,0.0714544,-364,9.932
125,0.254918,0.0,0.0801742,-509,9.96
