,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.220809,0.0,-0.0355547,71,13.005
1,-0.220809,0.0,-0.0370393,71,2.921
2,-0.220809,0.0,-0.0462693,71,9.606
3,-0.220809,0.0,-0.0417944,184,10.061
4,-0.220809,0.0,-0.0416383,168,9.905
5,-0.220809,0.0,-0.0419099,168,9.967
6,-0.220809,0.0,-0.0285408,71,9.846
7,-0.220809,0.0,-0.0264307,71,10.323
8,-0.220809,0.0,-0.0291041,104,9.658
9,-0.220809,0.0,-0.0168663,104,10.252
10,-0.220809,0.0,-0.0265646,104,9.887
11,-0.220809,0.0,-0.0144425,136,10.084
12,-0.220809,0.0,-0.0121084,152,9.795
13,-0.220809,0.0,-0.0185591,249,10.099
14,-0.219912,0.0,-0.00714165,152,10.004
15,-0.218117,0.897599,-0.0169827,297,10.001
16,-0.215424,0.0,-0.00704236,313,9.821
17,-0.206448,0.897599,-0.0104923,233,10.508
18,-0.20555,0.897599,0.000929198,200,9.53
19,-0.199267,0.897599,0.00237417,233,10.118
20,-0.184008,0.897599,0.00950087,136,10.101
21,-0.175032,0.897599,0.0188693,39,9.842
22,-0.173237,0.897599,0.0124357,7,10.424
23,-0.155285,1.7952,0.0382804,-90,9.925
24,-0.144513,0.897599,0.0482817,-138,10.481
25,-0.142718,0.897599,0.048646,-170,9.406
26,-0.133742,0.897599,0.071631,-347,9.783
27,-0.11579,0.897599,0.0665356,-331,10.09
28,-0.113995,0.897599,0.0651028,-347,9.751
29,-0.105019,0.897599,0.0825946,-460,10.347
30,-0.0978383,0.897599,0.083404,-637,9.87
31,-0.0843743,0.897599,0.108346,-557,10.165
32,-0.0834767,0.897599,0.103281,-605,9.776
33,-0.0771935,0.897599,0.110228,-670,10.069
34,-0.0718079,0.0,0.118616,-750,9.975
35,-0.0673199,0.0,0.11721,-766,10.007
36,-0.0628319,0.897599,0.128393,-734,9.911
37,-0.0583439,0.897599,0.126453,-702,10.291
38,-0.0538559,0.0,0.130648,-734,9.635
39,-0.0484703,0.0,0.132832,-799,10.124
40,-0.035904,0.897599,0.129677,-831,10.138
41,-0.0350064,0.897599,0.13704,-734,10.007
42,-0.026928,0.897599,0.139983,-766,9.746
43,-0.0188496,0.897599,0.13806,-863,10.154
44,-0.0017952,0.897599,0.146759,-847,9.926
45,0.0,0.897599,0.144,-928,10.082
46,0.0152592,0.897599,0.163459,-960,9.967
47,0.0161568,0.897599,0.157537,-1089,10.352
48,0.02244,0.897599,0.174425,-1056,9.599
49,0.026928,0.0,0.174,-1201,10.226
50,0.031416,0.0,0.179129,-1137,9.773
51,0.0350064,0.897599,0.189937,-1185,9.976
52,0.0385968,0.0,0.184791,-1121,9.934
53,0.0439823,0.0,0.188196,-1089,10.029
54,0.0574463,0.897599,0.190531,-1153,10.037
