q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.164261,0,-0.0883351,730,9.813
-0.164261,0,-0.0935881,778,10.674
-0.164261,0,-0.0921503,794,9.918
-0.164261,0,-0.0890544,762,9.502
-0.164261,0,-0.0986374,762,10.054
-0.164261,0,-0.0891519,794,10.099
-0.164261,0,-0.0942335,746,9.756
-0.164261,0,-0.0973211,762,9.997
-0.164261,0,-0.0915487,762,10.033
-0.164261,0,-0.0994543,778,10.022
-0.164261,0,-0.0899773,794,9.961
-0.164261,0,-0.0899601,746,10.132
-0.164261,0,-0.0895315,762,10.063
-0.164261,0,-0.0804723,762,9.811
-0.164261,0,-0.0877383,762,10.486
-0.164261,0,-0.0716273,794,9.492
-0.164261,0,-0.0700916,762,9.981
-0.164261,0,-0.0641869,762,10.184
-0.164261,0,-0.0495916,794,9.815
-0.164261,0,-0.0568683,794,10.219
-0.164261,0,-0.0443629,778,9.83
-0.161568,0.897599,-0.0488704,762,10.109
-0.161568,0.897599,-0.0454606,778,9.893
-0.159773,0,-0.0266741,794,9.897
-0.157977,0,-0.0362552,697,9.996
-0.156182,0.897599,-0.037831,697,10.045
-0.153489,0,-0.0383701,778,9.92
-0.149899,0,-0.0244943,778,10.181
-0.146309,0.897599,-0.0319419,649,9.828
-0.141821,0.897599,-0.0350538,762,10.194
-0.137333,0.897599,-0.0298993,746,9.844
-0.132845,0,-0.0207588,601,10.002
-0.123869,0,-0.00648523,520,10.037
-0.118483,0,-0.00501106,504,9.958
-0.111302,0.897599,-0.00783993,601,10.076
-0.103224,0.897599,0.00327345,536,10.012
-0.102326,0.897599,-0.00166283,472,9.929
-0.0942479,0.897599,0.0188824,278,10.008
-0.0870671,0.897599,0.0256606,117,9.873
-0.0798863,0.897599,0.0265649,133,10.175
-0.0736031,0.897599,0.0401757,85,9.928
-0.0610367,0,0.0399262,198,9.996
-0.0601391,0.897599,0.0501866,5,10.002
-0.0493679,0,0.0579286,5,10.012
-0.0484703,0.897599,0.0574518,5,10.071
-0.0368016,0.897599,0.0683713,-60,9.936
-0.0368016,0.897599,0.0669156,-28,9.916
-0.0296208,0,0.0846437,-108,10.185
-0.0233376,0.897599,0.0816804,-237,9.913
-0.013464,0,0.086709,-237,11.235
-0.0125664,0.897599,0.0838092,-124,8.728
-0.00807839,0,0.0877831,-334,10.158
-0.00448799,0,0.092968,-350,9.818
-0.0026928,0,0.0996694,-366,10.24
0,0,0.093265,-269,9.803
0.0026928,0.897599,0.109698,-269,10.366
0.00718079,0.897599,0.111313,-334,9.705
0.0125664,0.897599,0.111178,-253,10.059
0.0251328,0.897599,0.118247,-479,10.071
0.0260304,0,0.109897,-414,10.271
0.0323136,0.897599,0.123052,-431,9.759
0.040392,0,0.126937,-559,10.433
0.0421871,0.897599,0.129388,-431,9.566
0.0475727,0,0.13226,-592,10.069
0.0529583,0.897599,0.139884,-527,9.817
0.0583439,0.897599,0.146019,-624,10.162
0.0655247,0.897599,0.141473,-543,9.92
0.0718079,0.897599,0.157147,-688,9.929
0.0789887,0.897599,0.16159,-688,9.8
0.0852719,0,0.160134,-721,10.086
0.0915551,0.897599,0.171153,-801,9.981
0.0960431,0.897599,0.17017,-817,10.001
0.100531,0.897599,0.164972,-769,10
0.104121,0.897599,0.191225,-898,10.304
0.109507,0,0.174214,-882,9.814
0.109507,0,0.191391,-898,9.997
0.110405,0,0.177099,-946,10.064
0.1122,0,0.180845,-849,9.818
0.118483,0,0.186117,-817,10.121
0.123869,0.897599,0.184641,-769,9.975
0.123869,0.897599,0.184772,-769,9.926
0.131049,0,0.186755,-801,10.017
0.137333,0.897599,0.185325,-946,10.071
0.142718,0,0.175021,-930,9.89
0.147206,0,0.181751,-801,10.735
0.149899,0.897599,0.185557,-1027,9.27
0.151694,0.897599,0.179209,-914,10.035
0.152592,0,0.196379,-946,10.447
0.152592,0,0.201566,-1011,9.544
0.152592,0,0.182902,-1059,10.119
0.152592,0,0.188213,-914,10.23
0.153489,0,0.184302,-898,9.819
0.155285,0.897599,0.180271,-849,9.794
0.157977,0,0.183437,-866,10.19
0.161568,0,0.186241,-849,9.809
0.165158,0.897599,0.183401,-978,10.195
0.167851,0.897599,0.172079,-817,9.939
0.172339,0.897599,0.19246,-833,9.984
0.175929,0,0.194747,-1011,9.801
0.178622,0.897599,0.184707,-978,10.356
0.180417,0,0.188195,-1043,9.73
0.181315,0,0.195645,-882,10.081
0.182213,0,0.184151,-1011,10.001
0.184008,0,0.186989,-882,9.917
0.186701,0,0.181623,-882,10.2
0.186701,0,0.188509,-866,10.061
0.188496,0.897599,0.183939,-914,9.791
0.191189,0.897599,0.183973,-914,9.974
0.193881,0.897599,0.198734,-849,9.974
0.196574,0,0.189932,-1011,10.253
0.199267,0,0.195741,-1043,9.741
0.200165,0.897599,0.182735,-1059,10.101
0.201062,0,0.182756,-898,10.005
0.201062,0,0.206517,-930,10.045
0.20196,0,0.183698,-1043,9.864
0.202857,0.897599,0.188354,-946,10.043
0.20555,0,0.188585,-898,10.192
0.20555,0,0.194396,-882,9.879
0.207345,0,0.190144,-994,9.813
0.209141,0,0.169669,-930,10.368
0.210038,0,0.184212,-914,9.874
0.210936,0,0.179336,-882,10.498
0.211833,0,0.180971,-914,9.4
0.211833,0,0.18578,-882,10.046
0.212731,0,0.182088,-882,9.915
0.212731,0,0.191979,-882,10.244
0.214526,0,0.185173,-866,9.913
0.216321,0,0.185467,-882,9.885
0.218117,0.897599,0.184248,-882,10.056
0.220809,0,0.172083,-849,10.047
0.222605,0,0.193927,-849,9.876
0.223502,0,0.175768,-1011,10.091
0.223502,0,0.171331,-898,10.026
0.223502,0,0.187174,-914,10.027
0.223502,0,0.184531,-898,9.909
0.223502,0,0.193697,-898,10.148
0.223502,0,0.189942,-914,9.929
0.2244,0.897599,0.190914,-914,9.828
0.226195,0,0.190093,-898,10.084
0.228888,0,0.188556,-882,9.913
0.229785,0,0.182117,-994,10.344
0.230683,0,0.161889,-882,9.864
0.230683,0,0.164667,-914,9.937
0.230683,0,0.179693,-914,9.949
0.230683,0,0.170254,-898,9.99
0.230683,0,0.178528,-914,10.13
0.230683,0,0.177119,-882,9.828
0.230683,0,0.181427,-882,10.079
0.230683,0,0.188261,-882,10.482
0.230683,0,0.174361,-898,9.626
0.230683,0,0.17795,-898,9.855
0.230683,0,0.162756,-833,10.238
0.230683,0,0.157109,-849,9.693
0.230683,0,0.161596,-866,10.038
0.230683,0,0.154344,-833,10.037
0.230683,0,0.170058,-849,10.096
0.230683,0,0.167619,-801,10.312
0.230683,0,0.174739,-833,9.716
0.230683,0,0.180522,-849,9.885
0.230683,0,0.168922,-817,9.894
0.230683,0,0.171391,-849,10.423
0.230683,0,0.158679,-833,9.697
0.230683,0,0.154358,-817,9.992
0.230683,0,0.16001,-817,10.037
0.230683,0,0.157992,-785,10.015
0.230683,0,0.168964,-817,10.076
0.230683,0,0.164821,-785,9.802
0.230683,0,0.169103,-817,10.073
0.230683,0,0.172764,-753,10.061
0.230683,0,0.163901,-833,10.105
0.230683,0,0.169698,-817,9.758
0.230683,0,0.166061,-785,10.041
0.230683,0,0.166066,-785,9.961
0.230683,0,0.172822,-785,10.031
0.230683,0,0.166048,-801,10.031
0.230683,0,0.172935,-785,9.982
0.230683,0,0.16614,-785,9.97
0.230683,0,0.168966,-785,10.299
0.230683,0,0.172928,-817,9.695
0.230683,0,0.166986,-721,10
0.231581,0,0.171898,-785,10.127
0.231581,0,0.165198,-769,9.927
0.231581,0,0.169389,-769,10.123
0.231581,0,0.172379,-753,10.084
0.231581,0,0.171518,-785,10.662
0.231581,0,0.168377,-785,9.833
0.231581,0,0.160172,-753,9.281
0.231581,0,0.162891,-737,10.244
0.231581,0,0.170313,-769,10.129
0.231581,0,0.161993,-785,10.469
0.231581,0,0.16903,-753,9.601
0.231581,0,0.163224,-769,11.019
0.231581,0,0.170302,-737,9.588
0.231581,0,0.170047,-737,9.572
0.231581,0,0.160209,-753,10.061
0.231581,0,0.167375,-753,9.485
0.231581,0,0.161544,-721,9.794
0.231581,0,0.164379,-753,10.148
0.231581,0,0.170306,-753,10.207
0.231581,0,0.160461,-688,9.699
0.232478,0,0.170057,-721,9.884
0.232478,0,0.167388,-785,10.156
0.232478,0,0.162329,-753,9.935
0.233376,0,0.169194,-785,10.39
0.233376,0,0.158141,-753,9.591
0.233376,0,0.167697,-753,10.007
0.233376,0,0.161904,-785,10.068
0.233376,0,0.165385,-785,10.009
0.233376,0,0.172554,-753,10.323
0.233376,0,0.16446,-753,9.921
0.233376,0,0.170904,-753,9.595
0.233376,0,0.165517,-785,10.139
0.234273,0,0.165511,-769,10.107
0.234273,0,0.168337,-769,9.847
0.234273,0,0.15687,-769,10.084
0.234273,0,0.164319,-737,9.922
0.234273,0,0.16071,-801,9.98
0.234273,0,0.16113,-737,10.057
0.234273,0,0.168018,-785,10.009
0.234273,0,0.161883,-785,10.126
0.234273,0,0.169945,-753,9.856
0.234273,0,0.166839,-785,10.018
0.234273,0,0.165953,-753,9.864
0.234273,0,0.165681,-721,10.42
0.234273,0,0.157736,-737,9.699
0.234273,0,0.164994,-737,9.974
0.234273,0,0.161154,-737,10.547
0.234273,0,0.16547,-785,9.542
0.234273,0,0.16835,-753,10.979
0.234273,0,0.162796,-769,9.258
0.234273,0,0.168149,-769,9.675
0.234273,0,0.161357,-688,9.992
0.234273,0,0.162308,-753,9.998
0.234273,0,0.168421,-753,9.986
0.234273,0,0.161621,-721,10.039
0.234273,0,0.171562,-753,10.034
0.234273,0,0.168158,-721,9.916
0.234273,0,0.166261,-737,10.03
0.235171,0,0.170543,-801,10.068
