q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.166953,0,-0.073487,826,13.325
-0.166953,0,-0.0854955,859,6.375
-0.166953,0,-0.0799116,859,10.313
-0.166953,0,-0.0894038,826,10.152
-0.166953,0,-0.0876193,859,9.584
-0.166953,0,-0.0807069,826,9.921
-0.166953,0,-0.0950256,826,10.014
-0.166953,0,-0.0824109,859,9.967
-0.166953,0,-0.0877486,859,9.897
-0.166953,0,-0.0889492,826,10.102
-0.166953,0,-0.0838399,859,9.964
-0.166953,0,-0.0915087,826,10.097
-0.166953,0,-0.0838128,826,9.918
-0.166953,0,-0.0886906,859,10.022
-0.166953,0,-0.0917123,826,10.315
-0.166953,0,-0.0837442,826,9.804
-0.166953,0,-0.0956792,859,9.884
-0.166953,0,-0.0863901,826,10.031
-0.166953,0,-0.093232,826,9.905
-0.166953,0,-0.0961283,859,10.148
-0.166953,0,-0.0884981,859,9.853
-0.166953,0,-0.0982507,826,10.103
-0.166953,0,-0.0881706,826,10.486
-0.166953,0,-0.0893691,826,9.447
-0.166953,0,-0.0864687,826,9.888
-0.166953,0,-0.0716136,826,10.195
-0.166953,0,-0.0672278,859,9.906
-0.166953,0,-0.0505231,826,9.919
-0.166056,0,-0.0498802,826,10.148
-0.165158,0.897599,-0.0408407,810,10.121
-0.162465,0.897599,-0.0373128,859,9.725
-0.153489,0,-0.0385227,875,10.267
-0.153489,0.897599,-0.0391089,730,9.798
-0.148104,0,-0.041846,697,9.945
-0.143616,0.897599,-0.0280357,730,10.017
-0.133742,0,-0.0293931,665,10.084
-0.133742,0.897599,-0.0208979,762,9.996
-0.122073,0,-0.00729254,568,10.144
-0.121176,0,-0.0129275,568,9.86
-0.109507,0,-0.00272535,472,10.149
-0.108609,0.897599,-0.000930621,504,9.768
-0.102326,0.897599,0.00571949,440,10.065
-0.0888623,0.897599,0.0304367,343,10.026
-0.0798863,0.897599,0.0381962,278,11.004
-0.0700127,0.897599,0.0512466,182,9.73
-0.0610367,1.7952,0.0471601,166,9.822
-0.0583439,1.7952,0.052831,-44,9.406
-0.0484703,0.897599,0.0772129,-44,10.047
-0.0323136,0.897599,0.0806865,-237,9.942
-0.031416,0,0.0777119,-269,10.174
-0.0251328,0.897599,0.0739775,-205,9.757
-0.0197472,0.897599,0.103249,-382,10.18
-0.0152592,0.897599,0.108602,-237,10.042
-0.00987359,0.897599,0.11236,-350,9.89
0.0026928,0.897599,0.1203,-382,9.999
0.0116688,0.897599,0.132399,-398,10.66
0.0125664,0.897599,0.122589,-431,9.226
0.0215424,0.897599,0.133795,-527,11.022
0.0305184,0.897599,0.127599,-592,9.04
0.0368016,0.897599,0.131036,-527,9.942
0.0421871,0,0.158769,-624,10.142
0.0457775,0,0.149979,-656,10.041
0.0493679,0,0.157675,-721,9.84
0.0529583,0.897599,0.15485,-624,10.083
0.0628319,0,0.158605,-640,9.924
0.0637295,0.897599,0.168437,-656,10.186
0.0700127,0.897599,0.155642,-753,9.85
0.0762959,0.897599,0.166898,-656,10.188
0.0879647,0,0.163776,-801,9.797
0.0879647,0,0.166121,-785,10.183
0.0924527,0,0.168925,-849,9.88
0.0951455,0.897599,0.155532,-817,9.926
0.0969407,0,0.170771,-769,10.062
0.0969407,0,0.169733,-817,10.252
0.0969407,0,0.171631,-946,9.797
0.0978383,0,0.176884,-769,9.999
0.0987359,0,0.166818,-753,9.965
0.104121,0,0.16915,-721,10.009
0.104121,0.897599,0.16016,-688,10.064
0.108609,0.897599,0.166333,-688,10.157
0.113097,0,0.156211,-721,9.716
0.116688,0,0.165842,-817,10.031
0.122073,0,0.172587,-817,11.577
0.122073,0,0.158949,-737,8.953
0.123869,0,0.169404,-785,9.394
0.128357,0.897599,0.174904,-785,10.174
0.128357,0,0.164116,-753,9.847
0.131049,0,0.184885,-737,9.966
0.132845,0,0.169416,-882,10.08
0.135537,0.897599,0.166748,-753,10.283
0.13823,0,0.176278,-704,10.098
0.141821,0,0.172451,-721,9.723
0.145411,0,0.172898,-866,9.841
0.148104,0,0.158567,-721,10.513
0.150797,0.897599,0.170046,-753,9.583
0.152592,0,0.175386,-785,9.999
0.155285,0,0.178578,-785,9.886
0.156182,0,0.173292,-914,10.059
0.15708,0,0.169701,-769,10.014
0.157977,0.897599,0.175014,-801,9.945
0.159773,0,0.171857,-833,10.351
0.161568,0.897599,0.172319,-785,9.782
0.162465,0,0.169142,-866,9.926
0.162465,0,0.175108,-785,10.133
0.163363,0,0.167316,-882,9.855
0.163363,0,0.167508,-769,9.97
0.164261,0,0.15996,-737,9.991
0.165158,0,0.162914,-737,10.201
0.166056,0,0.159013,-753,9.761
0.167851,0,0.159519,-737,10.062
0.168749,0.897599,0.165074,-721,10.197
0.170544,0.897599,0.154214,-704,9.92
0.172339,0,0.174217,-688,9.882
0.174134,0,0.167999,-801,10.057
0.174134,0,0.152167,-833,9.963
0.175032,0,0.161573,-737,10.037
0.175032,0,0.155783,-704,9.962
0.175032,0,0.163038,-721,10.064
0.175929,0,0.156975,-721,9.951
0.177725,0,0.161585,-721,9.941
0.178622,0,0.166051,-688,9.959
0.181315,0,0.155354,-688,10.176
0.184008,0,0.158574,-737,9.849
0.186701,0,0.152288,-688,10.153
0.188496,0,0.151866,-704,9.86
0.190291,0,0.159139,-721,10.214
0.191189,0,0.146304,-769,9.881
0.191189,0,0.161383,-753,10.311
0.191189,0,0.163527,-785,9.833
0.191189,0,0.165021,-785,10.385
0.191189,0,0.169095,-753,9.512
0.192086,0,0.158224,-753,10.142
0.192984,0.897599,0.161911,-721,9.788
0.193881,0,0.15685,-737,10.055
0.193881,0,0.153775,-753,9.87
0.193881,0,0.164061,-849,10.152
0.193881,0,0.15536,-737,9.912
0.193881,0,0.164063,-753,10.262
0.194779,0,0.158589,-721,9.733
0.195677,0,0.156147,-737,10.204
0.196574,0,0.159714,-721,9.766
0.196574,0,0.151035,-721,10.089
0.197472,0,0.162427,-688,9.944
0.197472,0,0.158022,-721,10.245
0.197472,0.897599,0.158825,-721,9.797
0.198369,0,0.161336,-704,10.065
0.198369,0,0.153412,-721,9.888
0.198369,0,0.156967,-849,10.038
0.198369,0,0.143795,-688,10.012
0.198369,0,0.147064,-688,10.079
0.198369,0,0.14947,-672,10.237
0.198369,0,0.140299,-672,9.761
0.198369,0,0.155032,-688,9.969
0.198369,0,0.148486,-688,9.974
0.198369,0,0.147222,-656,9.823
0.198369,0,0.150576,-656,10.302
0.198369,0,0.140015,-688,9.865
0.198369,0,0.148019,-656,9.945
0.198369,0,0.141883,-656,10.396
0.198369,0,0.148421,-688,9.758
0.198369,0,0.149597,-656,9.756
0.198369,0,0.139385,-704,10.089
0.198369,0,0.149257,-624,10.033
0.198369,0,0.13834,-624,10.02
0.198369,0,0.138996,-672,10.482
0.198369,0,0.14339,-672,9.741
0.198369,0,0.138427,-656,9.748
0.198369,0,0.146993,-656,10.185
0.198369,0,0.139582,-656,9.832
0.198369,0,0.140067,-656,9.983
0.198369,0,0.14164,-656,10.357
0.198369,0,0.127008,-656,9.784
0.198369,0,0.138293,-672,9.852
0.198369,0,0.136797,-656,10.088
0.198369,0,0.137477,-688,9.899
0.198369,0,0.141752,-656,10.14
0.198369,0,0.130438,-688,9.938
0.198369,0,0.14153,-672,10.276
0.198369,0,0.132532,-704,9.821
0.198369,0,0.134046,-624,10.024
0.198369,0,0.139416,-656,9.782
0.198369,0,0.12852,-624,10.126
0.198369,0,0.137724,-624,9.89
0.198369,0,0.133774,-688,10.049
0.198369,0,0.132832,-640,9.952
0.198369,0,0.140108,-656,10.174
0.198369,0,0.13282,-688,10.14
0.198369,0,0.1388,-704,9.857
0.198369,0,0.132556,-608,9.858
0.198369,0,0.133465,-624,10.179
0.198369,0,0.139869,-656,9.796
0.198369,0,0.127335,-624,10.03
0.198369,0,0.134879,-656,10.043
0.198369,0,0.130844,-656,10.118
0.198369,0,0.134398,-656,9.799
0.198369,0,0.13863,-688,10.211
0.198369,0,0.129336,-592,9.87
0.198369,0,0.140693,-624,10.077
0.198369,0,0.13422,-656,9.813
0.198369,0,0.135317,-656,10.09
0.198369,0,0.142083,-688,9.953
0.198369,0,0.131396,-656,10.341
0.198369,0,0.141334,-656,9.605
0.198369,0,0.134557,-656,10.71
0.198369,0,0.134835,-688,9.34
0.198369,0,0.14099,-624,10.112
0.198369,0,0.134818,-656,9.921
0.198369,0,0.141527,-656,10.08
0.198369,0,0.133435,-672,9.88
0.198369,0,0.135779,-640,9.976
0.198369,0,0.1414,-656,10.023
0.198369,0,0.132223,-656,10.018
0.198369,0,0.141356,-640,10.094
0.198369,0,0.134866,-656,10.011
0.198369,0,0.137119,-672,10.062
0.198369,0,0.140983,-688,10.085
0.198369,0,0.129573,-688,9.756
0.198369,0,0.140268,-656,10.003
0.198369,0,0.134606,-656,9.972
0.198369,0,0.134644,-656,10.094
0.198369,0,0.141051,-656,9.901
0.198369,0,0.13245,-624,10.188
0.198369,0,0.141462,-624,9.879
0.198369,0,0.138693,-624,10.077
0.198369,0,0.13771,-624,9.866
0.198369,0,0.142161,-640,10.14
0.198369,0,0.133527,-656,9.854
0.198369,0,0.143652,-624,10.062
0.198369,0,0.135907,-656,10.01
0.198369,0,0.139523,-656,9.992
0.198369,0,0.14676,-624,9.991
0.198369,0,0.134943,-656,9.959
0.198369,0,0.144533,-688,10.009
0.198369,0,0.135783,-704,10.133
0.198369,0,0.136523,-688,9.865
0.198369,0,0.143095,-656,10.007
0.198369,0,0.135323,-672,10.005
0.198369,0,0.143136,-656,10.21
0.198369,0,0.139377,-592,10.014
0.198369,0,0.143203,-656,9.757
0.198369,0,0.146684,-576,10.516
0.198369,0,0.138173,-640,9.556
0.198369,0,0.148318,-608,9.96
0.198369,0,0.139164,-688,10.239
0.198369,0,0.136772,-688,9.784
0.198369,0,0.142219,-656,10.154
0.198369,0,0.134784,-656,9.896
0.198369,0,0.145282,-640,9.908
0.198369,0,0.134603,-608,10.123
0.198369,0,0.137355,-672,10.097
0.198369,0,0.142849,-592,9.756
0.198369,0,0.132632,-672,10.36
0.198369,0,0.137981,-688,9.639
0.198369,0,0.126943,-672,10.039
0.198369,0,0.129109,-656,9.953
0.198369,0,0.133742,-608,10.019
0.198369,0,0.124017,-672,10.032
0.198369,0,0.13339,-688,10.155
0.198369,0,0.124122,-640,9.81
0.198369,0,0.11903,-688,10.106
0.198369,0,0.121812,-624,10.084
0.198369,0,0.112148,-656,9.84
0.198369,0,0.115234,-624,9.955
0.198369,0,0.104143,-624,10.193
0.198369,0,0.102072,-656,9.812
0.198369,0,0.109372,-656,10.079
0.198369,0,0.101326,-688,10.082
0.198369,0,0.102504,-688,9.963
0.195677,0,0.0940831,-688,9.915
0.195677,0,0.0953254,-688,10.044
0.192984,-0.897599,0.0954196,-688,9.858
0.189393,-0.897599,0.085481,-656,10.064
0.184008,-0.897599,0.0836589,-656,10.002
0.177725,-0.897599,0.069892,-543,9.993
0.163363,-0.897599,0.0780509,-559,10.207
0.155285,-0.897599,0.06543,-431,10.309
0.154387,0,0.0496914,-431,9.539
0.147206,0,0.0477353,-253,10.735
0.139128,0,0.0490055,-205,9.149
0.132845,-0.897599,0.0487551,-302,10.041
