q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.0457775,0,-0.0204923,343,9.27
-0.0457775,0,-0.0188229,311,9.325
-0.0457775,0,-0.0253651,343,9.411
-0.0457775,0,-0.0274862,311,9.721
-0.0457775,0,-0.0206256,311,10.105
-0.0457775,0,-0.0297826,311,9.837
-0.0457775,0,-0.0247358,343,10.033
-0.0457775,0,-0.0227285,311,10.036
-0.0457775,0,-0.0265296,311,9.967
-0.0457775,0,-0.0202258,311,10.069
-0.0457775,0,-0.0331328,311,10.253
-0.0457775,0,-0.0261913,375,9.755
-0.0457775,0,-0.0260871,343,9.991
-0.0457775,0,-0.029575,327,9.935
-0.0457775,0,-0.0194838,311,10.112
-0.0457775,0,-0.020651,311,9.88
-0.0457775,0,-0.0113905,198,10.058
-0.0457775,0,0.00308981,311,9.939
-0.0457775,0,0.00733765,295,10.217
-0.0457775,0,0.01955,278,9.808
-0.0457775,0,0.0115499,295,10.123
-0.0448799,0,0.0225062,295,9.868
-0.0430847,0,0.0199896,311,10.07
-0.0350064,0,0.0243384,278,9.95
-0.0278256,0.897599,0.0305817,311,10.682
-0.0197472,0.897599,0.0256709,311,9.364
-0.017952,0.897599,0.0472203,214,9.96
-0.000897599,0.897599,0.0541,117,10.036
0.00807839,0.897599,0.0496829,-12,9.876
0.00897599,0.897599,0.0683842,69,10.128
0.0161568,0.897599,0.0706901,-189,9.833
0.0215424,0,0.0887996,-205,10.09
0.0251328,0,0.09748,-269,10.006
0.0287232,0.897599,0.100651,-366,9.921
0.0376992,0,0.104472,-157,10.284
0.0385968,0.897599,0.109251,-205,9.8
0.0457775,0.897599,0.128228,-398,9.978
0.0556511,1.7952,0.116859,-269,9.937
0.0673199,0.897599,0.129478,-479,9.97
0.0789887,0.897599,0.125317,-495,10.132
0.0906575,0.897599,0.134486,-721,10.105
0.100531,0.897599,0.146067,-640,9.746
0.107712,0.897599,0.164144,-785,10.171
0.1122,0,0.172351,-882,9.954
0.113995,0,0.188943,-946,9.97
0.113995,0,0.181844,-994,10.035
0.113995,0,0.196851,-882,10.111
0.114893,0.897599,0.192303,-866,9.833
0.118483,0,0.200517,-849,10.008
0.123869,0.897599,0.206779,-817,10.009
0.131049,0.897599,0.182589,-946,9.982
0.149899,0.897599,0.185696,-785,10.31
0.150797,0.897599,0.192159,-946,9.82
0.16067,0.897599,0.196459,-962,10.267
0.167851,0,0.193841,-1140,9.908
0.172339,0.897599,0.200586,-1107,9.621
0.174134,0,0.204357,-1236,10.149
0.174134,0,0.202569,-1156,10.115
0.174134,0,0.215777,-1268,9.979
0.174134,0.897599,0.221906,-1156,10.437
0.176827,0,0.212104,-1107,9.722
0.176827,0,0.228457,-1075,9.737
0.17952,0.897599,0.212399,-1172,10.288
0.182213,0,0.202181,-1059,9.708
0.186701,0,0.198758,-1011,9.903
0.191189,0.897599,0.198844,-1123,10.116
0.195677,0,0.204163,-1043,9.964
0.199267,0,0.215456,-1011,9.952
0.201062,0.897599,0.206448,-1204,10.035
0.202857,0,0.212893,-1075,9.984
0.203755,0,0.214971,-1107,10.126
0.203755,0,0.212171,-1204,9.913
0.203755,0,0.210676,-1107,10.25
0.204653,0,0.20756,-1075,9.915
0.204653,0.897599,0.214597,-1091,9.782
0.206448,0.897599,0.19998,-1043,9.995
0.208243,0,0.217294,-1027,10.196
0.210038,0.897599,0.214289,-1107,9.832
0.211833,0.897599,0.198392,-1107,10.124
0.213629,0.897599,0.220554,-994,9.912
0.215424,0,0.211197,-1123,10.021
0.216321,0,0.212849,-1091,9.967
0.217219,0,0.20913,-1107,9.996
0.219014,0,0.202294,-978,9.949
0.220809,0,0.21181,-978,10.082
0.223502,0,0.196947,-978,10.049
0.226195,0,0.20328,-978,10.086
0.229785,0,0.199982,-994,9.786
0.232478,0,0.199414,-1027,10.366
0.235171,0,0.207061,-978,10.088
0.236966,0.897599,0.200868,-1059,9.834
0.237864,0,0.208731,-1075,9.759
0.237864,0,0.220726,-1075,10.031
0.238761,0,0.21178,-1140,9.997
0.238761,0,0.219274,-1075,10.278
0.239659,0,0.210177,-1043,9.636
0.244147,0,0.214353,-1011,10.829
0.244147,0.897599,0.204009,-1011,9.197
0.24684,0,0.204388,-1011,10.175
0.25043,0.897599,0.222043,-1043,9.846
0.25402,0,0.200169,-1140,10.163
0.25402,0,0.219426,-1027,9.913
0.254918,0,0.216487,-1156,9.917
0.254918,0,0.203465,-1075,10.011
0.254918,0.897599,0.217638,-1075,10.12
0.255816,0,0.206009,-1059,10.014
0.255816,0,0.224444,-1075,9.937
0.255816,0,0.209752,-1188,9.953
0.256713,0,0.203128,-1043,10.039
0.257611,0,0.211579,-1075,9.918
0.257611,0,0.196617,-1043,10.067
0.258508,0,0.204495,-1011,9.97
0.258508,0,0.204139,-1027,10.001
0.259406,0,0.201447,-1011,10.025
0.259406,0,0.211676,-1043,10.179
0.259406,0,0.200621,-1011,9.845
0.260304,0.897599,0.209711,-978,10.03
0.262099,0.897599,0.2023,-1011,9.854
0.265689,0,0.207436,-978,10.152
0.265689,0,0.213637,-1140,9.954
0.265689,0,0.179881,-1091,10.062
0.265689,0,0.186866,-1011,9.896
0.265689,0,0.19538,-1011,10.064
0.265689,0,0.196825,-1011,10.019
0.265689,0,0.206086,-1043,10.05
0.266587,0,0.19808,-1011,9.836
0.266587,0.897599,0.205601,-978,9.979
0.268382,0.897599,0.200083,-978,10.016
0.271972,0.897599,0.206987,-978,10.227
0.271972,0,0.210467,-1140,10.047
0.271972,0,0.183805,-1107,9.872
0.271972,0,0.190556,-1172,10.312
0.271972,0,0.193378,-1011,9.832
0.271972,0,0.194636,-1043,10.304
0.27287,0,0.201807,-1043,9.618
