,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.172339,0.0,-0.0464173,362,12.142
1,-0.172339,0.0,-0.0476113,378,3.706
2,-0.172339,0.0,-0.051072,378,10.36
3,-0.172339,0.0,-0.0501932,362,9.638
4,-0.172339,0.0,-0.0490602,474,9.947
5,-0.172339,0.0,-0.0504667,426,10.071
6,-0.172339,0.0,-0.0452818,345,10.065
7,-0.172339,0.0,-0.046138,362,10.055
8,-0.172339,0.0,-0.0461737,281,9.763
9,-0.172339,0.0,-0.0447711,281,10.025
10,-0.172339,0.0,-0.0460949,378,9.997
11,-0.172339,0.0,-0.0467432,378,10.058
12,-0.172339,0.0,-0.0501802,249,9.919
13,-0.172339,0.0,-0.0530352,249,10.211
14,-0.172339,0.0,-0.0521366,329,9.859
15,-0.172339,0.0,-0.0530097,249,10.008
16,-0.172339,0.0,-0.0534115,410,10.095
17,-0.172339,0.0,-0.0545674,297,10.109
18,-0.172339,0.0,-0.0509423,217,12.127
19,-0.172339,0.0,-0.0525108,362,7.861
20,-0.172339,0.0,-0.0511285,265,9.911
21,-0.172339,0.0,-0.0459547,249,10.286
22,-0.172339,0.0,-0.0431687,410,9.662
23,-0.172339,0.0,-0.0468155,345,9.87
24,-0.172339,0.0,-0.0447797,410,10.222
25,-0.172339,0.0,-0.0422031,200,10.15
26,-0.172339,0.0,-0.0359369,217,9.789
27,-0.172339,0.0,-0.0322876,217,9.9
28,-0.172339,0.0,-0.0263658,217,9.938
29,-0.172339,0.0,-0.018751,217,10.246
30,-0.172339,0.0,-0.0178338,265,9.766
31,-0.171441,0.0,-0.0113467,297,9.927
32,-0.168749,0.897599,-0.00713644,297,10.138
33,-0.157977,0.897599,0.000693179,297,10.165
34,-0.15708,0.897599,0.0084546,297,9.68
35,-0.13464,0.897599,0.0084546,265,10.082
36,-0.116688,1.7952,0.0314092,71,10.33
37,-0.0942479,1.7952,0.0304168,104,9.666
38,-0.0897599,2.6928,0.0304168,-41,9.938
39,-0.0466751,2.6928,0.0750314,-299,10.244
40,-0.0242352,1.7952,0.0750314,-541,9.725
41,-0.00448799,1.7952,0.156869,-589,10.35
42,0.0116688,0.897599,0.148977,-992,9.639
43,0.013464,1.7952,0.159952,-1218,10.116
44,0.0242352,0.0,0.187305,-1346,9.887
45,0.0296208,0.0,0.195217,-1443,10.196
46,0.031416,0.0,0.1808,-1508,9.963
47,0.0323136,0.0,0.19016,-1411,9.965
48,0.0323136,0.0,0.213198,-1379,9.979
49,0.0341088,0.0,0.212443,-1411,10.3
50,0.0341088,0.0,0.206192,-1363,9.691
51,0.0376992,0.897599,0.21102,-1266,9.942
52,0.0520607,0.897599,0.203071,-1250,9.978
53,0.0628319,0.897599,0.20341,-1234,10.408
54,0.0664223,0.897599,0.20341,-1234,9.61
55,0.0861695,0.897599,0.20341,-1298,16.364
56,0.102326,0.897599,0.203596,-1411,4.271
57,0.111302,1.7952,0.203596,-1346,9.433
58,0.122073,0.897599,0.203596,-1540,9.892
59,0.130152,0.897599,0.234042,-1620,10.189
60,0.137333,0.897599,0.239932,-1733,9.898
61,0.143616,0.0,0.241903,-1749,9.992
62,0.146309,0.0,0.250068,-1749,10.1
63,0.147206,0.0,0.229156,-1798,10.006
64,0.147206,0.0,0.228148,-1733,9.913
65,0.147206,0.0,0.245495,-1669,10.092
66,0.147206,0.0,0.248896,-1637,9.857
67,0.148104,0.0,0.241938,-1604,10.066
68,0.150797,0.897599,0.24083,-1491,9.918
69,0.155285,0.897599,0.234775,-1491,10.08
70,0.161568,0.897599,0.234818,-1411,9.967
71,0.178622,1.7952,0.235733,-1443,10.3
72,0.180417,0.897599,0.232915,-1411,9.698
73,0.199267,0.897599,0.239102,-1411,10.418
74,0.200165,0.897599,0.237518,-1604,9.688
75,0.215424,0.897599,0.242628,-1540,10.135
76,0.220809,0.0,0.240145,-1669,9.862
77,0.220809,0.0,0.241921,-1604,9.895
78,0.225297,0.0,0.243529,-1733,9.97
79,0.227093,0.0,0.238093,-1669,10.091
80,0.228888,0.0,0.237183,-1604,10.146
81,0.228888,0.0,0.231936,-1604,10.244
82,0.228888,0.0,0.232791,-1572,9.587
83,0.228888,0.0,0.228092,-1556,9.991
84,0.229785,0.0,0.225575,-1475,9.977
85,0.230683,0.0,0.224035,-1411,10.088
86,0.232478,0.0,0.221134,-1395,9.928
87,0.236069,0.897599,0.215462,-1330,9.966
88,0.247737,0.897599,0.208914,-1314,10.055
89,0.255816,0.897599,0.211503,-1266,10.051
90,0.256713,0.897599,0.214169,-1314,9.985
91,0.264792,0.897599,0.212949,-1379,10.029
92,0.277358,0.0,0.209148,-1443,9.905
93,0.277358,0.0,0.209433,-1411,10.982
94,0.280948,0.0,0.210153,-1443,9.18
95,0.281846,0.0,0.178287,-1459,9.975
96,0.281846,0.0,0.176487,-1443,9.89
97,0.281846,0.0,0.185186,-1443,10.199
98,0.281846,0.0,0.184238,-1411,9.848
99,0.281846,0.0,0.179406,-1346,10.016
100,0.281846,0.0,0.187448,-1314,9.861
101,0.281846,0.0,0.195436,-1314,10.531
102,0.281846,0.0,0.19321,-1250,9.695
103,0.281846,0.0,0.192164,-1234,9.934
104,0.281846,0.0,0.192851,-1153,9.988
105,0.282744,0.897599,0.184317,-1137,10.055
106,0.287232,0.0,0.183798,-1105,9.975
107,0.287232,0.897599,0.184142,-1089,9.891
108,0.290822,0.897599,0.179535,-1137,9.944
109,0.294412,0.0,0.178591,-1056,10.034
110,0.298003,0.0,0.172386,-1089,10.108
111,0.301593,0.0,0.168111,-1089,9.864
112,0.304286,0.0,0.161192,-1024,10.115
113,0.306081,0.0,0.155515,-1024,10.321
114,0.306979,0.0,0.14337,-1056,9.622
115,0.306979,0.0,0.141313,-1056,10.005
116,0.306979,0.0,0.147654,-1073,10.096
117,0.306979,0.0,0.154187,-1056,9.934
118,0.306979,0.0,0.155951,-1008,10.335
119,0.306979,0.0,0.160837,-992,9.8
120,0.306979,0.0,0.156713,-960,9.921
121,0.307876,0.0,0.154088,-960,9.961
122,0.309672,0.0,0.149869,-928,9.901
123,0.312364,0.0,0.144372,-911,10.244
124,0.315057,0.0,0.145635,-831,9.803
125,0.316852,0.897599,0.139987,-847,10.031
126,0.319545,0.897599,0.138635,-847,10.016
127,0.32134,0.0,0.138992,-831,9.949
128,0.32134,0.0,0.121344,-928,10.25
129,0.32134,0.0,0.109343,-879,9.91
