,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.108609,0.0,-0.0102013,104,12.417
1,-0.108609,0.0,-0.0118568,200,5.559
2,-0.108609,0.0,-0.0107313,184,10.376
3,-0.107712,0.0,-0.0140561,217,9.29
4,-0.107712,0.0,-0.0124051,233,10.085
5,-0.106814,0.0,-0.0144385,217,10.325
6,-0.106814,0.0,-0.0122446,120,9.717
7,-0.106814,0.0,-0.0123666,136,10.007
8,-0.106814,0.0,-0.0160265,120,10.74
9,-0.106814,0.0,-0.0175312,233,9.12
10,-0.106814,0.0,-0.0166559,249,10.031
11,-0.106814,0.0,-0.0149625,120,10.352
12,-0.106814,0.0,-0.0128774,136,9.655
13,-0.106814,0.0,-0.0128708,249,9.99
14,-0.106814,0.0,-0.0128493,233,10.184
15,-0.106814,0.0,-0.0147245,249,9.727
16,-0.105917,0.0,-0.0109527,152,10.099
17,-0.105917,0.0,-0.011158,104,10.366
18,-0.105019,0.0,-0.0125287,281,9.763
19,-0.105019,0.0,-0.0099189,233,10.03
20,-0.104121,0.0,-0.00650092,233,9.847
21,-0.103224,0.0,-0.00448837,233,9.846
22,-0.101429,0.0,-0.00070891,249,10.144
23,-0.0987359,0.897599,0.00201176,120,9.918
24,-0.0906575,0.897599,0.0207068,249,10.198
25,-0.0897599,0.897599,0.0190779,71,9.909
26,-0.0807839,0.897599,0.0216703,136,10.093
27,-0.0682175,1.7952,0.0351234,-74,9.876
28,-0.0376992,2.6928,0.0563393,7,10.122
29,-0.0161568,1.7952,0.0563393,-122,9.987
30,-0.0116688,2.6928,0.056552,-251,9.907
31,0.0125664,2.6928,0.0992018,-654,9.913
32,0.035904,1.7952,0.127017,-766,10.063
33,0.0628319,2.6928,0.127017,-783,9.947
34,0.0843743,1.7952,0.133704,-1089,10.272
35,0.105019,1.7952,0.190218,-1153,9.692
36,0.120278,0.897599,0.197318,-1508,10.083
37,0.132845,0.0,0.229933,-1637,10.004
38,0.139128,0.897599,0.242147,-1830,10.038
39,0.141821,0.0,0.227917,-1910,9.922
40,0.141821,0.0,0.240407,-1862,10.04
41,0.141821,0.0,0.252526,-1927,10.045
42,0.141821,0.0,0.262245,-1798,10.033
43,0.141821,0.0,0.256923,-1798,10.392
44,0.145411,0.0,0.257412,-1733,9.548
45,0.149899,0.897599,0.257576,-1669,10.013
46,0.150797,0.897599,0.251472,-1604,10.047
47,0.157977,0.897599,0.25447,-1572,9.869
48,0.176827,0.897599,0.255124,-1637,10.066
49,0.178622,0.897599,0.254755,-1572,9.897
50,0.191189,0.897599,0.254755,-1572,9.983
51,0.206448,1.7952,0.254755,-1701,9.998
52,0.219014,0.897599,0.254755,-1637,10.141
53,0.230683,0.897599,0.26499,-1717,9.837
54,0.239659,0.0,0.259853,-1878,10.056
55,0.24684,0.0,0.257116,-1927,10.158
56,0.25043,0.0,0.223447,-1975,10.007
57,0.249532,0.0,0.21687,-1959,9.833
58,0.247737,-0.897599,0.213019,-1991,10.132
59,0.244147,-0.897599,0.215421,-1959,15.116
60,0.236069,-0.897599,0.214196,-1927,4.895
61,0.231581,0.0,0.209136,-1814,9.867
62,0.22799,0.0,0.197164,-1701,9.98
63,0.225297,0.0,0.202093,-1540,10.385
64,0.225297,0.0,0.217858,-1524,9.724
65,0.225297,0.0,0.210497,-1443,9.914
66,0.226195,0.0,0.207999,-1411,10.271
67,0.228888,0.0,0.210439,-1346,9.724
68,0.230683,0.897599,0.201322,-1298,10.033
69,0.234273,0.0,0.193381,-1282,10.115
70,0.238761,0.0,0.197883,-1250,9.994
71,0.242352,0.897599,0.188851,-1282,9.974
72,0.245942,0.0,0.185272,-1250,10.292
73,0.248635,0.0,0.189512,-1218,9.636
74,0.25043,0.0,0.182104,-1298,10.289
75,0.251328,0.0,0.162004,-1218,9.812
76,0.251328,0.0,0.155323,-1250,10.059
77,0.251328,0.0,0.152053,-1218,9.906
78,0.251328,0.0,0.143257,-1218,10.471
79,0.251328,0.0,0.140193,-1137,9.658
80,0.251328,0.0,0.148849,-1185,10.508
81,0.251328,0.0,0.157249,-1153,9.349
82,0.251328,0.0,0.164115,-1073,9.968
83,0.251328,0.0,0.165577,-1056,9.984
84,0.251328,0.0,0.169686,-1024,9.967
85,0.252225,0.0,0.166054,-992,10.277
86,0.25402,0.897599,0.161079,-992,9.89
87,0.257611,0.0,0.163492,-944,9.931
88,0.261201,0.897599,0.159348,-960,9.928
89,0.264792,0.897599,0.151187,-992,9.966
90,0.268382,0.0,0.151723,-992,10.032
91,0.271075,0.0,0.152301,-1024,10.178
92,0.271972,0.0,0.133283,-992,9.856
93,0.271972,0.0,0.128792,-960,9.989
94,0.271972,0.0,0.143429,-992,10.032
95,0.271972,0.0,0.14641,-992,10.055
96,0.271972,0.0,0.142863,-895,9.918
97,0.271972,0.0,0.148537,-960,10.341
98,0.271972,0.0,0.146332,-895,9.637
99,0.271972,0.0,0.145929,-831,10.173
