,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.123869,0.0,-0.0333737,23,8.32
1,-0.123869,0.0,-0.0314359,7,8.765
2,-0.123869,0.0,-0.0330783,39,10.236
3,-0.123869,0.0,-0.03046,7,8.949
4,-0.123869,0.0,-0.034186,7,9.498
5,-0.123869,0.0,-0.0316735,7,10.071
6,-0.123869,0.0,-0.0303167,39,9.934
7,-0.123869,0.0,-0.034907,7,10.401
8,-0.123869,0.0,-0.0336295,7,9.546
9,-0.123869,-0.897599,-0.0336049,39,9.955
10,-0.124766,0.0,-0.0344058,7,10.095
11,-0.124766,0.0,-0.0359608,7,10.16
12,-0.124766,0.0,-0.035077,39,10.28
13,-0.124766,0.0,-0.0309986,39,9.739
14,-0.124766,0.0,-0.0297203,39,9.803
15,-0.124766,0.0,-0.0291101,39,10.14
16,-0.124766,0.0,-0.0287624,7,9.846
17,-0.124766,0.0,-0.0337212,7,10.164
18,-0.124766,0.0,-0.0341371,7,9.853
19,-0.124766,0.0,-0.0357476,7,10.02
20,-0.124766,0.0,-0.0334153,39,9.968
21,-0.124766,0.0,-0.0326243,39,10.088
22,-0.125664,0.0,-0.0355318,7,9.962
23,-0.125664,0.0,-0.034109,7,10.059
24,-0.125664,0.0,-0.0348376,7,9.892
25,-0.126561,0.0,-0.0311798,39,10.2
26,-0.126561,0.0,-0.0285325,7,9.797
27,-0.126561,0.0,-0.0281499,7,10.036
28,-0.126561,0.0,-0.0251263,39,10.304
29,-0.126561,0.0,-0.0201659,39,9.864
30,-0.126561,0.0,-0.0122563,23,9.793
31,-0.126561,0.0,-0.00409776,39,10.101
32,-0.126561,0.0,0.0123412,23,9.878
33,-0.126561,0.897599,0.0250236,7,10.11
34,-0.118483,0.897599,0.0245917,104,9.9
35,-0.110405,0.897599,0.0319498,120,10.129
36,-0.0996335,0.897599,0.045944,71,9.901
37,-0.0843743,1.7952,0.0525017,-106,10.092
38,-0.0816815,1.7952,0.0657055,-41,9.77
39,-0.0628319,1.7952,0.0678797,-202,10.139
40,-0.0412895,2.6928,0.0858607,-380,9.961
41,-0.0152592,2.6928,0.101552,-396,10.054
42,0.0116688,2.6928,0.120288,-525,9.991
43,0.0376992,2.6928,0.138161,-766,10.614
44,0.0646271,1.7952,0.152604,-1105,9.352
45,0.0843743,1.7952,0.174382,-1346,9.966
46,0.0987359,0.0,0.213935,-1540,9.978
47,0.106814,0.0,0.225787,-1749,9.993
48,0.108609,0.0,0.202043,-1862,9.981
49,0.105917,-0.897599,0.203786,-1830,10.04
50,0.101429,-0.897599,0.203812,-1894,10.026
51,0.0960431,0.0,0.205857,-1846,9.984
52,0.0915551,0.0,0.187071,-1701,9.998
53,0.0897599,0.0,0.214552,-1604,10.019
54,0.0897599,0.897599,0.223203,-1572,10.009
55,0.0906575,0.0,0.224222,-1395,9.934
56,0.0924527,0.0,0.224163,-1363,9.954
57,0.0960431,0.897599,0.218535,-1395,10.054
58,0.100531,0.0,0.21461,-1282,10.105
59,0.106814,0.897599,0.208833,-1298,9.9
60,0.114893,0.897599,0.208206,-1298,10.015
61,0.135537,0.897599,0.206738,-1185,10.157
62,0.148104,0.897599,0.2004,-1346,9.784
63,0.149899,0.897599,0.204173,-1330,10.306
64,0.171441,0.897599,0.224527,-1524,9.979
65,0.172339,0.897599,0.228422,-1572,9.787
66,0.186701,0.897599,0.247048,-1556,10.01
67,0.187598,0.897599,0.24035,-1717,10.0
68,0.190291,0.0,0.250397,-1637,10.079
69,0.191189,0.0,0.237064,-1733,9.97
70,0.191189,0.0,0.240499,-1701,10.132
71,0.191189,0.0,0.245612,-1604,10.294
72,0.192086,0.0,0.243741,-1572,9.736
73,0.192984,0.897599,0.236757,-1540,9.741
74,0.195677,0.0,0.231624,-1427,9.951
75,0.20555,0.0,0.231977,-1411,10.188
76,0.20555,0.897599,0.219236,-1443,9.944
77,0.212731,0.897599,0.218618,-1314,10.053
78,0.228888,0.897599,0.221194,-1379,10.2
79,0.229785,0.897599,0.213691,-1379,9.901
80,0.245044,0.897599,0.218901,-1411,10.58
81,0.245942,0.897599,0.216472,-1508,9.508
82,0.251328,0.0,0.221549,-1475,9.677
83,0.254918,0.0,0.215438,-1572,10.297
84,0.254918,0.0,0.182019,-1540,9.774
85,0.254918,0.0,0.166594,-1508,10.39
86,0.254918,0.0,0.160215,-1508,9.823
87,0.25402,-0.897599,0.149731,-1443,9.956
88,0.253123,-0.897599,0.146776,-1475,9.97
89,0.251328,0.0,0.139359,-1395,10.329
90,0.248635,0.0,0.138611,-1250,9.489
91,0.247737,-0.897599,0.136095,-1250,10.146
92,0.245942,0.0,0.131995,-1266,10.114
93,0.245044,0.0,0.128601,-1185,9.799
94,0.245044,0.0,0.131088,-1089,9.979
95,0.245044,0.0,0.137146,-1153,10.155
96,0.245044,0.0,0.132998,-1137,9.858
97,0.245044,0.0,0.129664,-1089,10.005
98,0.245044,0.0,0.133654,-1056,9.998
99,0.245044,0.0,0.130861,-976,10.029
100,0.245044,0.0,0.12943,-992,9.979
101,0.245044,0.0,0.129938,-992,10.089
102,0.245044,0.0,0.126678,-944,9.834
103,0.245044,0.0,0.131352,-895,10.252
104,0.245044,0.0,0.132001,-928,9.934
105,0.245044,0.0,0.130782,-863,9.984
106,0.245044,0.0,0.131555,-831,9.859
107,0.245942,0.0,0.129008,-831,10.26
108,0.24684,0.0,0.131332,-799,10.174
109,0.247737,0.0,0.127858,-766,9.709
110,0.249532,0.0,0.128216,-831,10.085
111,0.251328,0.0,0.127748,-766,9.902
112,0.25402,0.0,0.126941,-766,9.829
113,0.255816,0.0,0.12738,-734,10.351
114,0.258508,0.0,0.131202,-734,9.628
115,0.261201,0.0,0.128004,-766,10.799
116,0.264792,0.897599,0.127961,-766,9.319
117,0.267484,0.0,0.125353,-815,10.069
118,0.271075,0.897599,0.133357,-799,9.886
119,0.27287,0.0,0.130263,-831,9.983
120,0.274665,0.0,0.135978,-815,10.081
121,0.275563,0.0,0.134294,-863,10.194
122,0.275563,0.0,0.132741,-766,9.804
123,0.275563,0.0,0.136964,-831,10.09
124,0.27646,0.0,0.136611,-799,9.918
125,0.277358,0.0,0.132315,-799,9.996
126,0.280051,0.0,0.130033,-734,9.947
127,0.282744,0.0,0.126981,-766,10.088
128,0.286334,0.0,0.123872,-734,10.02
129,0.289924,0.0,0.121809,-670,10.15
130,0.293515,0.897599,0.11979,-734,9.631
131,0.29531,0.0,0.119435,-766,10.24
132,0.296208,0.0,0.102304,-815,9.897
133,0.296208,0.0,0.0998233,-863,9.933
134,0.296208,0.0,0.100603,-831,10.241
135,0.296208,0.0,0.108081,-799,9.819
136,0.296208,0.0,0.109413,-734,10.161
137,0.296208,0.0,0.105399,-766,9.911
138,0.296208,0.0,0.105944,-734,9.922
139,0.296208,0.0,0.103069,-783,10.018
140,0.296208,0.0,0.0995296,-766,10.027
141,0.296208,0.0,0.0977583,-734,10.064
142,0.296208,0.0,0.0970189,-718,9.995
143,0.296208,0.0,0.101466,-702,9.948
144,0.296208,0.0,0.099333,-670,10.326
145,0.296208,0.0,0.099923,-670,9.719
146,0.296208,0.0,0.0985439,-654,9.928
147,0.296208,0.0,0.0933274,-637,9.984
148,0.296208,0.0,0.0921061,-670,10.018
149,0.296208,0.0,0.0882278,-654,9.911
150,0.296208,0.0,0.0817349,-654,10.536
151,0.296208,0.0,0.079396,-654,9.535
152,0.296208,0.0,0.08092,-637,9.996
153,0.296208,0.0,0.0824886,-605,10.097
154,0.296208,0.0,0.0822294,-541,10.089
155,0.296208,0.0,0.0845052,-621,10.055
156,0.296208,0.0,0.0895737,-492,9.914
157,0.296208,0.0,0.0913061,-605,9.965
158,0.296208,0.0,0.0891903,-525,9.884
159,0.296208,0.0,0.0849058,-541,10.013
160,0.296208,0.0,0.0814815,-589,9.976
161,0.296208,0.0,0.0837806,-509,10.033
162,0.296208,0.0,0.07854,-557,10.123
163,0.296208,0.0,0.0800112,-541,9.994
164,0.296208,0.0,0.0771952,-492,9.85
165,0.296208,0.0,0.0769101,-509,10.076
166,0.296208,0.0,0.0795833,-541,9.921
167,0.296208,0.0,0.0782789,-541,10.001
168,0.296208,0.0,0.0789819,-460,10.135
169,0.296208,0.0,0.0789725,-509,10.118
170,0.296208,0.0,0.0736837,-444,9.716
171,0.296208,0.0,0.0720999,-476,10.115
172,0.296208,0.0,0.0689103,-396,9.949
173,0.296208,0.0,0.0682657,-460,10.091
174,0.296208,0.0,0.0681016,-509,10.067
175,0.296208,0.0,0.072142,-476,10.191
176,0.296208,0.0,0.0770137,-476,9.575
177,0.296208,0.0,0.0740007,-460,10.215
178,0.296208,0.0,0.0750769,-573,10.002
179,0.296208,0.0,0.0757029,-557,9.866
180,0.296208,0.0,0.0737531,-557,9.983
181,0.296208,0.0,0.0726414,-557,10.174
182,0.296208,0.0,0.0698979,-525,10.017
183,0.296208,0.0,0.0711058,-476,9.787
184,0.296208,0.0,0.0722018,-476,10.004
185,0.296208,0.0,0.0699422,-476,10.089
186,0.296208,0.0,0.0686523,-460,9.929
187,0.296208,0.0,0.0684852,-347,10.418
188,0.296208,0.0,0.0685991,-476,10.025
189,0.296208,0.0,0.0682962,-412,10.36
190,0.296208,0.0,0.0648029,-396,9.179
191,0.296208,0.0,0.0634188,-492,10.167
192,0.296208,0.0,0.062889,-412,9.839
193,0.296208,0.0,0.0673757,-460,10.42
194,0.296208,0.0,0.069302,-492,9.74
195,0.296208,0.0,0.0654051,-492,9.926
196,0.296208,0.0,0.0653037,-299,9.879
197,0.296208,0.0,0.0665747,-380,10.042
198,0.296208,0.0,0.070605,-396,9.985
199,0.296208,0.0,0.0689553,-396,10.112
200,0.296208,0.0,0.0641214,-396,10.012
201,0.296208,0.0,0.0635381,-347,10.078
202,0.296208,0.0,0.058413,-460,9.973
203,0.296208,0.0,0.0579352,-380,9.835
204,0.296208,0.0,0.0571254,-460,10.114
205,0.296208,0.0,0.0580394,-412,9.912
206,0.296208,0.0,0.0646587,-492,10.051
207,0.296208,0.0,0.0648742,-525,10.184
208,0.296208,0.0,0.0658967,-428,9.81
209,0.296208,0.0,0.0658181,-380,10.133
210,0.296208,0.0,0.0648367,-444,9.783
211,0.296208,0.0,0.0639046,-347,9.976
212,0.296208,0.0,0.0592486,-331,10.149
213,0.296208,0.0,0.057396,-396,10.043
214,0.296208,0.0,0.0564332,-492,9.902
215,0.296208,0.0,0.0545333,-428,10.251
216,0.296208,0.0,0.058858,-444,9.693
