,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.132845,0.0,-0.0367633,71,11.44
1,-0.132845,0.0,-0.0349746,71,8.88
2,-0.132845,0.0,-0.0359336,39,10.367
3,-0.132845,0.0,-0.0374177,71,9.321
4,-0.132845,0.0,-0.0392784,71,9.893
5,-0.132845,0.0,-0.0372496,55,9.952
6,-0.132845,0.0,-0.0395071,71,10.01
7,-0.132845,0.0,-0.0400351,88,10.296
8,-0.132845,0.0,-0.0382608,120,9.697
9,-0.132845,0.0,-0.0386349,281,10.149
10,-0.132845,0.0,-0.0380014,297,9.867
11,-0.132845,0.0,-0.0376132,329,10.011
12,-0.132845,0.0,-0.0370526,329,9.908
13,-0.132845,0.0,-0.0404354,362,10.141
14,-0.131947,0.0,-0.0443266,345,9.885
15,-0.130152,0.0,-0.0441783,362,10.192
16,-0.130152,0.0,-0.0445907,426,10.123
17,-0.128357,0.897599,-0.043475,426,10.08
18,-0.126561,0.897599,-0.0417312,458,10.204
19,-0.122971,0.897599,-0.0401056,458,9.596
20,-0.119381,0.0,-0.0373308,426,9.685
21,-0.11579,0.897599,-0.0360304,426,10.364
22,-0.110405,0.897599,-0.0296655,362,9.696
23,-0.0960431,0.897599,-0.0223576,458,10.112
24,-0.0951455,0.897599,-0.015252,394,9.864
25,-0.0834767,0.897599,-0.015252,297,10.189
26,-0.0718079,1.7952,-0.015252,233,10.002
27,-0.0574463,1.7952,-0.0114913,200,9.84
28,-0.0421871,1.7952,0.031103,71,10.123
29,-0.0251328,1.7952,0.0334789,-122,10.0
30,-0.00628319,1.7952,0.056036,-186,9.799
31,0.0278256,1.7952,0.0644378,-219,10.371
32,0.0296208,1.7952,0.0783606,-396,9.648
33,0.0466751,0.897599,0.0783606,-670,10.283
34,0.0574463,0.897599,0.108538,-895,9.719
35,0.0637295,0.0,0.132358,-895,10.225
36,0.0673199,0.0,0.142246,-960,9.824
37,0.0682175,0.0,0.14763,-1024,10.184
38,0.0682175,0.0,0.150643,-1024,9.883
39,0.0691151,0.0,0.155935,-960,10.423
40,0.0691151,0.897599,0.159748,-895,9.472
41,0.0727055,0.897599,0.155426,-960,10.316
42,0.0789887,1.7952,0.158769,-863,9.781
43,0.100531,1.7952,0.158589,-879,10.278
44,0.11579,1.7952,0.152507,-831,9.619
45,0.131947,1.7952,0.169533,-928,10.253
46,0.13464,1.7952,0.167227,-1089,9.747
47,0.162465,0.897599,0.174508,-1218,10.397
48,0.164261,0.897599,0.186977,-1314,9.647
49,0.182213,0.897599,0.199471,-1346,10.361
50,0.182213,0.897599,0.207015,-1491,9.596
51,0.185803,0.0,0.216666,-1443,10.222
52,0.186701,0.0,0.188394,-1669,9.938
53,0.186701,0.0,0.186154,-1604,10.26
54,0.186701,0.0,0.204816,-1540,9.899
55,0.186701,0.0,0.21533,-1508,10.689
56,0.186701,0.0,0.214987,-1443,9.087
57,0.186701,0.0,0.220511,-1411,10.176
58,0.186701,0.0,0.217353,-1395,9.717
59,0.188496,0.0,0.211351,-1379,10.33
60,0.191189,0.897599,0.211558,-1314,9.82
61,0.195677,0.897599,0.203633,-1282,10.236
62,0.201062,0.897599,0.204588,-1250,9.679
63,0.213629,0.897599,0.207102,-1282,10.271
64,0.219912,0.0,0.202429,-1314,9.685
65,0.219912,0.897599,0.211425,-1363,10.416
66,0.22799,0.0,0.209865,-1475,9.542
67,0.22799,0.0,0.21008,-1443,10.381
68,0.228888,0.0,0.197799,-1491,9.809
69,0.228888,0.0,0.186552,-1475,10.175
70,0.228888,0.0,0.182737,-1491,9.812
71,0.228888,0.0,0.183563,-1459,10.068
72,0.228888,0.0,0.189758,-1443,9.88
73,0.228888,0.0,0.19549,-1427,10.376
74,0.228888,0.0,0.198898,-1411,9.797
75,0.228888,0.0,0.208083,-1395,10.088
76,0.228888,0.0,0.208504,-1346,9.849
77,0.229785,0.0,0.208761,-1330,9.98
78,0.230683,0.0,0.206926,-1314,9.832
79,0.232478,0.0,0.203145,-1314,10.303
80,0.235171,0.897599,0.200972,-1363,9.736
81,0.238761,0.897599,0.198773,-1282,10.315
82,0.242352,0.897599,0.204036,-1282,9.805
83,0.245044,0.0,0.208533,-1411,10.178
84,0.247737,0.0,0.201768,-1395,9.895
85,0.249532,0.0,0.19794,-1443,10.081
86,0.25043,0.0,0.183948,-1379,9.789
87,0.25043,0.0,0.171024,-1395,10.243
88,0.25043,0.0,0.17568,-1411,9.668
89,0.25043,0.0,0.171048,-1411,10.469
90,0.25043,0.0,0.169144,-1411,9.847
91,0.25043,0.0,0.171595,-1395,10.031
92,0.25043,0.0,0.17625,-1411,10.269
93,0.25043,0.0,0.183089,-1411,9.761
94,0.25043,0.0,0.184085,-1379,9.689
95,0.25043,0.0,0.191096,-1395,10.22
96,0.25043,0.0,0.191353,-1379,9.862
