,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.150797,0.0,-0.0220454,136,11.975
1,-0.150797,0.0,-0.020606,200,9.053
2,-0.150797,0.0,-0.0201469,152,10.219
3,-0.150797,0.0,-0.0188354,152,11.176
4,-0.150797,0.0,-0.0169436,136,7.993
5,-0.150797,0.0,-0.0174577,200,9.939
6,-0.150797,0.0,-0.0182777,152,9.778
7,-0.150797,0.0,-0.018323,152,9.861
8,-0.150797,0.0,-0.0217286,152,10.425
9,-0.149899,0.0,-0.0202167,217,9.912
10,-0.149899,0.0,-0.0226554,152,9.696
11,-0.149899,0.0,-0.0206193,168,10.116
12,-0.149899,0.0,-0.0199977,313,9.882
13,-0.149899,0.0,-0.0209044,184,9.969
14,-0.149899,0.0,-0.0201581,297,10.076
15,-0.149001,0.0,-0.0194379,313,9.997
16,-0.149001,0.0,-0.0191995,168,9.897
17,-0.148104,0.0,-0.0138219,345,10.447
18,-0.147206,0.0,-0.0168483,233,9.817
19,-0.145411,0.0,-0.0120082,152,9.938
20,-0.143616,0.0,-0.0115051,265,9.893
21,-0.140923,0.897599,-0.00824695,233,9.869
22,-0.131947,0.0,-0.0012312,233,10.196
23,-0.124766,0.0,-0.00375114,233,9.854
24,-0.11579,0.897599,0.0208466,120,10.144
25,-0.113995,0.897599,0.0208466,136,9.834
26,-0.101429,1.7952,0.030202,104,10.696
27,-0.0718079,1.7952,0.0439166,-138,9.276
28,-0.0538559,1.7952,0.0536637,-154,10.885
29,-0.0511631,1.7952,0.0633158,-251,9.089
30,-0.035904,1.7952,0.0815283,-557,10.037
31,-0.0206448,1.7952,0.0815283,-766,10.022
32,0.0026928,0.897599,0.117952,-766,10.219
33,0.00448799,0.897599,0.14144,-831,9.855
34,0.0125664,0.0,0.152919,-992,10.32
35,0.017952,0.897599,0.147176,-1169,9.574
36,0.0215424,0.0,0.164518,-1153,10.183
37,0.0233376,0.0,0.174277,-1089,9.923
38,0.0251328,0.0,0.166874,-1153,9.872
39,0.026928,0.0,0.175655,-1121,9.94
40,0.0305184,0.0,0.174622,-1089,10.086
41,0.035904,0.897599,0.16875,-1040,10.003
42,0.0430847,1.7952,0.174637,-992,10.005
43,0.0637295,1.7952,0.174957,-1008,10.161
44,0.0655247,0.897599,0.17887,-1056,10.008
45,0.0906575,1.7952,0.17887,-1153,9.709
46,0.0924527,1.7952,0.17887,-1298,10.145
47,0.11579,0.897599,0.187745,-1218,10.027
48,0.126561,0.897599,0.218226,-1524,10.055
49,0.136435,0.897599,0.224851,-1508,9.926
50,0.136435,0.897599,0.237497,-1653,9.9
51,0.143616,0.897599,0.240021,-1701,10.03
52,0.149001,0.0,0.242731,-1733,10.142
53,0.152592,0.0,0.243142,-1669,9.913
54,0.156182,0.0,0.243725,-1669,10.071
55,0.158875,0.897599,0.23872,-1604,10.055
56,0.161568,0.897599,0.239775,-1572,9.863
57,0.167851,0.0,0.247007,-1540,9.966
58,0.167851,0.0,0.244926,-1588,10.163
59,0.171441,0.0,0.244742,-1572,9.867
60,0.175032,0.897599,0.240708,-1508,9.963
61,0.186701,0.897599,0.233807,-1443,10.434
62,0.187598,0.897599,0.237675,-1443,9.83
63,0.194779,0.897599,0.233791,-1475,9.725
64,0.210038,0.897599,0.230473,-1540,10.573
65,0.210936,0.0,0.228043,-1491,9.42
66,0.218117,0.897599,0.234838,-1475,10.067
67,0.2244,0.0,0.237873,-1637,10.025
68,0.229785,0.897599,0.230542,-1508,10.164
69,0.235171,0.0,0.230257,-1588,9.792
70,0.237864,0.0,0.231733,-1524,9.966
71,0.240556,0.0,0.224315,-1604,10.272
72,0.241454,0.0,0.211566,-1572,9.89
73,0.241454,0.0,0.210231,-1540,9.926
74,0.241454,0.0,0.211864,-1491,10.079
75,0.241454,0.0,0.214492,-1443,9.922
76,0.241454,0.0,0.21192,-1443,10.174
77,0.241454,0.0,0.211076,-1443,9.729
78,0.242352,0.0,0.207726,-1363,10.161
79,0.245044,0.897599,0.208486,-1282,9.882
80,0.253123,0.897599,0.201901,-1250,10.239
81,0.25402,0.0,0.198936,-1250,9.688
82,0.259406,0.897599,0.199904,-1250,10.124
83,0.264792,0.897599,0.185013,-1314,10.14
84,0.26928,0.0,0.188748,-1218,10.055
85,0.271972,0.0,0.19324,-1314,9.791
86,0.27287,0.0,0.166324,-1314,10.108
87,0.27287,0.0,0.151528,-1282,9.847
88,0.27287,0.0,0.155148,-1250,10.257
89,0.27287,0.0,0.162684,-1250,9.81
90,0.27287,0.0,0.161236,-1185,9.987
91,0.27287,0.0,0.156855,-1185,10.284
92,0.27287,0.0,0.160381,-1121,9.726
93,0.27287,0.0,0.162221,-1089,10.173
94,0.27287,0.0,0.160754,-1089,9.96
95,0.27287,0.0,0.158048,-1056,9.872
96,0.27287,0.0,0.14664,-1056,10.125
97,0.27287,0.0,0.143782,-992,10.086
98,0.27287,0.0,0.134812,-976,10.118
99,0.27287,0.0,0.132541,-944,9.717
100,0.27287,0.0,0.13202,-960,10.597
101,0.27287,0.0,0.139289,-928,9.392
102,0.27287,0.0,0.142517,-895,10.273
103,0.27287,0.0,0.144911,-895,9.624
104,0.273768,0.0,0.142805,-831,10.468
105,0.273768,0.0,0.143327,-815,9.542
106,0.274665,0.0,0.141222,-831,10.13
107,0.275563,0.0,0.135176,-847,10.055
108,0.27646,0.0,0.130245,-799,9.804
109,0.278256,0.0,0.12917,-815,10.014
110,0.279153,0.0,0.128215,-766,10.168
111,0.280051,0.0,0.12939,-750,9.765
112,0.280948,0.0,0.130712,-799,10.092
113,0.281846,0.0,0.13038,-750,9.975
114,0.283641,0.897599,0.130889,-734,10.045
115,0.285436,0.0,0.127979,-718,9.942
116,0.287232,0.0,0.129929,-718,10.18
117,0.289924,0.0,0.125855,-799,9.842
118,0.290822,0.0,0.121307,-718,10.12
119,0.29172,0.0,0.123495,-734,9.855
120,0.29172,0.0,0.116606,-702,10.159
121,0.29172,0.0,0.114321,-766,10.048
122,0.29172,0.0,0.122006,-702,9.923
123,0.29172,0.0,0.122688,-766,9.977
124,0.292617,0.0,0.121847,-702,10.035
125,0.292617,0.897599,0.117807,-686,9.897
126,0.293515,0.0,0.114461,-637,10.062
127,0.293515,0.0,0.113425,-670,9.998
128,0.293515,0.0,0.106264,-734,10.001
129,0.293515,0.0,0.104223,-702,10.004
130,0.293515,0.0,0.106116,-702,9.97
131,0.293515,0.0,0.108748,-637,10.004
132,0.293515,0.0,0.11256,-589,9.998
133,0.294412,0.0,0.111571,-637,10.033
134,0.294412,0.0,0.11414,-605,10.034
135,0.29531,0.0,0.111905,-573,10.521
136,0.296208,0.0,0.11033,-589,9.516
137,0.298003,0.0,0.108294,-605,9.828
138,0.300696,0.0,0.103279,-557,10.122
139,0.303388,0.0,0.104279,-621,9.841
140,0.305184,0.0,0.10506,-605,10.135
141,0.307876,0.897599,0.106445,-637,9.978
142,0.309672,0.897599,0.11065,-670,10.015
143,0.311467,0.0,0.118941,-686,10.147
144,0.312364,0.0,0.119064,-734,9.84
145,0.315057,0.0,0.113812,-750,10.206
146,0.315057,0.0,0.112539,-702,10.15
147,0.315057,0.0,0.118642,-702,9.652
148,0.315955,0.0,0.114305,-637,10.184
149,0.315955,0.0,0.112568,-637,9.794
150,0.316852,0.0,0.113634,-670,10.143
151,0.316852,0.0,0.113247,-702,9.844
152,0.31775,0.897599,0.113882,-670,10.158
153,0.318648,0.0,0.111857,-702,9.84
154,0.319545,0.0,0.116419,-702,10.127
155,0.319545,0.0,0.109024,-686,9.922
156,0.320443,0.0,0.10558,-637,10.018
157,0.320443,0.0,0.107332,-670,10.016
158,0.320443,0.0,0.106972,-589,10.154
159,0.320443,0.897599,0.110757,-702,9.779
160,0.32134,0.0,0.11044,-637,10.11
161,0.32134,0.0,0.114931,-637,9.883
162,0.322238,0.0,0.111855,-686,10.195
163,0.323136,0.0,0.10905,-670,9.747
164,0.327624,0.0,0.108197,-637,10.303
165,0.327624,0.0,0.105275,-605,9.693
166,0.329419,0.0,0.103705,-605,10.129
167,0.331214,0.0,0.103642,-670,9.938
168,0.332112,0.0,0.101289,-686,10.112
169,0.332112,0.0,0.0951757,-637,9.882
170,0.332112,0.0,0.0941234,-702,10.258
171,0.332112,0.0,0.0929066,-670,9.869
172,0.332112,0.0,0.0925672,-702,10.597
173,0.332112,0.0,0.0871808,-654,9.409
174,0.332112,0.0,0.0871633,-670,9.882
175,0.332112,0.0,0.08548,-702,10.055
176,0.332112,0.0,0.0908775,-702,10.043
177,0.332112,0.0,0.0931619,-654,9.995
178,0.332112,0.0,0.0917874,-637,9.923
