,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.161568,0.0,-0.051834,104,15.675
1,-0.161568,0.0,-0.0537363,168,4.953
2,-0.161568,0.0,-0.0548988,104,9.355
3,-0.161568,0.0,-0.0531785,184,9.533
4,-0.161568,0.0,-0.0530828,104,12.041
5,-0.161568,0.0,-0.0569963,200,7.854
6,-0.161568,0.0,-0.0564079,88,10.195
7,-0.161568,0.0,-0.0586571,136,9.992
8,-0.161568,0.0,-0.0591765,152,10.246
9,-0.161568,0.0,-0.0591142,345,9.67
10,-0.161568,0.0,-0.0601888,313,10.004
11,-0.161568,0.0,-0.0584016,329,10.018
12,-0.161568,0.0,-0.0595019,410,10.201
13,-0.161568,0.0,-0.0574031,394,9.733
14,-0.161568,0.0,-0.0586446,442,10.123
15,-0.161568,0.0,-0.062662,490,9.913
16,-0.161568,0.0,-0.0642999,523,10.085
17,-0.16067,0.0,-0.0687406,555,10.104
18,-0.159773,0.0,-0.0666062,619,9.876
19,-0.157977,0.0,-0.0726737,571,9.996
20,-0.156182,0.0,-0.0748139,587,10.213
21,-0.155285,0.0,-0.0763631,619,9.751
22,-0.153489,0.0,-0.0775058,619,9.962
23,-0.152592,0.0,-0.0777644,652,10.087
24,-0.151694,0.0,-0.0776719,619,10.202
25,-0.151694,0.0,-0.0771268,619,9.676
26,-0.150797,0.0,-0.0783025,652,10.318
27,-0.150797,0.0,-0.08311,684,9.779
28,-0.149899,0.0,-0.0797945,652,10.046
29,-0.149899,0.0,-0.0829876,652,10.131
30,-0.149899,0.897599,-0.0841751,684,9.827
31,-0.149001,0.0,-0.0827026,684,9.973
32,-0.148104,0.897599,-0.0781372,716,10.151
33,-0.147206,0.0,-0.0764343,652,9.701
34,-0.146309,0.0,-0.074509,748,10.421
35,-0.140923,0.0,-0.0741569,652,9.896
36,-0.140923,0.0,-0.0701717,780,10.307
37,-0.129254,0.897599,-0.0695128,716,9.502
38,-0.119381,0.897599,-0.0613729,716,10.094
39,-0.106814,0.897599,-0.0613729,684,9.93
40,-0.105019,0.897599,-0.0577866,603,9.952
41,-0.0736031,1.7952,-0.0201625,426,14.723
42,-0.0574463,1.7952,-0.019547,362,5.46
43,-0.0385968,1.7952,-0.0162851,362,9.709
44,-0.035904,1.7952,-0.00199311,-25,10.37
45,-0.00448799,1.7952,0.0474182,-219,9.925
46,-0.0017952,1.7952,0.0601735,-412,9.824
47,0.0125664,1.7952,0.0601735,-347,10.086
48,0.0368016,1.7952,0.0519257,-670,10.016
49,0.0493679,0.897599,0.103004,-654,9.864
50,0.0520607,0.897599,0.111572,-783,9.993
51,0.0691151,0.897599,0.149892,-960,9.934
52,0.0709103,0.897599,0.144593,-1008,10.155
53,0.0798863,0.897599,0.158591,-1008,10.02
54,0.0888623,0.897599,0.164084,-1121,9.893
55,0.104121,0.897599,0.160521,-1073,10.106
56,0.1122,0.897599,0.167742,-1040,9.827
57,0.113097,0.897599,0.183838,-1121,10.072
58,0.120278,0.897599,0.183131,-1266,10.165
59,0.128357,0.897599,0.180402,-1282,9.93
60,0.136435,0.897599,0.187872,-1218,9.833
61,0.152592,0.0,0.191451,-1234,10.169
62,0.153489,0.897599,0.191668,-1218,9.884
63,0.162465,0.897599,0.20498,-1330,10.035
64,0.170544,0.897599,0.206271,-1411,9.941
65,0.177725,0.0,0.211122,-1443,10.152
66,0.184008,0.897599,0.216764,-1508,9.91
67,0.188496,0.0,0.208574,-1475,10.088
68,0.192086,0.0,0.211051,-1475,9.995
69,0.192984,0.0,0.190167,-1540,10.631
70,0.192984,0.0,0.181222,-1491,9.319
71,0.192984,0.0,0.191573,-1508,10.056
72,0.192984,0.0,0.199248,-1475,10.027
73,0.192984,0.0,0.200887,-1459,9.904
74,0.192984,0.0,0.204985,-1411,10.019
75,0.192984,0.0,0.206696,-1379,9.897
76,0.192984,0.0,0.202972,-1346,10.316
77,0.193881,0.0,0.196069,-1314,9.723
78,0.195677,0.0,0.194777,-1282,10.231
79,0.197472,0.897599,0.188021,-1250,9.832
80,0.200165,0.0,0.187283,-1234,9.994
81,0.20196,0.0,0.193504,-1250,10.048
82,0.204653,0.0,0.186078,-1330,9.898
83,0.20555,0.0,0.186244,-1266,10.213
84,0.207345,0.0,0.186452,-1266,10.05
85,0.208243,0.0,0.183463,-1282,9.736
86,0.209141,0.0,0.177968,-1234,10.102
87,0.209141,0.0,0.169835,-1250,9.943
88,0.209141,0.0,0.152836,-1250,10.039
89,0.209141,0.0,0.139004,-1218,9.978
90,0.209141,0.0,0.126569,-1266,10.152
91,0.209141,0.0,0.126747,-1250,9.839
92,0.209141,0.0,0.12316,-1218,9.897
93,0.208243,0.0,0.121335,-1234,10.225
94,0.208243,0.0,0.120451,-1282,10.083
95,0.207345,0.0,0.119366,-1250,9.791
96,0.207345,0.0,0.121146,-1250,10.037
97,0.206448,0.0,0.117008,-1250,9.973
98,0.206448,0.0,0.116203,-1218,10.178
99,0.206448,0.0,0.117024,-1218,9.817
