,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.214526,0.0,-0.0403482,249,18.514
1,-0.214526,0.0,-0.0403482,249,0.113
2,-0.214526,0.0,-0.0412119,362,9.628
3,-0.214526,0.0,-0.0416799,394,9.911
4,-0.214526,0.0,-0.0402848,426,9.773
5,-0.214526,0.0,-0.0408617,345,10.122
6,-0.214526,0.0,-0.0420338,329,9.924
7,-0.214526,0.0,-0.0383313,426,9.838
8,-0.214526,0.0,-0.0402703,426,10.085
9,-0.214526,0.0,-0.0371231,345,9.929
10,-0.214526,0.0,-0.0361501,362,10.219
11,-0.214526,0.0,-0.0387258,410,9.821
12,-0.214526,0.0,-0.0393329,394,9.979
13,-0.214526,0.0,-0.0387712,345,9.969
14,-0.214526,0.0,-0.0382164,394,10.101
15,-0.214526,0.0,-0.0371122,410,9.835
16,-0.214526,0.0,-0.0380897,394,10.32
17,-0.214526,0.897599,-0.0359414,410,9.652
18,-0.213629,0.0,-0.0373155,378,10.187
19,-0.213629,0.0,-0.0308635,362,10.094
20,-0.212731,0.0,-0.0315305,410,9.855
21,-0.211833,0.0,-0.037319,394,9.964
22,-0.210936,0.897599,-0.0343972,362,10.047
23,-0.210038,0.0,-0.0349993,410,10.018
24,-0.209141,0.0,-0.0278264,362,10.043
25,-0.209141,0.0,-0.0291115,265,9.854
26,-0.208243,0.0,-0.0293336,345,10.085
27,-0.207345,0.0,-0.021816,345,10.047
28,-0.20196,0.897599,-0.0187749,362,10.054
29,-0.201062,0.0,-0.0145822,329,9.823
30,-0.195677,0.897599,-0.00536434,297,10.07
31,-0.186701,0.897599,0.00512539,152,9.926
32,-0.175032,1.7952,0.0142895,265,9.97
33,-0.141821,1.7952,0.0222339,136,9.999
34,-0.13823,2.6928,0.0308871,71,10.003
35,-0.0888623,2.6928,0.0704653,-106,10.556
36,-0.0628319,3.5904,0.0917677,-428,9.871
37,-0.0565487,2.6928,0.0947211,-396,9.558
38,-0.0287232,2.6928,0.131899,-1024,10.267
39,-0.0035904,1.7952,0.131899,-1250,9.768
40,0.0188496,2.6928,0.206228,-1218,10.041
41,0.0394943,1.7952,0.206081,-1459,9.924
42,0.0556511,0.897599,0.227086,-1637,10.05
43,0.0771935,0.897599,0.256381,-1894,10.142
44,0.0825791,0.0,0.281955,-1991,9.982
45,0.0825791,0.0,0.306069,-2055,10.083
46,0.0843743,0.0,0.287093,-2200,10.011
47,0.0843743,0.0,0.289841,-2088,9.922
48,0.0843743,0.0,0.298684,-1991,9.933
49,0.0852719,0.0,0.295558,-1975,9.889
50,0.0870671,0.897599,0.292838,-1927,10.099
51,0.0915551,0.897599,0.287344,-1830,9.893
52,0.107712,0.897599,0.286309,-1749,10.227
53,0.110405,0.897599,0.282845,-1782,9.75
54,0.127459,1.7952,0.279933,-1733,10.06
55,0.159773,1.7952,0.283208,-1862,9.955
56,0.163363,1.7952,0.276275,-1765,10.108
57,0.184008,1.7952,0.311015,-1927,9.993
58,0.214526,1.7952,0.30658,-2184,10.053
59,0.216321,0.897599,0.307156,-2168,9.885
