,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.195677,0.0,-0.0357865,378,8.287
1,-0.195677,0.0,-0.0395053,378,10.258
2,-0.195677,0.0,-0.0400474,378,10.186
3,-0.195677,0.0,-0.0408735,233,9.133
4,-0.195677,0.0,-0.0380893,378,10.091
5,-0.195677,0.0,-0.0370563,249,9.968
6,-0.195677,0.0,-0.0382493,378,9.975
7,-0.195677,0.0,-0.0374566,249,10.057
8,-0.195677,0.0,-0.0399077,249,10.022
9,-0.195677,0.0,-0.0379348,233,9.832
10,-0.195677,0.0,-0.0392317,378,10.04
11,-0.195677,0.0,-0.0411135,378,9.984
12,-0.195677,0.0,-0.0382828,410,10.073
13,-0.195677,0.0,-0.0379202,378,10.373
14,-0.195677,0.0,-0.0312487,233,9.625
15,-0.195677,0.0,-0.0293979,378,10.642
16,-0.194779,0.0,-0.0289995,362,9.361
17,-0.194779,0.0,-0.0264056,297,9.93
18,-0.192984,0.0,-0.0287306,378,10.298
19,-0.192984,0.0,-0.02914,265,9.654
20,-0.192086,0.0,-0.0293961,329,10.302
21,-0.191189,0.0,-0.0273291,313,9.645
22,-0.190291,0.0,-0.0253104,313,10.175
23,-0.189393,0.0,-0.0271553,249,9.836
24,-0.188496,0.0,-0.024121,297,10.453
25,-0.188496,0.0,-0.0219034,313,9.579
26,-0.188496,0.0,-0.0216892,249,10.364
27,-0.187598,0.0,-0.0185546,184,9.673
28,-0.187598,0.0,-0.0194379,217,10.123
29,-0.186701,0.0,-0.0150068,378,9.835
30,-0.184905,0.0,-0.0180572,233,10.276
31,-0.182213,0.897599,-0.0165717,249,9.748
32,-0.175032,0.0,-0.0116099,265,9.994
33,-0.175032,0.897599,-0.00854774,281,9.965
34,-0.169646,0.897599,-0.0052091,152,10.19
35,-0.164261,0.897599,-0.00436784,168,9.935
36,-0.152592,0.897599,0.00448406,168,10.324
37,-0.152592,0.897599,0.00630964,-9,9.572
38,-0.146309,0.897599,0.018081,-9,10.462
39,-0.140923,0.0,0.0204108,-122,9.529
40,-0.136435,0.0,0.0278338,-57,10.1
41,-0.131947,0.897599,0.0318175,-74,10.034
42,-0.122971,0.897599,0.0326414,-106,10.186
43,-0.122971,0.897599,0.0408138,-235,9.929
44,-0.117585,0.0,0.0509949,-186,9.768
45,-0.113097,0.897599,0.0577346,-283,10.098
46,-0.107712,0.897599,0.0545202,-347,10.088
47,-0.101429,0.897599,0.0625178,-202,9.724
48,-0.0951455,0.897599,0.0658256,-364,10.372
49,-0.0825791,0.897599,0.0674265,-380,9.811
50,-0.0762959,0.897599,0.0731025,-428,10.545
51,-0.0753983,0.897599,0.0849938,-509,9.42
52,-0.0700127,0.897599,0.0959251,-637,10.114
53,-0.0646271,0.897599,0.0980386,-637,9.936
54,-0.0601391,0.897599,0.0977831,-605,9.974
55,-0.0556511,0.897599,0.10571,-637,9.939
56,-0.0502655,0.897599,0.117375,-637,10.1
57,-0.0385968,0.897599,0.121119,-702,9.923
58,-0.0385968,0.897599,0.122435,-686,10.003
59,-0.0296208,0.897599,0.135999,-654,9.949
60,-0.0215424,0.897599,0.131873,-799,10.107
61,-0.0107712,0.897599,0.130796,-766,9.947
62,0.000897599,0.897599,0.134155,-831,10.034
63,0.013464,1.7952,0.138188,-863,10.026
64,0.0260304,0.897599,0.138188,-928,9.917
65,0.0385968,0.897599,0.143596,-992,9.914
66,0.0493679,0.897599,0.179718,-1153,10.058
67,0.0592415,0.897599,0.185135,-1185,10.045
68,0.0682175,0.0,0.193182,-1218,10.168
69,0.0753983,0.897599,0.204282,-1330,9.781
70,0.0798863,0.0,0.203479,-1427,10.064
71,0.0843743,0.0,0.213967,-1363,9.937
72,0.0861695,0.0,0.211964,-1491,10.162
