q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.0870671,0,0.00970298,545,10.744
-0.0870671,0,0.0147774,609,4.916
-0.0870671,0,-0.0543255,577,10.31
-0.0870671,0,-0.0402074,609,9.998
-0.0870671,0,0.00884164,545,9.619
-0.0870671,0,-0.0826152,545,10.268
-0.0870671,0,0.0011199,545,9.733
-0.0870671,0,-0.0699207,609,10.387
-0.0870671,0,-0.0593002,625,9.624
-0.0870671,0,0.0162469,642,10.078
-0.0870671,0,-0.0897348,545,9.933
-0.0870671,0,0.00834904,577,10.006
-0.0870671,0,-0.0546706,577,10.16
-0.0870671,0,-0.0287938,625,9.909
-0.0870671,0,0.0214384,577,9.91
-0.0870671,0,-0.0847211,625,10.166
-0.0870671,0,0.00775907,609,9.762
-0.0870671,0,-0.0471932,609,10.157
-0.0870671,0,-0.0339377,577,10.095
-0.0870671,0,0.0289731,609,10.202
-0.0870671,0,-0.0820493,577,9.606
-0.0861695,0,0.0100802,577,10.568
-0.0861695,0,-0.0566927,625,9.444
-0.0861695,0,-0.0597728,577,10.004
-0.0861695,0,0.0129894,561,10.047
-0.0861695,0,-0.0890706,545,9.922
-0.0861695,0,0.0110042,577,10.224
-0.0861695,0,-0.0464734,577,9.863
-0.0861695,0,-0.0464291,625,9.877
-0.0861695,0,0.0168232,577,10.266
-0.0861695,0,-0.0733977,577,10.174
-0.0861695,0,0.00548297,658,9.65
-0.0861695,0,-0.051642,625,9.986
-0.0861695,0,-0.0241583,545,10.238
-0.0861695,0,0.019607,577,9.932
-0.0861695,0,-0.0806758,545,14.815
-0.0852719,0,0.0352848,577,5.078
-0.0843743,0.897599,-0.0694635,642,10.292
-0.0825791,0,0.0348347,545,9.53
-0.0780911,0.897599,0.0302825,545,10.053
-0.0718079,0.897599,0.0235859,448,10.025
-0.0511631,1.7952,0.0602098,561,10.047
-0.0493679,1.7952,0.0386973,384,9.879
-0.0161568,1.7952,0.0273477,335,10.165
0.0035904,1.7952,0.0245394,29,9.939
0.00718079,1.7952,0.110421,29,9.886
0.0323136,1.7952,0.0453364,-341,10.076
0.0646271,1.7952,0.126769,-486,10.153
0.0834767,1.7952,0.163482,-567,10.072
0.0987359,1.7952,0.101519,-744,9.861
0.110405,0.897599,0.192777,-1099,9.967
0.111302,0.897599,0.256056,-1195,10.002
0.116688,0,0.180715,-1357,10.059
0.118483,0,0.217777,-1292,10.362
0.118483,0,0.26274,-1260,9.521
0.118483,0,0.198788,-1195,10.228
0.124766,0,0.281316,-1163,10.434
0.125664,0.897599,0.177759,-1099,9.351
0.132845,0.897599,0.23998,-1034,9.959
0.142718,0.897599,0.163662,-1067,9.939
0.153489,0.897599,0.278366,-1147,10.02
0.165158,0.897599,0.164695,-1179,10.105
0.176827,0.897599,0.1697,-1228,9.931
0.186701,0.897599,0.253961,-1357,10.296
0.193881,0,0.186848,-1405,9.704
0.199267,0.897599,0.276825,-1518,10.112
0.202857,0,0.320668,-1614,10.01
0.209141,0,0.252827,-1469,10.105
0.209141,0,0.318081,-1647,9.727
0.212731,0.897599,0.306107,-1518,10.052
0.218117,0.897599,0.229744,-1550,10.104
0.223502,0.897599,0.333558,-1485,10.056
0.229785,0.897599,0.232149,-1614,9.835
0.236069,0.897599,0.281627,-1614,10.33
0.242352,0.897599,0.24766,-1647,9.805
0.247737,0.897599,0.317926,-1647,9.895
0.251328,0,0.352767,-1647,10.217
0.25402,0,0.234156,-1679,10.028
0.255816,0,0.26695,-1711,9.765
0.256713,0,0.321472,-1550,10.105
0.257611,0,0.238656,-1598,10.107
0.257611,0,0.312228,-1550,10.045
0.257611,0,0.24871,-1550,9.769
0.257611,0,0.251492,-1518,10.031
0.257611,0,0.290579,-1453,9.988
0.257611,0,0.168187,-1437,10.003
0.257611,0,0.273182,-1389,10.014
0.257611,0,0.180018,-1357,9.994
0.257611,0,0.185402,-1357,10.001
0.257611,0,0.225395,-1357,9.988
0.256713,0,0.141424,-1324,10.022
0.256713,0,0.206626,-1308,10.117
0.255816,0,0.0959899,-1324,9.783
0.25402,0,0.173167,-1292,10.744
0.25043,0,0.210329,-1276,9.275
0.24684,0,0.124178,-1292,10.247
0.238761,0,0.203833,-1228,9.851
0.238761,0,0.126984,-1179,10.127
0.236069,-0.897599,0.158355,-1131,9.787
0.233376,0,0.189599,-1050,10.43
0.231581,0,0.0935404,-1034,9.595
0.231581,0,0.18767,-905,10.08
0.231581,0,0.137978,-954,9.925
0.231581,0,0.139998,-986,10.085
0.231581,0,0.190011,-970,9.997
0.231581,0,0.0953154,-970,9.858
0.231581,0,0.18806,-954,10.073
0.231581,0,0.123427,-938,10.071
0.231581,0,0.138192,-970,10.014
0.231581,0,0.202558,-970,10.007
0.231581,0,0.0995434,-938,9.884
0.231581,0,0.20256,-954,10.125
0.231581,0,0.0976926,-921,9.879
0.231581,0,0.120658,-938,10.111
0.231581,0,0.177715,-970,9.917
0.230683,0,0.0935006,-905,10.136
0.230683,-0.897599,0.192992,-921,10.058
0.228888,0,0.110136,-970,9.728
0.22799,0,0.133383,-954,10.109
0.227093,0,0.182778,-841,10.006
0.227093,0,0.104626,-938,10.032
0.227093,0,0.19568,-938,9.917
0.227093,0,0.08878,-857,10.003
0.227093,0,0.111581,-905,10.075
0.227093,0,0.164293,-873,9.879
0.226195,-0.897599,0.082233,-873,10.134
0.225297,0,0.176771,-873,9.78
0.223502,0,0.098621,-905,10.074
0.220809,0,0.160252,-793,10.401
0.219912,0,0.137605,-905,9.83
0.218117,0,0.0752108,-873,10.412
0.217219,0,0.164173,-825,9.416
0.217219,0,0.0724144,-841,10.268
0.217219,0,0.107416,-873,9.719
0.217219,0,0.156714,-825,10.41
0.217219,0,0.063383,-841,9.597
0.217219,0,0.181392,-841,10.101
0.216321,0,0.110248,-857,10.087
0.216321,0,0.147144,-841,9.992
0.216321,0,0.195984,-841,9.802
0.216321,0,0.0895563,-809,10.096
0.216321,0,0.172422,-857,10.02
0.216321,0,0.0806365,-841,9.883
0.216321,0,0.122373,-857,10.039
0.216321,-0.897599,0.137246,-760,9.999
0.215424,0,0.0811846,-825,10.199
0.212731,0,0.176558,-841,9.707
0.212731,0,0.0695044,-696,10.485
0.211833,0,0.136731,-841,9.579
0.211833,0,0.172257,-793,10.082
0.211833,0,0.0820822,-776,9.87
0.211833,0,0.178964,-809,10.165
0.211833,0,0.0853101,-776,10.052
0.211833,0,0.143148,-825,10.066
0.211833,0,0.17215,-809,9.768
0.211833,0,0.0909383,-793,10.118
0.211833,0,0.176432,-809,9.939
0.211833,0,0.108758,-825,10.037
0.211833,0,0.155406,-841,10.057
0.211833,0,0.13306,-776,10.319
0.211833,0,0.107356,-809,9.593
0.211833,0,0.171293,-776,9.944
0.211833,0,0.103829,-809,9.963
0.211833,0,0.139076,-793,10.062
0.211833,0,0.171808,-793,9.965
0.211833,0,0.0927695,-776,10.566
0.211833,0,0.1827,-776,9.442
0.211833,0,0.10424,-776,10.123
0.211833,0,0.148275,-841,9.867
0.211833,0,0.189429,-760,10.08
0.211833,0,0.112729,-825,10.005
0.211833,0,0.203063,-776,10.039
0.211833,0,0.105133,-809,9.897
0.211833,0,0.15611,-776,9.994
0.211833,0,0.197971,-776,9.995
0.211833,0,0.114843,-825,9.948
0.211833,0,0.216469,-809,10.163
0.211833,0,0.113074,-793,10.034
0.211833,0,0.156881,-776,9.856
0.211833,0,0.179836,-760,10.116
0.211833,0,0.103931,-744,9.957
0.211833,0,0.184826,-712,10.127
0.211833,0,0.112412,-776,9.73
0.211833,0,0.137539,-776,10.075
0.211833,0,0.18063,-728,10.016
0.211833,0,0.103165,-776,10.092
0.211833,0,0.190549,-776,9.935
0.211833,0,0.116429,-744,10.054
0.211833,0,0.164782,-744,10.077
0.211833,0,0.191928,-809,9.854
0.211833,0,0.103011,-760,10.039
0.211833,0,0.183453,-744,9.964
0.211833,0,0.0908612,-712,10.008
0.211833,0,0.14651,-776,9.946
0.211833,0,0.14559,-712,10.234
0.211833,0,0.101363,-760,9.851
0.211833,0,0.186909,-696,9.89
0.211833,0,0.111774,-776,10.212
0.211833,0,0.154349,-744,9.89
0.211833,0,0.192671,-744,10.022
0.211833,0,0.120243,-760,10.427
0.211833,0,0.186958,-728,9.676
0.211833,0,0.0977486,-712,9.799
0.211833,0,0.165505,-712,10.291
0.211833,0,0.187957,-744,9.772
0.211833,0,0.118454,-744,10.315
0.211833,0,0.201053,-680,9.687
0.211833,0,0.103954,-728,10.084
0.211833,0,0.161322,-744,9.859
0.211833,0,0.191809,-696,10.025
0.211833,0,0.110698,-744,9.969
0.211833,0,0.195846,-712,10.07
0.211833,0,0.086798,-680,10.041
0.211833,0,0.151403,-712,9.963
0.211833,0,0.186871,-712,9.931
0.211833,0,0.113192,-680,10.083
0.211833,0,0.193174,-696,10.008
0.211833,0,0.0922691,-696,9.935
0.211833,0,0.152672,-712,9.962
0.211833,0,0.17713,-696,10.003
0.211833,0,0.112877,-712,10.198
0.211833,0,0.189972,-712,9.893
0.211833,0,0.0859647,-712,9.912
0.211833,0,0.151101,-728,10.102
0.211833,0,0.187539,-680,9.872
0.211833,0,0.106459,-680,10.069
0.211833,0,0.189749,-712,9.97
0.211833,0,0.0983892,-728,10.1
0.211833,0,0.153692,-696,9.886
0.211833,0,0.182565,-680,10.037
0.211833,0,0.0961281,-712,9.969
0.211833,0,0.177582,-648,9.987
0.211833,0,0.0848588,-648,10.012
0.211833,0,0.14726,-712,9.995
0.211833,0,0.182236,-680,10.101
0.211833,0,0.196359,-712,11.367
0.211833,0,0.121273,-712,8.611
0.211833,0,0.0785186,-696,12.189
0.211833,0,0.197556,-680,10.807
0.211833,0,0.0809176,-664,7.367
0.211833,0,0.125253,-712,9.612
0.211833,0,0.174099,-744,10.306
0.211833,0,0.0777018,-680,9.71
0.211833,0,0.15447,-744,10.397
0.211833,0,0.148587,-744,10.767
0.211833,0,0.117054,-776,8.882
0.211833,0,0.193244,-744,10.75
0.211833,0,0.0761508,-744,9.57
0.211833,0,0.149013,-696,9.66
0.211833,0,0.156568,-712,9.999
0.211833,0,0.0898733,-696,9.907
0.211833,0,0.171592,-664,10.127
0.211833,0,0.0851212,-712,9.859
0.211833,0,0.140431,-776,10.061
0.211833,0,0.177782,-744,9.964
0.211833,0,0.0972364,-744,10.014
0.211833,0,0.195225,-776,10.372
0.211833,0,0.0842452,-728,9.705
0.211833,0,0.151041,-744,9.993
0.211833,0,0.151663,-712,9.908
0.211833,0,0.0927882,-744,9.902
0.211833,0,0.186487,-712,10.175
0.211833,0,0.0812271,-728,10.025
0.211833,0,0.148424,-744,9.953
0.211833,0,0.16456,-712,10.306
0.211833,0,0.109944,-744,9.883
0.211833,0,0.191086,-696,9.736
0.211833,0,0.0637095,-776,10.228
0.211833,0,0.125013,-744,9.807
0.211833,0,0.162008,-744,10.114
0.211833,0,0.0702871,-776,9.897
0.211833,0,0.147548,-776,10.001
0.211833,0,0.045496,-760,10.166
0.210038,-0.897599,0.122569,-776,9.715
0.207345,-0.897599,0.0828927,-744,10.114
0.196574,-0.897599,0.0495837,-760,10.224
0.195677,-0.897599,0.120256,-680,9.792
0.185803,-1.7952,0.0307617,-599,10.162
0.173237,-0.897599,0.0307617,-567,9.711
0.15708,-1.7952,0.108345,-551,10.135
0.143616,-0.897599,0.0994898,-341,10.007
0.116688,-0.897599,0.0994898,-325,9.966
0.105917,-0.897599,0.0184539,-67,10.503
0.105019,-0.897599,0.0660822,-116,9.776
0.0978383,0,-0.00986373,158,9.605
0.0942479,0,-0.0547392,335,10.207
0.0933503,0,0.0363755,303,9.949
0.0933503,0,-0.0785207,174,10.051
0.0933503,-0.897599,0.0167981,223,10.073
0.0924527,-0.897599,-0.0583065,255,9.833
0.0906575,-0.897599,-0.0778719,223,9.924
0.0798863,-0.897599,-0.0315297,303,10.035
0.0709103,-1.7952,-0.10944,271,9.969
0.0691151,-1.7952,-0.0935557,287,10.024
0.0457775,-0.897599,-0.0935557,368,10.023
0.0341088,-0.897599,-0.0150421,529,10.152
0.031416,-0.897599,-0.126099,432,9.925
0.0206448,-0.897599,-0.130463,529,10.018
0.00538559,-0.897599,-0.0311855,642,9.903
0.00538559,-0.897599,-0.0590454,642,10.044
-0.000897599,0,-0.137425,706,9.865
-0.00448799,-0.897599,-0.0673505,899,10.89
-0.00807839,0,-0.103073,803,9.181
-0.0116688,-0.897599,-0.171002,722,14.662
-0.0188496,-0.897599,-0.108855,851,5.211
-0.0242352,-0.897599,-0.141819,738,10.45
-0.031416,-0.897599,-0.0596624,835,9.705
-0.0385968,-0.897599,-0.177477,899,10.062
-0.0511631,0,-0.0836538,899,9.977
-0.0511631,0,-0.131745,964,10.048
-0.0547535,0,-0.145853,964,9.859
-0.0565487,0,-0.0782333,980,10.044
-0.0574463,-0.897599,-0.177476,932,9.879
-0.0583439,0,-0.113205,899,10.142
-0.0583439,0,-0.0910266,899,9.993
-0.0583439,0,-0.132207,996,10.082
-0.0583439,0,-0.0360355,899,9.839
-0.0583439,0,-0.150491,835,10.34
-0.0583439,0,-0.0533383,770,9.76
-0.0583439,0,-0.0720231,787,9.986
-0.0583439,0,-0.134792,770,9.964
-0.0583439,0,-0.0531664,738,10.237
-0.0583439,-0.897599,-0.162035,770,9.778
-0.0592415,0,-0.0524725,706,10.225
-0.0601391,0,-0.0983759,706,10.126
-0.0610367,0,-0.121909,819,9.762
-0.0610367,0,-0.0334164,642,10.465
-0.0619343,0,-0.13721,625,9.686
-0.0628319,0,-0.0573887,642,9.925
-0.0646271,0,-0.0708451,625,9.703
-0.0673199,-0.897599,-0.114896,609,10.144
-0.0700127,0,-0.0242214,625,10.062
-0.0727055,0,-0.146969,642,9.844
-0.0745007,0,-0.0642063,690,10.079
-0.0745007,0,-0.0440644,658,9.915
-0.0745007,0,-0.0859793,674,10.102
-0.0745007,0,-0.00352477,674,10.08
-0.0745007,0,-0.13179,674,10.109
-0.0745007,0,-0.0631874,609,9.794
-0.0745007,0,-0.0871122,609,10.365
-0.0745007,0,-0.114059,561,9.72
-0.0745007,0,-0.023391,609,10.065
-0.0753983,-0.897599,-0.141237,577,9.915
-0.0762959,0,-0.0405699,545,10.363
-0.0780911,0,-0.100502,545,9.82
-0.0780911,0,-0.109763,642,9.842
-0.0780911,0,-0.0120512,545,9.982
-0.0789887,0,-0.141668,561,9.962
-0.0816815,0,-0.0337417,513,9.877
-0.0816815,0,-0.0519756,513,10.104
-0.0825791,0,-0.101386,513,10.167
-0.0834767,0,-0.0127515,529,9.891
-0.0843743,0,-0.126163,513,9.924
-0.0852719,0,-0.0399898,561,10.206
-0.0852719,0,-0.0262567,609,9.776
-0.0852719,0,-0.0551092,561,10.23
-0.0852719,0,0.02462,513,9.746
-0.0852719,0,-0.0884784,513,10.247
-0.0852719,0,-0.00991478,593,9.773
-0.0852719,0,-0.00840773,577,10.092
-0.0843743,0,-0.0557048,561,9.998
-0.0843743,0,0.0287032,480,10.57
-0.0834767,0,-0.0928834,561,9.403
-0.0834767,0,0.00447798,529,9.951
-0.0834767,0,-0.00624395,513,9.985
-0.0834767,0,-0.0523245,545,10.024
-0.0834767,0,0.0397235,545,9.984
-0.0834767,0,-0.0848765,529,10.128
-0.0834767,0,0.0120463,577,9.902
-0.0825791,0.897599,-0.0388475,609,10.171
-0.0807839,0,-0.0521167,545,9.755
-0.0807839,0,0.0400395,593,10.083
-0.0807839,0,-0.072611,480,10.031
-0.0807839,0,-0.0130605,545,9.925
-0.0807839,0,-0.0198747,545,10.093
-0.0807839,0,-0.0485617,593,9.99
-0.0807839,0,0.0324849,480,9.932
