q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.164261,0,-0.0962232,883,10.986
-0.164261,0,-0.102001,899,5.014
-0.164261,0,-0.052415,932,11.239
-0.164261,0,-0.0580573,899,9.537
-0.164261,0,-0.128903,899,9.001
-0.164261,0,-0.0241196,899,10.082
-0.164261,0,-0.0854191,899,9.91
-0.164261,0,-0.0894847,883,10.162
-0.164261,0,-0.0230936,883,9.93
-0.164261,0,-0.127139,899,10.059
-0.164261,0,-0.0266243,915,9.842
-0.164261,0,-0.0831759,932,10.099
-0.163363,0,-0.0683383,915,10.038
-0.163363,0,-0.0178349,915,9.899
-0.163363,0,-0.130414,932,9.956
-0.163363,0,-0.0224555,899,10.118
-0.163363,0,-0.114743,899,10.079
-0.163363,0,-0.0876144,915,9.882
-0.163363,0,-0.0223312,899,10.005
-0.163363,0,-0.124415,899,9.989
-0.163363,0,-0.0291059,899,10.112
-0.163363,0,-0.12968,915,10.014
-0.162465,0,-0.0567849,899,9.928
-0.16067,0,-0.0191221,899,9.998
-0.16067,0,-0.12111,899,9.959
-0.158875,0,-0.0187524,932,10.439
-0.15708,0.897599,-0.111945,867,9.414
-0.155285,0,-0.0692176,867,10.877
-0.152592,0,-0.0554315,835,9.226
-0.149899,0,-0.0678172,738,9.98
-0.145411,0.897599,0.00637991,803,10.175
-0.131049,1.7952,-0.0294396,803,9.989
-0.119381,1.7952,0.0340348,770,9.884
-0.117585,1.7952,0.0340348,674,10.015
-0.103224,1.7952,-0.0471108,400,9.952
-0.0888623,1.7952,0.0278714,287,10.046
-0.0565487,1.7952,-0.00471725,287,10.104
-0.0547535,1.7952,0.0658086,126,9.9
-0.0376992,0.897599,0.0186516,61,9.926
-0.0152592,0.897599,0.0549632,-277,10.07
-0.00448799,0.897599,0.0548965,-293,9.816
0.00448799,0.897599,0.0473548,-374,10.305
0.00538559,0,0.161894,-486,9.671
0.0116688,0.897599,0.138163,-599,10.071
0.017952,0.897599,0.108474,-712,9.939
0.0242352,0.897599,0.207165,-583,10.07
0.0385968,0.897599,0.13219,-744,10.175
0.0394943,0.897599,0.13219,-776,9.988
0.0484703,0.897599,0.223776,-760,9.878
0.0655247,0.897599,0.136969,-841,10.219
0.0745007,0.897599,0.215865,-905,9.883
0.0753983,0,0.139192,-857,10.059
0.0843743,0,0.211487,-1067,9.755
0.0978383,0.897599,0.225235,-1131,10.444
0.0987359,0.897599,0.204039,-905,9.627
0.114893,0.897599,0.27638,-970,10.053
0.116688,1.7952,0.171008,-1212,9.921
0.136435,0.897599,0.23761,-1179,10.147
0.13823,0.897599,0.202379,-1260,10.021
0.149001,0.897599,0.242148,-1340,10.114
0.169646,0.897599,0.213624,-1389,9.841
0.171441,0.897599,0.232198,-1389,10.274
0.191189,0.897599,0.29437,-1485,10.412
0.199267,0.897599,0.322375,-1647,9.264
0.200165,0.897599,0.239669,-1598,9.928
0.207345,0.897599,0.348946,-1759,10.259
0.217219,0,0.283309,-1775,10.228
0.217219,0,0.318273,-1759,9.504
0.220809,0,0.296358,-1743,10.006
0.22799,0,0.346689,-1711,10.143
0.234273,0.897599,0.358164,-1647,9.76
0.237864,0.897599,0.358164,-1647,10.482
0.242352,0.897599,0.34811,-1647,10.269
0.255816,0.897599,0.279836,-1743,9.518
0.256713,0.897599,0.275905,-1743,9.899
0.262996,0.897599,0.380945,-1743,10.058
0.266587,0.897599,0.258898,-1840,9.777
0.26928,0,0.330984,-1775,10.258
0.270177,0,0.36611,-1792,9.882
0.271075,0,0.282366,-1808,10.404
0.27287,0,0.372936,-1647,9.531
0.274665,0.897599,0.263737,-1647,10.201
0.280948,0,0.295107,-1614,9.985
0.280948,0,0.320197,-1582,10.065
0.282744,0,0.247815,-1695,9.819
