q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.140025,0,-0.0346191,690,16.431
-0.140025,0,-0.124468,706,4.196
-0.140025,0,-0.0282624,770,9.776
-0.140025,0,-0.10114,754,11.59
-0.140025,0,-0.102249,706,8.069
-0.140025,0,-0.0113236,738,10.008
-0.140025,0,-0.126055,754,10.166
-0.140025,0,-0.0551125,722,9.83
-0.140025,0,-0.0208482,706,9.974
-0.140025,0,-0.0808377,706,10.435
-0.140025,0,-0.00849344,738,9.764
-0.140025,0,-0.108063,738,9.772
-0.139128,0,-0.0478678,738,10.078
-0.139128,0,-0.0300022,738,9.978
-0.139128,0,-0.0874516,706,9.974
-0.13823,0,-0.00137976,738,10.42
-0.13823,0,-0.124982,770,9.948
-0.13823,0,-0.0358784,738,10.012
-0.13823,0,-0.023707,770,9.746
-0.13823,0,-0.0866538,738,9.889
-0.13823,0,-0.0170505,754,10.024
-0.13823,0,-0.114877,754,10.026
-0.13823,0,-0.0458121,738,10.019
-0.137333,0,-0.0502679,738,10.276
-0.137333,0,-0.098185,738,9.861
-0.137333,0,-0.00497306,722,9.898
-0.137333,0,-0.121053,754,9.915
-0.137333,0,-0.0474575,690,9.998
-0.137333,0,-0.0189111,738,9.942
-0.137333,0,-0.0755175,722,10.062
-0.137333,0,0.010898,738,10.178
-0.136435,0,-0.0993547,770,9.927
-0.13464,0,-0.0204147,706,10.065
-0.131049,0.897599,-0.0519529,770,10.381
-0.121176,0.897599,0.0141587,738,9.572
-0.121176,0.897599,0.0419322,738,9.803
-0.1122,0.897599,-0.0578503,609,10.1
-0.101429,0.897599,-0.0578503,480,9.827
-0.0870671,1.7952,-0.0326859,529,10.188
-0.0673199,2.6928,0.0632258,400,9.84
-0.02244,1.7952,0.0877138,319,10.253
-0.0170544,1.7952,0.0121397,61,9.794
0.00807839,1.7952,0.135478,-277,10.223
0.031416,1.7952,0.036687,-615,10.046
0.0502655,1.7952,0.164176,-631,9.869
0.0655247,0.897599,0.180776,-841,9.828
0.0736031,0.897599,0.127907,-1034,10.268
0.0762959,0,0.197793,-1179,9.817
0.0762959,0,0.218573,-1195,10.033
0.0762959,0,0.184381,-1276,10.037
0.0762959,0.897599,0.279077,-1115,10.015
0.0798863,0,0.153401,-1034,9.953
0.0861695,0.897599,0.231129,-1018,10.048
0.0951455,1.7952,0.231129,-1115,9.978
0.108609,1.7952,0.253092,-1002,10.082
0.123869,0.897599,0.17024,-1099,9.75
0.139128,1.7952,0.17024,-1292,10.359
0.152592,0.897599,0.261582,-1324,9.687
0.163363,0.897599,0.217673,-1324,10.261
0.170544,0,0.303235,-1614,9.743
0.175032,0,0.316488,-1566,10.208
0.181315,0,0.210028,-1647,10.032
0.181315,0.897599,0.262091,-1518,11.341
0.185803,0.897599,0.253918,-1518,8.511
0.198369,0.897599,0.272172,-1518,10.231
0.199267,0.897599,0.352134,-1598,9.767
0.216321,0.897599,0.334934,-1630,10.024
0.22799,0.897599,0.335958,-1679,10.038
0.229785,0.897599,0.279919,-1598,10.59
0.239659,0.897599,0.296786,-1743,9.277
0.24684,0.897599,0.349965,-1808,10.906
0.25402,0.897599,0.307685,-1775,9.153
0.259406,0.897599,0.365909,-1840,9.993
0.262996,0,0.325302,-1872,9.921
0.266587,0,0.304229,-1904,10.039
0.27287,0,0.366779,-1904,10.145
0.27287,0.897599,0.262524,-1775,9.828
0.279153,0.897599,0.361565,-1808,10.029
0.286334,0,0.302891,-1775,10.042
0.301593,0.897599,0.285405,-1840,10.011
0.302491,0.897599,0.361836,-1872,10.034
0.310569,0.897599,0.261461,-1759,9.851
0.316852,0.897599,0.367804,-2033,9.997
0.320443,0,0.296945,-2001,10.191
0.322238,0,0.25042,-2066,9.97
0.322238,0,0.312801,-2066,9.934
0.32134,0,0.220472,-1937,10.008
0.32134,0,0.319439,-1969,10.175
0.32134,0,0.305523,-1872,9.83
0.32134,0,0.241095,-1904,10.049
0.32134,0,0.331595,-1840,9.962
0.32134,0,0.205569,-1808,9.99
0.32134,0,0.276562,-1775,9.884
0.32134,0,0.237234,-1743,10.135
0.32134,0,0.209792,-1711,9.999
0.32134,0,0.299964,-1679,10.106
0.32134,0,0.189675,-1711,9.937
0.32134,0,0.289778,-1711,10.115
0.32134,0,0.23421,-1663,9.925
0.32134,0,0.205645,-1663,9.898
0.32134,0,0.289704,-1614,10.014
0.32134,0,0.165952,-1614,9.933
0.32134,0,0.233061,-1582,10.125
0.32134,0,0.184042,-1582,10.26
0.320443,0,0.183919,-1598,9.61
0.319545,0,0.264769,-1566,10.587
0.318648,0,0.151098,-1582,9.454
0.31775,0,0.251098,-1518,10.05
0.31775,0,0.234173,-1518,9.958
0.31775,0,0.190748,-1502,10.079
0.31775,0,0.27576,-1469,9.979
0.31775,0,0.152783,-1518,9.847
0.31775,0,0.249557,-1485,10.128
0.31775,0,0.208867,-1453,10.139
0.31775,0,0.190512,-1453,9.853
0.31775,0,0.280477,-1389,10.013
0.31775,0,0.163733,-1469,10.197
0.31775,0,0.239626,-1437,9.759
0.31775,0,0.200956,-1421,10.446
0.31775,0,0.192569,-1453,9.721
0.31775,0,0.2687,-1421,10.007
0.31775,0,0.163924,-1421,10.015
0.31775,0,0.264426,-1421,10.163
0.31775,0,0.229234,-1357,9.572
0.31775,0,0.202789,-1389,10.283
0.31775,0,0.288365,-1357,9.979
0.31775,0,0.169516,-1340,9.776
0.31775,0,0.266468,-1324,10.068
0.31775,0,0.213133,-1324,10.126
0.31775,0,0.188233,-1324,9.921
0.31775,0,0.27503,-1324,9.961
0.31775,0,0.158168,-1324,10.055
0.31775,0,0.238797,-1357,10.014
0.31775,0,0.206821,-1292,9.892
0.31775,0,0.191298,-1324,10.047
0.31775,0,0.275231,-1260,10.12
0.31775,0,0.164179,-1357,9.952
0.31775,0,0.252148,-1292,10.218
0.31775,0,0.171055,-1292,9.828
0.31775,0,0.174724,-1244,9.991
0.31775,0,0.260688,-1260,10.204
0.31775,0,0.147507,-1228,9.652
0.31775,0,0.244121,-1292,10.663
0.31775,0,0.21112,-1292,9.319
0.31775,0,0.193043,-1292,10.058
0.31775,0,0.27571,-1260,10.007
0.31775,0,0.1537,-1260,10.293
0.31775,0,0.237686,-1276,9.648
0.31775,0,0.204323,-1244,10.037
0.31775,0,0.192058,-1260,9.994
0.31775,0,0.263046,-1260,9.972
0.31775,0,0.160159,-1260,9.982
0.31775,0,0.239902,-1260,10.067
0.31775,0,0.214082,-1260,10.024
0.31775,0,0.190557,-1244,9.978
0.31775,0,0.277195,-1244,9.993
0.31775,0,0.16196,-1276,10.071
0.31775,0,0.258318,-1228,9.927
