q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.173237,0,-0.0948634,899,9.614
-0.173237,0,-0.0902481,932,10.048
-0.173237,0,-0.110551,899,10.352
-0.173237,0,-0.0761812,899,7.676
-0.173237,0,-0.12928,964,10.21
-0.173237,0,-0.0312251,899,9.929
-0.173237,0,-0.0773847,932,9.901
-0.173237,0,-0.0848357,932,10.014
-0.173237,0,-0.0238961,915,9.919
-0.173237,0,-0.124973,899,10.046
-0.173237,0.897599,-0.0328593,932,9.934
-0.172339,0,-0.0798013,932,10.099
-0.172339,0,-0.0946205,899,10.038
-0.171441,0,-0.0170631,851,10.517
-0.171441,0,-0.14288,899,9.403
-0.171441,0,-0.0290838,932,10.678
-0.171441,0,-0.0948828,932,9.667
-0.171441,0,-0.108308,932,9.635
-0.171441,0,-0.0270653,964,14.443
-0.171441,0,-0.12744,899,5.559
-0.170544,0,-0.0320773,915,10.211
-0.170544,0,-0.0908244,899,9.813
-0.169646,0,-0.0863908,932,10.202
-0.167851,0.897599,-0.0259862,932,9.732
-0.166056,0.897599,-0.112708,932,10.028
-0.159773,0,-0.0120692,883,9.899
-0.159773,0,-0.0745537,803,10.322
-0.156182,0.897599,-0.054269,754,9.703
-0.152592,0.897599,-0.0095454,835,10.113
-0.147206,0.897599,-0.0854475,835,10.004
-0.131947,0.897599,0.0217534,625,10.094
-0.118483,0.897599,-0.00612146,642,9.797
-0.101429,1.7952,0.0032365,609,10.23
-0.0969407,2.6928,-0.0311653,480,9.768
-0.0484703,3.5904,0.0243291,319,10.076
-0.0430847,2.6928,0.0243291,61,9.913
0.0161568,2.6928,0.00843504,-164,10.269
0.02244,2.6928,0.102034,-664,9.687
0.0520607,1.7952,0.209068,-680,10.374
0.0816815,1.7952,0.204669,-1260,9.789
0.0978383,1.7952,0.254799,-1244,9.97
0.113995,0.897599,0.244251,-1373,9.955
0.125664,0.897599,0.277116,-1695,10.119
0.132845,0.897599,0.21558,-1775,9.88
0.13823,0,0.308442,-1711,10.035
0.143616,0.897599,0.359895,-1808,9.97
0.149001,0.897599,0.265367,-1856,10.024
0.166056,0.897599,0.332086,-1679,10.028
0.178622,1.7952,0.283747,-1775,10.122
0.182213,0.897599,0.283747,-1792,9.852
0.210936,1.7952,0.315513,-1904,10.475
0.212731,1.7952,0.367077,-2098,9.533
0.22799,1.7952,0.369653,-1937,9.997
0.241454,0.897599,0.323528,-2259,10.046
0.25402,0.897599,0.416043,-2227,9.925
0.271972,0.897599,0.423343,-2323,9.98
0.279153,0.897599,0.364042,-2291,10.26
0.284539,0,0.399984,-2323,9.689
0.285436,0.897599,0.44281,-2420,10.211
0.289924,0,0.343978,-2468,9.988
0.293515,0.897599,0.43582,-2291,10.224
0.298003,0,0.359962,-2356,9.644
0.301593,0,0.432573,-2243,10.171
0.306979,0.897599,0.412395,-2307,9.913
0.313262,0.897599,0.340757,-2211,10.045
0.32134,0.897599,0.433878,-2130,9.872
0.330316,0.897599,0.335358,-2291,10.059
0.34019,0.897599,0.377046,-2291,9.942
0.350961,0.897599,0.344247,-2291,10.135
0.35904,0.897599,0.35585,-2372,9.861
0.369811,0,0.435806,-2420,10.217
0.369811,0,0.379957,-2452,9.908
0.370708,0,0.311617,-2501,9.989
0.369811,0,0.362441,-2452,9.929
0.369811,0,0.261816,-2372,10.119
0.369811,0,0.359923,-2356,9.96
0.369811,0,0.28282,-2291,10.022
0.369811,0,0.282018,-2275,9.954
0.368913,0,0.330416,-2259,9.92
0.368016,0,0.203462,-2194,10.019
0.365323,-0.897599,0.304242,-2162,10.01
0.361732,-0.897599,0.263297,-2130,9.981
0.357244,-0.897599,0.235889,-2098,10.099
0.354552,0,0.291013,-1904,9.955
0.351859,0,0.199572,-1904,9.965
