q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.143616,0,-0.00646564,851,15.998
-0.143616,0,-0.00646564,851,0.111
-0.143616,0,-0.0785674,835,7.986
-0.143616,0,-0.0465874,835,9.626
-0.143616,0,-0.0169045,867,10.968
-0.143616,0,-0.115316,899,8.999
-0.143616,0,-0.0245229,819,10.099
-0.143616,0,-0.0726036,835,10.001
-0.143616,0,-0.0863957,835,10.129
-0.143616,0,-0.00622605,883,9.826
-0.142718,0,-0.109904,835,10.165
-0.142718,0,-0.0250515,851,9.811
-0.142718,0,-0.0711753,835,10.067
-0.142718,0.897599,-0.04044,835,14.299
-0.141821,0,-0.00789401,867,5.83
-0.141821,0,-0.113431,835,9.855
-0.141821,0,-0.0270754,770,10.089
-0.141821,0,-0.0697658,867,9.955
-0.141821,0,-0.0758324,835,9.998
-0.141821,0,-0.0106995,835,10.127
-0.141821,0,-0.110776,867,9.783
-0.141821,0,-0.0151162,835,10.558
-0.140923,0,-0.0900743,851,9.489
-0.140025,0,-0.0759362,835,9.884
-0.140025,0,-0.00158422,835,10.053
-0.139128,0,-0.112438,835,9.977
-0.139128,0,-0.0178566,803,10.098
-0.13823,0,-0.0759066,867,9.958
-0.13823,0,-0.0403756,851,10.007
-0.137333,0,-0.00227018,835,10.404
-0.135537,0,-0.0981544,851,9.808
-0.128357,0,0.0121774,835,9.617
-0.127459,0.897599,-0.0939074,835,10.21
-0.120278,0.897599,-0.00724199,787,10.097
-0.108609,1.7952,-0.00724199,770,9.843
-0.0960431,1.7952,0.00635105,625,10.019
-0.0664223,1.7952,0.0569102,545,10.184
-0.0637295,1.7952,-0.0338934,335,9.722
-0.0350064,0.897599,0.0183777,223,10.096
-0.0251328,0.897599,0.0907342,-100,9.946
-0.017952,0,0.021291,-100,10.018
-0.017952,0,0.118297,-293,10.011
-0.0170544,-0.897599,0.00327618,-358,10.11
-0.0197472,0,0.0565929,-325,10.296
-0.0197472,0,0.0959908,-261,9.937
-0.0206448,0,0.0170127,-67,9.715
-0.0206448,0,0.137658,-261,9.908
-0.0170544,0,0.0446005,-116,10.168
-0.0170544,0.897599,0.126141,-229,10.031
-0.0125664,0,0.0686944,-132,9.739
-0.00628319,0.897599,0.0639527,-100,10.188
0.0017952,0.897599,0.144093,-229,9.793
0.0215424,0.897599,0.0661334,-196,10.039
0.0233376,1.7952,0.120971,-358,9.962
0.0421871,0.897599,0.158743,-406,10.114
0.0439823,0.897599,0.101132,-535,9.917
0.0565487,0,0.192126,-648,10.506
0.0574463,0.897599,0.108863,-664,9.489
0.0610367,0,0.172409,-680,10.015
0.0646271,0.897599,0.184597,-648,10.043
0.0673199,0.897599,0.130576,-776,10.137
0.0762959,0,0.210551,-680,9.86
0.0771935,0.897599,0.140021,-744,10.285
0.0897599,0.897599,0.181955,-809,9.719
0.0906575,0.897599,0.201574,-744,9.954
0.0996335,0.897599,0.151111,-809,10.047
0.108609,0.897599,0.235599,-905,9.951
0.116688,0,0.12401,-873,9.946
0.124766,0.897599,0.224964,-873,10.065
0.136435,0,0.15328,-970,9.937
0.137333,0.897599,0.235076,-921,10.173
0.141821,0.897599,0.254223,-1099,9.832
0.145411,0,0.174596,-1067,10.219
0.149899,0,0.237044,-1131,9.82
0.149899,0.897599,0.23867,-1163,10.011
0.154387,0.897599,0.174933,-1034,10.196
0.154387,0.897599,0.290483,-1067,9.795
0.16067,0,0.174705,-1131,10.042
0.16067,0.897599,0.237216,-1163,10.238
0.165158,0,0.176061,-1099,9.716
0.175929,0,0.200435,-1002,10.334
0.18311,0,0.259509,-1067,9.595
0.192086,0.897599,0.185845,-1050,10.343
0.192086,0.897599,0.247405,-1099,9.894
0.200165,0.897599,0.223218,-1099,9.844
0.207345,0,0.185806,-1324,10.118
0.212731,0.897599,0.284627,-1292,9.884
0.215424,0,0.159722,-1340,10.386
0.216321,0,0.203112,-1260,9.877
0.215424,0,0.234487,-1389,9.903
0.214526,0,0.138315,-1276,10.092
0.212731,0,0.224885,-1324,9.943
0.210936,0,0.14873,-1260,9.934
0.210038,0,0.172473,-1228,10.305
0.210038,0,0.236487,-1179,9.973
0.210038,0,0.174075,-1163,10.367
0.210038,0,0.247822,-1131,9.303
0.210038,0,0.182462,-1131,10.024
0.210038,0,0.190558,-1099,9.885
0.210936,0.897599,0.241483,-1067,10.167
0.211833,0,0.150504,-1050,9.911
0.212731,0,0.260452,-1034,9.89
