q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.155285,0,-0.134161,770,10.909
-0.155285,0,-0.0402647,738,9.464
-0.155285,0,-0.0723164,754,12.346
-0.155285,0,-0.115965,770,7.526
-0.155285,0,-0.0297424,722,10.265
-0.155285,0,-0.147231,803,9.828
-0.155285,0,-0.0856259,787,9.778
-0.155285,0,-0.0814773,738,10.16
-0.155285,0,-0.139158,738,9.82
-0.155285,0,-0.0522115,754,9.966
-0.155285,0,-0.156749,722,10.091
-0.155285,0,-0.0810831,706,9.963
-0.155285,0,-0.0880943,722,10.377
-0.155285,0,-0.123447,706,9.7
-0.155285,0,-0.0465877,738,10.003
-0.155285,0,-0.155053,706,9.99
-0.155285,0,-0.0885333,706,9.995
-0.155285,0,-0.0813052,706,9.983
-0.155285,0,-0.131287,722,9.863
-0.155285,0,-0.0313998,706,10.172
-0.155285,0,-0.134962,706,9.929
-0.155285,0,-0.0539348,658,10.027
-0.155285,0,-0.06037,690,9.885
-0.155285,0,-0.0799854,738,10.317
-0.155285,0,0.00680615,722,9.687
-0.155285,0.897599,-0.10522,706,10.217
-0.153489,0,-0.0511338,706,12.137
-0.149001,0.897599,-0.0795935,738,8.286
-0.143616,0.897599,-0.0104566,609,9.355
-0.13464,1.7952,-0.0597767,738,10.32
-0.121176,1.7952,0.0344343,545,9.677
-0.105019,2.6928,0.0525268,529,10.326
-0.0843743,2.6928,0.0525268,319,9.765
-0.0628319,1.7952,0.0525268,174,10.151
-0.0394943,2.6928,0.0021094,-35,9.64
-0.0152592,2.6928,0.0021094,-196,10.319
0.00718079,1.7952,0.0021094,-454,9.766
0.0430847,1.7952,0.157878,-648,10.384
0.0475727,0.897599,0.167636,-873,9.635
0.0637295,0.897599,0.262526,-1002,10.274
0.0807839,1.7952,0.163062,-1324,9.743
0.0969407,0.897599,0.262465,-1228,10.311
0.114893,0.897599,0.25784,-1292,9.595
0.130152,1.7952,0.320587,-1566,10.531
0.145411,0.897599,0.320587,-1550,9.614
0.157977,0.897599,0.204625,-1711,10.299
0.171441,0,0.330786,-1904,9.645
0.171441,0.897599,0.30032,-1840,10.166
0.175032,0.897599,0.283965,-1937,9.786
0.176827,0,0.379563,-1904,10.376
0.177725,0,0.271457,-1937,10.1
0.17952,0,0.36037,-1937,9.937
0.184905,0.897599,0.302033,-1743,9.742
0.195677,0.897599,0.302033,-1679,10.555
0.20555,0.897599,0.246771,-1663,9.333
0.22799,1.7952,0.246771,-1792,10.578
0.235171,0.897599,0.246771,-1824,9.423
0.245044,0.897599,0.288065,-1904,10.906
0.252225,0,0.298229,-2194,9.129
0.254918,0,0.338245,-2098,10.139
0.254918,-0.897599,0.207753,-2162,9.893
0.25402,0,0.283428,-2049,10.258
0.253123,0,0.289027,-2033,9.808
0.253123,0,0.246229,-1872,10.337
0.253123,0,0.325735,-1953,9.488
0.253123,0,0.222657,-1872,10.35
0.253123,0,0.303454,-1840,9.722
0.253123,0,0.294728,-1792,10.182
0.253123,0,0.251398,-1775,9.823
0.253123,0,0.339811,-1775,10.415
0.253123,0,0.215874,-1663,9.541
0.253123,0,0.310244,-1647,10.215
0.25402,0,0.30385,-1630,9.861
0.25402,0,0.250782,-1598,10.216
0.256713,0,0.327253,-1518,9.822
0.256713,0,0.216708,-1518,10.225
0.257611,0,0.312931,-1518,9.678
0.260304,0,0.251184,-1453,10.266
0.262996,0,0.268747,-1453,9.953
0.264792,0,0.304744,-1421,9.929
0.267484,0,0.186407,-1357,9.828
0.268382,0,0.277702,-1421,10.397
0.268382,0,0.202313,-1357,9.683
0.268382,0,0.167156,-1405,10.409
0.268382,0,0.2499,-1389,9.672
0.268382,0,0.149868,-1357,10.155
0.268382,0,0.216262,-1357,9.771
0.268382,0,0.200346,-1308,10.049
0.268382,0,0.176611,-1292,9.973
0.268382,0,0.250378,-1357,10.325
0.268382,0,0.128441,-1292,9.772
0.268382,0,0.204774,-1292,10.072
0.268382,0,0.181792,-1276,10.385
0.268382,0,0.161416,-1292,9.523
0.268382,0,0.247966,-1228,9.978
0.268382,0,0.147761,-1260,10.367
0.268382,0,0.245009,-1292,9.964
0.268382,0,0.213323,-1260,9.768
0.268382,0,0.171115,-1212,9.824
0.268382,0,0.247995,-1228,10.157
0.268382,0,0.133833,-1195,9.826
0.268382,0,0.197728,-1212,10.255
0.268382,0,0.165682,-1163,9.803
0.268382,0,0.150042,-1195,10.173
0.268382,0,0.246949,-1179,9.78
0.268382,0,0.137567,-1163,10.416
0.268382,0,0.241689,-1163,9.614
0.268382,0,0.200434,-1163,10.192
0.268382,0,0.180808,-1163,9.835
0.268382,0,0.251183,-1179,10.207
0.268382,0,0.122913,-1163,9.73
0.268382,0,0.215596,-1131,10.25
0.268382,0,0.168971,-1083,9.759
0.268382,0,0.161128,-1163,10.164
0.268382,0,0.242746,-1099,9.897
0.268382,0,0.137709,-1083,10.068
0.268382,0,0.228194,-1083,9.81
0.268382,0,0.186335,-1083,10.29
0.268382,0,0.172962,-1067,9.77
0.268382,0,0.244499,-1099,10.238
0.268382,0,0.127156,-1067,9.765
0.268382,0,0.224924,-1067,10.407
0.268382,0,0.176617,-1067,9.691
0.268382,0,0.171085,-1067,10.096
0.268382,0,0.244567,-1034,9.995
0.268382,0,0.144115,-1067,10.082
0.268382,0,0.251633,-1050,12.108
0.268382,0,0.170472,-1018,8.25
0.268382,0,0.152369,-1034,9.438
0.268382,0,0.231861,-1002,10.644
0.268382,0,0.112439,-1067,9.283
0.268382,0,0.210913,-1034,10.141
0.268382,0,0.177245,-1067,9.879
0.268382,0,0.172397,-1034,10.349
0.268382,0,0.235543,-1050,9.665
0.268382,0,0.135405,-1018,10.118
0.268382,0,0.232707,-1018,9.839
0.268382,0,0.177819,-1034,10.376
0.268382,0,0.179183,-1034,9.64
0.268382,0,0.241483,-1002,10.106
0.268382,0,0.126849,-986,9.887
0.268382,0,0.230997,-986,10.232
0.268382,0,0.171731,-970,9.957
0.268382,0,0.177366,-970,10.07
0.268382,0,0.243726,-1018,9.781
0.268382,0,0.125559,-1002,10.217
0.268382,0,0.235119,-970,9.741
0.268382,0,0.17617,-938,10.102
0.268382,0,0.169251,-970,10.004
0.268382,0,0.237215,-938,9.995
0.268382,0,0.124414,-938,9.952
0.268382,0,0.223999,-986,10.03
0.268382,0,0.181086,-938,9.853
0.268382,0,0.16184,-970,10.39
0.268382,0,0.243563,-938,9.681
0.268382,0,0.125491,-970,10.277
0.268382,0,0.233204,-954,10.029
0.268382,0,0.170522,-938,9.807
0.268382,0,0.165784,-938,9.9
0.268382,0,0.237462,-905,9.993
0.268382,0,0.13629,-938,10.021
0.268382,0,0.219394,-970,10.176
0.268382,0,0.156622,-938,9.928
0.268382,0,0.147565,-970,9.876
0.268382,0,0.223676,-938,10.405
0.268382,0,0.12612,-905,9.693
0.268382,0,0.222298,-938,10.513
0.268382,0,0.160398,-938,9.575
0.268382,0,0.160029,-938,9.814
0.268382,0,0.233033,-938,10.061
0.268382,0,0.130084,-970,9.922
0.268382,0,0.218595,-970,10.046
0.26928,0,0.144303,-938,10.366
0.26928,0,0.154976,-938,9.607
0.26928,0,0.230266,-938,10.046
0.26928,0,0.121445,-938,10.1
0.26928,0,0.226712,-986,9.886
0.26928,0,0.16919,-921,10.035
0.26928,0,0.162488,-970,10.008
0.26928,0,0.224339,-921,10.075
0.26928,0,0.127076,-970,9.85
0.26928,0,0.226801,-986,10.109
0.26928,0,0.153148,-921,9.883
0.26928,0,0.180667,-938,10.199
0.26928,0,0.227879,-938,9.79
0.26928,0,0.132429,-970,10.216
0.26928,0,0.220703,-954,9.8
0.26928,0,0.163297,-938,10.204
0.26928,0,0.180187,-986,10.027
0.26928,0,0.238015,-921,9.814
0.26928,0,0.136461,-986,10.013
0.26928,0,0.221823,-905,10.052
0.26928,0,0.140307,-938,9.931
0.26928,0,0.162763,-905,10.062
0.26928,0,0.222271,-938,10.076
0.26928,0,0.125697,-921,9.923
0.26928,0,0.227654,-938,10.022
0.26928,0,0.142957,-938,9.871
0.26928,0,0.194695,-954,10.015
0.26928,0,0.229731,-938,10.041
0.26928,0,0.144004,-905,10.061
0.26928,0,0.22463,-970,10.447
0.26928,0,0.165069,-938,9.362
0.26928,0,0.179222,-905,10.101
0.26928,0,0.227377,-905,9.984
0.26928,0,0.123835,-938,9.993
0.26928,0,0.225309,-970,10.324
0.270177,0.897599,0.135905,-905,9.943
0.271075,0,0.197542,-905,9.885
0.271075,0,0.22972,-938,9.849
0.271075,0,0.128758,-1050,10.04
0.271075,0,0.20942,-905,10.028
0.271075,0,0.158959,-889,9.931
0.271075,0,0.185693,-970,10.344
0.271075,0,0.223329,-954,9.938
