,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.105917,0.0,-0.0333898,141,10.104
1,-0.105917,0.0,-0.0371779,45,10.417
2,-0.105917,0.0,-0.0354716,45,9.902
3,-0.105917,0.0,-0.0473021,45,9.439
4,-0.105917,0.0,-0.0369047,141,10.106
5,-0.105917,0.0,-0.0405749,45,9.926
6,-0.105917,0.0,-0.0441784,61,10.034
7,-0.105917,0.0,-0.0315664,45,10.119
8,-0.106814,0.0,-0.0481216,77,9.979
9,-0.106814,0.0,-0.0364129,61,9.84
10,-0.106814,0.0,-0.0460491,77,10.042
11,-0.106814,0.0,-0.0414954,61,10.127
12,-0.106814,0.0,-0.032409,77,9.88
13,-0.106814,0.0,-0.0445952,77,10.022
14,-0.106814,0.0,-0.0348753,77,9.764
15,-0.106814,0.0,-0.0400721,61,10.285
16,-0.106814,0.0,-0.0445246,174,9.838
17,-0.106814,0.0,-0.0327839,77,10.142
18,-0.106814,0.0,-0.0462067,61,9.764
19,-0.106814,0.0,-0.0340692,77,10.166
20,-0.106814,0.0,-0.0364425,77,9.901
21,-0.106814,0.0,-0.0396543,45,10.045
22,-0.106814,0.0,-0.0258647,61,9.994
23,-0.106814,0.0,-0.0336734,77,10.094
24,-0.106814,0.0,-0.0211928,77,9.951
25,-0.106814,0.0,-0.0223574,61,10.065
26,-0.106814,0.0,-0.0217244,77,9.947
27,-0.106814,0.0,-0.00502533,77,9.97
28,-0.106814,0.0,-0.0152124,29,9.955
29,-0.106814,0.0,0.000517289,45,10.082
30,-0.106814,0.0,0.00257798,61,9.91
31,-0.106814,0.0,0.00623041,61,10.044
32,-0.105917,0.0,0.0129741,141,9.975
33,-0.105019,0.897599,-3.07269e-05,45,10.26
34,-0.102326,0.897599,0.0122818,45,9.62
35,-0.0987359,0.897599,0.00591711,141,10.143
36,-0.0960431,0.0,0.0150231,-20,9.906
37,-0.0924527,0.897599,0.0224125,-20,10.816
38,-0.0888623,0.0,0.00597264,-36,9.362
39,-0.0870671,0.897599,0.0241104,45,9.963
40,-0.0843743,0.0,0.0203114,-52,9.943
41,-0.0825791,0.0,0.0265237,-52,10.365
42,-0.0816815,0.0,0.0363735,-197,9.618
43,-0.0807839,0.0,0.0257312,-84,9.938
44,-0.0780911,0.0,0.0381393,-100,10.157
45,-0.0780911,0.0,0.0362529,-165,10.148
46,-0.0762959,0.0,0.0387551,-84,9.728
47,-0.0736031,0.897599,0.047286,-68,9.968
48,-0.0691151,0.0,0.0460831,-229,10.188
49,-0.0637295,0.0,0.0442947,-116,9.945
50,-0.0529583,0.897599,0.0448015,-245,10.068
51,-0.0529583,0.897599,0.0441438,-245,10.148
52,-0.040392,0.897599,0.0642714,-294,9.644
53,-0.040392,0.0,0.0690115,-406,10.083
54,-0.0350064,0.0,0.0744937,-422,9.856
55,-0.031416,0.0,0.0722316,-471,10.274
56,-0.0287232,0.0,0.077732,-406,9.775
57,-0.026928,0.897599,0.095479,-439,10.156
58,-0.0242352,0.0,0.0874569,-551,10.052
59,-0.017952,0.0,0.105121,-616,10.019
60,-0.017952,0.897599,0.0989303,-567,9.921
61,-0.0143616,0.0,0.10276,-567,10.045
62,-0.00897599,0.897599,0.0967192,-567,9.766
63,-0.00448799,0.897599,0.0958678,-600,10.262
64,0.000897599,0.0,0.118934,-567,9.799
65,0.00628319,0.897599,0.111989,-696,10.09
66,0.0116688,0.0,0.125156,-729,10.392
67,0.0161568,0.0,0.123113,-680,9.525
68,0.0206448,0.897599,0.121398,-761,10.142
69,0.0242352,0.0,0.137108,-761,10.07
70,0.0287232,0.897599,0.13765,-809,9.955
71,0.0323136,0.0,0.141061,-890,9.881
72,0.035904,0.897599,0.152745,-858,10.149
73,0.040392,0.0,0.138755,-954,9.769
74,0.0439823,0.897599,0.156594,-890,10.556
75,0.0484703,0.897599,0.145065,-970,9.613
76,0.0520607,0.897599,0.161487,-970,9.929
77,0.0556511,0.0,0.169192,-1051,10.05
78,0.0592415,0.0,0.160126,-1099,9.8
79,0.0628319,0.0,0.171222,-1083,10.108
80,0.0664223,0.0,0.165284,-1051,10.028
81,0.0700127,0.0,0.170591,-1083,9.87
82,0.0771935,0.0,0.179132,-1051,10.069
83,0.0771935,0.0,0.168246,-1099,10.307
84,0.0816815,0.0,0.184941,-1115,9.759
85,0.0852719,0.0,0.177849,-1164,10.041
86,0.0888623,0.0,0.180789,-1115,9.794
87,0.0924527,0.897599,0.195532,-1164,10.072
88,0.0951455,0.0,0.183288,-1196,10.087
89,0.0987359,0.0,0.206817,-1244,10.058
