,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.0709103,0.0,-0.0250398,45,13.02
1,-0.0709103,0.0,-0.0166348,45,8.752
2,-0.0709103,0.0,-0.0279753,61,9.998
3,-0.0709103,0.0,-0.0251067,61,8.276
4,-0.0709103,0.0,-0.0199743,45,9.8
5,-0.0709103,0.0,-0.0294455,13,10.287
6,-0.0709103,0.0,-0.0186264,45,9.56
7,-0.0709103,0.0,-0.02726,13,10.121
8,-0.0709103,0.0,-0.0217882,13,9.913
9,-0.0709103,0.0,-0.0149449,13,9.981
10,-0.0709103,0.0,-0.025817,13,10.025
11,-0.0709103,0.0,-0.0134092,-4,9.994
12,-0.0709103,0.0,-0.0161547,13,9.899
13,-0.0709103,0.0,-0.0133547,13,10.448
14,-0.0709103,0.0,-0.00475835,13,9.744
15,-0.0709103,0.0,-0.014414,13,9.968
16,-0.0709103,0.0,-0.00109962,13,10.574
17,-0.0709103,0.0,-0.00108927,45,9.456
18,-0.0709103,0.0,0.000685548,13,9.855
19,-0.0709103,0.0,0.0171999,29,10.02
20,-0.0709103,0.0,0.009628,13,9.988
21,-0.0709103,0.0,0.0206813,45,10.279
22,-0.0700127,0.0,0.0164143,13,10.136
23,-0.0691151,0.0,0.0186267,13,10.014
24,-0.0682175,0.0,0.0252152,29,9.578
25,-0.0664223,0.0,0.0147047,29,10.294
26,-0.0628319,0.0,0.0303045,13,9.548
27,-0.0592415,0.897599,0.0156263,-20,10.217
28,-0.0538559,0.0,0.02168,-52,9.892
29,-0.0484703,0.897599,0.0327718,-20,9.929
30,-0.0350064,0.897599,0.0288062,-132,9.956
31,-0.0341088,0.897599,0.0472618,-84,10.093
32,-0.026928,0.0,0.0498342,-197,9.922
33,-0.0206448,0.0,0.0652127,-310,10.123
34,-0.0143616,0.0,0.0553496,-294,9.914
35,-0.00897599,0.0,0.0683387,-342,10.613
36,-0.0035904,0.0,0.085985,-374,9.408
37,0.0017952,0.0,0.0828009,-422,9.984
38,0.00628319,0.0,0.0894775,-471,10.1
39,0.0116688,0.0,0.0846584,-535,9.969
40,0.0215424,0.897599,0.0994182,-600,10.476
41,0.02244,0.0,0.111626,-600,9.692
42,0.026928,0.897599,0.117367,-632,9.847
43,0.031416,0.0,0.129168,-729,9.985
44,0.040392,0.897599,0.113212,-729,10.079
45,0.040392,0.897599,0.126388,-809,9.892
46,0.0457775,0.0,0.142811,-777,10.045
47,0.0502655,0.0,0.137363,-890,10.013
48,0.0547535,0.897599,0.145127,-874,9.9
49,0.0592415,0.0,0.139603,-825,10.102
50,0.0646271,0.897599,0.146925,-825,9.878
51,0.0700127,0.897599,0.155612,-938,10.783
52,0.0753983,0.0,0.152342,-938,9.279
53,0.0807839,0.0,0.164156,-1003,9.976
54,0.0861695,0.0,0.166847,-1019,10.11
55,0.0915551,0.0,0.155595,-954,10.011
56,0.0969407,0.0,0.164673,-1019,9.967
57,0.102326,0.0,0.165737,-970,10.41
58,0.106814,0.897599,0.179153,-1115,9.604
59,0.111302,0.0,0.182922,-1083,9.935
60,0.11579,0.0,0.18147,-1115,9.955
61,0.122971,0.0,0.191922,-1196,10.187
62,0.122971,0.897599,0.182373,-1148,9.959
63,0.129254,0.0,0.188178,-1180,10.012
64,0.129254,0.897599,0.19895,-1148,10.023
65,0.131947,0.0,0.187463,-1180,9.879
66,0.135537,0.897599,0.203301,-1341,9.989
67,0.141821,0.0,0.184923,-1180,10.341
68,0.141821,0.0,0.193857,-1212,9.64
69,0.149001,0.0,0.197256,-1244,10.303
70,0.149001,0.897599,0.180356,-1212,9.748
71,0.152592,0.897599,0.195984,-1180,9.963
72,0.156182,0.0,0.188555,-1212,10.051
73,0.159773,0.897599,0.195544,-1244,9.957
74,0.163363,0.0,0.194972,-1244,9.986
75,0.166953,0.0,0.189604,-1180,10.082
76,0.170544,0.897599,0.197198,-1244,10.032
77,0.173237,0.897599,0.185183,-1180,10.286
78,0.176827,0.897599,0.197084,-1212,9.645
79,0.180417,0.0,0.201496,-1293,9.962
80,0.18311,0.0,0.202853,-1309,11.324
81,0.187598,0.0,0.197059,-1276,9.053
82,0.187598,0.0,0.184279,-1196,9.663
83,0.189393,0.0,0.191428,-1212,10.297
84,0.191189,0.0,0.195004,-1180,9.776
85,0.193881,0.897599,0.180381,-1212,10.075
86,0.193881,0.0,0.191623,-1196,10.387
87,0.194779,0.0,0.188289,-1180,9.557
88,0.195677,0.0,0.181764,-1196,9.917
89,0.197472,0.0,0.18536,-1148,10.076
90,0.198369,0.0,0.173914,-1115,10.151
