,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.210038,0.0,-0.0977018,560,79.881
1,-0.210038,0.0,-0.0977018,560,0.126
2,-0.210038,0.0,-0.0977018,560,0.065
3,-0.210038,0.0,-0.0977018,560,0.057
4,-0.210038,0.0,-0.0977018,560,0.088
5,-0.210038,0.0,-0.0977018,560,0.056
6,-0.210038,0.0,-0.0977018,560,0.059
7,-0.210038,0.0,-0.0977018,560,0.165
8,-0.210038,0.0,-0.0934503,496,1.937
9,-0.210038,0.0,-0.0824015,528,9.849
10,-0.210038,0.0,-0.0898314,528,9.682
11,-0.210038,0.0,-0.0878596,496,9.958
12,-0.210038,0.0,-0.0785334,528,9.869
13,-0.210038,0.0,-0.0850328,464,10.071
14,-0.210038,0.0,-0.0708544,544,9.915
15,-0.210038,0.0,-0.0793574,432,10.535
16,-0.210038,0.0,-0.072043,415,9.387
17,-0.210038,0.0,-0.0524075,432,10.299
18,-0.210038,0.0,-0.0647385,448,9.992
19,-0.210038,0.0,-0.0542211,415,9.931
20,-0.210038,0.0,-0.0502943,464,10.073
21,-0.210038,0.0,-0.0511968,399,10.176
22,-0.210038,0.0,-0.0364845,432,9.655
23,-0.210038,0.0,-0.0481182,496,10.661
24,-0.210038,0.0,-0.0374573,415,9.301
25,-0.210038,0.0,-0.0322242,399,10.13
26,-0.209141,0.897599,-0.0395229,432,9.94
27,-0.207345,0.0,-0.0264598,432,9.891
28,-0.204653,0.0,-0.0326082,432,10.055
29,-0.20196,0.897599,-0.0223688,335,10.146
30,-0.192086,0.897599,-0.0332565,432,9.948
31,-0.191189,0.897599,-0.0168836,367,9.959
32,-0.175929,0.897599,-3.35898e-05,238,10.009
33,-0.175032,0.897599,-0.0132889,190,9.95
34,-0.166056,0.897599,0.00266441,190,9.96
35,-0.15708,0.897599,0.00648561,13,10.091
36,-0.142718,0.897599,0.00899021,-4,10.072
37,-0.142718,0.0,0.0307417,-36,10.203
38,-0.137333,0.0,0.0371489,-100,9.569
39,-0.133742,0.0,0.0521418,-390,10.115
40,-0.131049,0.0,0.0524347,-197,10.029
41,-0.126561,0.897599,0.0588665,-197,9.872
42,-0.121176,0.0,0.0595085,-277,10.02
43,-0.108609,0.897599,0.0692913,-342,10.164
44,-0.107712,0.897599,0.0803338,-390,9.922
45,-0.0987359,0.897599,0.0839201,-422,9.996
46,-0.0897599,0.0,0.0804517,-519,10.081
47,-0.0825791,0.0,0.0943039,-535,9.946
48,-0.0753983,0.897599,0.0860196,-632,9.82
49,-0.0700127,0.897599,0.0931971,-664,10.164
50,-0.0637295,0.897599,0.113827,-696,10.074
51,-0.0637295,0.0,0.123687,-858,10.107
52,-0.0628319,0.0,0.144439,-825,9.831
53,-0.0628319,0.0,0.125298,-874,9.986
54,-0.0610367,0.0,0.137698,-825,9.937
55,-0.0592415,0.897599,0.132551,-825,10.067
56,-0.0556511,0.897599,0.129264,-793,9.824
57,-0.0493679,0.897599,0.143645,-793,10.183
58,-0.0332112,0.897599,0.131267,-825,10.418
59,-0.031416,0.897599,0.142116,-825,9.513
60,-0.013464,0.897599,0.155426,-874,10.621
61,-0.0116688,0.897599,0.151708,-986,9.514
62,-0.0035904,0.0,0.171869,-986,9.891
63,0.0026928,0.0,0.166045,-1164,10.231
64,0.00718079,0.0,0.175146,-1212,9.784
65,0.00897599,0.0,0.183486,-1196,10.199
66,0.00987359,0.0,0.182752,-1212,10.0
67,0.00987359,0.0,0.200635,-1212,9.898
68,0.00987359,0.0,0.188037,-1196,10.078
69,0.0107712,0.897599,0.195408,-1180,9.948
70,0.0125664,0.0,0.194629,-1148,9.918
71,0.0161568,0.897599,0.198539,-1148,10.032
72,0.0260304,0.897599,0.193302,-1180,10.067
73,0.0323136,0.897599,0.181797,-1083,9.943
74,0.0394943,0.897599,0.200818,-1180,9.903
75,0.040392,0.0,0.192505,-1244,9.968
76,0.0520607,0.897599,0.198666,-1293,9.93
77,0.0520607,0.897599,0.19451,-1373,10.222
78,0.0619343,0.0,0.191891,-1244,9.868
79,0.0619343,0.897599,0.213852,-1405,10.159
80,0.0655247,0.0,0.20898,-1341,9.891
81,0.0682175,0.897599,0.212179,-1373,10.129
82,0.0709103,0.897599,0.221614,-1405,9.947
83,0.0736031,0.897599,0.212887,-1373,9.944
84,0.0762959,0.0,0.229162,-1454,9.898
85,0.0798863,0.897599,0.220703,-1421,10.19
86,0.0834767,0.897599,0.217798,-1405,9.801
87,0.0915551,0.0,0.226671,-1341,10.187
88,0.0924527,0.0,0.221434,-1389,9.818
89,0.0960431,0.897599,0.224055,-1486,10.295
90,0.101429,0.0,0.218534,-1438,9.743
91,0.105917,0.897599,0.226319,-1405,10.085
92,0.110405,0.897599,0.224211,-1470,9.929
93,0.119381,0.0,0.230055,-1421,10.006
94,0.120278,0.897599,0.242594,-1470,9.931
95,0.130152,0.897599,0.236564,-1502,10.465
96,0.131049,0.897599,0.243012,-1470,9.497
97,0.135537,0.897599,0.23953,-1550,10.043
98,0.140923,0.0,0.239164,-1615,10.082
99,0.150797,0.897599,0.250497,-1583,10.191
100,0.150797,0.0,0.244469,-1663,9.78
101,0.155285,0.0,0.251511,-1599,9.985
102,0.159773,0.897599,0.256973,-1663,10.145
103,0.164261,0.0,0.250785,-1599,9.815
104,0.167851,0.897599,0.262646,-1631,9.978
105,0.175032,0.0,0.25362,-1695,10.077
106,0.175032,0.0,0.252523,-1631,9.959
107,0.177725,0.0,0.267127,-1744,10.048
108,0.181315,0.0,0.246477,-1712,9.984
109,0.184008,0.897599,0.263986,-1647,9.946
110,0.190291,0.0,0.255672,-1647,10.545
111,0.190291,0.897599,0.257822,-1679,9.544
112,0.196574,0.0,0.267098,-1728,10.329
113,0.196574,0.0,0.253153,-1663,9.683
114,0.200165,0.897599,0.262984,-1695,10.078
115,0.203755,0.0,0.258374,-1695,10.275
116,0.207345,0.0,0.259201,-1647,9.827
117,0.210936,0.0,0.266834,-1712,9.943
118,0.216321,0.0,0.24916,-1712,10.204
119,0.216321,0.0,0.262581,-1647,9.716
120,0.218117,0.0,0.265896,-1631,9.797
121,0.222605,0.0,0.252742,-1647,10.173
122,0.222605,0.0,0.261738,-1647,9.942
123,0.226195,0.0,0.247404,-1631,10.095
124,0.226195,0.0,0.252809,-1663,9.944
125,0.227093,0.0,0.249532,-1615,10.004
126,0.22799,0.0,0.241934,-1615,10.315
127,0.228888,0.0,0.246673,-1599,9.722
128,0.228888,0.0,0.227338,-1567,9.865
129,0.228888,0.0,0.22883,-1567,10.145
130,0.228888,0.0,0.219553,-1534,9.949
