,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.0807839,0.0,-0.0368879,190,14.957
1,-0.0807839,0.0,-0.0368879,77,1.747
2,-0.0807839,0.0,-0.0305315,77,9.598
3,-0.0807839,0.0,-0.043703,77,9.518
4,-0.0807839,0.0,-0.0317564,77,10.019
5,-0.0807839,0.0,-0.0347454,174,10.296
6,-0.0807839,0.0,-0.0416855,77,9.84
7,-0.0807839,0.0,-0.0315506,77,9.841
8,-0.0807839,0.0,-0.0393942,77,10.503
9,-0.0807839,0.0,-0.0337435,77,9.733
10,-0.0807839,0.0,-0.0284269,45,9.723
11,-0.0816815,0.0,-0.0394945,13,10.094
12,-0.0816815,0.0,-0.0262525,13,9.885
13,-0.0816815,0.0,-0.0342827,13,10.031
14,-0.0825791,0.0,-0.028766,13,10.139
15,-0.0834767,0.0,-0.021812,-4,9.864
16,-0.0834767,0.0,-0.0342026,-20,9.973
17,-0.0834767,0.0,-0.0235636,-4,10.035
18,-0.0843743,0.0,-0.0342121,-4,10.108
19,-0.0843743,0.0,-0.0281141,-20,9.967
20,-0.0852719,0.0,-0.0245686,-4,9.941
21,-0.0852719,0.0,-0.0311442,-20,10.083
22,-0.0861695,0.0,-0.017201,-36,9.982
23,-0.0861695,0.0,-0.0304658,-20,10.1
24,-0.0870671,0.0,-0.0220711,-20,9.811
25,-0.0870671,0.0,-0.0157305,-20,10.281
26,-0.0870671,0.0,-0.0242894,-68,9.98
27,-0.0879647,0.0,-0.00910523,-52,9.698
28,-0.0879647,0.0,-0.0166067,-36,10.17
29,-0.0879647,0.0,-0.00426029,-36,10.263
30,-0.0879647,0.0,0.00475458,-36,9.956
31,-0.0879647,0.0,0.00828976,-36,9.586
32,-0.0879647,0.0,0.0265599,-36,10.08
33,-0.0870671,0.0,0.0181467,-52,10.045
34,-0.0861695,0.0,0.0327228,-52,10.026
35,-0.0825791,0.0,0.0372541,13,9.92
36,-0.0780911,0.0,0.0290546,-36,9.87
37,-0.0709103,0.897599,0.0420016,-20,10.085
38,-0.0628319,0.897599,0.0324876,-116,10.092
39,-0.0529583,0.897599,0.0431838,-100,9.902
40,-0.0430847,0.897599,0.0501017,-245,9.992
41,-0.0341088,0.897599,0.0486113,-326,10.609
42,-0.026928,0.897599,0.0680023,-374,9.501
43,-0.0215424,0.897599,0.0622801,-358,9.973
44,-0.0188496,0.0,0.0799181,-567,10.026
45,-0.017952,0.0,0.0942905,-616,9.983
46,-0.017952,0.0,0.0886862,-616,9.864
47,-0.017952,0.0,0.102076,-535,10.044
48,-0.0170544,0.897599,0.0962309,-567,10.111
49,-0.0152592,0.0,0.10264,-455,9.848
50,-0.00538559,0.897599,0.0942476,-439,10.276
51,0.0026928,0.897599,0.0900466,-503,10.022
52,0.0035904,0.897599,0.104943,-439,9.585
53,0.0206448,0.897599,0.0952366,-567,10.369
54,0.0215424,0.897599,0.0988636,-600,10.101
55,0.0305184,0.897599,0.107408,-567,9.651
56,0.0385968,0.0,0.107096,-729,10.074
57,0.0439823,0.0,0.122832,-729,10.071
58,0.0484703,0.0,0.113871,-793,9.856
59,0.0520607,0.897599,0.124674,-793,10.056
60,0.0547535,0.897599,0.125986,-761,10.036
61,0.0574463,0.0,0.134095,-777,10.062
62,0.0610367,0.0,0.145779,-858,9.961
63,0.0637295,0.0,0.144212,-809,10.06
64,0.0691151,0.897599,0.135282,-713,9.904
65,0.0745007,0.0,0.132471,-761,10.05
66,0.0816815,0.897599,0.135612,-664,9.871
67,0.0978383,0.897599,0.137755,-793,10.245
68,0.105917,0.897599,0.132046,-793,10.026
69,0.106814,0.0,0.149913,-825,9.937
70,0.113097,0.897599,0.153987,-986,9.85
71,0.118483,0.897599,0.140971,-1019,10.084
72,0.122073,0.0,0.161479,-906,10.108
73,0.124766,0.0,0.156715,-986,10.042
74,0.126561,0.0,0.151594,-1019,9.674
75,0.131049,0.0,0.155873,-922,10.029
76,0.133742,0.897599,0.147154,-874,10.127
77,0.133742,0.897599,0.160308,-874,10.156
78,0.137333,0.0,0.141016,-890,10.356
79,0.141821,0.897599,0.153242,-938,9.453
80,0.144513,0.0,0.133169,-890,9.969
81,0.149001,0.0,0.135079,-809,10.19
82,0.151694,0.0,0.140119,-858,9.839
83,0.155285,0.897599,0.125109,-761,10.115
84,0.157977,0.0,0.132105,-793,9.908
85,0.161568,0.897599,0.139185,-793,10.229
86,0.164261,0.0,0.121441,-793,9.731
87,0.166953,0.0,0.127239,-729,10.056
88,0.167851,0.0,0.111535,-825,10.104
89,0.167851,0.0,0.10501,-761,9.904
90,0.167851,0.0,0.107607,-761,9.902
91,0.167851,0.0,0.0968882,-696,10.145
92,0.167851,0.0,0.106566,-696,9.874
93,0.167851,0.0,0.0921161,-664,10.425
94,0.167851,0.0,0.100592,-632,9.583
95,0.168749,0.0,0.103582,-567,10.043
96,0.168749,0.0,0.0885393,-535,9.959
97,0.168749,0.0,0.102229,-535,10.257
98,0.169646,0.0,0.0853168,-487,9.691
99,0.170544,0.0,0.0850623,-471,10.378
100,0.171441,0.0,0.0880666,-439,9.672
101,0.173237,0.0,0.0743274,-406,10.078
102,0.174134,0.0,0.0797739,-406,9.987
103,0.175032,0.0,0.0711739,-390,10.073
104,0.175929,0.0,0.0749739,-439,9.944
105,0.176827,0.897599,0.0793238,-342,9.977
106,0.176827,0.0,0.064974,-374,9.935
107,0.177725,0.0,0.0776858,-326,10.121
108,0.177725,0.0,0.0567505,-374,9.87
109,0.178622,0.0,0.0572224,-342,10.202
110,0.178622,0.0,0.0574424,-197,9.883
111,0.178622,0.0,0.0426335,-326,9.921
112,0.178622,0.0,0.0535942,-310,9.98
113,0.178622,0.0,0.0436457,-181,10.129
114,0.178622,0.0,0.0502938,-294,9.903
115,0.178622,0.0,0.0532831,-294,10.775
116,0.178622,0.0,0.0455887,-245,9.292
117,0.178622,0.0,0.0524141,-132,10.075
118,0.178622,0.0,0.0409853,-229,9.89
119,0.178622,0.0,0.0414728,-261,10.008
120,0.178622,0.0,0.0435492,-181,9.992
121,0.178622,0.0,0.0331578,-149,10.066
122,0.178622,0.0,0.0417604,-116,9.813
123,0.178622,0.0,0.0303982,-181,10.255
124,0.178622,0.0,0.0344229,-149,9.84
125,0.178622,0.0,0.0375884,-52,10.317
126,0.178622,0.0,0.0248629,-116,9.769
127,0.178622,0.0,0.0390011,-116,10.123
128,0.178622,0.0,0.023315,-52,9.991
129,0.178622,0.0,0.0305962,-84,10.002
130,0.178622,0.0,0.0338934,-20,9.794
131,0.178622,0.0,0.0241703,-84,10.379
132,0.178622,0.0,0.0326507,-100,9.609
133,0.178622,0.0,0.0242539,-68,10.109
134,0.17952,0.0,0.0268128,-52,9.958
135,0.17952,0.0,0.0247637,-20,9.913
136,0.180417,0.0,0.0196729,-20,10.123
137,0.181315,0.0,0.0310552,-20,10.024
138,0.182213,0.0,0.0193142,-20,9.822
139,0.18311,0.0,0.0248431,-116,10.097
140,0.184008,0.0,0.0287751,-68,9.925
141,0.184905,0.0,0.019651,-20,10.41
142,0.185803,0.0,0.0304621,-20,9.648
143,0.186701,0.0,0.0209575,-36,10.113
144,0.187598,0.0,0.0286559,-20,9.871
145,0.187598,0.0,0.030986,-84,10.112
146,0.188496,0.0,0.0242732,-84,9.965
147,0.188496,0.0,0.0338988,-100,9.958
148,0.189393,0.0,0.021969,-52,9.985
149,0.189393,0.0,0.0298462,-116,10.025
150,0.190291,0.0,0.0289748,-84,10.25
151,0.190291,0.0,0.0195358,-84,9.891
152,0.190291,0.0,0.0290523,-84,10.332
153,0.190291,0.0,0.0210639,-20,9.555
154,0.190291,0.0,0.0253533,-20,9.927
155,0.190291,0.0,0.0278789,-20,10.202
156,0.190291,0.0,0.0168774,-20,9.846
157,0.190291,0.0,0.0284379,-20,10.058
158,0.190291,0.0,0.0166053,-20,9.889
159,0.190291,0.0,0.0182732,-4,10.369
160,0.190291,0.0,0.0183668,-4,10.006
161,0.190291,0.0,0.0110082,13,9.711
162,0.190291,0.0,0.0202495,-4,9.95
163,0.190291,0.0,0.0096727,13,10.047
164,0.190291,0.0,0.0163314,-4,9.925
165,0.190291,0.0,0.0193831,13,9.993
166,0.190291,0.0,0.0107414,-4,10.069
167,0.190291,0.0,0.0199867,13,10.001
168,0.190291,0.0,0.00961651,13,9.919
169,0.190291,0.0,0.0181622,13,10.206
170,0.190291,0.0,0.0202818,13,9.76
171,0.190291,0.0,0.00635363,29,10.352
172,0.190291,0.0,0.0218654,13,9.713
173,0.190291,0.0,0.00967155,13,10.068
174,0.190291,0.0,0.0147801,13,9.906
175,0.190291,0.0,0.018978,13,10.12
176,0.190291,0.0,0.00706206,13,9.823
177,0.190291,0.0,0.0210886,13,10.172
178,0.190291,0.0,0.00772452,13,10.074
179,0.190291,0.0,0.0140706,61,9.763
180,0.191189,0.0,0.0147914,77,10.422
181,0.191189,0.0,0.00782182,29,9.809
182,0.191189,0.0,0.0197478,61,10.014
183,0.191189,0.0,0.00673471,61,9.8
184,0.191189,0.0,0.0120101,29,10.019
185,0.191189,0.0,0.0167297,77,10.039
186,0.191189,0.0,0.00620329,77,9.83
187,0.191189,0.0,0.0207643,61,10.892
188,0.191189,0.0,0.00654318,77,9.251
189,0.191189,0.0,0.0134385,77,10.755
190,0.191189,0.0,0.0178941,109,9.125
191,0.191189,0.0,0.00445363,45,10.15
192,0.191189,0.0,0.0165275,45,9.936
193,0.191189,0.0,0.00341042,45,10.066
194,0.191189,0.0,0.00895744,45,9.937
195,0.191189,0.0,0.012102,45,10.453
196,0.191189,0.0,0.00288849,45,9.65
197,0.191189,0.0,0.0133635,125,10.017
198,0.191189,0.0,0.00436671,45,9.885
199,0.191189,0.0,0.00774326,45,10.086
200,0.191189,0.0,0.00961057,45,9.912
201,0.191189,0.0,0.00227843,45,10.064
