,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.128357,0.0,-0.0187629,125,14.314
1,-0.128357,0.0,-0.0229858,238,2.886
2,-0.128357,0.0,-0.00795235,158,9.849
3,-0.128357,0.0,-0.014817,222,9.435
4,-0.128357,0.0,-0.0158512,141,10.001
5,-0.128357,0.0,-0.00500555,158,10.01
6,-0.128357,0.0,-0.0153344,222,10.024
7,-0.128357,0.0,-0.00622765,141,10.122
8,-0.128357,0.0,-0.00506622,125,9.753
9,-0.128357,0.0,-0.00976028,125,10.362
10,-0.127459,0.0,0.00249278,141,9.723
11,-0.126561,0.0,-0.0135186,109,9.972
12,-0.125664,0.0,0.00178286,109,10.011
13,-0.124766,0.0,-0.00100431,109,10.156
14,-0.122971,0.0,-0.00358612,174,9.971
15,-0.121176,0.0,0.00707539,206,10.078
16,-0.119381,0.0,-0.000620129,174,9.88
17,-0.116688,0.0,0.00847166,77,10.096
18,-0.113995,0.0,0.00388604,45,9.775
19,-0.111302,0.897599,0.00213016,45,10.333
20,-0.108609,0.0,0.0118805,45,9.684
21,-0.105019,0.0,0.0108931,29,10.1
22,-0.102326,0.0,0.0206921,-52,10.277
23,-0.100531,0.0,0.0169149,-20,9.99
24,-0.0987359,0.0,0.0203035,-52,10.171
25,-0.0969407,0.897599,0.0367804,-84,9.717
26,-0.0951455,0.0,0.0322662,-84,9.816
27,-0.0915551,0.897599,0.0487855,-84,9.896
28,-0.0870671,0.897599,0.0388421,-116,9.979
29,-0.0816815,0.897599,0.042802,-116,10.05
30,-0.0745007,0.897599,0.056648,-181,10.093
31,-0.0664223,0.897599,0.0517355,-181,9.96
32,-0.0511631,0.897599,0.0632464,-181,10.142
33,-0.0439823,0.897599,0.0662158,-294,9.975
34,-0.0368016,0.0,0.0722726,-390,9.91
35,-0.031416,0.0,0.0930346,-503,10.074
36,-0.031416,0.0,0.0840381,-567,9.969
37,-0.026928,0.0,0.100428,-600,10.294
38,-0.0233376,0.0,0.101881,-567,9.691
39,-0.0188496,0.897599,0.104533,-567,10.038
40,-0.013464,0.897599,0.117999,-567,9.853
41,-0.00718079,0.897599,0.109034,-616,10.083
42,0.00718079,0.897599,0.125521,-664,10.0
43,0.00807839,0.897599,0.11506,-729,10.042
44,0.0161568,0.897599,0.12596,-761,9.914
45,0.0296208,0.0,0.134859,-825,10.113
46,0.0305184,0.0,0.123748,-825,9.901
47,0.0368016,0.897599,0.143896,-825,10.233
