,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.0852719,0.0,-0.0138938,93,8.936
1,-0.0852719,0.0,-0.000467646,77,4.728
2,-0.0852719,0.0,-0.00935424,77,12.894
3,-0.0852719,0.0,-0.00304978,77,11.073
4,-0.0852719,0.0,-0.00896758,190,6.362
5,-0.0852719,0.0,-0.0139195,77,9.809
6,-0.0843743,0.0,-0.0018677,93,10.001
7,-0.0843743,0.0,-0.0163857,109,9.906
8,-0.0843743,0.0,-0.00506701,77,10.147
9,-0.0843743,0.0,-0.0101226,190,9.925
10,-0.0843743,0.0,-0.013787,109,10.105
11,-0.0843743,0.0,-0.000161263,77,9.892
12,-0.0843743,0.0,-0.0128075,109,10.205
13,-0.0843743,0.0,-0.00171162,190,9.957
14,-0.0843743,0.0,-0.00717585,109,10.096
15,-0.0834767,0.0,-0.00839111,174,9.736
16,-0.0834767,0.0,0.00401883,77,10.072
17,-0.0825791,0.897599,-0.0063165,174,9.937
18,-0.0789887,0.0,0.00445436,93,10.144
19,-0.0789887,0.897599,0.00759557,61,9.876
20,-0.0771935,0.0,0.00748197,45,9.901
21,-0.0745007,0.0,0.0221172,109,10.014
22,-0.0718079,0.0,0.0115185,109,10.144
23,-0.0673199,0.0,0.0205988,77,10.055
24,-0.0619343,0.897599,0.0214836,45,10.036
25,-0.0556511,0.897599,0.0215325,13,9.785
26,-0.0484703,0.897599,0.0395436,-20,10.215
27,-0.040392,0.0,0.0325154,-149,9.949
28,-0.0332112,0.0,0.0500274,-261,9.96
29,-0.026928,0.0,0.0388354,-294,9.929
30,-0.0215424,0.0,0.0558651,-229,9.958
31,-0.0170544,0.0,0.0734599,-277,9.97
32,-0.013464,0.897599,0.0700385,-439,10.552
33,-0.0107712,0.0,0.0878342,-422,9.771
34,-0.00718079,0.897599,0.0918855,-471,9.681
35,-0.00448799,0.897599,0.100031,-567,9.976
36,0.0,0.897599,0.0976713,-503,10.021
37,0.0107712,0.897599,0.106009,-632,10.118
38,0.017952,0.0,0.116711,-567,10.098
39,0.0251328,0.897599,0.118769,-680,10.058
40,0.0260304,0.0,0.119838,-777,9.79
41,0.0341088,0.897599,0.131401,-729,9.896
42,0.0412895,0.897599,0.121916,-906,10.048
43,0.0484703,0.897599,0.140972,-777,10.019
44,0.0547535,0.897599,0.14032,-922,10.054
45,0.0610367,0.897599,0.153011,-954,9.977
46,0.0700127,0.0,0.145238,-1019,10.234
47,0.0700127,0.897599,0.16613,-1019,9.805
48,0.0736031,0.897599,0.178755,-1067,9.909
49,0.0771935,0.0,0.179547,-1115,10.081
50,0.0816815,0.897599,0.187805,-1164,10.115
51,0.0861695,0.0,0.179111,-1115,9.986
52,0.0906575,0.0,0.18265,-1083,9.815
53,0.0960431,0.897599,0.1924,-1180,10.006
54,0.102326,0.0,0.185292,-1083,10.195
55,0.109507,0.897599,0.195843,-1115,9.716
56,0.11579,0.897599,0.198163,-1260,10.05
57,0.122073,0.0,0.196152,-1212,10.034
58,0.127459,0.0,0.209928,-1293,9.977
59,0.132845,0.0,0.206155,-1341,10.285
60,0.137333,0.897599,0.211772,-1341,9.988
61,0.141821,0.0,0.219661,-1341,9.771
62,0.145411,0.897599,0.217894,-1421,10.056
63,0.149001,0.897599,0.226627,-1486,9.929
64,0.153489,0.0,0.21996,-1405,10.265
65,0.15708,0.0,0.234793,-1470,9.738
66,0.166056,0.0,0.230788,-1518,10.294
67,0.170544,0.0,0.231245,-1470,9.687
68,0.170544,0.0,0.228963,-1405,10.11
69,0.175929,0.0,0.224209,-1470,10.483
70,0.180417,0.897599,0.235512,-1518,9.414
71,0.184905,0.0,0.240812,-1486,10.077
72,0.192086,0.0,0.233518,-1470,10.079
73,0.192086,0.0,0.245299,-1599,9.93
74,0.198369,0.0,0.240735,-1599,9.881
75,0.198369,0.897599,0.237792,-1567,10.13
76,0.20196,0.0,0.248883,-1567,10.031
77,0.204653,0.0,0.238024,-1583,9.895
78,0.206448,0.0,0.24944,-1631,10.182
79,0.209141,0.897599,0.239634,-1518,9.742
80,0.211833,0.0,0.239204,-1534,10.048
81,0.214526,0.0,0.250589,-1502,9.996
82,0.216321,0.0,0.232732,-1567,10.165
83,0.219014,0.0,0.241727,-1470,12.379
84,0.221707,0.897599,0.235733,-1454,7.64
85,0.223502,0.897599,0.241754,-1470,9.869
86,0.226195,0.897599,0.245694,-1454,10.181
87,0.228888,0.0,0.22916,-1518,10.042
88,0.231581,0.0,0.239034,-1534,10.097
89,0.234273,0.897599,0.227862,-1534,9.705
90,0.239659,0.0,0.227963,-1486,10.518
91,0.239659,0.0,0.237098,-1486,9.379
92,0.242352,0.0,0.218009,-1470,10.252
93,0.243249,0.0,0.224416,-1502,9.949
94,0.244147,0.0,0.218007,-1438,10.019
95,0.245044,0.0,0.209942,-1438,10.004
96,0.245044,0.0,0.214349,-1405,10.149
97,0.245044,0.0,0.20706,-1389,9.913
98,0.245044,0.0,0.216205,-1373,9.851
99,0.245044,0.0,0.206382,-1341,10.027
100,0.245044,0.0,0.206463,-1341,9.97
101,0.245942,0.0,0.211496,-1276,10.063
102,0.24684,0.0,0.196596,-1244,10.21
103,0.248635,0.897599,0.202031,-1244,9.626
104,0.25043,0.0,0.192659,-1244,10.81
105,0.252225,0.897599,0.195875,-1212,9.178
106,0.25402,0.0,0.197551,-1309,10.031
107,0.254918,0.0,0.185711,-1212,10.22
108,0.255816,0.0,0.196764,-1180,9.906
109,0.256713,0.0,0.190005,-1196,9.913
110,0.257611,0.0,0.189152,-1180,10.073
111,0.259406,0.0,0.188228,-1212,9.997
112,0.261201,0.0,0.17569,-1148,10.078
113,0.262996,0.0,0.183481,-1115,10.012
114,0.264792,0.0,0.174741,-1115,9.909
115,0.265689,0.0,0.172458,-1131,10.112
116,0.266587,0.0,0.180243,-1083,10.09
117,0.266587,0.0,0.165047,-1148,9.764
118,0.266587,0.0,0.178066,-1115,10.078
119,0.266587,0.0,0.172774,-1083,9.841
120,0.266587,0.897599,0.169416,-1083,10.134
121,0.267484,0.0,0.176423,-1051,9.891
122,0.267484,0.0,0.166163,-1019,10.135
123,0.268382,0.0,0.171132,-1099,9.834
124,0.26928,0.0,0.160322,-986,10.056
125,0.270177,0.0,0.154415,-954,9.993
126,0.271075,0.0,0.162213,-986,10.174
127,0.271075,0.0,0.145038,-986,9.753
128,0.271972,0.0,0.155095,-954,10.183
129,0.271972,0.0,0.148242,-954,9.897
130,0.271972,0.0,0.146967,-906,10.075
131,0.271972,0.0,0.15712,-874,9.961
132,0.271972,0.897599,0.13957,-890,10.112
133,0.27287,0.0,0.149569,-890,10.145
134,0.27287,0.0,0.144483,-890,9.699
135,0.27287,0.0,0.134856,-922,10.052
136,0.27287,0.0,0.142344,-858,10.122
137,0.27287,0.0,0.127159,-825,9.843
138,0.27287,0.0,0.136366,-825,10.243
139,0.27287,0.0,0.130384,-825,10.007
140,0.273768,0.0,0.130358,-793,9.956
141,0.273768,0.0,0.13467,-809,10.404
142,0.273768,0.0,0.124957,-761,9.878
143,0.273768,0.0,0.137955,-761,9.455
144,0.274665,0.0,0.126476,-745,10.039
145,0.274665,0.0,0.120429,-745,10.164
146,0.275563,0.0,0.126706,-729,9.937
147,0.275563,0.0,0.113035,-729,9.883
148,0.275563,0.0,0.122856,-713,10.468
149,0.275563,0.0,0.119608,-696,9.481
150,0.275563,0.0,0.116573,-696,10.166
151,0.275563,0.0,0.123663,-713,9.858
152,0.275563,0.0,0.112615,-696,10.021
153,0.27646,0.0,0.119138,-696,10.027
154,0.27646,0.0,0.109723,-648,10.484
155,0.277358,0.0,0.108838,-632,9.633
156,0.277358,0.0,0.116852,-664,9.959
157,0.277358,0.0,0.103645,-632,9.886
158,0.277358,0.0,0.114677,-616,10.059
159,0.277358,0.0,0.107443,-632,9.953
160,0.277358,0.0,0.105349,-632,10.391
161,0.277358,0.0,0.108269,-632,9.769
162,0.277358,0.0,0.0960784,-600,10.027
163,0.277358,0.0,0.103282,-600,9.83
164,0.277358,0.0,0.0981145,-567,10.409
165,0.277358,0.0,0.10007,-567,9.672
166,0.277358,0.0,0.107994,-567,10.112
167,0.277358,0.0,0.0947739,-551,9.805
168,0.278256,0.0,0.102107,-535,10.215
169,0.278256,0.0,0.0957775,-503,9.793
170,0.278256,0.0,0.0941348,-535,10.087
171,0.279153,0.0,0.100581,-551,9.925
172,0.279153,0.0,0.0840351,-567,9.968
173,0.279153,0.0,0.0951911,-503,9.938
174,0.279153,0.0,0.0898368,-535,10.215
175,0.279153,0.0,0.0865408,-535,9.96
176,0.279153,0.0,0.0944955,-519,10.488
177,0.279153,0.0,0.0839813,-471,9.41
178,0.279153,0.0,0.0878049,-503,10.705
179,0.279153,0.0,0.0801535,-503,9.396
180,0.279153,0.0,0.0786203,-487,10.271
181,0.279153,0.0,0.0838747,-471,9.563
182,0.279153,0.0,0.0679367,-471,10.237
183,0.279153,0.0,0.0811056,-471,9.914
184,0.279153,0.0,0.0748824,-487,10.059
185,0.279153,0.0,0.079174,-439,10.007
186,0.279153,0.0,0.083523,-439,10.025
187,0.279153,0.0,0.0694725,-422,9.825
188,0.279153,0.0,0.0781673,-471,10.045
189,0.279153,0.0,0.0727663,-471,9.998
190,0.279153,0.0,0.067054,-439,10.083
191,0.279153,0.0,0.0752598,-439,9.92
192,0.279153,0.0,0.0619067,-439,9.988
193,0.279153,0.0,0.0723778,-471,9.924
194,0.279153,0.0,0.0679885,-439,10.231
195,0.279153,0.0,0.0650592,-406,9.767
196,0.279153,0.0,0.0724541,-439,10.217
197,0.279153,0.0,0.0584541,-406,9.981
198,0.279153,0.0,0.0700734,-422,9.88
199,0.279153,0.0,0.0613833,-406,9.961
