,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.107712,0.0,0.00253189,45,16.478
1,-0.107712,0.0,-0.00203342,61,4.319
2,-0.107712,0.0,0.00211695,77,9.756
3,-0.107712,0.0,-0.00939298,77,9.407
4,-0.107712,0.0,0.00480152,77,9.928
5,-0.107712,0.0,-0.00556037,77,9.979
6,-0.107712,0.0,-0.00642868,77,9.986
7,-0.107712,0.0,0.00198483,77,10.078
8,-0.107712,0.0,-0.00701293,77,9.904
9,-0.107712,0.0,-0.000559984,77,10.168
10,-0.107712,0.0,-0.00220461,174,10.032
11,-0.107712,0.0,-0.00522229,77,9.832
12,-0.107712,0.0,0.00741877,77,9.953
13,-0.107712,0.0,-0.00631694,77,10.035
14,-0.107712,0.0,0.00565372,77,10.022
15,-0.107712,0.0,0.00169094,174,9.977
16,-0.107712,0.0,-0.00226363,77,10.025
17,-0.106814,0.0,0.00874547,61,10.296
18,-0.106814,0.0,-0.00406322,93,9.696
19,-0.106814,0.0,0.00843084,77,9.984
20,-0.105917,0.0,9.57374e-05,77,10.036
21,-0.105917,0.0,0.000995753,61,9.92
22,-0.104121,0.0,0.0135473,158,10.032
23,-0.103224,0.0,0.00384494,77,9.986
24,-0.100531,0.0,0.0187477,77,9.922
25,-0.0942479,0.0,0.0112184,45,10.182
26,-0.0888623,0.897599,0.0250224,29,9.804
27,-0.0888623,0.897599,0.0288341,109,10.089
28,-0.0816815,0.897599,0.0321904,-20,10.054
29,-0.0727055,0.897599,0.0441048,-100,9.922
30,-0.0637295,1.7952,0.0417576,-116,10.147
31,-0.0538559,0.897599,0.0536234,-181,9.872
32,-0.0439823,0.897599,0.0653301,-326,14.47
33,-0.0287232,0.897599,0.0606429,-439,5.754
34,-0.0278256,0.897599,0.0771917,-487,9.776
35,-0.02244,0.0,0.0866742,-519,10.251
36,-0.0197472,0.0,0.105798,-713,10.274
37,-0.0188496,0.0,0.114225,-648,9.506
38,-0.017952,0.0,0.103833,-664,10.636
39,-0.0170544,0.0,0.121842,-664,9.374
40,-0.0152592,0.0,0.11371,-713,9.961
41,-0.00897599,0.0,0.119583,-696,10.285
42,-0.00897599,0.897599,0.127944,-664,9.782
43,0.0026928,0.0,0.11954,-664,9.945
44,0.0107712,0.897599,0.13015,-729,10.136
45,0.0116688,0.0,0.122428,-729,9.819
46,0.0188496,0.0,0.136146,-825,9.945
47,0.0260304,0.0,0.137563,-954,10.065
48,0.0323136,0.0,0.13313,-906,9.985
49,0.0376992,0.0,0.149785,-954,10.015
50,0.0412895,0.0,0.151811,-986,10.118
51,0.0448799,0.0,0.157249,-1019,10.05
52,0.0475727,0.0,0.16929,-1051,9.82
53,0.0493679,0.0,0.161947,-1083,10.217
54,0.0520607,0.0,0.176251,-1083,9.913
55,0.0538559,0.897599,0.17397,-1115,9.908
56,0.0565487,0.0,0.176575,-1099,9.969
57,0.0601391,0.0,0.187007,-1115,10.311
58,0.0646271,0.897599,0.187333,-1148,9.73
59,0.0736031,0.0,0.182759,-1083,10.089
60,0.0745007,0.0,0.178888,-1148,9.868
61,0.0798863,0.897599,0.188195,-1212,10.338
62,0.0843743,0.897599,0.182389,-1212,9.904
63,0.0924527,0.0,0.188942,-1260,9.782
64,0.0951455,0.0,0.20485,-1276,10.14
65,0.0951455,0.897599,0.202581,-1325,10.04
66,0.0969407,0.0,0.203851,-1309,9.847
67,0.0978383,0.0,0.218506,-1373,10.234
68,0.0987359,0.0,0.205134,-1341,9.677
69,0.0996335,0.0,0.217628,-1309,10.086
70,0.101429,0.0,0.205663,-1293,9.953
71,0.105917,0.0,0.206768,-1309,10.034
72,0.105917,0.0,0.213634,-1276,10.119
73,0.109507,0.897599,0.198546,-1212,10.54
74,0.113995,0.0,0.210634,-1244,9.307
75,0.122073,0.0,0.202241,-1244,9.968
76,0.122073,0.897599,0.213556,-1341,10.186
77,0.126561,0.0,0.197911,-1276,9.997
78,0.130152,0.0,0.204922,-1373,9.844
79,0.133742,0.897599,0.214555,-1389,10.095
80,0.136435,0.897599,0.208894,-1373,9.841
81,0.139128,0.897599,0.215644,-1373,10.07
82,0.141821,0.897599,0.224853,-1405,10.091
83,0.143616,0.0,0.211293,-1470,9.998
84,0.145411,0.0,0.227717,-1421,9.907
85,0.146309,0.0,0.213928,-1438,10.23
86,0.148104,0.0,0.211536,-1373,9.769
87,0.149001,0.0,0.22284,-1405,10.218
88,0.151694,0.0,0.209089,-1373,9.9
89,0.153489,0.0,0.218872,-1405,9.98
90,0.15708,0.0,0.212367,-1325,10.05
91,0.159773,0.0,0.210832,-1309,9.876
92,0.163363,0.0,0.214388,-1309,9.966
93,0.166953,0.897599,0.204995,-1325,10.274
94,0.170544,0.0,0.219162,-1309,9.669
95,0.174134,0.0,0.219739,-1389,10.172
96,0.176827,0.0,0.21995,-1438,9.879
97,0.178622,0.0,0.223824,-1373,10.352
98,0.182213,0.0,0.213014,-1389,9.73
99,0.182213,0.0,0.223583,-1405,10.031
100,0.184008,0.0,0.222236,-1438,9.925
101,0.185803,0.0,0.219392,-1405,10.304
102,0.187598,0.0,0.223569,-1438,9.937
103,0.189393,0.0,0.214092,-1438,9.852
104,0.191189,0.897599,0.222311,-1341,10.013
105,0.192984,0.0,0.214111,-1389,10.084
106,0.195677,0.897599,0.220373,-1357,9.821
107,0.197472,0.0,0.225994,-1438,10.067
108,0.200165,0.897599,0.212283,-1389,10.137
109,0.20196,0.0,0.222508,-1405,9.86
110,0.203755,0.0,0.220295,-1373,10.619
111,0.20555,0.0,0.2204,-1405,9.422
112,0.207345,0.897599,0.22185,-1405,9.776
113,0.209141,0.0,0.212341,-1341,10.402
114,0.210936,0.0,0.226879,-1341,9.751
115,0.212731,0.0,0.216954,-1405,10.245
116,0.213629,0.0,0.210068,-1325,9.744
117,0.215424,0.0,0.224538,-1341,10.158
118,0.217219,0.0,0.209061,-1373,9.739
119,0.219014,0.897599,0.217968,-1309,10.147
120,0.220809,0.0,0.208994,-1341,9.964
