,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.219014,0.0,-0.0321121,303,11.386
1,-0.219014,0.0,-0.033609,303,8.712
2,-0.219014,0.0,-0.0257699,335,10.378
3,-0.219014,0.0,-0.0367099,303,9.899
4,-0.219014,0.0,-0.035499,303,9.549
5,-0.219014,0.0,-0.0332075,303,10.595
6,-0.219014,0.0,-0.0410787,351,9.816
7,-0.219014,0.0,-0.0318305,319,9.679
8,-0.219014,0.0,-0.03955,287,9.974
9,-0.219014,0.0,-0.033445,335,9.959
10,-0.219014,0.0,-0.0287119,270,10.045
11,-0.219014,0.0,-0.0349137,287,10.052
12,-0.219014,0.0,-0.0233904,335,10.011
13,-0.219014,0.0,-0.0345248,335,9.984
14,-0.219014,0.0,-0.0273294,335,9.964
15,-0.219014,0.0,-0.0200546,303,9.955
16,-0.218117,0.0,-0.0276354,335,10.289
17,-0.218117,0.897599,-0.0185976,335,9.621
18,-0.217219,0.0,-0.0292818,335,11.597
19,-0.216321,0.0,-0.0161447,303,8.519
20,-0.215424,0.0,-0.0195457,303,10.304
21,-0.213629,0.0,-0.0235786,270,9.726
22,-0.211833,0.0,-0.012531,335,9.939
23,-0.209141,0.897599,-0.0235704,303,10.008
24,-0.206448,0.897599,-0.00970927,270,9.988
25,-0.198369,0.0,-0.0195436,238,10.112
26,-0.198369,0.897599,-0.0048769,222,10.082
27,-0.193881,0.897599,-0.00443751,141,9.782
28,-0.184905,0.0,0.000557413,109,10.106
29,-0.184905,0.897599,0.0135142,45,10.007
30,-0.174134,0.897599,0.00830649,45,10.133
31,-0.167851,0.897599,0.0169257,-4,9.856
32,-0.167851,0.897599,0.0377381,-20,10.193
33,-0.16067,0.897599,0.0351149,-132,9.782
34,-0.149899,0.897599,0.0405336,-165,10.017
35,-0.149001,0.897599,0.0471161,-181,9.923
36,-0.143616,0.0,0.056449,-181,10.073
37,-0.137333,0.0,0.0711448,-342,9.878
38,-0.127459,0.0,0.0671249,-277,10.15
39,-0.126561,0.897599,0.0728289,-277,9.883
40,-0.121176,0.0,0.0783917,-374,10.653
41,-0.114893,0.0,0.0856225,-422,9.529
42,-0.110405,0.0,0.0795469,-471,9.93
43,-0.105917,0.897599,0.0908026,-455,10.012
44,-0.101429,0.0,0.104044,-600,10.164
45,-0.0960431,0.897599,0.113129,-567,9.644
46,-0.0852719,0.897599,0.118478,-696,10.314
47,-0.0843743,0.0,0.124817,-664,9.744
48,-0.0780911,0.897599,0.125817,-664,10.034
49,-0.0709103,0.897599,0.126495,-793,10.067
50,-0.0628319,0.897599,0.130049,-664,9.869
51,-0.0538559,0.897599,0.135044,-858,9.997
52,-0.0457775,0.897599,0.147832,-825,10.136
53,-0.0376992,0.897599,0.144794,-922,9.914
54,-0.0233376,0.897599,0.161781,-986,9.999
55,-0.02244,0.897599,0.168203,-1067,9.998
56,-0.0161568,0.0,0.18324,-1180,10.033
57,-0.00987359,0.897599,0.199055,-1276,10.014
58,-0.00448799,0.897599,0.193684,-1260,10.007
59,0.000897599,0.897599,0.20436,-1228,9.937
