,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.11579,0.0,-0.0239769,190,13.745
1,-0.11579,0.0,-0.0110809,109,6.479
2,-0.11579,0.0,-0.0181128,109,13.607
3,-0.11579,0.0,-0.0101387,109,6.015
4,-0.11579,0.0,-0.0164936,141,10.18
5,-0.11579,0.0,-0.017453,93,9.712
6,-0.11579,0.0,-0.00546769,93,10.332
7,-0.11579,0.0,-0.0167533,238,9.682
8,-0.11579,0.0,-0.00941998,125,9.967
9,-0.11579,0.0,-0.00804918,109,10.105
10,-0.11579,0.0,-0.0133482,190,9.938
11,-0.11579,0.0,-0.00149754,206,10.038
12,-0.11579,0.0,-0.015163,190,9.98
13,-0.11579,0.0,-0.00707705,206,9.999
14,-0.11579,0.0,-0.00646068,109,10.156
15,-0.11579,0.0,-0.0116653,109,9.918
16,-0.114893,0.0,-0.000658489,109,9.889
17,-0.113097,0.0,-0.0116949,174,10.65
18,-0.113097,0.897599,0.000615294,190,9.47
19,-0.1122,0.0,-0.00288536,174,9.836
20,-0.111302,0.0,-0.00279863,174,10.829
21,-0.110405,0.0,0.00234289,61,9.304
22,-0.109507,0.0,-0.00808901,93,10.81
23,-0.109507,0.0,0.00276378,109,9.146
24,-0.108609,0.0,0.00348572,61,10.001
25,-0.105917,0.0,0.00178523,174,10.032
26,-0.105917,0.0,0.0132808,77,9.888
27,-0.104121,0.0,0.00637342,158,9.969
28,-0.100531,0.0,0.0183923,141,9.97
29,-0.0960431,0.897599,0.00946659,158,10.04
30,-0.0906575,0.897599,0.0157905,109,9.992
31,-0.0834767,0.897599,0.0326828,-20,10.074
32,-0.0745007,0.897599,0.0206578,-52,9.916
33,-0.0664223,0.897599,0.0367926,-149,9.997
34,-0.0592415,0.897599,0.0324526,-213,11.02
35,-0.0529583,0.897599,0.0473702,-277,9.53
36,-0.0484703,0.0,0.0600717,-374,9.417
37,-0.0466751,0.0,0.059233,-406,10.129
38,-0.0457775,0.0,0.07778,-439,10.055
39,-0.0457775,0.0,0.0768042,-471,10.042
40,-0.0448799,0.0,0.0761896,-439,9.916
41,-0.0412895,0.0,0.0863089,-406,10.39
42,-0.0412895,0.0,0.0851415,-471,9.62
43,-0.0341088,0.897599,0.0766367,-406,11.678
44,-0.031416,0.897599,0.0748158,-439,8.31
45,-0.026928,0.897599,0.0849626,-471,9.98
46,-0.0206448,0.0,0.0937547,-616,9.962
47,-0.0107712,0.0,0.0849686,-648,10.109
48,-0.0107712,0.0,0.0941898,-584,9.796
49,-0.00718079,0.897599,0.0984111,-648,10.16
50,-0.00538559,0.0,0.0980369,-632,9.865
51,-0.00448799,0.0,0.119198,-729,10.135
52,-0.00448799,0.0,0.108523,-729,9.94
53,-0.00448799,0.0,0.12179,-664,10.365
54,-0.0035904,0.0,0.119498,-664,9.641
55,0.0026928,0.0,0.115494,-616,9.945
56,0.00807839,0.897599,0.121481,-680,10.019
57,0.0143616,0.897599,0.121138,-664,10.118
58,0.0152592,0.897599,0.126792,-696,9.826
59,0.02244,0.0,0.118745,-761,10.218
60,0.0287232,0.0,0.127751,-825,9.967
61,0.0341088,0.0,0.12269,-841,9.812
62,0.0385968,0.0,0.123498,-825,9.968
63,0.0457775,0.897599,0.142342,-890,10.247
64,0.0457775,0.0,0.138074,-858,9.782
65,0.0493679,0.897599,0.151644,-922,10.125
66,0.0520607,0.0,0.162352,-1051,10.067
67,0.0556511,0.0,0.152316,-954,10.064
68,0.0592415,0.897599,0.158653,-1019,9.855
69,0.0637295,0.897599,0.158329,-954,10.104
70,0.0691151,0.897599,0.164766,-954,9.834
71,0.0753983,0.0,0.176373,-1019,10.08
72,0.0861695,0.897599,0.168514,-1067,10.07
73,0.0870671,0.0,0.182076,-1131,9.855
74,0.0924527,0.0,0.17027,-1083,9.984
75,0.0978383,0.897599,0.183768,-1212,10.166
76,0.105019,0.0,0.19347,-1180,9.86
77,0.105019,0.0,0.191563,-1228,10.021
78,0.107712,0.0,0.208567,-1293,10.114
79,0.109507,0.0,0.195547,-1309,10.022
80,0.111302,0.0,0.195667,-1244,9.893
81,0.113097,0.897599,0.206937,-1244,10.168
82,0.118483,0.897599,0.194711,-1244,10.151
83,0.118483,0.0,0.211984,-1180,9.794
84,0.122073,0.0,0.208042,-1260,9.929
85,0.124766,0.0,0.1956,-1357,10.069
86,0.128357,0.0,0.202433,-1164,9.842
87,0.131947,0.0,0.190298,-1196,9.989
88,0.136435,0.0,0.195824,-1325,10.094
89,0.140923,0.0,0.191777,-1212,9.932
90,0.145411,0.897599,0.200173,-1260,10.599
91,0.149899,0.0,0.208022,-1325,9.526
92,0.153489,0.0,0.198986,-1293,9.758
93,0.156182,0.0,0.206409,-1373,10.259
94,0.157977,0.0,0.203912,-1341,9.902
95,0.158875,0.0,0.205245,-1341,10.315
96,0.159773,0.0,0.211399,-1341,9.669
97,0.16067,0.0,0.196716,-1389,10.152
98,0.161568,0.0,0.20681,-1325,9.762
99,0.163363,0.0,0.200444,-1293,10.106
100,0.164261,0.0,0.201569,-1276,9.875
101,0.166056,0.0,0.204361,-1260,10.085
102,0.167851,0.0,0.188359,-1244,9.929
103,0.173237,0.897599,0.19825,-1244,10.194
104,0.173237,0.0,0.190413,-1196,9.846
105,0.175929,0.0,0.196248,-1196,10.061
106,0.178622,0.897599,0.199567,-1309,10.101
107,0.180417,0.0,0.183675,-1228,9.998
108,0.182213,0.0,0.202705,-1244,9.832
109,0.184008,0.0,0.188839,-1325,10.241
110,0.185803,0.0,0.183351,-1212,9.808
111,0.187598,0.897599,0.199812,-1180,10.211
112,0.189393,0.0,0.184403,-1180,9.852
113,0.191189,0.0,0.202169,-1196,10.045
114,0.192086,0.0,0.188865,-1244,9.959
115,0.193881,0.0,0.185824,-1180,10.15
116,0.195677,0.0,0.192729,-1164,9.935
117,0.196574,0.0,0.177838,-1180,9.85
118,0.199267,0.0,0.190302,-1180,9.949
119,0.201062,0.897599,0.17981,-1148,10.101
120,0.202857,0.0,0.180936,-1148,9.964
121,0.20555,0.0,0.195142,-1148,10.123
122,0.206448,0.897599,0.174128,-1212,9.753
123,0.208243,0.0,0.184722,-1115,10.155
124,0.209141,0.0,0.184047,-1115,9.985
125,0.209141,0.0,0.175339,-1164,10.409
126,0.209141,0.0,0.179642,-1148,9.554
127,0.209141,0.0,0.170908,-1083,10.59
128,0.209141,0.0,0.177912,-1099,9.498
129,0.209141,0.0,0.172677,-1051,10.212
130,0.209141,0.0,0.166494,-1083,9.704
131,0.210038,0.897599,0.177391,-1019,10.106
132,0.210936,0.0,0.161789,-1035,9.963
133,0.211833,0.0,0.175227,-986,9.995
134,0.212731,0.0,0.168034,-1051,10.209
135,0.213629,0.0,0.156418,-1003,9.968
136,0.214526,0.897599,0.16805,-954,9.803
137,0.216321,0.0,0.152567,-954,10.002
138,0.217219,0.897599,0.166623,-970,9.998
139,0.219014,0.0,0.156093,-986,9.997
140,0.219912,0.0,0.153635,-954,9.904
141,0.220809,0.0,0.161296,-986,10.255
142,0.221707,0.0,0.144239,-922,10.03
143,0.223502,0.0,0.155806,-858,11.506
144,0.223502,0.0,0.146897,-890,8.203
145,0.223502,0.0,0.143892,-890,9.994
146,0.2244,0.0,0.150712,-874,10.144
147,0.2244,0.0,0.137023,-874,10.052
148,0.2244,0.0,0.147775,-858,9.84
149,0.225297,0.0,0.144712,-825,10.208
150,0.225297,0.0,0.137838,-874,9.942
151,0.226195,0.0,0.148237,-858,9.928
152,0.227093,0.0,0.133729,-809,10.282
153,0.22799,0.0,0.142266,-825,9.891
154,0.228888,0.0,0.132132,-825,9.803
155,0.229785,0.0,0.128875,-793,10.137
156,0.230683,0.0,0.131765,-793,9.8
157,0.230683,0.0,0.11145,-793,10.17
158,0.230683,0.0,0.121604,-761,10.402
159,0.230683,0.0,0.110198,-761,9.501
160,0.230683,0.0,0.105247,-761,9.974
161,0.230683,0.0,0.114608,-761,10.068
162,0.230683,0.0,0.102343,-729,9.923
163,0.230683,0.0,0.106691,-745,10.15
164,0.230683,0.0,0.0995431,-729,9.982
165,0.230683,0.0,0.095321,-696,9.912
166,0.230683,0.0,0.100717,-696,9.955
167,0.230683,0.0,0.0844158,-664,10.108
168,0.230683,0.0,0.0946262,-696,9.903
169,0.230683,0.0,0.0856358,-680,10.081
170,0.230683,0.0,0.0843578,-664,9.951
171,0.230683,0.0,0.0907246,-632,9.999
172,0.230683,0.0,0.0788801,-648,9.928
173,0.230683,0.0,0.0919075,-696,10.357
174,0.230683,0.0,0.0806168,-632,10.053
175,0.230683,0.0,0.0785591,-616,9.646
176,0.230683,0.0,0.0879373,-632,9.988
177,0.230683,0.0,0.0700567,-632,10.209
178,0.230683,0.0,0.0813007,-632,9.77
179,0.230683,0.0,0.0761567,-600,10.174
180,0.230683,0.0,0.0718345,-616,9.952
181,0.230683,0.0,0.0813396,-584,9.92
182,0.230683,0.0,0.0678628,-584,10.065
183,0.230683,0.0,0.0803997,-567,10.322
184,0.230683,0.0,0.0704732,-600,9.635
185,0.230683,0.0,0.0698665,-567,9.986
186,0.230683,0.0,0.0758344,-567,10.034
187,0.230683,0.0,0.0639075,-584,10.031
188,0.230683,0.0,0.0704585,-567,9.894
189,0.230683,0.0,0.0644648,-584,10.139
190,0.230683,0.0,0.0606526,-551,9.858
191,0.230683,0.0,0.0703715,-535,10.002
192,0.230683,0.0,0.0599402,-551,9.934
193,0.230683,0.0,0.0699984,-567,10.125
194,0.230683,0.0,0.0623567,-535,9.853
195,0.230683,0.0,0.0596844,-535,10.702
196,0.230683,0.0,0.0688739,-535,9.387
197,0.230683,0.0,0.054192,-535,10.136
198,0.230683,0.0,0.0659308,-535,9.86
199,0.230683,0.0,0.0588992,-503,10.352
200,0.230683,0.0,0.0615445,-487,9.775
201,0.230683,0.0,0.0673864,-551,10.0
202,0.230683,0.0,0.0525075,-519,9.91
203,0.230683,0.0,0.0659148,-519,10.045
204,0.230683,0.0,0.0580179,-519,9.916
205,0.230683,0.0,0.0606041,-503,10.042
206,0.230683,0.0,0.0669338,-503,9.998
207,0.230683,0.0,0.0531317,-503,10.095
208,0.230683,0.0,0.0667202,-455,9.902
209,0.230683,0.0,0.0586102,-487,10.056
210,0.230683,0.0,0.0570921,-471,9.987
211,0.230683,0.0,0.065498,-487,10.309
212,0.230683,0.0,0.0554814,-519,9.616
213,0.230683,0.0,0.0657884,-471,10.255
214,0.230683,0.0,0.0613656,-471,9.821
215,0.230683,0.0,0.0600996,-487,10.049
216,0.230683,0.0,0.0680942,-471,10.072
217,0.230683,0.0,0.0559106,-471,9.924
218,0.230683,0.0,0.0682272,-439,9.832
219,0.230683,0.0,0.0608101,-471,10.171
220,0.230683,0.0,0.066113,-471,10.017
221,0.230683,0.0,0.0728802,-471,9.954
222,0.230683,0.0,0.057388,-487,10.016
223,0.230683,0.0,0.0706123,-439,9.904
224,0.230683,0.0,0.0620635,-455,10.044
225,0.230683,0.0,0.0649549,-455,10.221
226,0.230683,0.0,0.0691797,-471,9.754
227,0.230683,0.0,0.0597637,-455,10.15
228,0.230683,0.0,0.0710798,-439,9.927
229,0.230683,0.0,0.0636662,-455,9.9
230,0.230683,0.0,0.0640133,-406,10.091
231,0.230683,0.0,0.0716029,-406,10.12
