,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.0673199,0.0,-0.0532257,141,15.831
1,-0.0682175,0.0,-0.0433638,141,4.395
2,-0.0682175,0.0,-0.0476792,141,11.939
3,-0.0682175,0.0,-0.0529742,141,8.051
4,-0.0682175,0.0,-0.0402402,125,9.464
5,-0.0682175,0.0,-0.0539292,141,10.114
6,-0.0682175,0.0,-0.0438608,125,9.871
7,-0.0682175,0.0,-0.0429828,141,10.149
8,-0.0691151,0.0,-0.0510224,190,9.916
9,-0.0691151,0.0,-0.0388527,174,9.968
10,-0.0691151,0.0,-0.0483357,45,9.917
11,-0.0691151,0.0,-0.039239,61,10.206
12,-0.0691151,0.0,-0.0360143,45,9.923
13,-0.0691151,0.0,-0.0447017,109,9.952
14,-0.0691151,0.0,-0.0315583,125,9.929
15,-0.0691151,0.0,-0.0390965,45,10.064
16,-0.0691151,0.0,-0.0314088,61,9.997
17,-0.0691151,0.0,-0.0284865,141,10.277
18,-0.0691151,0.0,-0.0365318,45,9.768
19,-0.0691151,0.0,-0.0242812,45,9.958
20,-0.0691151,0.0,-0.0357985,29,9.951
21,-0.0691151,0.0,-0.0266619,45,10.051
22,-0.0691151,0.0,-0.0224683,45,9.997
23,-0.0691151,0.0,-0.0271789,45,10.27
24,-0.0691151,0.0,-0.00902931,45,9.833
25,-0.0691151,0.0,-0.013436,45,9.962
26,-0.0691151,0.0,0.00257429,45,9.93
27,-0.0691151,0.0,0.00916495,45,10.365
28,-0.0691151,0.0,0.00919363,45,9.554
29,-0.0682175,0.0,0.0243762,13,9.999
30,-0.0655247,0.897599,0.0122995,45,10.033
31,-0.0619343,0.897599,0.0175465,45,10.002
32,-0.0511631,0.897599,0.017871,-20,10.109
33,-0.0502655,0.897599,0.0286224,-20,9.908
34,-0.0430847,0.897599,0.0421527,-84,9.868
35,-0.035904,0.897599,0.0312194,-245,10.114
36,-0.0278256,0.0,0.044793,-181,10.177
37,-0.0161568,0.897599,0.0403318,-213,9.987
38,-0.0161568,0.897599,0.0610981,-326,10.21
39,-0.00718079,0.0,0.0747959,-406,13.951
40,-0.00628319,0.0,0.0753784,-503,6.423
41,-0.0026928,0.0,0.0924937,-503,9.606
42,-0.0026928,0.0,0.0935414,-487,9.729
43,0.0,0.0,0.0874922,-471,10.217
44,0.0026928,0.0,0.100817,-487,9.691
45,0.00628319,0.0,0.100032,-503,9.926
46,0.0116688,0.897599,0.0985438,-519,10.074
47,0.02244,0.0,0.0894562,-567,10.045
48,0.0233376,0.897599,0.0996613,-551,9.945
49,0.0287232,0.0,0.101529,-664,10.117
50,0.0341088,0.897599,0.102556,-664,9.927
51,0.0394943,0.0,0.113242,-761,10.161
52,0.0430847,0.0,0.124344,-729,9.906
53,0.0466751,0.0,0.120419,-761,10.18
54,0.0502655,0.0,0.129551,-777,9.803
55,0.0529583,0.0,0.123424,-793,10.111
56,0.0556511,0.0,0.135077,-793,9.821
57,0.0628319,0.0,0.127898,-825,10.001
58,0.0628319,0.0,0.138622,-825,9.931
59,0.0673199,0.897599,0.130262,-841,10.07
60,0.0727055,0.897599,0.142705,-890,9.998
61,0.0780911,0.897599,0.146667,-825,10.135
62,0.0834767,0.0,0.141826,-922,9.921
63,0.0915551,0.0,0.146844,-954,10.055
64,0.0915551,0.897599,0.158881,-986,9.882
65,0.0942479,0.0,0.157416,-1035,10.038
66,0.0969407,0.0,0.168791,-986,9.958
67,0.0987359,0.0,0.160414,-1019,10.274
68,0.0996335,0.0,0.161288,-1003,9.736
69,0.102326,0.897599,0.172508,-1035,10.234
70,0.105019,0.897599,0.159829,-986,9.739
71,0.109507,0.897599,0.171661,-986,10.083
72,0.113995,0.897599,0.165978,-986,10.009
73,0.122971,0.897599,0.162097,-1003,10.27
74,0.123869,0.897599,0.159495,-986,9.647
75,0.128357,0.0,0.162636,-1019,10.639
76,0.132845,0.0,0.172934,-1131,9.465
77,0.135537,0.0,0.167401,-1131,9.902
78,0.13823,0.897599,0.165203,-1051,10.214
79,0.140025,0.897599,0.174133,-1051,9.957
80,0.141821,0.0,0.16943,-1067,9.907
81,0.142718,0.0,0.179364,-1148,10.013
82,0.143616,0.0,0.171257,-1148,10.042
83,0.144513,0.0,0.162098,-1083,10.129
84,0.144513,0.897599,0.172245,-1003,9.952
85,0.148104,0.0,0.154779,-1019,9.921
86,0.148104,0.0,0.164909,-954,10.173
87,0.149899,0.0,0.157404,-986,9.694
88,0.150797,0.897599,0.14783,-922,10.013
89,0.152592,0.0,0.15952,-954,10.171
90,0.153489,0.0,0.150478,-922,9.921
91,0.154387,0.0,0.153806,-986,10.106
92,0.155285,0.0,0.150083,-954,9.937
93,0.156182,0.897599,0.143472,-922,10.002
94,0.15708,0.0,0.152605,-890,9.858
95,0.158875,0.0,0.142834,-841,10.35
96,0.16067,0.0,0.144554,-906,9.723
97,0.161568,0.0,0.135343,-793,9.925
98,0.163363,0.0,0.129795,-825,9.93
99,0.164261,0.0,0.139222,-809,10.334
100,0.165158,0.0,0.125907,-809,9.935
101,0.165158,0.0,0.133625,-841,10.073
102,0.166056,0.0,0.13046,-825,9.75
103,0.166056,0.0,0.121384,-793,9.984
104,0.166056,0.0,0.131687,-745,10.198
105,0.166056,0.0,0.114292,-777,9.926
106,0.166056,0.0,0.121043,-729,9.874
107,0.166056,0.0,0.120871,-713,10.048
108,0.166056,0.0,0.109184,-713,10.017
109,0.166056,0.0,0.117024,-664,10.15
110,0.166056,0.0,0.102788,-664,10.107
111,0.166056,0.0,0.10957,-664,9.799
112,0.166056,0.0,0.110001,-632,10.474
113,0.166056,0.0,0.0986226,-600,9.404
114,0.166953,0.0,0.110783,-632,10.124
115,0.166953,0.0,0.0949196,-567,10.195
116,0.166953,0.897599,0.103544,-535,9.824
117,0.167851,0.0,0.0958317,-584,10.269
118,0.167851,0.0,0.0891673,-519,9.705
119,0.167851,0.0,0.0996562,-584,10.058
120,0.167851,0.0,0.0847723,-535,9.934
121,0.167851,0.0,0.0908553,-503,10.149
122,0.167851,0.0,0.0898442,-487,9.789
123,0.167851,0.0,0.0856555,-471,10.014
124,0.167851,0.0,0.0951445,-455,9.931
125,0.167851,0.0,0.0790987,-439,10.193
126,0.169646,0.0,0.0890839,-471,9.946
127,0.169646,0.0,0.0847032,-439,10.05
128,0.169646,0.0,0.0761359,-422,10.165
129,0.170544,0.0,0.0872923,-422,9.711
130,0.171441,0.0,0.0738735,-455,9.981
131,0.172339,0.0,0.0810349,-374,10.08
132,0.172339,0.0,0.082494,-374,9.838
133,0.173237,0.0,0.0749657,-374,10.267
134,0.174134,0.0,0.0849346,-422,9.808
135,0.175032,0.0,0.0718928,-342,10.109
136,0.175929,0.0,0.0792623,-390,10.079
137,0.176827,0.0,0.0755367,-374,9.847
138,0.177725,0.0,0.070024,-358,10.16
139,0.178622,0.0,0.0811179,-374,14.181
140,0.17952,0.0,0.0671622,-374,5.872
141,0.17952,0.0,0.0738201,-374,9.924
142,0.17952,0.0,0.0697437,-406,9.828
143,0.17952,0.0,0.0610986,-358,9.989
144,0.17952,0.0,0.0736093,-406,9.964
145,0.17952,0.0,0.0600133,-310,10.096
146,0.17952,0.0,0.0687113,-326,9.956
147,0.17952,0.0,0.0630526,-342,10.378
148,0.17952,0.0,0.0570322,-342,9.581
149,0.17952,0.0,0.0667107,-310,10.682
150,0.17952,0.0,0.0534991,-277,9.421
151,0.17952,0.0,0.0620397,-310,10.08
152,0.17952,0.0,0.0552276,-326,9.955
153,0.17952,0.0,0.052182,-310,9.997
154,0.17952,0.0,0.0614448,-277,9.9
155,0.17952,0.0,0.049473,-310,10.018
156,0.17952,0.0,0.0536282,-277,9.923
157,0.17952,0.0,0.0512884,-261,10.385
158,0.17952,0.0,0.0471562,-277,9.969
159,0.17952,0.0,0.0570966,-277,9.781
160,0.17952,0.0,0.0411617,-294,9.932
161,0.17952,0.0,0.0485537,-245,10.023
162,0.17952,0.0,0.0478463,-213,9.969
163,0.17952,0.0,0.0387413,-245,10.131
164,0.17952,0.0,0.0500479,-213,9.97
165,0.17952,0.0,0.0370958,-213,9.933
166,0.17952,0.0,0.0432797,-245,9.959
167,0.17952,0.0,0.0401054,-229,10.243
168,0.17952,0.0,0.0360711,-261,9.817
169,0.17952,0.0,0.0489155,-213,10.037
170,0.17952,0.0,0.0326494,-197,9.993
171,0.17952,0.0,0.044194,-294,9.989
172,0.17952,0.0,0.0412619,-245,9.925
173,0.17952,0.0,0.0348408,-213,10.223
174,0.17952,0.0,0.0438114,-261,9.838
175,0.17952,0.0,0.0343852,-229,10.08
176,0.17952,0.0,0.0412042,-181,9.949
177,0.17952,0.0,0.0407334,-181,9.982
178,0.17952,0.0,0.0320712,-100,9.944
179,0.17952,0.0,0.0438395,-213,10.082
180,0.17952,0.0,0.0310551,-116,9.961
181,0.17952,0.0,0.0369234,-213,10.045
182,0.17952,0.0,0.0371372,-132,9.93
183,0.17952,0.0,0.0312774,-245,10.032
184,0.17952,0.0,0.0445059,-245,10.056
185,0.17952,0.0,0.0304893,-116,10.106
186,0.17952,0.0,0.0372688,-116,10.378
187,0.17952,0.0,0.0330085,-116,9.441
188,0.17952,0.0,0.0326341,-229,10.761
189,0.17952,0.0,0.0399433,-100,9.611
190,0.17952,0.0,0.0269696,-100,9.518
191,0.17952,0.0,0.037064,-165,10.092
192,0.17952,0.0,0.0318983,-245,10.178
193,0.17952,0.0,0.0290769,-245,9.9
194,0.17952,0.0,0.0395903,-100,10.0
195,0.17952,0.0,0.0286662,-229,9.98
196,0.17952,0.0,0.0342589,-245,9.909
197,0.17952,0.0,0.0331282,-100,10.289
