,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.131947,0.0,-0.013511,319,17.396
1,-0.123869,0.0,-0.0135381,270,2.909
2,-0.122971,0.0,-0.00879673,206,10.949
3,-0.11579,0.0,-0.0101963,158,9.306
4,-0.114893,0.0,-0.00634105,206,10.814
5,-0.108609,0.897599,-0.00634105,141,8.76
6,-0.106814,0.897599,0.000313225,29,10.081
7,-0.103224,0.0,0.00102645,29,9.757
8,-0.101429,0.0,0.00960048,-84,10.133
9,-0.101429,0.0,-0.00532476,-68,10.122
10,-0.101429,0.0,0.00804157,-149,9.886
11,-0.101429,0.0,0.0279055,-149,9.928
12,-0.101429,0.0,0.0204054,-52,10.197
13,-0.101429,0.0,0.0361211,-36,9.876
14,-0.0978383,0.0,0.0350576,-52,9.942
15,-0.0978383,0.0,0.0392767,-68,9.925
16,-0.0897599,0.0,0.0250672,-68,10.107
17,-0.0843743,0.0,0.0213166,-84,9.931
18,-0.0789887,0.0,0.0318454,-68,10.211
19,-0.0745007,0.0,0.0254028,-149,9.656
20,-0.0745007,0.0,0.0351144,-149,10.206
21,-0.0727055,0.0,0.0444826,-229,10.305
22,-0.0718079,0.0,0.0329582,-310,9.7
23,-0.0718079,0.0,0.0573194,-277,9.93
24,-0.0718079,0.0,0.0572494,-342,10.043
25,-0.0709103,0.0,0.0650622,-310,9.946
26,-0.0700127,0.0,0.0728399,-197,10.012
27,-0.0664223,0.897599,0.0643356,-245,10.133
28,-0.0610367,0.897599,0.0759777,-229,9.776
29,-0.0529583,0.897599,0.0643454,-229,10.62
30,-0.0412895,0.897599,0.0718643,-342,9.525
31,-0.0296208,0.897599,0.0718643,-406,9.93
32,-0.0170544,1.7952,0.0680596,-358,9.925
33,-0.0035904,1.7952,0.0680596,-519,10.124
34,0.00897599,0.897599,0.0814953,-680,9.883
35,0.0197472,0.897599,0.135061,-858,9.946
36,0.0376992,0.897599,0.149737,-970,10.103
37,0.0385968,0.897599,0.155889,-1003,10.089
38,0.0457775,0.0,0.193151,-1099,10.289
39,0.0529583,0.0,0.180862,-1244,9.686
40,0.0592415,0.897599,0.187136,-1212,11.493
41,0.0709103,0.0,0.180766,-1244,9.615
42,0.0718079,0.0,0.190421,-1244,9.213
43,0.0762959,0.897599,0.191723,-1276,9.598
44,0.0798863,0.0,0.196367,-1405,10.033
45,0.0834767,0.0,0.207588,-1309,10.032
46,0.0861695,0.0,0.212067,-1405,9.969
47,0.0870671,0.0,0.203282,-1341,10.42
48,0.0897599,0.0,0.214625,-1373,9.65
49,0.0897599,0.0,0.202568,-1373,10.07
50,0.0906575,0.0,0.20924,-1341,9.854
51,0.0924527,0.897599,0.209713,-1276,9.981
52,0.0987359,0.0,0.197139,-1276,9.968
53,0.0987359,0.0,0.213164,-1244,10.02
54,0.102326,0.897599,0.20529,-1276,10.067
55,0.106814,0.0,0.192942,-1293,10.038
56,0.110405,0.0,0.207476,-1244,10.215
57,0.114893,0.897599,0.206184,-1244,9.702
58,0.122971,0.0,0.198853,-1276,10.157
59,0.122971,0.0,0.192681,-1164,9.818
60,0.126561,0.0,0.201293,-1357,10.109
61,0.130152,0.0,0.200544,-1293,9.88
62,0.133742,0.897599,0.193238,-1357,10.201
63,0.136435,0.0,0.206334,-1276,9.919
64,0.140025,0.897599,0.196466,-1276,10.594
65,0.147206,0.0,0.201589,-1309,9.421
66,0.151694,0.0,0.208325,-1212,9.972
67,0.151694,0.897599,0.209766,-1276,9.905
68,0.159773,0.0,0.211192,-1309,9.971
69,0.159773,0.0,0.204931,-1309,10.028
70,0.164261,0.897599,0.212846,-1341,10.005
71,0.168749,0.897599,0.208109,-1325,10.179
72,0.173237,0.897599,0.208369,-1276,10.028
73,0.177725,0.0,0.217138,-1341,9.833
74,0.184905,0.897599,0.204518,-1357,10.14
75,0.184905,0.0,0.21156,-1373,9.809
76,0.192086,0.0,0.223383,-1276,10.238
77,0.192086,0.897599,0.208238,-1421,9.8
78,0.195677,0.0,0.22229,-1293,10.051
79,0.199267,0.0,0.216921,-1405,9.981
80,0.202857,0.897599,0.215464,-1373,9.922
81,0.207345,0.897599,0.208832,-1357,10.03
82,0.211833,0.897599,0.219372,-1309,10.101
83,0.217219,0.897599,0.227034,-1405,9.872
84,0.221707,0.897599,0.225494,-1405,10.021
85,0.229785,0.0,0.229395,-1373,10.102
86,0.229785,0.897599,0.221349,-1438,10.025
87,0.234273,0.897599,0.21553,-1454,9.925
88,0.237864,0.897599,0.229311,-1438,9.892
89,0.240556,0.0,0.225393,-1341,10.168
90,0.244147,0.0,0.220876,-1438,9.933
91,0.249532,0.0,0.227328,-1438,10.079
92,0.249532,0.897599,0.214742,-1373,9.995
93,0.252225,0.0,0.229339,-1405,9.845
94,0.255816,0.0,0.220365,-1389,10.262
95,0.258508,0.0,0.219096,-1405,9.777
96,0.261201,0.897599,0.219663,-1389,10.024
97,0.263894,0.897599,0.206805,-1373,10.166
98,0.26928,0.0,0.224862,-1405,10.029
99,0.271075,0.0,0.210705,-1405,9.813
100,0.271075,0.0,0.210299,-1405,10.188
101,0.271972,0.0,0.219162,-1341,10.458
102,0.27287,0.0,0.200839,-1325,9.376
103,0.274665,0.897599,0.212409,-1341,10.066
104,0.275563,0.0,0.196837,-1276,9.89
105,0.27646,0.0,0.20215,-1276,10.091
106,0.277358,0.0,0.202056,-1309,10.124
107,0.278256,0.0,0.184606,-1212,9.94
108,0.279153,0.0,0.200234,-1212,10.032
109,0.280948,0.0,0.186863,-1180,9.759
110,0.281846,0.0,0.189688,-1115,10.099
111,0.283641,0.0,0.187933,-1148,9.935
112,0.286334,0.0,0.173439,-1115,10.019
113,0.288129,0.897599,0.181202,-1099,9.976
114,0.289924,0.0,0.168683,-1051,10.29
115,0.29172,0.0,0.179985,-1099,9.797
116,0.292617,0.0,0.177354,-1148,9.985
117,0.292617,0.0,0.157323,-1099,10.001
118,0.292617,0.0,0.172493,-1083,10.087
119,0.292617,0.897599,0.159557,-1067,9.821
120,0.293515,0.0,0.167791,-1051,10.433
121,0.293515,0.0,0.173757,-1003,9.712
122,0.293515,0.0,0.156426,-1067,9.968
123,0.293515,0.0,0.163159,-986,10.009
124,0.294412,0.0,0.150333,-1003,9.932
125,0.29531,0.0,0.150634,-954,10.012
126,0.29531,0.0,0.1535,-922,10.132
127,0.296208,0.0,0.141074,-922,9.944
128,0.296208,0.0,0.149977,-890,9.975
129,0.296208,0.0,0.141376,-825,9.964
130,0.296208,0.0,0.139249,-825,10.087
131,0.296208,0.0,0.146223,-793,10.031
132,0.297105,0.0,0.131009,-793,9.976
133,0.297105,0.0,0.14225,-777,9.905
134,0.298003,0.0,0.129944,-777,10.036
135,0.2989,0.0,0.127764,-761,9.93
136,0.299798,0.0,0.134744,-761,9.989
137,0.300696,0.0,0.12062,-761,9.966
138,0.301593,0.0,0.133494,-729,11.905
139,0.301593,0.0,0.124317,-729,8.282
140,0.302491,0.0,0.128191,-696,13.219
141,0.303388,0.0,0.131895,-696,6.745
142,0.303388,0.0,0.115611,-664,10.488
143,0.304286,0.0,0.12679,-696,9.44
144,0.305184,0.0,0.114236,-664,10.128
145,0.306979,0.897599,0.118422,-616,9.846
146,0.307876,0.0,0.116964,-648,10.227
147,0.308774,0.0,0.108737,-632,9.77
148,0.309672,0.0,0.117975,-729,10.231
149,0.309672,0.0,0.109435,-632,9.806
150,0.309672,0.0,0.111576,-632,10.122
151,0.309672,0.0,0.117629,-664,9.873
152,0.309672,0.0,0.10144,-616,10.093
153,0.309672,0.0,0.115264,-616,10.299
154,0.310569,0.0,0.106145,-551,9.694
155,0.310569,0.0,0.103013,-567,9.911
156,0.311467,0.0,0.112168,-551,9.96
157,0.312364,0.0,0.095643,-567,10.045
158,0.313262,0.0,0.104051,-600,10.115
159,0.313262,0.0,0.0963743,-584,9.97
160,0.313262,0.0,0.0952488,-567,10.244
161,0.313262,0.0,0.1016,-551,9.645
162,0.313262,0.0,0.094286,-535,10.088
163,0.313262,0.0,0.103327,-503,10.079
164,0.313262,0.0,0.0929761,-535,9.963
165,0.313262,0.0,0.0999301,-535,9.812
166,0.31416,0.0,0.101904,-471,10.093
167,0.315057,0.0,0.0875959,-503,9.946
168,0.315955,0.0,0.0973833,-455,9.954
169,0.316852,0.0,0.0818854,-503,10.583
170,0.31775,0.0,0.0894986,-487,9.577
171,0.31775,0.0,0.0924717,-487,10.585
172,0.318648,0.0,0.0777165,-471,9.355
173,0.318648,0.0,0.0888448,-503,9.993
174,0.318648,0.0,0.0815791,-439,10.098
175,0.318648,0.0,0.0844391,-471,9.894
176,0.318648,0.0,0.0890677,-487,10.123
177,0.318648,0.0,0.0779893,-471,9.92
178,0.318648,0.0,0.0879111,-439,9.985
179,0.318648,0.0,0.0767623,-406,9.983
180,0.318648,0.0,0.0787951,-422,10.018
181,0.318648,0.0,0.0852005,-439,9.982
182,0.318648,0.0,0.0703048,-422,10.204
183,0.318648,0.0,0.0829499,-439,9.782
184,0.318648,0.0,0.0714004,-406,10.125
185,0.318648,0.0,0.0781653,-406,9.829
186,0.318648,0.0,0.0833004,-374,10.379
187,0.318648,0.0,0.0715725,-374,9.758
188,0.318648,0.0,0.0804444,-390,9.941
189,0.318648,0.0,0.0718665,-390,9.933
190,0.319545,0.0,0.073257,-342,10.105
191,0.319545,0.0,0.0766446,-342,9.924
192,0.319545,0.0,0.0654621,-326,10.004
193,0.319545,0.0,0.0781761,-374,10.007
194,0.319545,0.0,0.0662187,-390,10.123
195,0.319545,0.0,0.0673366,-342,9.89
196,0.319545,0.0,0.0733765,-310,10.206
197,0.319545,0.897599,0.0653273,-342,9.727
198,0.320443,0.0,0.0746378,-374,10.112
199,0.320443,0.0,0.06505,-310,9.979
200,0.320443,0.0,0.0672477,-374,10.03
201,0.320443,0.0,0.074479,-294,9.966
202,0.320443,0.0,0.0622585,-326,9.961
203,0.320443,0.0,0.0713374,-342,9.977
204,0.320443,0.0,0.062801,-326,10.033
205,0.320443,0.0,0.0653436,-310,10.014
206,0.320443,0.0,0.0693833,-342,10.592
207,0.320443,0.0,0.0588808,-277,9.658
208,0.32134,0.0,0.0685095,-310,9.744
209,0.32134,0.0,0.055748,-326,10.054
210,0.32134,0.0,0.0662621,-294,10.039
211,0.32134,0.0,0.0667977,-310,9.926
212,0.32134,0.0,0.0558051,-310,10.161
213,0.32134,0.0,0.0660399,-277,9.857
214,0.32134,0.0,0.0589987,-310,9.993
