,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.0753983,0.0,-0.00509556,176,15.986
1,-0.0753983,0.0,-0.0440693,144,3.86
2,-0.0753983,0.0,-0.0337107,144,9.978
3,-0.0745007,0.0,-0.071771,208,10.053
4,-0.0745007,0.0,0.0699343,176,10.029
5,-0.0745007,0.0,0.0382069,80,9.995
6,-0.0745007,0.0,-0.0701329,80,10.144
7,-0.0745007,0.0,0.0670267,176,9.905
8,-0.0745007,0.0,-0.0297316,176,10.319
9,-0.0745007,0.0,0.0203868,176,9.949
10,-0.0745007,0.0,0.0372935,192,9.833
11,-0.0745007,0.0,-0.0702387,80,9.974
12,-0.0745007,0.0,0.0679023,192,9.85
13,-0.0745007,0.0,-0.0585241,144,10.325
14,-0.0745007,0.0,0.0212099,80,9.779
15,-0.0745007,0.0,0.0578682,144,9.956
16,-0.0745007,0.0,-0.0597226,144,9.938
17,-0.0745007,0.0,0.0665863,96,9.987
18,-0.0736031,0.0,-0.044401,112,9.963
19,-0.0736031,0.0,0.0176405,160,10.379
20,-0.0736031,0.0,0.0436566,176,9.615
21,-0.0727055,0.0,-0.0553885,160,10.455
22,-0.0727055,0.0,0.0662321,128,9.85
23,-0.0727055,0.0,-0.0474585,176,10.012
24,-0.0718079,0.0,-0.0144904,144,9.718
25,-0.0718079,0.0,0.0190266,144,13.861
26,-0.0700127,0.0,-0.072266,144,6.145
27,-0.0700127,0.0,0.0630405,176,10.113
28,-0.0691151,0.0,-0.0261414,160,9.82
29,-0.0673199,0.0,0.000493321,112,10.153
30,-0.0673199,0.0,0.0344257,112,9.809
31,-0.0664223,0.0,-0.0618827,112,10.261
32,-0.0646271,0.0,0.0852514,47,9.706
33,-0.0619343,0.897599,-0.0506551,63,10.162
34,-0.0574463,0.897599,0.0227449,144,9.987
35,-0.0511631,0.897599,0.0515018,-1,9.94
36,-0.0332112,0.897599,-0.032395,63,10.143
37,-0.0215424,0.897599,-0.0248927,-33,9.851
38,-0.00807839,0.897599,-0.0248927,-114,10.009
39,-0.00628319,0.897599,-0.0248927,-388,9.895
40,0.00897599,0.897599,-0.0248927,-436,10.091
41,0.0305184,0.897599,-0.0248927,-581,10.144
42,0.0421871,0.897599,0.147075,-629,10.286
43,0.0511631,0.897599,0.059022,-758,10.123
44,0.0520607,0.897599,0.184979,-952,9.511
45,0.0583439,0.0,0.209691,-1048,10.758
46,0.0628319,0.0,0.14112,-1113,9.312
