,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.204653,0.0,-0.169117,531,13.41
1,-0.20555,0.0,-0.118966,531,6.856
2,-0.20555,0.0,-0.0698239,531,11.516
3,-0.20555,0.0,-0.136962,499,8.076
4,-0.206448,0.0,-0.0559555,499,9.976
5,-0.206448,0.0,-0.174254,499,10.988
6,-0.207345,0.0,-0.121249,499,8.987
7,-0.208243,0.0,-0.0354977,499,10.053
8,-0.209141,0.0,-0.162227,434,9.8
9,-0.210038,0.0,-0.0630042,466,10.365
10,-0.210038,0.0,-0.122528,466,9.61
11,-0.210936,0.0,-0.116109,466,10.151
12,-0.211833,0.0,-0.047227,450,9.926
13,-0.211833,0.0,-0.160971,466,10.445
14,-0.212731,0.0,-0.0575203,402,9.497
15,-0.213629,0.0,-0.122292,402,11.077
16,-0.214526,0.0,-0.0969135,337,9.229
17,-0.215424,0.0,-0.0335713,370,10.097
18,-0.216321,0.0,-0.155083,370,9.528
19,-0.217219,0.0,-0.0368007,370,10.28
20,-0.218117,0.0,-0.11757,370,9.894
21,-0.218117,0.0,-0.0765167,273,10.138
22,-0.219014,0.0,-0.0130063,321,9.753
23,-0.219014,0.0,-0.138124,305,10.122
24,-0.219014,0.0,-0.0242802,337,9.918
25,-0.219014,0.0,-0.0817226,305,10.21
26,-0.219014,0.0,-0.0648884,289,9.752
27,-0.219014,0.0,0.0464512,289,10.016
28,-0.218117,0.897599,-0.0753833,305,10.019
29,-0.216321,0.897599,0.0585836,305,10.213
30,-0.210038,0.897599,-0.0299439,241,9.701
31,-0.20196,1.7952,0.0267638,257,10.111
32,-0.170544,1.7952,-0.00255706,192,9.823
33,-0.147206,2.6928,0.0945963,112,10.171
34,-0.119381,2.6928,0.127156,-17,9.846
35,-0.0915551,2.6928,0.0885891,-372,10.435
36,-0.0655247,2.6928,0.09166,-597,13.968
37,-0.0412895,1.7952,0.09166,-855,6.279
38,-0.0368016,1.7952,0.106677,-1129,9.361
39,-0.0188496,0.897599,0.188762,-1403,10.419
40,0.00448799,0.897599,0.18678,-1580,9.724
