,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.0691151,0.0,-0.039257,15,13.196
1,-0.0691151,0.0,-0.0563661,63,2.798
2,-0.0691151,0.0,0.0523671,31,11.198
3,-0.0691151,0.0,-0.0288293,15,8.621
4,-0.0691151,0.0,-0.0212906,80,10.067
5,-0.0691151,0.0,0.0651004,31,9.874
6,-0.0691151,0.0,-0.0555768,63,10.453
7,-0.0691151,0.0,0.0307929,15,9.524
8,-0.0691151,0.0,-0.00197293,31,10.013
9,-0.0691151,0.0,-0.0457399,15,10.109
10,-0.0691151,0.0,0.0606177,31,9.904
11,-0.0691151,0.0,-0.0705472,31,10.162
12,-0.0691151,0.0,0.0218217,80,9.825
13,-0.0691151,0.0,0.00995066,80,9.957
14,-0.0691151,0.0,-0.0340297,80,10.047
15,-0.0691151,0.0,0.0618212,31,10.155
16,-0.0691151,0.0,-0.0640896,47,9.854
17,-0.0691151,0.0,0.0186541,47,10.033
18,-0.0691151,0.0,0.023575,80,9.947
19,-0.0691151,0.0,-0.0382996,31,10.0
20,-0.0691151,0.0,0.0675951,31,10.014
21,-0.0691151,0.0,-0.063648,31,10.355
22,-0.0691151,0.0,0.0293871,80,9.649
23,-0.0691151,0.0,0.0245704,96,10.094
24,-0.0691151,0.0,-0.029657,31,10.151
25,-0.0691151,0.0,0.0623734,80,9.917
26,-0.0691151,0.0,-0.0546545,80,9.865
27,-0.0691151,0.0,0.0454008,112,10.178
28,-0.0691151,0.0,0.037831,47,9.709
29,-0.0691151,0.0,-0.0430552,80,10.052
30,-0.0691151,0.0,0.0787698,144,9.982
31,-0.0682175,0.897599,-0.0441039,80,10.086
32,-0.0664223,0.897599,0.0516543,160,10.0
33,-0.0628319,0.897599,-0.00240895,176,10.156
34,-0.0574463,0.897599,-0.00559598,80,9.692
35,-0.040392,1.7952,-0.0274485,96,10.047
36,-0.0385968,1.7952,0.0948649,-65,9.916
37,-0.0242352,1.7952,0.106258,-65,10.054
38,-0.00718079,2.6928,0.0406897,-291,10.008
39,0.0116688,1.7952,0.0414244,-259,10.069
40,0.0296208,1.7952,0.122066,-694,9.888
41,0.0457775,1.7952,0.150732,-662,10.671
42,0.0592415,0.897599,0.160926,-758,13.26
43,0.0709103,0.897599,0.0856443,-984,7.029
44,0.0745007,0.897599,0.142943,-1113,8.998
45,0.0771935,0.0,0.25103,-1145,10.261
46,0.0780911,0.0,0.132436,-1274,10.024
47,0.0789887,0.0,0.239739,-1274,9.883
48,0.0798863,0.0,0.210026,-1210,9.862
49,0.0879647,0.897599,0.255637,-1177,10.204
50,0.0888623,0.897599,0.257894,-1145,9.919
51,0.0978383,1.7952,0.177217,-1129,10.086
52,0.120278,1.7952,0.177217,-1226,9.847
53,0.133742,0.897599,0.176554,-1258,10.076
54,0.137333,0.897599,0.176554,-1322,9.944
55,0.155285,0.897599,0.292264,-1483,10.106
56,0.15708,0.0,0.165914,-1596,9.836
57,0.162465,0.0,0.281776,-1596,10.146
58,0.165158,0.0,0.255012,-1693,10.04
59,0.165158,0.0,0.187472,-1661,9.89
60,0.165158,0.0,0.31411,-1661,10.29
61,0.165158,0.0,0.195398,-1661,9.772
62,0.165158,0.0,0.280631,-1628,9.949
63,0.165158,0.0,0.273335,-1564,10.076
64,0.166056,0.897599,0.224961,-1564,10.045
65,0.167851,0.0,0.302809,-1467,9.867
66,0.170544,0.897599,0.17991,-1435,9.978
67,0.176827,0.0,0.287511,-1467,10.232
68,0.176827,0.0,0.244403,-1403,9.697
69,0.180417,0.0,0.290154,-1419,10.065
70,0.184905,0.897599,0.169458,-1403,10.088
71,0.190291,0.897599,0.166014,-1387,9.896
72,0.20196,0.0,0.257041,-1306,9.894
73,0.206448,0.0,0.230587,-1451,10.297
74,0.206448,0.0,0.211369,-1419,9.826
75,0.208243,0.0,0.264923,-1467,10.219
76,0.208243,0.0,0.128865,-1500,9.91
77,0.208243,0.0,0.200055,-1451,9.903
78,0.208243,0.0,0.178964,-1500,10.479
79,0.208243,0.0,0.138122,-1435,9.516
80,0.208243,0.0,0.249838,-1403,9.934
81,0.208243,0.0,0.125451,-1403,10.163
82,0.208243,0.0,0.212458,-1338,9.967
83,0.208243,0.0,0.22267,-1322,10.045
84,0.208243,0.0,0.160195,-1306,10.033
85,0.208243,0.0,0.264107,-1258,9.897
86,0.208243,0.0,0.140391,-1242,9.906
87,0.209141,0.0,0.198003,-1210,10.154
88,0.209141,0.0,0.211875,-1129,9.931
89,0.210038,0.0,0.1255,-1161,10.014
90,0.210038,0.0,0.244302,-1145,10.016
91,0.210936,0.0,0.125302,-1081,10.052
92,0.211833,0.0,0.210188,-1048,9.995
93,0.212731,0.0,0.189888,-1048,10.016
94,0.212731,0.0,0.126755,-1048,9.928
95,0.213629,0.0,0.232123,-1016,10.101
96,0.213629,0.0,0.112274,-1016,9.923
97,0.213629,0.0,0.201924,-984,10.034
98,0.215424,0.0,0.196047,-952,9.831
99,0.216321,0.897599,0.132816,-952,10.119
100,0.219014,0.897599,0.214501,-936,9.881
101,0.221707,0.0,0.108663,-903,10.328
102,0.225297,0.0,0.17733,-984,9.773
103,0.227093,0.0,0.163491,-968,10.246
104,0.22799,0.0,0.101404,-919,9.85
105,0.228888,0.0,0.214747,-919,10.041
106,0.228888,0.0,0.0903748,-919,9.862
107,0.228888,0.0,0.160859,-936,10.051
108,0.228888,0.0,0.178097,-887,9.864
109,0.228888,0.0,0.0954009,-887,10.07
110,0.228888,0.0,0.19733,-887,9.971
111,0.228888,0.0,0.065932,-855,10.058
112,0.228888,0.0,0.1418,-855,9.943
113,0.228888,0.0,0.15528,-839,10.447
114,0.228888,0.0,0.0721738,-791,9.573
115,0.228888,0.0,0.196738,-758,11.194
116,0.228888,0.0,0.0712672,-791,8.775
117,0.229785,0.0,0.155994,-791,10.045
118,0.230683,0.897599,0.147334,-726,9.996
119,0.231581,0.0,0.0841967,-726,10.538
120,0.232478,0.0,0.18878,-726,9.559
121,0.233376,0.0,0.051068,-758,10.009
122,0.233376,0.0,0.131089,-694,10.271
123,0.233376,0.0,0.127719,-662,9.681
124,0.233376,0.0,0.0358493,-662,9.924
125,0.233376,0.0,0.151034,-662,10.247
126,0.233376,0.0,0.0265721,-646,9.761
127,0.233376,0.0,0.10596,-629,10.084
