,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.16067,0.0,0.0335439,-1,20.049
1,-0.16067,0.0,0.0335439,-1,0.114
2,-0.16067,0.0,0.00319586,15,9.389
3,-0.16067,0.0,-0.0787969,15,9.457
4,-0.16067,0.0,-0.0570072,47,8.843
5,-0.16067,0.0,0.0355489,47,9.749
6,-0.16067,0.0,-0.0949193,15,10.313
7,-0.16067,0.0,-0.00631654,15,9.648
8,-0.16067,0.0,-0.00296955,15,10.047
9,-0.16067,0.0,-0.0667106,15,9.976
10,-0.16067,0.0,0.0368443,-1,10.377
11,-0.16067,0.0,-0.0953257,-1,9.799
12,-0.16067,0.0,0.00176191,-1,9.878
13,-0.16067,0.0,-0.00451774,-1,9.866
14,-0.16067,0.0,-0.0632965,-1,10.105
15,-0.16067,0.0,0.0385672,-17,9.903
16,-0.16067,0.0,-0.0833426,-1,10.12
17,-0.16067,0.0,0.00959231,-17,10.005
18,-0.16067,0.0,-0.00668702,-1,10.055
19,-0.16067,0.0,-0.0570564,-17,9.893
20,-0.16067,0.0,0.0368556,-17,10.338
21,-0.16067,0.0,-0.0898696,-17,9.984
22,-0.16067,0.0,0.0064543,-17,10.284
23,-0.16067,0.0,-0.0198225,15,9.424
24,-0.16067,0.0,-0.0646786,-17,9.967
25,-0.16067,0.0,0.0510521,-17,9.986
26,-0.16067,0.0,-0.0638803,-17,10.169
27,-0.16067,0.0,0.0379415,-17,9.936
28,-0.16067,0.0,0.0310895,-17,9.935
29,-0.16067,0.0,-0.00514064,-49,10.02
30,-0.159773,0.897599,0.108691,-49,10.078
31,-0.156182,0.0,-0.0141288,15,9.794
32,-0.149899,0.897599,0.0227109,-17,10.119
33,-0.137333,1.7952,0.0316571,-130,9.896
34,-0.120278,2.6928,0.119766,-1,10.018
35,-0.0960431,3.5904,0.121687,-178,9.942
36,-0.0673199,2.6928,0.121687,-307,10.312
37,-0.0341088,2.6928,0.157722,-501,9.807
38,-0.000897599,2.6928,0.114769,-758,10.036
39,0.0332112,2.6928,0.183509,-1048,9.928
40,0.0628319,1.7952,0.234253,-1274,10.065
41,0.102326,1.7952,0.176163,-1661,10.025
42,0.105917,0.897599,0.211395,-1951,9.88
43,0.114893,0.0,0.344349,-2144,10.101
44,0.117585,-0.897599,0.258257,-2482,9.903
45,0.11579,0.0,0.34677,-2402,10.081
46,0.113995,0.0,0.257416,-2386,10.081
47,0.113097,0.0,0.367803,-2305,9.897
48,0.114893,0.0,0.33197,-2289,10.101
49,0.117585,0.897599,0.380071,-2144,9.783
50,0.122073,0.897599,0.366498,-2047,10.075
51,0.139128,1.7952,0.263947,-2015,10.027
52,0.141821,0.897599,0.319412,-1967,10.149
53,0.153489,0.897599,0.338852,-1918,9.778
54,0.164261,0.897599,0.305648,-2112,10.161
55,0.18311,0.897599,0.363433,-2031,9.905
56,0.184905,0.0,0.251536,-2047,10.02
57,0.192984,0.0,0.347926,-2080,10.53
58,0.202857,0.897599,0.28623,-2257,9.816
59,0.202857,0.0,0.304889,-2112,9.8
60,0.20555,0.0,0.389718,-2112,9.964
61,0.206448,0.0,0.245627,-2209,9.879
62,0.206448,0.0,0.328349,-2080,10.119
63,0.206448,0.0,0.29663,-2015,10.01
64,0.207345,0.0,0.274679,-1951,9.904
65,0.208243,0.0,0.345851,-1918,9.961
66,0.209141,0.0,0.221559,-1854,10.124
67,0.210038,0.0,0.312769,-1790,9.923
68,0.211833,0.0,0.278256,-1725,9.997
69,0.214526,0.0,0.233411,-1709,9.933
70,0.217219,0.897599,0.313245,-1628,9.979
71,0.223502,0.0,0.181898,-1564,10.104
72,0.223502,0.897599,0.288334,-1500,10.016
73,0.226195,0.0,0.230043,-1580,10.107
74,0.22799,0.0,0.184701,-1532,9.938
75,0.228888,0.0,0.163107,-1500,9.838
76,0.228888,0.0,0.123459,-1435,10.305
77,0.228888,0.0,0.224255,-1403,9.947
78,0.228888,0.0,0.187327,-1371,9.915
79,0.228888,0.0,0.117547,-1338,9.835
80,0.228888,0.0,0.22658,-1306,10.099
81,0.228888,0.0,0.0974693,-1258,9.985
82,0.228888,0.0,0.183636,-1210,10.04
83,0.228888,0.0,0.167178,-1193,9.923
84,0.228888,0.0,0.0898168,-1145,10.216
85,0.228888,0.0,0.190288,-1113,9.875
86,0.228888,0.0,0.0578694,-1064,10.346
87,0.228888,0.0,0.159128,-1048,9.874
88,0.228888,0.0,0.134564,-1016,10.781
89,0.228888,0.0,0.0731842,-1032,8.955
90,0.228888,0.0,0.169143,-968,9.941
91,0.228888,0.0,0.049838,-903,10.083
92,0.228888,0.0,0.148977,-936,10.517
93,0.228888,0.0,0.124418,-871,9.484
94,0.228888,0.0,0.0503604,-855,9.928
95,0.228888,0.0,0.164136,-855,10.225
96,0.228888,0.0,0.0490706,-839,9.755
97,0.228888,0.0,0.128215,-807,10.008
98,0.228888,0.0,0.102514,-758,10.077
99,0.228888,0.0,0.0646989,-791,9.988
100,0.228888,0.0,0.171787,-742,9.983
101,0.228888,0.0,0.0508291,-774,10.139
102,0.228888,0.0,0.165416,-742,9.964
103,0.228888,0.0,0.138205,-694,9.877
104,0.228888,0.0,0.0709979,-678,9.96
105,0.228888,0.0,0.173789,-678,10.021
106,0.228888,0.0,0.0433431,-613,10.381
107,0.229785,0.0,0.130532,-597,9.566
108,0.230683,0.0,0.0858915,-565,10.149
109,0.231581,0.897599,0.0786215,-533,9.907
110,0.232478,0.0,0.161564,-501,10.568
111,0.232478,0.0,0.0304332,-533,9.617
112,0.232478,0.0,0.121554,-533,9.934
113,0.232478,0.0,0.0973539,-501,9.879
114,0.232478,0.0,0.0575742,-501,10.292
115,0.232478,0.0,0.147167,-436,9.696
116,0.232478,0.0,0.0225324,-420,10.082
117,0.232478,0.0,0.118898,-468,10.314
118,0.232478,0.0,0.104532,-356,9.713
119,0.232478,0.0,0.0343346,-436,9.96
120,0.232478,0.0,0.142304,-388,10.349
121,0.233376,0.0,0.0140909,-356,9.777
122,0.233376,0.0,0.110509,-388,9.904
123,0.234273,0.0,0.0959734,-420,9.903
124,0.234273,0.0,0.042088,-339,10.384
125,0.235171,0.0,0.130556,-356,9.743
126,0.236069,0.0,-0.00234518,-339,10.235
127,0.236069,0.897599,0.117625,-436,9.807
128,0.236966,0.0,0.0891713,-388,9.916
129,0.236966,0.0,0.0195491,-194,10.457
130,0.236966,0.0,0.124659,-307,9.517
131,0.236966,0.0,-0.000755247,-243,9.959
132,0.236966,0.0,0.10029,-162,10.38
133,0.237864,0.0,0.0512457,-243,9.831
134,0.238761,0.0,0.0261938,-178,9.979
135,0.238761,0.0,0.117264,-291,9.747
136,0.239659,0.0,-0.0124392,-243,10.53
137,0.239659,0.0,0.075778,-275,9.402
