,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.146309,0.0,-0.0574723,192,16.859
1,-0.146309,0.0,-0.0574723,289,1.654
2,-0.146309,0.0,-0.0428414,353,9.922
3,-0.146309,0.0,0.036005,353,9.456
4,-0.146309,0.0,-0.0792523,305,9.961
5,-0.146309,0.0,-0.00781704,257,9.76
6,-0.146309,0.0,-0.0191603,192,10.556
7,-0.146309,0.0,-0.0739299,192,9.575
8,-0.146309,0.0,0.0364594,192,10.159
9,-0.146309,0.0,-0.0670103,192,9.751
10,-0.146309,0.0,0.0017259,192,10.137
11,-0.146309,0.0,-0.0197349,305,10.078
12,-0.146309,0.0,-0.0809239,305,10.444
13,-0.146309,0.0,0.0312919,208,9.615
14,-0.146309,0.0,-0.0867608,353,10.543
15,-0.146309,0.0,0.0114952,192,9.314
16,-0.146309,0.0,0.00827935,321,9.943
17,-0.146309,0.0,-0.0819106,289,9.991
18,-0.146309,0.0,0.0383385,241,10.135
19,-0.146309,0.0,-0.065813,305,9.786
20,-0.146309,0.0,-0.00300323,192,10.268
21,-0.146309,0.0,-0.00941642,192,9.861
22,-0.146309,0.0,-0.0771367,353,10.043
23,-0.146309,0.0,0.0397962,289,9.951
24,-0.146309,0.0,-0.0656987,353,10.115
25,-0.146309,0.0,0.00226821,192,9.803
26,-0.146309,0.0,0.0142756,370,14.774
27,-0.144513,0.0,0.00274277,273,5.659
28,-0.143616,0.0,0.050493,257,9.837
29,-0.140025,0.897599,0.0324268,273,9.753
30,-0.135537,0.897599,0.0119379,208,10.061
31,-0.129254,1.7952,0.00703475,273,9.832
32,-0.120278,0.897599,-0.0179145,208,10.236
33,-0.108609,1.7952,-0.0179145,144,9.853
34,-0.0942479,1.7952,0.0103064,15,10.046
35,-0.0771935,2.6928,0.0931794,-65,10.059
36,-0.0583439,1.7952,0.0799278,-178,9.892
37,-0.0385968,1.7952,0.0385462,-420,10.012
38,-0.0197472,0.897599,0.171822,-597,9.982
39,-0.0026928,1.7952,0.0523856,-646,9.992
40,0.013464,1.7952,0.106587,-823,10.084
41,0.0385968,0.897599,0.152277,-984,9.847
42,0.0475727,0.897599,0.182316,-1210,10.149
43,0.0475727,0.0,0.284494,-1338,10.112
44,0.0529583,0.0,0.202718,-1532,9.81
45,0.0547535,0.0,0.261215,-1612,10.051
46,0.0565487,0.0,0.244731,-1500,10.014
47,0.0637295,0.897599,0.313463,-1564,10.316
48,0.0709103,0.897599,0.32052,-1500,9.863
49,0.0718079,1.7952,0.20667,-1548,9.715
50,0.0834767,1.7952,0.20667,-1596,10.112
51,0.0978383,1.7952,0.198619,-1628,9.868
52,0.127459,1.7952,0.232558,-1661,10.251
53,0.131049,1.7952,0.327333,-1870,9.745
54,0.146309,0.897599,0.345029,-1854,10.138
55,0.159773,0.897599,0.367043,-2144,9.874
56,0.167851,0.0,0.333345,-2176,10.126
57,0.175032,0.0,0.305808,-2209,9.881
58,0.178622,0.0,0.417353,-2289,10.159
59,0.182213,0.0,0.306446,-2305,9.96
60,0.187598,0.897599,0.380218,-2321,10.055
61,0.192984,0.0,0.354237,-2305,10.264
62,0.201062,1.7952,0.315078,-2273,9.781
63,0.211833,0.897599,0.315078,-2402,9.84
64,0.219014,0.897599,0.325239,-2337,10.0
65,0.227093,0.0,0.394968,-2466,10.151
66,0.236069,0.0,0.390422,-2531,10.03
67,0.236069,0.0,0.344125,-2579,9.736
68,0.237864,0.0,0.432872,-2531,10.092
69,0.238761,0.0,0.323892,-2531,10.028
70,0.238761,0.0,0.369492,-2499,10.173
71,0.238761,0.0,0.382248,-2450,9.826
72,0.238761,0.0,0.314187,-2450,10.151
73,0.238761,0.0,0.40832,-2370,9.898
74,0.238761,0.0,0.301899,-2305,9.992
75,0.238761,0.0,0.333364,-2321,9.966
76,0.238761,0.0,0.338671,-2241,10.205
77,0.238761,0.0,0.247834,-2241,9.732
