,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.0673199,0.0,0.0507901,80,14.657
1,-0.0673199,0.0,-0.0677934,96,5.561
2,-0.0673199,0.0,0.0468013,176,13.814
3,-0.0673199,0.0,-0.056704,96,5.847
4,-0.0673199,0.0,-0.005593,96,9.997
5,-0.0673199,0.0,0.0129014,176,10.197
6,-0.0673199,0.0,-0.0673542,176,9.887
7,-0.0673199,0.0,0.0559879,80,9.981
8,-0.0673199,0.0,-0.0653903,176,10.011
9,-0.0673199,0.0,0.00268707,80,9.884
10,-0.0673199,0.0,0.0152467,176,10.076
11,-0.0673199,0.0,-0.0491472,80,10.17
12,-0.0673199,0.0,0.0557608,176,9.856
13,-0.0673199,0.0,-0.0597039,192,9.958
14,-0.0673199,0.0,0.00954284,176,10.012
15,-0.0673199,0.0,0.0260494,96,10.082
16,-0.0673199,0.0,-0.0511837,96,9.874
17,-0.0673199,0.0,0.0611875,80,10.088
18,-0.0673199,0.0,-0.0607156,80,9.983
19,-0.0664223,0.0,0.0103076,176,9.905
20,-0.0646271,0.0,0.0180201,144,10.425
21,-0.0646271,0.0,-0.0324596,225,9.78
22,-0.0637295,0.0,0.0698684,225,9.853
23,-0.0610367,0.897599,-0.0483203,176,10.304
24,-0.0574463,0.897599,0.0884703,31,9.642
25,-0.0439823,0.897599,0.0640318,160,10.287
26,-0.0323136,0.897599,0.0993338,-33,9.785
27,-0.0287232,0.897599,-0.00822427,-49,9.894
28,-0.0143616,1.7952,0.0065893,-146,10.098
29,0.0251328,2.6928,0.0065893,-114,10.141
30,0.0493679,2.6928,0.0194125,-307,10.13
31,0.0538559,1.7952,0.136639,-388,9.663
32,0.0960431,1.7952,0.121134,-1000,9.872
33,0.114893,1.7952,0.0943799,-1226,10.234
34,0.118483,0.897599,0.13888,-1145,9.883
35,0.140025,0.897599,0.257429,-1612,10.383
36,0.140025,0.0,0.18711,-1757,9.847
37,0.143616,0.0,0.283214,-1725,10.023
38,0.142718,0.0,0.214777,-1918,9.77
39,0.142718,0.0,0.268863,-1822,10.084
