q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.110405,0,-0.0543977,219,9.81
-0.110405,0,-0.0570456,106,2.049
-0.110405,0,-0.0555283,106,9.952
-0.110405,0,-0.0560807,171,10.749
-0.110405,0,-0.054256,171,9.268
-0.110405,0,-0.0538913,106,9.937
-0.110405,0,-0.0557583,106,10.386
-0.110405,0,-0.0552275,106,9.897
-0.110405,0,-0.0583441,171,9.737
-0.110405,0,-0.0567059,171,10.105
-0.110405,0,-0.0556159,106,10.21
-0.110405,0,-0.0582369,106,9.778
-0.110405,0,-0.0576814,106,9.834
-0.110405,0,-0.0597494,90,10.151
-0.110405,0,-0.0568993,171,10.005
-0.110405,0,-0.0573439,90,9.939
-0.110405,0,-0.0593978,171,9.937
-0.110405,0,-0.0568934,219,10.147
-0.110405,0,-0.0562536,106,9.928
-0.110405,0,-0.0541454,106,10.628
-0.110405,0,-0.0527782,171,9.481
-0.110405,0,-0.0545282,106,9.901
-0.110405,0,-0.0512602,106,10.103
-0.110405,0,-0.049879,106,9.857
-0.110405,0,-0.0472276,74,9.967
-0.110405,0,-0.0474012,106,10.026
-0.110405,0,-0.046917,171,9.978
-0.110405,0,-0.0419455,106,10.027
-0.110405,0,-0.0365348,219,9.976
-0.110405,0,-0.0291215,74,10.036
-0.110405,0,-0.0249294,106,10.176
-0.110405,0,-0.0239708,90,9.885
-0.109507,0,-0.0179928,74,9.824
-0.108609,0.897599,-0.00915958,171,10.067
-0.105019,0.897599,-0.0083614,90,10.15
-0.100531,0.897599,0.00138738,74,10.114
-0.0870671,0.897599,0.0106425,-23,9.794
-0.0861695,0.897599,0.00873697,106,10.281
-0.0664223,0.897599,0.00367882,90,9.718
-0.0637295,1.7952,0.00367882,-71,9.925
-0.0511631,0.897599,0.00977754,-39,9.882
-0.0368016,1.7952,0.0133339,-55,10.184
-0.0107712,1.7952,0.0133339,-152,9.963
-0.00807839,0.897599,0.0277905,-87,10.105
0.0197472,0.897599,0.0277905,-168,9.846
0.0215424,1.7952,0.0277905,-264,10.019
0.0475727,0.897599,0.0277905,-248,9.918
0.0601391,1.7952,0.0307271,-248,9.983
0.0628319,1.7952,0.0370557,-313,10.087
0.0736031,0.897599,0.0499061,-280,9.949
0.0834767,0.897599,0.0568397,-474,10.012
0.0978383,0.897599,0.0516234,-474,10.269
0.0987359,0.897599,0.0502752,-345,9.722
0.104121,0.897599,0.0525832,-345,10.031
0.1122,0,0.0607455,-409,10.47
0.1122,0.897599,0.0616218,-442,9.584
0.114893,0.897599,0.0529021,-442,10.019
0.121176,0,0.0673461,-377,9.944
0.121176,0,0.0714173,-474,9.937
0.128357,0,0.0646833,-474,10.218
0.128357,0.897599,0.0593448,-345,9.848
0.140025,0.897599,0.0636164,-345,10.148
0.140923,0.897599,0.0784866,-361,9.862
0.148104,0.897599,0.0773469,-474,10.033
0.156182,0.897599,0.0796972,-506,9.888
0.164261,0.897599,0.0825209,-474,10.367
0.180417,0.897599,0.081089,-538,9.691
0.181315,0.897599,0.0831982,-538,10.062
0.190291,0.897599,0.0832152,-554,9.825
0.197472,0.897599,0.0824783,-571,10.128
0.204653,0.897599,0.0838067,-571,9.958
0.211833,0.897599,0.0829244,-603,10.149
0.217219,0,0.0823676,-603,9.864
0.220809,0.897599,0.0863692,-603,10.135
0.223502,0,0.0890991,-619,9.923
0.225297,0.897599,0.0873407,-571,10.127
0.227093,0,0.0821248,-635,9.869
0.227093,0,0.085362,-571,10.12
0.227093,0,0.0788154,-667,9.929
0.22799,0,0.0747729,-571,10.155
0.22799,0,0.0812722,-538,9.918
0.22799,0,0.078588,-522,10
0.22799,0,0.0817059,-571,9.85
0.22799,0,0.0788882,-538,10.076
0.228888,0,0.0807149,-538,9.828
0.229785,0,0.0806494,-538,10.11
0.230683,0,0.0816546,-571,10.12
0.231581,0,0.0816679,-538,9.949
0.233376,0,0.0805282,-554,9.85
0.237864,0.897599,0.0794713,-522,10.494
0.237864,0,0.0777818,-522,9.874
0.239659,0,0.0865876,-538,10.245
0.241454,0,0.0815588,-635,9.493
0.242352,0,0.0750542,-538,10.006
0.243249,0,0.0809586,-506,9.859
0.244147,0,0.07947,-571,10.3
0.245044,0.897599,0.0831331,-522,9.794
0.245942,0,0.0826382,-587,10.226
