q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.117585,0,-0.0345492,155,8.769
-0.117585,0,-0.0354067,155,7.93
-0.117585,0,-0.0351402,155,9.961
-0.117585,0,-0.0347558,155,10.154
-0.117585,0,-0.0356307,300,9.2
-0.117585,0,-0.0357061,138,10.117
-0.117585,0,-0.0377108,251,9.882
-0.117585,0,-0.0368516,251,10.416
-0.117585,0,-0.0373215,138,9.776
-0.117585,0,-0.0334479,155,10.345
-0.117585,0,-0.0334924,155,9.897
-0.117585,0,-0.0365163,251,9.84
-0.117585,0,-0.035623,283,9.772
-0.117585,0,-0.0369231,251,9.985
-0.117585,0,-0.0327517,171,10.105
-0.117585,0,-0.036109,155,9.905
-0.117585,0,-0.035719,300,9.963
-0.117585,0,-0.035131,171,10.168
-0.117585,0,-0.0357117,283,10.031
-0.117585,0,-0.0299303,155,9.875
-0.117585,0,-0.0296126,122,10.002
-0.117585,0,-0.0283273,219,10.283
-0.117585,0,-0.0262489,283,9.733
-0.116688,0,-0.0243636,267,10.121
-0.113995,0,-0.0216524,203,10.019
-0.113995,0,-0.021739,235,9.84
-0.107712,0,-0.0204395,203,9.982
-0.107712,0.897599,-0.0200944,251,10.114
-0.101429,0.897599,-0.0121816,283,9.722
-0.0843743,0.897599,-0.00245022,203,10.344
-0.0825791,1.7952,0.00291537,122,9.653
-0.0709103,1.7952,0.00291537,-23,10.089
-0.0448799,0.897599,0.00616368,42,10.054
-0.0412895,1.7952,0.00616368,-119,10.124
-0.026928,1.7952,0.0248163,-152,9.82
0.0017952,1.7952,0.0249413,-87,10.087
0.00628319,1.7952,0.0283411,-297,10.002
0.031416,1.7952,0.0283411,-216,10.008
0.0341088,1.7952,0.0333033,-361,9.776
0.0484703,0.897599,0.0333033,-313,10.216
0.0583439,0.897599,0.049413,-377,9.974
0.0762959,0.897599,0.0474593,-425,10.269
0.0852719,0.897599,0.0438127,-232,9.742
0.0870671,0.897599,0.0452632,-280,10.01
0.102326,0.897599,0.0515408,-377,10.488
0.108609,0,0.0521278,-345,9.525
0.114893,0.897599,0.053638,-442,9.979
0.114893,0.897599,0.0491506,-377,10.116
0.120278,0,0.0456172,-280,9.868
0.124766,0.897599,0.0648512,-474,10.053
0.127459,0,0.0496574,-442,9.948
0.131049,0,0.0615579,-313,10.038
0.132845,0,0.0593669,-474,9.861
0.13464,0,0.054586,-377,10.285
0.140025,0,0.060191,-345,9.68
0.140025,0.897599,0.0578871,-409,10.232
0.143616,0.897599,0.0628419,-361,9.885
0.147206,0.897599,0.0711236,-409,9.946
0.149899,0,0.0748804,-474,10.003
0.153489,0.897599,0.0739961,-474,10.045
0.156182,0,0.0636513,-506,9.993
0.158875,0,0.0725215,-329,10.04
0.162465,0,0.0700747,-506,9.918
0.165158,0,0.0598216,-409,10.316
0.168749,0,0.0700862,-474,9.615
0.172339,0.897599,0.0681928,-377,10.243
0.176827,0,0.066396,-409,9.939
0.186701,0,0.0635468,-377,9.972
0.186701,0,0.0765001,-538,9.881
0.192086,0,0.0633565,-393,10.173
0.196574,0,0.063024,-442,10.069
0.204653,0,0.0667947,-442,9.83
0.204653,0.897599,0.0647936,-442,9.875
0.207345,0,0.0626818,-474,10.234
0.210038,0,0.0726225,-474,12.292
0.210038,0,0.0571878,-635,8.017
0.210038,0,0.0454813,-538,9.781
0.210038,0,0.0562748,-522,9.941
0.210038,0,0.0572212,-506,9.963
0.210038,0,0.0575876,-538,10.128
0.210038,0,0.0518058,-458,9.89
0.210038,0,0.0576236,-538,10.633
0.210038,0,0.05911,-506,9.244
0.210038,0,0.0543951,-474,11.619
0.210038,0,0.0532888,-490,8.319
0.210038,0,0.0500145,-442,10.031
0.210038,0,0.0563706,-506,9.977
0.210038,0,0.0608343,-442,10.086
0.210038,0,0.056435,-474,9.966
0.210038,0,0.0527312,-474,10.089
0.210038,0,0.0506384,-442,9.907
0.210038,0,0.0495232,-490,10.074
0.210038,0,0.0450081,-474,10.011
0.210038,0,0.0394878,-474,10.007
0.210038,0,0.0356791,-506,9.956
0.210038,0,0.035649,-393,10.045
0.210038,0,0.0368008,-474,9.982
0.210038,0,0.0411455,-474,10.097
0.210038,0,0.0408479,-458,9.826
0.210038,0,0.0399199,-458,10.131
0.210038,0,0.0385628,-425,9.825
0.210038,0,0.0388924,-474,10.265
0.210038,0,0.0392621,-442,9.764
0.210038,0,0.0351213,-474,10.191
0.210038,0,0.0361035,-474,9.799
0.210038,0,0.0345256,-474,10.149
0.210038,0,0.0365799,-474,10.074
0.210038,0,0.0387155,-474,10.016
0.210038,0,0.0375102,-425,9.948
0.210038,0,0.0388404,-458,10.079
0.210038,0,0.0369984,-393,9.765
0.210038,0,0.0384235,-425,10.037
0.210038,0,0.0416246,-506,9.928
0.210038,0,0.038247,-409,10.448
0.210038,0,0.0415888,-458,9.713
0.210038,0,0.0407826,-458,10.088
0.210038,0,0.0381783,-458,10.044
0.210038,0,0.0409555,-425,9.84
0.210038,0,0.0395179,-506,10.529
0.210038,0,0.0409069,-538,9.456
0.210038,0,0.0418519,-474,9.943
0.210038,0,0.0408163,-458,10.046
0.210038,0,0.0430499,-458,10.012
0.210038,0,0.0427093,-506,10.014
0.210038,0,0.0408976,-506,10.054
0.210038,0,0.0418591,-425,9.943
0.210038,0,0.0394209,-522,9.988
0.210038,0,0.0421624,-506,10.204
0.210038,0,0.0384271,-474,9.711
0.210038,0,0.041193,-442,10.109
0.210038,0,0.0405184,-458,9.861
0.210038,0,0.0428926,-409,10.456
0.210038,0,0.0437189,-458,9.884
0.210038,0,0.0412619,-393,9.818
0.210038,0,0.0418181,-442,9.884
0.210038,0,0.0398405,-442,10.201
0.210038,0,0.0391158,-458,9.725
0.210038,0,0.0406423,-393,10.139
0.210038,0,0.0371643,-538,10.101
0.210038,0,0.0380057,-425,9.802
0.210038,0,0.0392642,-442,10.042
0.210038,0,0.0413163,-506,10.205
0.210038,0,0.0436095,-458,9.945
0.210038,0,0.0433655,-474,10.002
0.210038,0,0.044668,-425,9.829
0.210038,0,0.0432696,-442,10.131
0.210038,0,0.043344,-425,9.867
0.210038,0,0.0410739,-506,10.369
0.210038,0,0.0385715,-425,9.736
0.210038,0,0.0408541,-458,9.896
0.210038,0,0.0433753,-409,10.004
