q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.105019,0,-0.0541321,171,10.818
-0.105019,0,-0.0604571,106,7.076
-0.105019,0,-0.0561928,106,10.711
-0.105019,0,-0.0598906,106,10.096
-0.105019,0,-0.0601108,106,9.19
-0.105019,0,-0.0590686,90,9.958
-0.105019,0,-0.063913,106,10.086
-0.105019,0,-0.0622139,106,9.884
-0.105019,0,-0.0608867,187,9.975
-0.105019,0,-0.0622271,171,10.107
-0.105917,0,-0.0599543,187,10.12
-0.105917,0,-0.0603307,106,9.976
-0.105917,0,-0.0576654,74,10.449
-0.105917,0,-0.0587343,106,9.368
-0.105917,0,-0.0585105,74,10.039
-0.105917,0,-0.0584957,106,9.957
-0.105917,0,-0.0635892,203,10.163
-0.105917,0,-0.0622855,74,9.841
-0.105917,0,-0.0615321,74,10.015
-0.105917,0,-0.0625754,171,9.987
-0.105917,0,-0.0596682,187,10.263
-0.105917,0,-0.0586759,171,9.722
-0.105917,0,-0.0563108,90,10.106
-0.105917,0,-0.0561409,171,9.887
-0.105917,0,-0.0528402,235,10.209
-0.105917,0,-0.050131,187,9.887
-0.105917,0,-0.048549,171,9.951
-0.105917,0,-0.0468824,171,10.014
-0.105917,0,-0.0416813,106,10.057
-0.105917,0,-0.0361661,90,9.823
-0.105917,0,-0.0264204,74,10.198
-0.105917,0,-0.0228482,203,9.873
-0.105917,0,-0.0189687,90,10.04
-0.105019,0,-0.015467,171,9.907
-0.104121,0,-0.00527952,187,10.002
-0.101429,0.897599,-0.00186771,74,9.997
-0.0960431,0.897599,-0.002575,187,10.09
-0.0888623,0.897599,0.00576884,219,9.939
-0.0700127,0.897599,0.0080406,-39,10.065
-0.0691151,0.897599,0.0181978,74,9.935
-0.0430847,1.7952,0.0181978,-71,10.022
-0.040392,1.7952,0.0232528,-87,9.887
-0.0251328,1.7952,0.0293069,-55,10.267
-0.00718079,1.7952,0.0357228,-184,9.79
0.0215424,0.897599,0.0359385,-264,10.402
0.0242352,1.7952,0.0520048,-248,9.671
0.0394943,0.897599,0.0493395,-264,10.173
0.0556511,1.7952,0.0337121,-280,9.984
0.0700127,0.897599,0.0337121,-361,9.884
0.0924527,0.897599,0.0498967,-425,10.721
0.101429,0.897599,0.0496775,-409,9.296
0.102326,0,0.0454705,-377,9.923
0.113097,0,0.0560599,-442,10.111
0.113097,0,0.0426941,-442,9.775
0.117585,0,0.0466364,-345,10.369
0.117585,0,0.0489126,-345,9.769
0.117585,0,0.0424138,-393,9.959
0.117585,0,0.0433693,-377,10.161
0.117585,0,0.0498292,-377,9.962
0.117585,0,0.052919,-345,9.919
0.118483,0,0.0555065,-377,10.355
0.118483,0,0.056316,-345,9.809
0.120278,0,0.0595079,-345,9.933
0.120278,0.897599,0.0566357,-345,9.861
0.122073,0.897599,0.0589775,-345,9.949
0.124766,0,0.0732524,-345,10.089
0.128357,0,0.0726432,-442,10.104
0.136435,0,0.0662654,-474,9.802
0.141821,0,0.061897,-313,10.202
0.148104,0.897599,0.0660646,-345,9.923
0.155285,0.897599,0.064974,-361,10.09
0.15708,0.897599,0.072107,-458,9.802
