q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.104121,0,-0.0312624,251,13.346
-0.104121,0,-0.0333097,251,6.74
-0.104121,0,-0.0345815,138,14.427
-0.104121,0,-0.0333166,235,6.263
-0.104121,0,-0.0299468,122,8.962
-0.104121,0,-0.0345558,203,10.03
-0.104121,0,-0.0390333,203,10.024
-0.104121,0,-0.0364075,203,10.157
-0.104121,0,-0.0328439,251,9.749
-0.104121,0,-0.0304403,251,10.234
-0.104121,0,-0.0346984,138,10.176
-0.104121,0,-0.0347597,122,9.603
-0.104121,0,-0.0345987,203,10.693
-0.104121,0,-0.0341647,203,9.42
-0.104121,0,-0.0329999,251,10.045
-0.104121,0,-0.0357429,138,9.964
-0.104121,0,-0.0369048,203,9.889
-0.104121,0,-0.0356922,251,10.105
-0.104121,0,-0.0373127,235,9.975
-0.104121,0,-0.0346422,251,10.03
-0.104121,0,-0.0371128,251,10.224
-0.104121,0,-0.0354669,138,9.82
-0.104121,0,-0.0360963,138,9.933
-0.104121,0,-0.0357512,267,10.004
-0.104121,0,-0.0352064,138,9.976
-0.104121,0,-0.0357257,203,10.051
-0.104121,0,-0.0339572,251,9.91
-0.104121,0,-0.0309735,251,10.02
-0.104121,0,-0.0271542,203,9.974
-0.104121,0,-0.0240445,235,10.015
-0.104121,0,-0.0255846,267,10.116
-0.104121,0,-0.0225775,122,9.864
-0.102326,0,-0.0216494,106,9.941
-0.101429,0.897599,-0.0212875,122,10.291
-0.0987359,0,-0.0209139,122,9.777
-0.0960431,0,-0.0158102,171,10.056
-0.0924527,0,-0.00990151,42,10.068
-0.0888623,0,-0.0176373,251,10.131
-0.0771935,0.897599,-0.0193786,251,9.731
-0.0771935,0.897599,-0.0101154,219,10.01
-0.0637295,0.897599,-0.0133518,171,11.37
-0.0529583,0.897599,0.0017644,42,9.604
-0.0502655,0.897599,0.0034524,42,9.271
-0.0412895,0.897599,0.00425383,-23,9.938
-0.031416,0.897599,0.00618208,-55,9.738
-0.0143616,0.897599,0.00965752,-55,10.213
-0.0125664,0.897599,0.0100945,-55,9.914
0.0035904,0.897599,0.0205,-103,10.572
0.00628319,0.897599,0.0222239,-152,9.438
0.0143616,0.897599,0.0261703,-119,9.978
0.0233376,0.897599,0.0274408,-216,10.095
0.0323136,0.897599,0.0349703,-184,10.006
0.0484703,0.897599,0.0359565,-184,9.883
0.0592415,0.897599,0.0366111,-264,10.071
0.0601391,0.897599,0.0415819,-297,9.89
0.0691151,0.897599,0.0403088,-232,10.011
0.0780911,0.897599,0.0469053,-329,9.941
0.0870671,0.897599,0.0482152,-329,10.144
0.0951455,0.897599,0.050879,-377,9.85
0.103224,0.897599,0.0551345,-361,10.438
0.111302,0,0.0570908,-393,9.56
0.125664,0.897599,0.0605428,-442,10.351
0.132845,0.897599,0.0533322,-377,9.82
0.133742,0,0.0603223,-280,9.923
0.140025,0,0.0723057,-474,9.872
0.145411,0.897599,0.0569742,-490,10.206
0.150797,0,0.0527497,-313,9.884
0.156182,0.897599,0.0584643,-377,10.134
0.161568,0,0.0661969,-506,9.886
0.166953,0.897599,0.0633298,-409,10.057
0.175032,0,0.069318,-538,9.946
0.175032,0,0.0674062,-297,10.155
0.17952,0,0.0700688,-554,9.792
0.18311,0.897599,0.0601205,-442,10.126
0.186701,0,0.0690801,-442,9.932
0.192984,0,0.0721017,-442,10.472
0.192984,0,0.0728892,-603,9.64
0.194779,0,0.0689441,-425,10.131
0.197472,0,0.0710185,-442,9.711
0.199267,0,0.0715627,-474,10.218
0.20196,0,0.0712429,-442,9.744
0.204653,0.897599,0.0727509,-474,10.007
0.208243,0,0.0739067,-474,10.226
0.210936,0,0.0773419,-474,9.949
0.213629,0,0.0766172,-603,10.626
0.217219,0,0.0707802,-522,9.314
0.219912,0.897599,0.0746882,-506,10.003
0.222605,0,0.0749845,-490,10.129
0.225297,0,0.0847794,-522,9.687
0.22799,0,0.0794055,-603,10.054
0.229785,0.897599,0.0737257,-538,9.998
0.232478,0,0.076387,-522,10.532
0.234273,0,0.0857846,-522,9.539
