q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.215424,0,-0.0838094,348,13.361
-0.215424,0,-0.0855897,300,2.123
-0.215424,0,-0.0795558,332,10.068
-0.215424,0,-0.0824049,364,10.843
-0.215424,0,-0.0849672,348,9.323
-0.215424,0,-0.0850141,300,10.13
-0.215424,0,-0.0856968,364,9.641
-0.215424,0,-0.0846638,380,9.934
-0.215424,0,-0.0846765,283,10.055
-0.215424,0,-0.0875781,332,10.015
-0.215424,0,-0.0836049,380,10.346
-0.215424,0,-0.0856102,429,9.952
-0.215424,0,-0.0844187,348,10.423
-0.215424,0,-0.0836545,380,9.254
-0.215424,0,-0.0827701,300,9.987
-0.215424,0,-0.0812357,300,10.017
-0.215424,0,-0.0797731,300,10.084
-0.215424,0,-0.0798347,300,9.912
-0.215424,0,-0.0803334,364,9.982
-0.215424,0,-0.0809527,348,10.092
-0.215424,0,-0.0832654,300,10.003
-0.215424,0,-0.0863241,300,9.891
-0.215424,0,-0.0894153,300,10.002
-0.215424,0,-0.0865839,332,10.045
-0.215424,0,-0.0866048,364,10.151
-0.215424,0,-0.0858038,300,9.794
-0.215424,0,-0.0846505,251,10.004
-0.215424,0,-0.0815124,380,10.058
-0.215424,0,-0.0787634,316,9.939
-0.215424,0,-0.0753066,364,9.944
-0.215424,0,-0.0639872,348,10.051
-0.215424,0,-0.0512806,316,10.046
-0.215424,0.897599,-0.0396513,364,10.044
-0.214526,0,-0.0315965,332,9.861
-0.212731,0.897599,-0.0172809,332,10.089
-0.208243,0.897599,-0.00770413,235,9.88
-0.200165,0.897599,-0.0093243,364,10.027
-0.187598,1.7952,-0.00520397,203,10.004
-0.170544,1.7952,0.00328662,235,9.952
-0.149001,2.6928,0.0056318,171,10.032
-0.0996335,2.6928,0.0181255,42,10.038
-0.0682175,3.5904,0.0245421,58,9.897
-0.0547535,3.5904,0.0245421,-152,10.25
-0.0296208,3.5904,0.0245421,-280,9.844
0.000897599,2.6928,0.0250206,-490,10.16
0.0538559,1.7952,0.0627219,-474,9.919
0.0601391,2.6928,0.0666207,-587,9.875
0.0861695,1.7952,0.0618621,-474,10.654
0.113097,1.7952,0.0515131,-474,9.364
0.133742,1.7952,0.0708905,-667,10.816
0.164261,1.7952,0.0661281,-603,9.388
0.166953,0.897599,0.073184,-667,9.768
0.176827,0,0.0833172,-732,10.266
0.181315,0,0.0725566,-764,9.766
0.182213,0,0.0270096,-667,10.097
0.182213,0,0.0345463,-571,10.019
