q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.0960431,0,-0.037192,90,18.659
-0.0960431,0,-0.037192,90,0.125
-0.0960431,0,-0.0364935,90,5.585
-0.0960431,0,-0.0364366,90,8.796
-0.0960431,0,-0.03296,74,10.685
-0.0960431,0,-0.0323185,90,10.017
-0.0960431,0,-0.0348647,187,9.305
-0.0960431,0,-0.0353514,90,9.98
-0.0960431,0,-0.0314971,90,10.216
-0.0960431,0,-0.031039,106,9.773
-0.0960431,0,-0.0309393,106,10.058
-0.0960431,0,-0.0362378,90,9.942
-0.0960431,0,-0.0361247,90,10.494
-0.0960431,0,-0.0341916,235,9.645
-0.0960431,0,-0.0353477,187,9.903
-0.0960431,0,-0.0343825,187,10.027
-0.0960431,0,-0.0372072,74,10.046
-0.0960431,0,-0.0364107,203,9.897
-0.0960431,0,-0.035942,90,10.121
-0.0960431,0,-0.0400052,203,9.948
-0.0960431,0,-0.041437,235,10.138
-0.0960431,0,-0.0439416,203,9.863
-0.0960431,0,-0.0418034,203,10.054
-0.0960431,0,-0.0424509,90,9.882
-0.0960431,0,-0.0462098,203,10.105
-0.0960431,0,-0.0453417,106,10.015
-0.0960431,0,-0.0461419,90,9.898
-0.0960431,0,-0.0425669,171,9.966
-0.0960431,0,-0.0398625,203,10.151
-0.0960431,0,-0.0398576,203,9.87
-0.0960431,0,-0.035547,203,10.265
-0.0960431,0,-0.0341404,106,9.759
-0.0960431,0,-0.0268723,90,10.033
-0.0960431,0,-0.022978,203,9.925
-0.0960431,0,-0.0217959,171,10.087
-0.0951455,0,-0.0181882,187,9.866
-0.0933503,0.897599,-0.0159831,203,10.137
-0.0906575,0.897599,-0.0115123,90,9.944
-0.0861695,0,-0.0122598,74,9.919
-0.0816815,0,0.00440513,10,9.921
-0.0691151,0.897599,-0.00597459,10,10.062
-0.0682175,1.7952,-0.011619,219,10.023
-0.0502655,0.897599,0.00477643,106,10.272
-0.040392,0.897599,0.0162713,-23,9.659
-0.031416,0.897599,0.00777899,-135,10.321
-0.0215424,0.897599,0.00483023,-87,9.885
-0.0206448,0.897599,0.0112551,-55,9.842
-0.00628319,0.897599,0.0108219,-55,10.384
-0.00538559,0.897599,0.0111703,-200,9.648
0.000897599,0,0.0100539,-103,10.866
0.00448799,0,0.0171021,-184,9.33
0.00628319,0.897599,0.00533799,-184,9.697
0.00807839,0,0.00306223,-23,10.226
0.00807839,0,0.00485741,-39,9.912
0.00807839,0,-2.11175e-05,-216,10.084
0.00807839,0,0.00365589,-152,10.208
0.00807839,0,0.00873966,-23,9.931
0.00807839,0,0.0135551,-39,9.792
0.00807839,0,0.0140375,-87,10.101
0.00897599,0,0.014523,-152,10.014
0.00987359,0,0.0199578,-87,10.057
0.0116688,0,0.0210763,-87,9.788
0.0152592,0.897599,0.0235166,-87,10.068
0.0188496,0.897599,0.0209867,-55,9.885
0.0251328,0.897599,0.0332325,-55,10.173
0.0323136,1.7952,0.0409488,-216,9.987
0.0412895,1.7952,0.0400842,-184,9.87
0.0520607,1.7952,0.0517766,-200,9.985
0.0709103,0.897599,0.0604558,-377,10.221
0.0736031,1.7952,0.0602334,-361,10.104
0.0852719,1.7952,0.0558773,-409,9.877
0.0969407,0.897599,0.0521782,-313,9.762
0.108609,0.897599,0.0682742,-474,10.207
0.120278,0.897599,0.0587627,-442,9.819
0.140025,0.897599,0.0591937,-409,10.308
0.140923,0.897599,0.0646246,-393,9.669
0.150797,0.897599,0.0638506,-425,10.143
0.158875,0.897599,0.0649706,-506,9.892
0.166953,0.897599,0.0653871,-538,10.09
0.172339,0,0.0679179,-506,9.909
0.175929,0,0.0725794,-538,9.983
0.177725,0,0.0629872,-587,10.247
0.17952,0,0.0603895,-442,10.2
0.180417,0,0.0655408,-442,9.63
0.180417,0,0.0654728,-442,10.697
0.180417,0,0.0700631,-425,9.316
0.180417,0,0.0691954,-361,9.988
0.181315,0,0.0732265,-442,10.082
0.18311,0.897599,0.0692687,-442,9.932
0.185803,0,0.0677662,-442,9.888
0.192086,0,0.0779962,-458,10.412
0.192086,0,0.0718809,-522,9.624
0.199267,0,0.0662484,-409,10.382
0.199267,0,0.0681894,-425,9.615
0.206448,0,0.0684938,-409,10.4
0.210038,0,0.0699531,-442,9.777
0.213629,0,0.067507,-506,10.185
0.213629,0,0.0700432,-490,9.679
0.216321,0,0.0694469,-506,10.887
0.219912,0.897599,0.0683806,-490,9.052
0.223502,0,0.0669228,-506,10.382
0.223502,0,0.0656417,-506,9.7
0.223502,0,0.0484778,-635,10.085
0.223502,0,0.0398512,-571,9.921
0.223502,0,0.0438326,-506,10.271
0.223502,0,0.0475221,-522,9.722
0.223502,0,0.0421181,-538,10.35
0.223502,0,0.0403311,-538,9.708
0.223502,0,0.0433938,-538,10.169
0.223502,0,0.0415283,-538,10.168
0.223502,0,0.0394881,-538,9.821
0.223502,0,0.0305166,-474,9.793
0.223502,0,0.026964,-506,10.216
0.223502,0,0.0303525,-506,9.959
0.222605,0,0.0295298,-490,9.987
