,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.206448,0.0,-0.00655981,109,16.151
1,-0.20555,0.0,-0.00740531,222,2.059
2,-0.20555,0.0,-0.0124091,93,10.488
3,-0.20555,0.0,-0.0248872,125,9.182
4,-0.20555,0.0,-0.0128578,125,12.495
5,-0.203755,0.897599,-0.0141042,141,7.549
6,-0.203755,0.0,-0.0229605,141,9.935
7,-0.203755,0.0,-0.00344003,270,10.017
8,-0.202857,0.0,-0.0240084,77,10.354
9,-0.202857,0.0,-0.0167381,238,10.053
10,-0.202857,0.0,-0.0121316,254,9.678
11,-0.202857,0.0,-0.0207168,238,9.914
12,-0.202857,0.0,-0.0116387,270,10.416
13,-0.20196,0.0,-0.0262495,270,9.884
14,-0.20196,0.0,-0.0187315,318,9.843
15,-0.20196,0.897599,-0.0294419,350,10.585
16,-0.201062,0.0,-0.024329,141,9.426
17,-0.201062,0.0,-0.0149385,238,9.818
18,-0.201062,0.0,-0.0280689,109,10.014
19,-0.201062,0.0,-0.0160241,254,9.993
20,-0.201062,0.0,-0.0227352,270,10.412
21,-0.201062,0.0,-0.0244556,109,9.664
22,-0.201062,0.0,-0.0121111,141,9.956
23,-0.201062,0.0,-0.0240493,254,9.989
24,-0.201062,0.0,-0.0109182,109,10.073
25,-0.201062,0.0,-0.012469,238,9.9
26,-0.201062,0.0,-0.0206953,238,10.69
27,-0.201062,0.0,-0.00792485,238,9.358
28,-0.201062,0.897599,-0.0214344,125,10.048
29,-0.200165,0.0,-0.0106287,270,9.921
30,-0.199267,0.897599,-0.00731509,254,10.495
31,-0.197472,0.0,-0.0138956,141,9.498
32,-0.194779,0.0,0.00211723,205,10.145
33,-0.190291,0.897599,-0.000284447,189,9.795
34,-0.184008,0.897599,0.000295398,254,10.008
35,-0.175032,0.897599,-0.0100004,238,10.0
36,-0.164261,0.897599,0.0113636,173,9.992
37,-0.149001,1.7952,0.0075998,141,9.988
38,-0.133742,1.7952,0.03053,77,10.016
39,-0.114893,2.6928,0.038359,12,10.041
40,-0.0924527,1.7952,0.0470119,-117,9.993
41,-0.0673199,2.6928,0.0690308,-214,9.96
42,-0.0430847,2.6928,0.0861051,-375,10.023
43,-0.0161568,2.6928,0.0886803,-407,9.996
44,0.00807839,1.7952,0.0865037,-649,9.977
45,0.0323136,2.6928,0.106183,-794,10.082
46,0.0529583,1.7952,0.103165,-794,9.927
47,0.0709103,0.897599,0.0983653,-810,10.021
48,0.0852719,0.897599,0.125195,-890,9.975
49,0.0960431,0.897599,0.117266,-826,10.012
50,0.103224,0.0,0.109135,-794,10.099
51,0.109507,0.0,0.103858,-745,9.832
52,0.114893,0.897599,0.0978616,-649,10.211
53,0.129254,0.897599,0.0806705,-407,9.997
54,0.140923,0.897599,0.0773066,-197,9.902
55,0.142718,1.7952,0.0773066,-246,9.94
56,0.171441,1.7952,0.0741884,-278,10.006
57,0.174134,1.7952,0.065227,-230,10.02
58,0.191189,1.7952,0.0575488,-310,9.989
59,0.221707,1.7952,0.0622958,-552,9.962
60,0.235171,0.897599,0.0622958,-342,10.117
61,0.243249,0.897599,0.0784637,-439,10.313
62,0.244147,0.0,0.0876323,-697,10.016
63,0.245942,0.0,0.0475379,-713,10.188
64,0.243249,0.0,0.0483286,-665,9.725
65,0.243249,0.0,0.0412927,-504,9.891
66,0.243249,0.0,0.0334184,-471,9.87
67,0.243249,0.0,0.0441786,-439,10.123
68,0.243249,0.0,0.0297476,-375,9.888
69,0.243249,0.0,0.0325643,-310,10.006
70,0.243249,0.0,0.0317178,-310,10.05
71,0.243249,0.0,0.0183159,-214,10.057
72,0.243249,0.0,0.021516,-326,9.867
73,0.243249,0.0,0.00481679,-165,9.989
74,0.243249,-0.897599,0.0148834,-246,9.986
75,0.242352,0.0,0.0133322,-165,9.993
76,0.242352,-0.897599,0.00533047,-326,10.188
77,0.240556,0.0,0.0246486,-214,9.874
78,0.238761,0.0,0.00650706,-278,9.981
79,0.235171,0.0,0.0203308,-310,9.969
80,0.235171,0.0,0.0135907,-391,10.394
81,0.230683,0.0,0.00910163,-294,9.68
82,0.230683,0.0,0.0186243,-294,10.276
83,0.22799,0.0,0.00553627,-342,9.581
84,0.225297,0.0,0.0161524,-326,10.281
85,0.221707,0.0,0.0102653,-326,9.722
86,0.219014,-0.897599,0.0146295,-326,10.037
87,0.214526,-0.897599,0.0252643,-310,10.008
88,0.210936,-0.897599,0.00366472,-278,10.127
89,0.208243,-0.897599,0.0106358,-294,9.913
90,0.206448,0.0,0.00898766,-149,9.924
91,0.206448,0.0,0.00819407,-85,10.236
92,0.206448,0.0,0.0195365,-85,10.194
93,0.206448,0.0,0.00450275,-278,9.651
94,0.206448,0.0,0.0126916,-246,10.116
95,0.206448,0.0,0.0134377,-326,9.846
96,0.20555,0.0,0.00521121,-262,9.985
97,0.204653,-0.897599,0.018438,-310,10.045
98,0.204653,0.0,0.00156343,-326,10.406
99,0.202857,0.0,0.00905036,-342,9.479
100,0.201062,-0.897599,0.0197959,-246,10.968
101,0.198369,-0.897599,0.0155443,-310,9.151
102,0.195677,-0.897599,0.0207771,-294,9.894
103,0.192984,0.0,0.00405816,-262,10.05
104,0.192086,0.0,0.0118704,-214,10.094
105,0.191189,0.0,0.0139427,-262,9.956
106,0.191189,0.0,0.000824253,-165,10.054
107,0.191189,0.0,0.013166,-214,9.949
108,0.191189,0.0,0.0011741,-197,10.332
109,0.190291,0.0,0.0141896,-278,9.612
110,0.188496,-0.897599,0.0186166,-246,9.98
111,0.186701,0.0,0.0182401,-310,10.247
112,0.184905,-0.897599,0.0252957,-359,9.874
113,0.18311,0.0,0.0118773,-230,9.985
