,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.163363,0.0,-0.0345394,82,39.026
1,-0.163363,0.0,-0.0345394,82,0.117
2,-0.163363,0.0,-0.0345394,82,0.058
3,-0.163363,0.0,-0.03788,82,0.668
4,-0.163363,0.0,-0.0353906,66,9.855
5,-0.163363,0.0,-0.0333795,98,10.454
6,-0.163363,0.0,-0.0427641,66,10.07
7,-0.163363,0.0,-0.035677,34,9.528
8,-0.163363,0.0,-0.0389084,82,10.136
9,-0.163363,0.0,-0.0404754,34,9.933
10,-0.163363,0.0,-0.0336839,34,9.888
11,-0.163363,0.0,-0.0417625,66,10.075
12,-0.163363,0.0,-0.0352479,34,10.04
13,-0.163363,0.0,-0.0376221,66,9.967
14,-0.163363,0.0,-0.0392722,50,9.931
15,-0.163363,0.0,-0.033778,66,10.035
16,-0.163363,0.0,-0.0423714,66,9.954
17,-0.163363,0.0,-0.0366556,66,9.991
18,-0.163363,0.0,-0.0396961,66,10.322
19,-0.163363,0.0,-0.038932,66,9.719
20,-0.163363,0.0,-0.032495,82,10.494
21,-0.163363,0.0,-0.0418957,98,9.49
22,-0.163363,0.0,-0.0362931,66,9.967
23,-0.163363,0.0,-0.0382265,98,10.287
24,-0.163363,0.0,-0.0377639,98,9.928
25,-0.163363,0.0,-0.0311917,98,9.897
26,-0.163363,0.0,-0.038812,195,12.28
27,-0.163363,0.0,-0.0329401,98,8.058
28,-0.163363,0.0,-0.0333054,82,9.63
29,-0.163363,0.0,-0.0347381,114,10.133
30,-0.163363,0.0,-0.0274686,98,9.792
31,-0.163363,0.0,-0.0343581,195,10.213
32,-0.163363,0.0,-0.0293778,98,9.738
33,-0.163363,0.0,-0.030923,114,10.338
34,-0.163363,0.0,-0.0311851,98,9.904
35,-0.163363,0.0,-0.0252759,195,9.98
36,-0.163363,0.0,-0.0316029,147,9.872
37,-0.163363,0.0,-0.0243341,195,9.977
38,-0.163363,0.0,-0.0200187,195,9.983
39,-0.163363,0.0,-0.0210743,227,10.069
40,-0.163363,0.0,-0.0143778,130,9.93
41,-0.161568,0.0,-0.0239069,114,10.161
42,-0.161568,0.897599,-0.0161384,259,9.883
43,-0.15708,0.0,-0.0193057,195,10.146
44,-0.15708,0.897599,-0.0182702,259,9.722
45,-0.154387,0.0,-0.010279,82,10.23
46,-0.150797,0.0,-0.0145883,130,9.801
47,-0.147206,0.0,-0.0062882,50,10.025
48,-0.143616,0.897599,-0.00766543,179,9.962
49,-0.13464,0.897599,-0.00234808,34,10.182
50,-0.129254,0.0,0.0070905,130,9.94
51,-0.129254,0.897599,0.00821833,18,9.978
52,-0.123869,0.0,0.0142192,-95,9.883
53,-0.120278,0.0,0.0142245,-95,10.423
54,-0.11579,0.0,0.0206018,-95,9.613
55,-0.108609,0.897599,0.0294286,-192,10.617
56,-0.107712,0.897599,0.0260484,-111,9.369
57,-0.105019,0.0,0.041775,-160,10.106
58,-0.101429,0.0,0.04534,-305,9.949
59,-0.0969407,0.0,0.0432882,-289,10.033
60,-0.0969407,0.0,0.0530999,-192,9.921
61,-0.0942479,0.0,0.0504084,-240,10.023
62,-0.0906575,0.0,0.0544446,-369,10.191
63,-0.0870671,0.897599,0.0521943,-369,9.866
64,-0.0825791,0.897599,0.0573765,-256,9.91
65,-0.0736031,0.897599,0.0614105,-272,10.171
66,-0.0736031,0.0,0.0614105,-450,9.835
67,-0.0691151,0.0,0.0665108,-450,10.155
68,-0.0646271,0.0,0.0676831,-482,9.858
69,-0.0610367,0.0,0.0727654,-450,10.074
70,-0.0574463,0.0,0.078964,-450,9.877
71,-0.0511631,0.0,0.0752413,-498,10.142
72,-0.0511631,0.897599,0.084543,-514,9.91
73,-0.0484703,0.0,0.0869206,-530,10.042
74,-0.0457775,0.0,0.0887676,-579,9.962
75,-0.0439823,0.897599,0.0944024,-611,10.106
76,-0.0412895,0.0,0.0861635,-579,9.815
77,-0.0385968,0.0,0.0955639,-546,10.243
78,-0.035904,0.0,0.0935312,-659,9.841
79,-0.0332112,0.897599,0.0911319,-611,10.338
80,-0.0305184,0.0,0.09765,-579,9.591
81,-0.0242352,0.0,0.0936754,-643,10.27
82,-0.0215424,0.0,0.0968598,-691,9.926
83,-0.0215424,0.0,0.0992404,-675,10.031
84,-0.0188496,0.0,0.102488,-707,9.831
85,-0.0170544,0.897599,0.108593,-675,10.091
86,-0.0143616,0.897599,0.0984911,-675,9.982
87,-0.0116688,0.0,0.108158,-707,10.135
88,-0.00807839,0.897599,0.105402,-724,9.742
89,-0.00628319,0.0,0.105988,-707,9.986
90,-0.00448799,0.0,0.114956,-675,10.269
91,-0.0026928,0.0,0.109439,-740,9.904
92,-0.000897599,0.0,0.113617,-691,10.46
93,0.0026928,0.0,0.106581,-740,9.525
94,0.00538559,0.897599,0.111994,-707,9.847
95,0.00897599,0.0,0.116961,-707,10.045
96,0.013464,0.0,0.114139,-740,10.035
97,0.0170544,0.0,0.12552,-804,9.974
98,0.0206448,0.897599,0.116038,-740,9.977
99,0.0251328,0.897599,0.117429,-772,10.288
100,0.0287232,0.0,0.128825,-804,9.809
101,0.031416,0.0,0.124164,-836,10.009
102,0.0341088,0.0,0.128982,-836,9.911
103,0.0350064,0.0,0.131273,-820,10.033
104,0.0376992,0.0,0.126469,-836,9.972
105,0.0385968,0.0,0.132622,-804,10.124
106,0.0412895,0.897599,0.125387,-852,10.063
107,0.0457775,0.0,0.13068,-836,9.925
108,0.0457775,0.0,0.129037,-852,9.885
109,0.0475727,0.0,0.130086,-885,10.224
110,0.0502655,0.897599,0.13632,-820,9.846
111,0.0520607,0.0,0.124561,-869,9.922
112,0.0547535,0.0,0.135243,-836,10.211
113,0.0565487,0.0,0.130349,-869,9.963
114,0.0583439,0.0,0.126866,-836,9.914
115,0.0610367,0.897599,0.135868,-869,10.062
116,0.0628319,0.0,0.127108,-836,9.939
117,0.0655247,0.0,0.135657,-836,10.185
118,0.0673199,0.0,0.132905,-901,9.802
119,0.0691151,0.0,0.131926,-869,9.993
120,0.0718079,0.0,0.135582,-836,9.903
121,0.0771935,0.0,0.126644,-885,10.372
122,0.0771935,0.0,0.132333,-869,9.665
123,0.0798863,0.897599,0.131999,-836,10.074
124,0.0816815,0.0,0.13219,-901,10.066
125,0.0834767,0.0,0.143601,-901,9.954
126,0.0861695,0.0,0.133498,-965,10.023
127,0.0861695,0.0,0.136885,-933,10.725
128,0.0879647,0.0,0.135851,-901,9.158
129,0.0906575,0.0,0.133828,-901,10.208
130,0.0924527,0.0,0.139823,-869,9.958
131,0.0960431,0.897599,0.132069,-869,10.046
132,0.0987359,0.0,0.140924,-869,9.968
133,0.102326,0.0,0.139465,-852,9.818
134,0.105019,0.897599,0.139421,-933,10.029
