,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.226195,0.0,-0.0216557,-20,19.278
1,-0.227093,0.0,-0.00284095,-20,1.885
2,-0.22799,0.0,-0.0115184,-20,9.994
3,-0.22799,0.0,-0.00416913,-4,9.309
4,-0.22799,0.0,-0.00566402,-4,9.797
5,-0.22799,0.0,-0.018982,28,9.807
6,-0.22799,0.0,-0.011936,77,10.113
7,-0.22799,0.0,-0.0198344,189,10.109
8,-0.22799,0.0,-0.0234009,109,10.042
9,-0.22799,0.0,-0.0115779,109,10.151
10,-0.22799,0.0,-0.0241746,93,9.795
11,-0.22799,0.0,-0.0132484,109,9.794
12,-0.22799,0.0,-0.0135977,189,10.244
13,-0.22799,0.0,-0.0213751,109,9.802
14,-0.22799,0.0,-0.00708538,77,10.308
15,-0.22799,0.0,-0.0224986,77,9.64
16,-0.22799,0.0,-0.0133506,77,10.662
17,-0.22799,0.0,-0.0173325,77,9.449
18,-0.22799,0.0,-0.0163433,189,10.036
19,-0.22799,0.0,-0.00299004,60,10.047
20,-0.22799,0.0,-0.0192704,77,10.077
21,-0.22799,0.0,-0.00572977,109,9.732
22,-0.22799,0.0,-0.00709857,77,10.255
23,-0.22799,0.0,-0.0135415,109,9.737
24,-0.22799,0.0,-0.00330191,109,10.12
25,-0.22799,0.0,-0.017578,189,9.94
26,-0.22799,0.0,-0.00424333,109,10.155
27,-0.22799,0.0,-0.00376217,205,9.936
28,-0.22799,0.0,-0.00848935,109,10.103
29,-0.22799,0.0,0.00593374,109,9.672
30,-0.22799,0.0,-0.00694488,222,10.251
31,-0.22799,0.0,0.00430257,222,9.811
32,-0.227093,0.0,-0.00114873,189,10.429
33,-0.226195,0.0,-0.00388802,173,9.655
34,-0.223502,0.897599,0.00754685,270,10.005
35,-0.220809,0.897599,-0.00276148,302,9.928
36,-0.210936,0.897599,0.0173152,286,10.221
37,-0.203755,0.897599,0.0117624,286,9.673
38,-0.202857,0.897599,0.0212898,222,10.308
39,-0.193881,0.897599,0.0350057,205,9.861
40,-0.18311,0.897599,0.0341025,173,10.007
41,-0.167851,0.897599,0.0212003,350,9.974
42,-0.153489,2.6928,0.0218199,173,10.276
43,-0.133742,1.7952,0.0348856,141,9.582
44,-0.0996335,1.7952,0.0689929,44,10.358
45,-0.0951455,1.7952,0.0616343,-181,9.662
46,-0.0762959,1.7952,0.094183,-262,10.277
47,-0.0583439,1.7952,0.0890023,-439,9.811
48,-0.0412895,1.7952,0.0935939,-439,10.228
49,-0.0242352,1.7952,0.1165,-471,9.749
50,-0.00807839,1.7952,0.10846,-471,10.1
51,0.0233376,1.7952,0.10968,-487,9.882
52,0.026928,1.7952,0.102423,-504,10.327
53,0.0619343,1.7952,0.113773,-391,10.276
54,0.0655247,1.7952,0.112843,-600,9.532
55,0.0969407,1.7952,0.110308,-391,9.91
56,0.100531,1.7952,0.113272,-584,10.393
57,0.117585,0.897599,0.0911871,-439,9.528
58,0.132845,0.897599,0.0911871,-616,14.654
59,0.154387,0.897599,0.110703,-520,5.464
60,0.166056,1.7952,0.0900037,-423,10.213
61,0.166953,0.897599,0.110423,-504,9.631
62,0.175032,0.897599,0.105144,-632,10.168
63,0.189393,0.897599,0.105609,-600,9.966
64,0.191189,0.897599,0.11217,-520,10.244
