,q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
0,-0.113097,0.0,-0.127315,1164,18.471
1,-0.113097,0.0,-0.127315,1115,1.756
2,-0.113097,0.0,-0.100153,1164,9.863
3,-0.113097,0.0,-0.180765,1148,9.987
4,-0.113097,0.0,-0.112733,1196,10.27
5,-0.113097,0.0,-0.136048,1164,9.504
6,-0.113097,0.0,-0.171141,1180,10.093
7,-0.113097,0.0,-0.0923615,1148,9.922
8,-0.113097,0.0,-0.195054,1164,10.455
9,-0.113097,0.0,-0.0992332,1164,9.884
10,-0.113097,0.0,-0.134238,1164,9.921
11,-0.113097,0.0,-0.162344,1196,9.809
12,-0.113097,0.0,-0.0876483,1164,10.007
13,-0.113097,0.0,-0.19406,1196,9.983
14,-0.113097,0.0,-0.11078,1148,9.976
15,-0.113097,0.0,-0.154064,1196,10.098
16,-0.113097,0.0,-0.116124,1196,11.757
17,-0.113097,0.0,-0.0847082,1148,8.148
18,-0.113097,0.0,-0.187504,1164,9.98
19,-0.113097,0.0,-0.118424,1180,9.983
20,-0.113097,0.0,-0.141715,1164,10.057
21,-0.113097,0.0,-0.161315,1164,9.984
22,-0.113097,0.0,-0.0807845,1196,9.952
23,-0.1122,0.0,-0.183736,1164,9.951
24,-0.1122,0.0,-0.0826565,1196,10.139
25,-0.111302,0.0,-0.141983,1115,9.879
26,-0.108609,0.897599,-0.13179,1148,10.007
27,-0.105019,0.897599,-0.0599166,1164,9.985
28,-0.0906575,0.897599,-0.162015,1196,10.378
29,-0.0888623,1.7952,-0.126023,1099,9.543
30,-0.0637295,0.897599,-0.081238,1019,10.149
31,-0.0457775,1.7952,-0.0557306,874,9.861
32,-0.0251328,2.6928,-0.0391803,841,10.244
33,-0.0206448,2.6928,-0.0391803,616,9.823
34,0.0,1.7952,-0.0115645,422,9.976
35,0.035904,1.7952,-0.0318345,132,10.207
36,0.0511631,0.897599,-0.0111269,68,10.151
37,0.0610367,0.897599,0.107745,-61,10.09
38,0.0619343,0.0,0.0291869,-512,9.639
39,0.0673199,0.0,0.114367,-577,10.499
40,0.0682175,0.0,0.0771461,-722,9.519
41,0.0682175,0.0,0.0679429,-641,10.172
42,0.0682175,0.0,0.186729,-705,9.984
43,0.0682175,0.0,0.0742803,-705,9.641
44,0.0709103,0.0,0.193073,-657,9.989
45,0.0762959,0.897599,0.116624,-689,10.07
46,0.0906575,0.897599,0.107013,-705,10.304
47,0.0996335,0.897599,0.18512,-770,9.82
48,0.100531,0.897599,0.113054,-850,9.934
49,0.108609,0.897599,0.202519,-915,10.13
50,0.117585,0.0,0.124381,-1092,10.231
51,0.117585,0.0,0.163172,-1124,9.578
52,0.120278,0.0,0.24195,-1173,10.081
53,0.122971,0.0,0.15207,-1205,9.923
54,0.125664,0.0,0.256451,-1237,10.14
55,0.129254,0.897599,0.165535,-1253,9.858
56,0.13464,0.897599,0.228634,-1286,10.136
57,0.141821,0.897599,0.280593,-1318,10.041
58,0.15708,0.897599,0.175676,-1350,9.887
59,0.157977,0.897599,0.263925,-1447,10.043
60,0.170544,0.0,0.220972,-1495,10.073
61,0.170544,0.897599,0.213721,-1704,10.039
62,0.173237,0.0,0.293685,-1688,10.195
63,0.173237,0.0,0.163336,-1769,9.563
64,0.173237,0.0,0.245373,-1833,10.126
65,0.173237,0.0,0.260081,-1769,9.92
66,0.173237,0.0,0.212227,-1801,10.115
67,0.173237,0.0,0.298963,-1769,9.963
68,0.173237,0.0,0.203638,-1769,10.15
69,0.173237,0.0,0.295283,-1801,9.925
70,0.173237,0.0,0.269665,-1801,9.927
71,0.173237,0.0,0.237484,-1801,10.024
72,0.173237,0.0,0.316428,-1785,10.1
73,0.173237,0.0,0.218331,-1817,9.878
74,0.174134,0.0,0.312799,-1833,10.765
75,0.174134,0.0,0.289892,-1785,9.269
76,0.175032,0.0,0.267749,-1801,10.06
77,0.176827,0.0,0.327944,-1833,9.828
78,0.17952,0.0,0.24116,-1850,10.06
79,0.187598,0.0,0.331963,-1850,10.125
80,0.187598,0.897599,0.279461,-1833,9.917
81,0.192984,0.0,0.336567,-1898,9.916
82,0.197472,0.0,0.357412,-1930,10.084
83,0.201062,0.0,0.249341,-2027,10.023
84,0.202857,0.0,0.340838,-1995,9.977
85,0.203755,0.0,0.312321,-2059,9.97
86,0.203755,0.0,0.264201,-2091,10.083
87,0.203755,0.0,0.362735,-2123,10.061
88,0.203755,0.0,0.258985,-2091,10.074
89,0.203755,0.0,0.357924,-2123,9.787
90,0.203755,0.0,0.336713,-2123,10.073
91,0.203755,0.0,0.31475,-2123,9.882
92,0.204653,0.897599,0.404305,-2140,10.179
93,0.206448,0.0,0.28189,-2091,10.064
94,0.209141,0.0,0.383854,-2123,9.779
95,0.213629,0.0,0.32604,-2172,10.022
96,0.213629,0.0,0.307117,-2156,10.036
97,0.215424,0.0,0.392061,-2156,9.914
98,0.216321,0.0,0.284352,-2204,10.289
99,0.216321,0.0,0.35853,-2172,9.812
100,0.216321,0.0,0.328254,-2204,10.323
101,0.216321,0.0,0.316773,-2252,9.845
102,0.216321,0.0,0.39536,-2252,10.014
103,0.216321,0.0,0.288605,-2268,9.774
104,0.216321,0.0,0.370365,-2220,10.024
105,0.216321,0.0,0.317897,-2285,10.019
106,0.216321,0.0,0.307382,-2236,9.983
107,0.216321,0.0,0.388199,-2268,10.097
108,0.216321,0.0,0.289269,-2204,10.04
109,0.216321,0.0,0.386535,-2252,9.928
110,0.216321,0.0,0.345698,-2285,9.982
111,0.217219,0.0,0.35806,-2252,10.372
112,0.218117,0.0,0.419033,-2236,9.478
113,0.219912,0.897599,0.308023,-2252,10.011
114,0.222605,0.0,0.40365,-2252,10.156
115,0.226195,0.0,0.38166,-2285,9.854
116,0.230683,0.897599,0.342489,-2333,13.331
117,0.230683,0.0,0.413386,-2285,6.91
118,0.231581,0.0,0.30957,-2349,10.02
119,0.232478,0.0,0.394808,-2430,10.188
120,0.232478,0.0,0.336637,-2365,9.971
121,0.232478,0.0,0.333608,-2413,9.583
122,0.232478,0.0,0.424097,-2413,10.079
123,0.232478,0.0,0.313093,-2413,10.025
124,0.232478,0.0,0.403841,-2413,9.974
125,0.232478,0.0,0.397664,-2397,9.956
126,0.232478,0.0,0.359807,-2462,10.505
127,0.233376,0.0,0.431924,-2397,9.553
128,0.236069,0.0,0.328903,-2446,10.047
129,0.236069,0.0,0.401151,-2413,9.797
130,0.237864,0.0,0.348268,-2413,10.264
131,0.238761,0.0,0.36033,-2446,10.043
132,0.240556,0.0,0.446643,-2446,9.999
133,0.241454,0.0,0.340197,-2478,9.797
134,0.243249,0.0,0.429469,-2462,10.131
