q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.0789887,0,-0.0374861,71,25.009
-0.0789887,0,-0.0374861,71,0.133
-0.0789887,0,-0.0415012,71,2.686
-0.0789887,0,-0.0396175,88,12.318
-0.0789887,0,-0.0405848,71,10.652
-0.0789887,0,-0.0455685,71,8.184
-0.0789887,0,-0.0423263,71,9.108
-0.0789887,0,-0.0317529,71,10.036
-0.0789887,0,-0.0321419,88,9.605
-0.0789887,0,-0.0439619,88,9.963
-0.0789887,0,-0.0369428,168,10.071
-0.0789887,0,-0.0380669,71,9.98
-0.0789887,0,-0.0430187,168,9.992
-0.0789887,0,-0.0340226,88,9.958
-0.0789887,0,-0.0440243,168,10.127
-0.0789887,0,-0.0346185,71,10.066
-0.0789887,0,-0.0391734,168,9.889
-0.0789887,0,-0.0433923,168,9.812
-0.0789887,0,-0.0326908,168,10.199
-0.0789887,0,-0.0416836,168,10.07
-0.0789887,0,-0.0304809,168,9.893
-0.0789887,0,-0.0312192,168,10.001
-0.0789887,0,-0.0340838,71,10.013
-0.0789887,0,-0.0215474,71,9.981
-0.0789887,0,-0.0297984,168,10.051
-0.0789887,0,-0.0163645,168,10.183
-0.0789887,0,-0.0163142,136,9.83
-0.0789887,0,-0.0170669,55,10.309
-0.0789887,0,0.00105939,168,9.674
-0.0789887,0,-0.0147593,136,10.196
-0.0780911,0,-0.00452661,152,9.808
-0.0753983,0.897599,-0.00886746,120,10.454
-0.0718079,0.897599,-0.00079408,55,9.759
-0.0673199,0.897599,-0.0125404,55,9.651
-0.0601391,0,0.00802251,-25,10.672
-0.0574463,0,0.00940786,7,9.437
-0.0520607,0.897599,-0.00745843,-57,9.956
-0.0466751,0.897599,-0.0062221,136,9.917
-0.040392,0.897599,-0.00348792,23,10.061
-0.0296208,0.897599,0.00755787,-57,10.174
-0.0296208,0.897599,0.0192582,-90,10.063
-0.0233376,0.897599,0.00812407,-90,9.887
-0.017952,0.897599,0.0146721,-106,10.076
-0.0116688,0.897599,0.0258196,-122,9.734
-0.00628319,0,0.0186044,-154,10.079
0,0.897599,0.0290604,-122,9.914
0.00628319,0,0.0129816,-186,10.091
0.013464,0.897599,0.0216372,-57,9.925
0.0215424,0.897599,0.0249321,-154,10.05
0.0296208,0.897599,0.018124,-57,9.931
0.0376992,0.897599,0.0347251,-202,10.273
0.0448799,0.897599,0.0283037,-267,9.918
0.0511631,0.897599,0.0333234,-219,9.81
0.0619343,0.897599,0.0389747,-251,10.195
0.0619343,0,0.0322526,-267,9.967
0.0664223,0,0.0456518,-251,9.886
0.0700127,0.897599,0.0308449,-331,10.238
0.0745007,0.897599,0.0405126,-251,9.726
0.0789887,0.897599,0.0574497,-219,10.065
0.0843743,0.897599,0.0608979,-315,9.959
0.0951455,0,0.0521563,-315,10.257
0.0951455,0,0.047665,-347,9.748
0.105917,0.897599,0.039023,-347,10.279
0.106814,0.897599,0.0411682,-331,9.86
0.116688,0,0.0410538,-202,10.678
0.116688,0,0.0592916,-412,9.128
0.120278,0.897599,0.0422169,-412,10.129
0.128357,0,0.0542392,-283,10.096
0.128357,0,0.0677166,-299,9.907
0.132845,0.897599,0.0645135,-428,9.889
0.136435,0,0.0514446,-235,10.082
0.140923,0,0.058462,-315,9.972
0.144513,0,0.0530343,-444,10.064
0.147206,0.897599,0.0525273,-347,9.941
0.149899,0,0.0501899,-331,10.108
0.152592,0,0.0688689,-315,9.948
0.154387,0,0.0535666,-476,10.087
0.155285,0.897599,0.0537048,-380,9.837
0.15708,0.897599,0.0695868,-380,10.077
0.158875,0.897599,0.0651523,-380,9.783
0.16067,0,0.0746861,-509,10.257
0.162465,0.897599,0.0696582,-460,9.856
0.163363,0.897599,0.056114,-476,10.217
0.164261,0,0.0792684,-412,9.845
0.165158,0,0.0695531,-509,10.221
0.166056,0,0.0601168,-509,9.803
0.169646,0,0.0640631,-380,10.154
0.169646,0,0.0652147,-412,9.779
0.172339,0.897599,0.0683341,-364,10.075
0.175032,0,0.0537547,-412,10.353
0.178622,0,0.0751787,-412,9.873
0.181315,0,0.0553381,-541,12.304
0.184905,0,0.0538801,-412,7.712
0.186701,0,0.0680106,-412,9.742
0.187598,0,0.0561245,-412,10.043
