q [rad],qvel [rad/s],tau [Nm],i [mA],dt [ms]
-0.181315,0,-0.0719001,378,10.573
-0.181315,0,-0.0603965,345,7.981
-0.181315,0,-0.0663234,281,9.631
-0.181315,0,-0.0583497,313,10.131
-0.181315,0,-0.0602027,313,9.56
-0.181315,0,-0.0656302,378,9.98
-0.181315,0,-0.0584878,281,10.105
-0.181315,0,-0.0680461,217,9.862
-0.181315,0,-0.0616189,200,10.002
-0.181315,0,-0.0663978,378,9.934
-0.181315,0,-0.0666489,265,10.077
-0.181315,0,-0.0593541,378,9.892
-0.181315,0,-0.0703462,297,10.418
-0.181315,0,-0.0613147,297,9.588
-0.181315,0,-0.0654892,297,10.189
-0.181315,0,-0.0690643,378,10.383
-0.181315,0,-0.0586738,329,9.831
-0.181315,0,-0.0685675,265,9.558
-0.181315,0,-0.0589183,297,10.175
-0.181315,0,-0.0639471,217,10.057
-0.181315,0,-0.0672772,345,9.859
-0.181315,0,-0.0569605,329,10.185
-0.181315,0,-0.0676423,217,9.922
-0.181315,0,-0.057781,313,9.892
-0.181315,0,-0.0630281,378,10.139
-0.181315,0,-0.0625826,265,9.886
-0.181315,0,-0.050947,217,10.027
-0.181315,0,-0.0616683,378,9.923
-0.181315,0,-0.0474448,313,10.08
-0.181315,0,-0.0422105,281,9.908
-0.181315,0,-0.0465555,297,10.09
-0.181315,0,-0.0342946,313,9.914
-0.181315,0.897599,-0.0425635,345,10.084
-0.178622,0,-0.0301492,249,10.39
-0.178622,0,-0.0277348,297,9.631
-0.173237,0,-0.0260742,120,9.919
-0.173237,0.897599,-0.0296366,281,9.985
-0.167851,0.897599,-0.0300241,329,9.944
-0.154387,0.897599,-0.0154641,297,10.113
-0.146309,0.897599,-0.0215012,168,9.996
-0.145411,0.897599,-0.0247237,168,9.941
-0.13823,0.897599,-0.0125656,136,10.003
-0.123869,0.897599,-0.0133821,104,10.283
-0.122971,0,-0.00798441,152,9.665
-0.108609,0.897599,-0.00548336,104,10.118
-0.107712,1.7952,0.00176766,104,9.898
-0.0987359,0.897599,-0.00255507,168,10.046
-0.0888623,0.897599,0.00503194,55,9.936
-0.0798863,1.7952,0.00960333,-57,10.072
-0.0700127,0.897599,-0.00198591,-41,9.886
-0.0538559,0.897599,0.0112394,-25,10.261
-0.0520607,0.897599,0.0148776,-154,9.775
-0.0448799,0.897599,0.00244187,-90,10.91
-0.0305184,0.897599,0.0231345,-90,9.505
-0.0296208,0.897599,0.0193689,-122,9.58
-0.02244,0.897599,0.0221926,-90,10.069
-0.00628319,0.897599,0.0346907,-186,10.245
0.0026928,0.897599,0.0216508,-186,9.884
0.0116688,0.897599,0.0325232,-219,10.052
0.013464,0.897599,0.0238809,-170,9.714
0.0278256,0,0.0334683,-251,10.179
0.0287232,0,0.0361822,-283,9.935
